"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-10-27";"-15";" 12452 ( 11720,  13185)";" 243 ( 210,   277)";"  64452 (  59895,   69010)";" 1258 ( 1061,  1455)";" 14477 ( 12189,  16764)";"  9697 (  8351,  11042)";" 1881 ( 1655,  2108)";" 2895 ( 2554,   3236)";"  5210 (  4596,   5824)";"40%"
"2014-10-26";"-16";" 12209 ( 11508,  12909)";" 239 ( 207,   271)";"  63194 (  58826,   67562)";" 1234 ( 1044,  1425)";" 14206 ( 11997,  16414)";"  9520 (  8222,  10818)";" 1848 ( 1630,  2066)";" 2842 ( 2513,   3171)";"  5116 (  4524,   5708)";"40%"
"2014-10-25";"-17";" 11970 ( 11301,  12640)";" 234 ( 203,   266)";"  61960 (  57775,   66145)";" 1211 ( 1028,  1395)";" 13941 ( 11810,  16072)";"  9347 (  8096,  10598)";" 1815 ( 1605,  2025)";" 2791 ( 2473,   3108)";"  5023 (  4452,   5594)";"40%"
"2014-10-24";"-18";" 11736 ( 11096,  12375)";" 230 ( 200,   260)";"  60748 (  56739,   64757)";" 1189 ( 1012,  1366)";" 13682 ( 11625,  15739)";"  9177 (  7971,  10384)";" 1783 ( 1581,  1985)";" 2740 ( 2434,   3046)";"  4932 (  4382,   5483)";"40%"
"2014-10-23";"-19";" 11505 ( 10894,  12116)";" 226 ( 197,   255)";"  59559 (  55720,   63398)";" 1167 (  996,  1338)";" 13428 ( 11443,  15413)";"  9012 (  7849,  10175)";" 1752 ( 1557,  1946)";" 2691 ( 2396,   2986)";"  4844 (  4313,   5374)";"40%"
"2014-10-22";"-20";" 11279 ( 10696,  11863)";" 222 ( 194,   250)";"  58392 (  54717,   62067)";" 1145 (  980,  1310)";" 13180 ( 11265,  15095)";"  8849 (  7729,   9970)";" 1721 ( 1534,  1908)";" 2643 ( 2359,   2927)";"  4757 (  4245,   5268)";"40%"
"2014-10-21";"-21";" 11057 ( 10500,  11614)";" 218 ( 191,   245)";"  57247 (  53730,   60764)";" 1124 (  965,  1284)";" 12938 ( 11090,  14785)";"  8691 (  7611,   9771)";" 1691 ( 1511,  1871)";" 2595 ( 2322,   2869)";"  4672 (  4179,   5164)";"40%"
"2014-10-20";"-22";" 10839 ( 10308,  11371)";" 214 ( 188,   240)";"  56122 (  52758,   59487)";" 1104 (  950,  1257)";" 12700 ( 10918,  14483)";"  8535 (  7495,   9576)";" 1661 ( 1488,  1834)";" 2549 ( 2285,   2813)";"  4589 (  4114,   5063)";"40%"
"2014-10-19";"-23";" 10625 ( 10118,  11132)";" 210 ( 185,   235)";"  55019 (  51801,   58236)";" 1084 (  936,  1232)";" 12468 ( 10748,  14187)";"  8383 (  7381,   9386)";" 1633 ( 1466,  1799)";" 2504 ( 2250,   2758)";"  4507 (  4050,   4964)";"40%"
"2014-10-18";"-24";" 10415 (  9932,  10898)";" 207 ( 183,   231)";"  53935 (  50859,   57011)";" 1064 (  921,  1207)";" 12241 ( 10582,  13899)";"  8234 (  7269,   9200)";" 1604 ( 1444,  1764)";" 2460 ( 2215,   2704)";"  4427 (  3987,   4868)";"40%"
"2014-10-17";"-25";" 10208 (  9748,  10668)";" 203 ( 180,   226)";"  52871 (  49932,   55810)";" 1045 (  907,  1182)";" 12018 ( 10419,  13618)";"  8089 (  7159,   9019)";" 1577 ( 1423,  1730)";" 2416 ( 2181,   2652)";"  4349 (  3925,   4774)";"40%"
"2014-10-16";"-26";" 10005 (  9567,  10443)";" 199 ( 177,   222)";"  51826 (  49018,   54634)";" 1026 (  893,  1159)";" 11801 ( 10258,  13343)";"  7946 (  7051,   8841)";" 1550 ( 1402,  1697)";" 2374 ( 2147,   2601)";"  4273 (  3865,   4681)";"40%"
"2014-10-15";"-27";"  9806 (  9388,  10223)";" 196 ( 174,   217)";"  50801 (  48119,   53482)";" 1007 (  879,  1135)";" 11588 ( 10101,  13075)";"  7806 (  6944,   8668)";" 1523 ( 1381,  1665)";" 2332 ( 2114,   2551)";"  4198 (  3805,   4591)";"40%"
"2014-10-14";"-28";"  9610 (  9213,  10007)";" 192 ( 172,   213)";"  49793 (  47234,   52352)";"  989 (  866,  1113)";" 11379 (  9946,  12813)";"  7670 (  6840,   8499)";" 1497 ( 1361,  1633)";" 2292 ( 2082,   2502)";"  4125 (  3747,   4503)";"40%"
"2014-10-13";"-29";"  9417 (  9040,   9795)";" 189 ( 169,   209)";"  48804 (  46362,   51246)";"  972 (  853,  1090)";" 11175 (  9794,  12557)";"  7536 (  6738,   8334)";" 1471 ( 1341,  1602)";" 2252 ( 2050,   2454)";"  4053 (  3689,   4417)";"40%"
"2014-10-12";"-30";"  9228 (  8869,   9587)";" 186 ( 167,   205)";"  47833 (  45504,   50161)";"  954 (  840,  1069)";" 10976 (  9645,  12307)";"  7405 (  6637,   8172)";" 1446 ( 1321,  1572)";" 2213 ( 2018,   2407)";"  3983 (  3633,   4333)";"40%"
"2014-10-11";"-31";"  9042 (  8701,   9383)";" 183 ( 164,   201)";"  46878 (  44658,   49098)";"  937 (  827,  1048)";" 10780 (  9498,  12063)";"  7276 (  6538,   8014)";" 1422 ( 1302,  1542)";" 2175 ( 1988,   2362)";"  3914 (  3578,   4251)";"40%"
"2014-10-10";"-32";"  8860 (  8536,   9183)";" 179 ( 162,   197)";"  45941 (  43826,   48056)";"  921 (  814,  1027)";" 10589 (  9354,  11825)";"  7151 (  6441,   7860)";" 1398 ( 1283,  1513)";" 2137 ( 1958,   2317)";"  3847 (  3524,   4170)";"40%"
"2014-10-09";"-33";"  8680 (  8373,   8988)";" 176 ( 159,   193)";"  45020 (  43006,   47035)";"  904 (  802,  1007)";" 10402 (  9212,  11592)";"  7028 (  6346,   7709)";" 1375 ( 1264,  1485)";" 2101 ( 1928,   2273)";"  3781 (  3470,   4092)";"40%"
"2014-10-08";"-34";"  8504 (  8212,   8795)";" 173 ( 157,   190)";"  44116 (  42198,   46034)";"  888 (  790,   987)";" 10219 (  9073,  11365)";"  6907 (  6252,   7562)";" 1351 ( 1246,  1457)";" 2065 ( 1899,   2230)";"  3716 (  3418,   4015)";"40%"
"2014-10-07";"-35";"  8330 (  8054,   8607)";" 170 ( 155,   186)";"  43228 (  41403,   45052)";"  873 (  778,   968)";" 10039 (  8936,  11143)";"  6789 (  6160,   7418)";" 1329 ( 1228,  1430)";" 2029 ( 1870,   2189)";"  3653 (  3366,   3940)";"40%"
"2014-10-06";"-36";"  8160 (  7898,   8422)";" 168 ( 153,   182)";"  42355 (  40619,   44090)";"  858 (  766,   949)";"  9864 (  8802,  10926)";"  6673 (  6070,   7277)";" 1307 ( 1210,  1403)";" 1995 ( 1842,   2148)";"  3591 (  3316,   3866)";"40%"
"2014-10-05";"-37";"  7993 (  7745,   8241)";" 165 ( 150,   179)";"  41497 (  39847,   43146)";"  843 (  755,   931)";"  9692 (  8670,  10714)";"  6560 (  5981,   7140)";" 1285 ( 1193,  1377)";" 1961 ( 1815,   2108)";"  3530 (  3266,   3794)";"40%"
"2014-10-04";"-38";"  7828 (  7593,   8063)";" 162 ( 148,   176)";"  40654 (  39087,   42221)";"  828 (  744,   913)";"  9524 (  8541,  10506)";"  6449 (  5894,   7005)";" 1264 ( 1175,  1352)";" 1928 ( 1788,   2069)";"  3471 (  3218,   3724)";"40%"
"2014-10-03";"-39";"  7666 (  7444,   7888)";" 159 ( 146,   172)";"  39826 (  38338,   41314)";"  814 (  733,   895)";"  9359 (  8413,  10304)";"  6341 (  5808,   6874)";" 1243 ( 1159,  1327)";" 1896 ( 1761,   2031)";"  3413 (  3170,   3655)";"40%"
"2014-10-02";"-40";"  7507 (  7297,   7717)";" 157 ( 144,   169)";"  39012 (  37600,   40425)";"  800 (  722,   878)";"  9197 (  8288,  10106)";"  6234 (  5724,   6745)";" 1222 ( 1142,  1303)";" 1864 ( 1735,   1993)";"  3355 (  3123,   3588)";"40%"
"2014-10-01";"-41";"  7350 (  7152,   7549)";" 154 ( 142,   166)";"  38212 (  36873,   39552)";"  786 (  711,   861)";"  9039 (  8166,   9913)";"  6130 (  5641,   6619)";" 1202 ( 1125,  1279)";" 1833 ( 1709,   1957)";"  3299 (  3077,   3522)";"40%"
"2014-09-30";"-42";"  7196 (  7009,   7384)";" 151 ( 140,   163)";"  37426 (  36156,   38696)";"  773 (  700,   845)";"  8884 (  8045,   9724)";"  6028 (  5559,   6496)";" 1182 ( 1109,  1256)";" 1803 ( 1684,   1921)";"  3245 (  3031,   3458)";"40%"
"2014-09-29";"-43";"  7045 (  6868,   7222)";" 149 ( 138,   160)";"  36654 (  35450,   37857)";"  759 (  690,   829)";"  8733 (  7927,   9539)";"  5928 (  5479,   6376)";" 1163 ( 1093,  1233)";" 1773 ( 1659,   1886)";"  3191 (  2987,   3395)";"40%"
"2014-09-28";"-44";"  6896 (  6729,   7063)";" 146 ( 136,   157)";"  35894 (  34754,   37034)";"  747 (  680,   813)";"  8584 (  7810,   9358)";"  5830 (  5401,   6258)";" 1144 ( 1078,  1210)";" 1743 ( 1635,   1852)";"  3138 (  2943,   3333)";"40%"
"2014-09-27";"-45";"  6750 (  6592,   6908)";" 144 ( 134,   154)";"  35148 (  34069,   36227)";"  734 (  670,   798)";"  8439 (  7696,   9182)";"  5733 (  5323,   6143)";" 1125 ( 1062,  1188)";" 1715 ( 1611,   1818)";"  3086 (  2900,   3273)";"40%"
"2014-09-26";"-46";"  6606 (  6457,   6755)";" 142 ( 132,   151)";"  34414 (  33393,   35434)";"  722 (  660,   783)";"  8296 (  7583,   9009)";"  5639 (  5247,   6031)";" 1107 ( 1047,  1167)";" 1687 ( 1587,   1786)";"  3036 (  2857,   3214)";"40%"
"2014-09-25";"-47";"  6464 (  6324,   6605)";" 139 ( 130,   149)";"  33692 (  32727,   34657)";"  709 (  651,   768)";"  8157 (  7473,   8840)";"  5547 (  5173,   5921)";" 1089 ( 1032,  1146)";" 1659 ( 1564,   1753)";"  2986 (  2816,   3156)";"40%"
"2014-09-24";"-48";"  6325 (  6193,   6457)";" 137 ( 128,   146)";"  32982 (  32070,   33895)";"  698 (  641,   754)";"  8020 (  7365,   8675)";"  5456 (  5099,   5813)";" 1071 ( 1017,  1125)";" 1632 ( 1542,   1722)";"  2937 (  2775,   3100)";"40%"
"2014-09-23";"-49";"  6188 (  6063,   6313)";" 135 ( 126,   143)";"  32285 (  31423,   33147)";"  686 (  632,   740)";"  7886 (  7258,   8514)";"  5368 (  5027,   5708)";" 1054 ( 1002,  1105)";" 1605 ( 1519,   1691)";"  2889 (  2735,   3044)";"40%"
"2014-09-22";"-50";"  6053 (  5935,   6171)";" 133 ( 125,   141)";"  31599 (  30785,   32413)";"  675 (  623,   726)";"  7755 (  7154,   8356)";"  5281 (  4956,   5605)";" 1036 (  987,  1085)";" 1579 ( 1497,   1661)";"  2843 (  2695,   2990)";"40%"
"2014-09-21";"-51";"  5921 (  5809,   6032)";" 130 ( 123,   138)";"  30924 (  30156,   31693)";"  663 (  614,   713)";"  7626 (  7051,   8202)";"  5195 (  4886,   5504)";" 1019 (  973,  1066)";" 1554 ( 1476,   1632)";"  2797 (  2656,   2937)";"40%"
"2014-09-20";"-52";"  5790 (  5685,   5895)";" 128 ( 121,   136)";"  30261 (  29535,   30986)";"  653 (  605,   700)";"  7501 (  6950,   8051)";"  5112 (  4817,   5406)";" 1003 (  958,  1047)";" 1529 ( 1454,   1603)";"  2751 (  2618,   2885)";"40%"
"2014-09-19";"-53";"  5662 (  5563,   5761)";" 126 ( 119,   133)";"  29608 (  28924,   30293)";"  642 (  597,   687)";"  7377 (  6851,   7904)";"  5030 (  4750,   5310)";"  986 (  944,  1028)";" 1504 ( 1433,   1575)";"  2707 (  2580,   2834)";"40%"
"2014-09-18";"-54";"  5535 (  5442,   5629)";" 124 ( 118,   131)";"  28967 (  28320,   29613)";"  631 (  588,   674)";"  7256 (  6753,   7760)";"  4949 (  4683,   5215)";"  970 (  930,  1009)";" 1480 ( 1412,   1547)";"  2664 (  2542,   2785)";"40%"
"2014-09-17";"-55";"  5411 (  5323,   5500)";" 122 ( 116,   129)";"  28335 (  27726,   28945)";"  621 (  580,   662)";"  7138 (  6657,   7619)";"  4870 (  4617,   5123)";"  954 (  916,   991)";" 1456 ( 1392,   1520)";"  2621 (  2506,   2736)";"40%"
"2014-09-16";"-56";"  5289 (  5205,   5372)";" 120 ( 114,   126)";"  27714 (  27139,   28289)";"  611 (  572,   650)";"  7022 (  6563,   7481)";"  4793 (  4553,   5033)";"  938 (  902,   974)";" 1433 ( 1372,   1493)";"  2579 (  2469,   2688)";"40%"
"2014-09-15";"-57";"  5168 (  5089,   5248)";" 118 ( 113,   124)";"  27103 (  26560,   27646)";"  601 (  564,   639)";"  6908 (  6471,   7346)";"  4717 (  4489,   4945)";"  922 (  888,   956)";" 1410 ( 1352,   1467)";"  2537 (  2434,   2641)";"40%"
"2014-09-14";"-58";"  5050 (  4975,   5125)";" 117 ( 111,   122)";"  26502 (  25990,   27015)";"  591 (  556,   627)";"  6797 (  6380,   7214)";"  4642 (  4426,   4859)";"  906 (  874,   939)";" 1387 ( 1332,   1442)";"  2497 (  2398,   2595)";"40%"
"2014-09-13";"-59";"  4933 (  4862,   5005)";" 115 ( 110,   120)";"  25911 (  25426,   26395)";"  582 (  548,   616)";"  6688 (  6291,   7085)";"  4569 (  4364,   4774)";"  891 (  860,   922)";" 1365 ( 1313,   1417)";"  2457 (  2363,   2550)";"40%"
"2014-09-12";"-60";"  4819 (  4751,   4887)";" 113 ( 108,   118)";"  25329 (  24871,   25786)";"  573 (  540,   605)";"  6581 (  6203,   6960)";"  4497 (  4302,   4692)";"  876 (  846,   905)";" 1343 ( 1294,   1392)";"  2418 (  2329,   2506)";"40%"
"2014-09-11";"-61";"  4706 (  4641,   4770)";" 111 ( 107,   116)";"  24756 (  24323,   25189)";"  564 (  533,   594)";"  6477 (  6117,   6837)";"  4426 (  4241,   4611)";"  860 (  832,   888)";" 1322 ( 1275,   1368)";"  2379 (  2295,   2463)";"40%"
"2014-09-10";"-62";"  4594 (  4533,   4656)";" 109 ( 105,   114)";"  24192 (  23782,   24603)";"  555 (  525,   584)";"  6375 (  6032,   6717)";"  4357 (  4181,   4532)";"  845 (  818,   872)";" 1300 ( 1256,   1345)";"  2341 (  2261,   2421)";"40%"
"2014-09-09";"-63";"  4485 (  4426,   4544)";" 108 ( 104,   112)";"  23638 (  23249,   24027)";"  546 (  518,   574)";"  6275 (  5949,   6600)";"  4288 (  4122,   4455)";"  830 (  804,   856)";" 1279 ( 1237,   1322)";"  2303 (  2227,   2379)";"40%"
"2014-09-08";"-64";"  4377 (  4320,   4434)";" 106 ( 102,   110)";"  23092 (  22722,   23461)";"  538 (  511,   564)";"  6177 (  5868,   6485)";"  4221 (  4062,   4379)";"  815 (  790,   839)";" 1259 ( 1219,   1299)";"  2266 (  2194,   2338)";"40%"
"2014-09-07";"-65";"  4271 (  4216,   4326)";" 104 ( 101,   108)";"  22554 (  22202,   22906)";"  529 (  504,   554)";"  6081 (  5788,   6374)";"  4154 (  4004,   4305)";"  799 (  775,   823)";" 1238 ( 1200,   1277)";"  2229 (  2160,   2298)";"40%"
"2014-09-06";"-66";"  4167 (  4114,   4220)";" 103 (  99,   106)";"  22025 (  21689,   22360)";"  521 (  498,   545)";"  5988 (  5710,   6266)";"  4089 (  3945,   4232)";"  784 (  761,   807)";" 1218 ( 1182,   1255)";"  2193 (  2127,   2258)";"40%"
"2014-09-05";"-67";"  4064 (  4013,   4116)";" 101 (  98,   104)";"  21503 (  21183,   21824)";"  513 (  491,   536)";"  5897 (  5633,   6160)";"  4024 (  3886,   4161)";"  769 (  746,   791)";" 1198 ( 1163,   1233)";"  2157 (  2094,   2219)";"40%"
"2014-09-04";"-68";"  3963 (  3913,   4013)";"  99 (  96,   103)";"  20990 (  20683,   21297)";"  506 (  484,   527)";"  5808 (  5559,   6058)";"  3960 (  3828,   4091)";"  753 (  732,   775)";" 1178 ( 1145,   1212)";"  2121 (  2061,   2181)";"40%"
"2014-09-03";"-69";"  3864 (  3815,   3912)";"  98 (  95,   101)";"  20484 (  20190,   20778)";"  498 (  478,   519)";"  5722 (  5485,   5959)";"  3896 (  3769,   4022)";"  738 (  717,   759)";" 1158 ( 1126,   1190)";"  2085 (  2027,   2143)";"40%"
"2014-09-02";"-70";"  3766 (  3719,   3813)";"  96 (  93,    99)";"  19986 (  19703,   20269)";"  491 (  472,   510)";"  5639 (  5414,   5864)";"  3832 (  3710,   3954)";"  722 (  702,   742)";" 1139 ( 1108,   1169)";"  2049 (  1994,   2105)";"40%"
"2014-09-01";"-71";"  3670 (  3623,   3716)";"  95 (  92,    98)";"  19495 (  19222,   19768)";"  484 (  466,   502)";"  5558 (  5345,   5772)";"  3769 (  3650,   3887)";"  706 (  686,   726)";" 1119 ( 1089,   1149)";"  2014 (  1960,   2068)";"40%"
"2014-08-31";"-72";"  3575 (  3529,   3621)";"  93 (  90,    96)";"  19011 (  18747,   19275)";"  477 (  460,   495)";"  5481 (  5278,   5683)";"  3705 (  3590,   3820)";"  690 (  671,   709)";" 1099 ( 1070,   1128)";"  1978 (  1925,   2030)";"40%"
"2014-08-30";"-73";"  3482 (  3437,   3527)";"  91 (  89,    94)";"  18533 (  18277,   18789)";"  471 (  455,   488)";"  5406 (  5213,   5600)";"  3641 (  3529,   3753)";"  674 (  655,   692)";" 1079 ( 1050,   1107)";"  1941 (  1890,   1993)";"40%"
"2014-08-29";"-74";"  3391 (  3346,   3435)";"  90 (  87,    92)";"  18062 (  17814,   18311)";"  465 (  449,   481)";"  5336 (  5151,   5521)";"  3576 (  3466,   3685)";"  657 (  640,   675)";" 1058 ( 1030,   1086)";"  1905 (  1855,   1955)";"40%"
"2014-08-28";"-75";"  3301 (  3257,   3345)";"  88 (  85,    91)";"  17597 (  17355,   17839)";"  459 (  444,   475)";"  5269 (  5092,   5447)";"  3509 (  3402,   3616)";"  641 (  624,   657)";" 1037 ( 1010,   1065)";"  1867 (  1819,   1916)";"40%"
"2014-08-27";"-76";"  3213 (  3169,   3257)";"  86 (  84,    89)";"  17138 (  16901,   17374)";"  454 (  439,   469)";"  5208 (  5036,   5379)";"  3441 (  3336,   3545)";"  624 (  607,   640)";" 1016 (  990,   1043)";"  1829 (  1781,   1877)";"40%"
"2014-08-26";"-77";"  3127 (  3083,   3171)";"  84 (  82,    87)";"  16683 (  16452,   16914)";"  450 (  435,   464)";"  5151 (  4983,   5319)";"  3369 (  3267,   3472)";"  607 (  591,   622)";"  994 (  968,   1020)";"  1789 (  1743,   1836)";"40%"
"2014-08-25";"-78";"  3043 (  2998,   3087)";"  82 (  80,    85)";"  16234 (  16007,   16460)";"  445 (  431,   460)";"  5101 (  4935,   5267)";"  3295 (  3195,   3395)";"  590 (  575,   604)";"  971 (  946,    996)";"  1748 (  1702,   1793)";"40%"
"2014-08-24";"-79";"  2960 (  2916,   3005)";"  80 (  78,    83)";"  15788 (  15565,   16011)";"  442 (  427,   457)";"  5058 (  4892,   5224)";"  3215 (  3118,   3313)";"  573 (  559,   586)";"  947 (  922,    972)";"  1705 (  1660,   1749)";"40%"
"2014-08-23";"-80";"  2880 (  2835,   2925)";"  78 (  76,    80)";"  15346 (  15127,   15566)";"  440 (  424,   455)";"  5024 (  4854,   5193)";"  3130 (  3037,   3224)";"  556 (  543,   569)";"  922 (  898,    945)";"  1659 (  1616,   1701)";"40%"
"2014-08-22";"-81";"  2802 (  2756,   2847)";"  76 (  74,    78)";"  14907 (  14690,   15124)";"  431 (  416,   446)";"  4999 (  4824,   5175)";"  3038 (  2949,   3127)";"  539 (  527,   551)";"  894 (  872,    917)";"  1610 (  1569,   1650)";"40%"
"2014-08-21";"-82";"  2726 (  2680,   2772)";"  73 (  71,    75)";"  14475 (  14260,   14691)";"  417 (  403,   431)";"  4835 (  4669,   5002)";"  2943 (  2860,   3027)";"  523 (  512,   534)";"  867 (  846,    888)";"  1560 (  1522,   1598)";"40%"
"2014-08-20";"-83";"  2653 (  2607,   2699)";"  71 (  69,    73)";"  14058 (  13843,   14273)";"  404 (  390,   417)";"  4678 (  4520,   4836)";"  2852 (  2773,   2930)";"  508 (  498,   518)";"  840 (  820,    860)";"  1512 (  1476,   1548)";"40%"
"2014-08-19";"-84";"  2582 (  2535,   2628)";"  69 (  67,    71)";"  13654 (  13440,   13869)";"  391 (  378,   403)";"  4526 (  4376,   4676)";"  2764 (  2691,   2838)";"  493 (  483,   503)";"  814 (  796,    833)";"  1466 (  1432,   1499)";"40%"
"2014-08-18";"-85";"  2513 (  2466,   2560)";"  67 (  65,    69)";"  13264 (  13048,   13479)";"  378 (  366,   390)";"  4381 (  4239,   4523)";"  2680 (  2611,   2749)";"  479 (  470,   488)";"  790 (  772,    807)";"  1421 (  1390,   1453)";"40%"
"2014-08-17";"-86";"  2446 (  2398,   2493)";"  65 (  63,    66)";"  12886 (  12669,   13103)";"  366 (  355,   378)";"  4241 (  4107,   4375)";"  2599 (  2534,   2663)";"  465 (  457,   474)";"  766 (  750,    782)";"  1379 (  1349,   1408)";"40%"
"2014-08-16";"-87";"  2381 (  2333,   2429)";"  63 (  61,    64)";"  12520 (  12301,   12738)";"  354 (  344,   365)";"  4106 (  3979,   4233)";"  2520 (  2460,   2581)";"  452 (  444,   460)";"  743 (  728,    758)";"  1338 (  1310,   1365)";"40%"
"2014-08-15";"-88";"  2318 (  2270,   2367)";"  61 (  60,    62)";"  12165 (  11945,   12386)";"  343 (  333,   354)";"  3977 (  3857,   4097)";"  2445 (  2389,   2502)";"  439 (  432,   447)";"  721 (  707,    735)";"  1298 (  1272,   1324)";"40%"
"2014-08-14";"-89";"  2257 (  2208,   2306)";"  59 (  58,    60)";"  11822 (  11599,   12044)";"  333 (  323,   342)";"  3853 (  3740,   3966)";"  2373 (  2320,   2426)";"  427 (  420,   434)";"  700 (  687,    713)";"  1260 (  1236,   1284)";"40%"
"2014-08-13";"-90";"  2198 (  2149,   2247)";"  57 (  56,    59)";"  11489 (  11264,   11714)";"  322 (  313,   331)";"  3733 (  3627,   3839)";"  2303 (  2254,   2352)";"  415 (  408,   422)";"  680 (  667,    692)";"  1223 (  1201,   1246)";"40%"
"2014-08-12";"-91";"  2141 (  2091,   2190)";"  56 (  55,    57)";"  11167 (  10939,   11394)";"  313 (  304,   321)";"  3618 (  3518,   3718)";"  2236 (  2191,   2282)";"  404 (  397,   410)";"  660 (  648,    672)";"  1188 (  1167,   1209)";"40%"
"2014-08-11";"-92";"  2085 (  2035,   2134)";"  54 (  53,    55)";"  10854 (  10624,   11084)";"  303 (  295,   311)";"  3508 (  3414,   3601)";"  2172 (  2129,   2214)";"  393 (  386,   399)";"  641 (  630,    652)";"  1154 (  1135,   1173)";"40%"
"2014-08-10";"-93";"  2031 (  1981,   2080)";"  53 (  52,    54)";"  10551 (  10319,   10783)";"  294 (  286,   301)";"  3401 (  3313,   3489)";"  2110 (  2070,   2149)";"  382 (  376,   388)";"  623 (  613,    633)";"  1121 (  1103,   1139)";"40%"
"2014-08-09";"-94";"  1978 (  1928,   2028)";"  51 (  50,    52)";"  10257 (  10023,   10492)";"  285 (  278,   292)";"  3299 (  3217,   3381)";"  2050 (  2013,   2087)";"  372 (  366,   378)";"  605 (  596,    615)";"  1090 (  1073,   1107)";"40%"
"2014-08-08";"-95";"  1927 (  1877,   1977)";"  50 (  49,    51)";"   9972 (   9736,   10209)";"  277 (  270,   283)";"  3200 (  3124,   3277)";"  1992 (  1957,   2027)";"  362 (  356,   368)";"  589 (  580,    597)";"  1059 (  1043,   1075)";"40%"
"2014-08-07";"-96";"  1877 (  1827,   1927)";"  48 (  48,    49)";"   9696 (   9458,    9934)";"  268 (  262,   274)";"  3106 (  3034,   3177)";"  1936 (  1904,   1969)";"  353 (  346,   359)";"  572 (  564,    581)";"  1030 (  1015,   1045)";"40%"
"2014-08-06";"-97";"  1829 (  1779,   1879)";"  47 (  46,    48)";"   9427 (   9187,    9667)";"  261 (  255,   266)";"  3014 (  2948,   3081)";"  1883 (  1852,   1914)";"  343 (  337,   350)";"  557 (  549,    565)";"  1002 (   987,   1016)";"40%"
"2014-08-05";"-98";"  1782 (  1732,   1832)";"  46 (  45,    46)";"   9167 (   8925,    9408)";"  253 (  248,   258)";"  2926 (  2864,   2989)";"  1831 (  1801,   1861)";"  334 (  328,   341)";"  541 (  534,    549)";"   975 (   961,    988)";"40%"
"2014-08-04";"-99";"  1736 (  1686,   1786)";"  44 (  44,    45)";"   8914 (   8671,    9157)";"  246 (  241,   251)";"  2842 (  2784,   2900)";"  1782 (  1753,   1811)";"  326 (  319,   333)";"  527 (  519,    534)";"   948 (   935,    962)";"40%"
"2014-08-03";"-100";"  1691 (  1642,   1741)";"  43 (  43,    44)";"   8668 (   8424,    8912)";"  239 (  234,   243)";"  2760 (  2706,   2815)";"  1734 (  1705,   1762)";"  318 (  310,   325)";"  513 (  505,    520)";"   923 (   910,    936)";"40%"
"2014-08-02";"-101";"  1648 (  1599,   1697)";"  42 (  41,    43)";"   8429 (   8185,    8674)";"  232 (  228,   236)";"  2682 (  2632,   2732)";"  1687 (  1659,   1716)";"  310 (  302,   317)";"  499 (  492,    507)";"   899 (   885,    912)";"40%"
"2014-08-01";"-102";"  1606 (  1557,   1655)";"  41 (  40,    42)";"   8198 (   7952,    8443)";"  225 (  221,   229)";"  2606 (  2559,   2654)";"  1643 (  1614,   1671)";"  302 (  294,   310)";"  486 (  479,    493)";"   875 (   862,    888)";"40%"
"2014-07-31";"-103";"  1565 (  1516,   1614)";"  40 (  39,    41)";"   7972 (   7727,    8218)";"  219 (  215,   223)";"  2534 (  2489,   2578)";"  1600 (  1571,   1629)";"  294 (  286,   302)";"  473 (  466,    481)";"   852 (   839,    866)";"40%"
"2014-07-30";"-104";"  1525 (  1477,   1573)";"  39 (  38,    40)";"   7753 (   7507,    7999)";"  213 (  210,   217)";"  2464 (  2422,   2505)";"  1558 (  1529,   1588)";"  287 (  278,   295)";"  461 (  454,    469)";"   830 (   817,    844)";"40%"
"2014-07-29";"-105";"  1486 (  1438,   1534)";"  38 (  37,    39)";"   7540 (   7294,    7785)";"  207 (  204,   211)";"  2396 (  2356,   2436)";"  1518 (  1488,   1549)";"  280 (  271,   289)";"  450 (  442,    457)";"   809 (   795,    823)";"40%"
"2014-07-28";"-106";"  1448 (  1401,   1495)";"  37 (  36,    38)";"   7333 (   7088,    7577)";"  202 (  198,   205)";"  2331 (  2293,   2369)";"  1479 (  1448,   1511)";"  273 (  264,   282)";"  438 (  430,    446)";"   789 (   774,    803)";"40%"
"2014-07-27";"-107";"  1411 (  1364,   1458)";"  36 (  35,    37)";"   7131 (   6887,    7375)";"  196 (  193,   200)";"  2268 (  2231,   2305)";"  1442 (  1409,   1475)";"  266 (  257,   276)";"  427 (  419,    436)";"   769 (   754,    784)";"40%"
"2014-07-26";"-108";"  1375 (  1329,   1421)";"  35 (  34,    36)";"   6935 (   6691,    7178)";"  191 (  188,   194)";"  2207 (  2171,   2244)";"  1406 (  1372,   1440)";"  260 (  250,   270)";"  416 (  408,    425)";"   750 (   734,    766)";"40%"
"2014-07-25";"-109";"  1340 (  1294,   1385)";"  34 (  33,    35)";"   6744 (   6502,    6986)";"  186 (  183,   189)";"  2149 (  2113,   2186)";"  1371 (  1336,   1407)";"  254 (  244,   264)";"  406 (  397,    415)";"   731 (   715,    748)";"40%"
