"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-10-16";"-26";" 1532 (  1348,  1716)";" 20 (  11,   29)";"  7053 (   5873,   8232)";" 102 (   49,   155)";" 1171 (   552,   1790)";"  804 (   439,  1169)";" 159 (   99,   220)";" 241 (  148,   333)";"  433 (   267,   600)";"40%"
"2014-10-15";"-27";" 1512 (  1337,  1687)";" 20 (  11,   29)";"  6951 (   5825,   8078)";" 100 (   49,   152)";" 1153 (   555,   1751)";"  792 (   440,  1143)";" 157 (   99,   215)";" 237 (  148,   326)";"  427 (   266,   587)";"40%"
"2014-10-14";"-28";" 1492 (  1326,  1658)";" 20 (  11,   28)";"  6851 (   5775,   7926)";"  99 (   49,   149)";" 1135 (   557,   1713)";"  780 (   441,  1119)";" 155 (   99,   211)";" 234 (  148,   320)";"  420 (   266,   575)";"40%"
"2014-10-13";"-29";" 1472 (  1314,  1630)";" 19 (  11,   27)";"  6752 (   5726,   7778)";"  97 (   49,   145)";" 1118 (   560,   1676)";"  768 (   441,  1095)";" 152 (   99,   206)";" 230 (  147,   313)";"  414 (   265,   563)";"40%"
"2014-10-12";"-30";" 1453 (  1303,  1603)";" 19 (  11,   27)";"  6655 (   5676,   7633)";"  96 (   49,   142)";" 1101 (   562,   1640)";"  756 (   442,  1071)";" 150 (   99,   202)";" 227 (  147,   306)";"  408 (   264,   551)";"40%"
"2014-10-11";"-31";" 1434 (  1292,  1576)";" 19 (  11,   26)";"  6559 (   5627,   7491)";"  94 (   50,   139)";" 1084 (   563,   1605)";"  745 (   442,  1048)";" 148 (   98,   197)";" 223 (  146,   300)";"  402 (   264,   540)";"40%"
"2014-10-10";"-32";" 1415 (  1281,  1550)";" 18 (  11,   26)";"  6464 (   5577,   7352)";"  93 (   50,   136)";" 1068 (   565,   1570)";"  734 (   442,  1025)";" 146 (   98,   193)";" 220 (  146,   294)";"  396 (   263,   529)";"40%"
"2014-10-09";"-33";" 1397 (  1269,  1525)";" 18 (  11,   25)";"  6371 (   5527,   7216)";"  92 (   50,   133)";" 1052 (   567,   1536)";"  723 (   442,  1003)";" 144 (   98,   189)";" 217 (  146,   288)";"  390 (   262,   518)";"40%"
"2014-10-08";"-34";" 1379 (  1258,  1500)";" 18 (  11,   25)";"  6280 (   5476,   7083)";"  90 (   50,   130)";" 1036 (   568,   1503)";"  712 (   442,   981)";" 141 (   98,   185)";" 213 (  145,   282)";"  384 (   261,   507)";"40%"
"2014-10-07";"-35";" 1361 (  1247,  1475)";" 18 (  11,   24)";"  6190 (   5426,   6953)";"  89 (   50,   128)";" 1020 (   569,   1471)";"  701 (   442,   960)";" 139 (   98,   181)";" 210 (  145,   276)";"  378 (   260,   496)";"40%"
"2014-10-06";"-36";" 1343 (  1235,  1451)";" 17 (  11,   24)";"  6101 (   5376,   6826)";"  87 (   50,   125)";" 1005 (   570,   1439)";"  691 (   442,   939)";" 137 (   98,   177)";" 207 (  144,   270)";"  373 (   259,   486)";"40%"
"2014-10-05";"-37";" 1326 (  1224,  1428)";" 17 (  11,   23)";"  6013 (   5325,   6702)";"  86 (   50,   122)";"  989 (   571,   1408)";"  680 (   442,   919)";" 135 (   97,   173)";" 204 (  143,   264)";"  367 (   258,   476)";"40%"
"2014-10-04";"-38";" 1309 (  1213,  1405)";" 17 (  11,   23)";"  5927 (   5274,   6580)";"  85 (   50,   120)";"  974 (   571,   1378)";"  670 (   441,   899)";" 133 (   97,   169)";" 201 (  143,   259)";"  362 (   257,   466)";"40%"
"2014-10-03";"-39";" 1292 (  1201,  1383)";" 17 (  11,   22)";"  5843 (   5224,   6461)";"  84 (   50,   117)";"  960 (   572,   1348)";"  660 (   441,   880)";" 131 (   97,   166)";" 198 (  142,   253)";"  356 (   256,   456)";"40%"
"2014-10-02";"-40";" 1275 (  1190,  1361)";" 16 (  11,   22)";"  5759 (   5173,   6345)";"  82 (   50,   114)";"  945 (   572,   1319)";"  650 (   440,   861)";" 129 (   97,   162)";" 195 (  142,   248)";"  351 (   255,   447)";"40%"
"2014-10-01";"-41";" 1259 (  1179,  1340)";" 16 (  11,   21)";"  5677 (   5122,   6231)";"  81 (   50,   112)";"  931 (   572,   1290)";"  641 (   439,   842)";" 127 (   96,   159)";" 192 (  141,   243)";"  346 (   254,   437)";"40%"
"2014-09-30";"-42";" 1243 (  1167,  1319)";" 16 (  11,   21)";"  5596 (   5071,   6120)";"  80 (   50,   110)";"  917 (   572,   1263)";"  631 (   439,   824)";" 126 (   96,   155)";" 189 (  141,   238)";"  341 (   253,   428)";"40%"
"2014-09-29";"-43";" 1227 (  1156,  1298)";" 16 (  11,   20)";"  5516 (   5021,   6011)";"  79 (   50,   107)";"  903 (   572,   1235)";"  622 (   438,   806)";" 124 (   96,   152)";" 186 (  140,   233)";"  336 (   252,   419)";"40%"
"2014-09-28";"-44";" 1212 (  1145,  1278)";" 15 (  11,   20)";"  5437 (   4970,   5904)";"  77 (   50,   105)";"  890 (   571,   1209)";"  613 (   437,   789)";" 122 (   95,   149)";" 184 (  139,   228)";"  331 (   251,   411)";"40%"
"2014-09-27";"-45";" 1196 (  1134,  1259)";" 15 (  11,   19)";"  5360 (   4919,   5800)";"  76 (   50,   103)";"  877 (   571,   1182)";"  604 (   436,   771)";" 120 (   95,   145)";" 181 (  139,   223)";"  326 (   249,   402)";"40%"
"2014-09-26";"-46";" 1181 (  1122,  1240)";" 15 (  11,   19)";"  5283 (   4868,   5698)";"  75 (   50,   100)";"  864 (   570,   1157)";"  595 (   435,   755)";" 118 (   95,   142)";" 178 (  138,   219)";"  321 (   248,   394)";"40%"
"2014-09-25";"-47";" 1166 (  1111,  1221)";" 15 (  11,   18)";"  5208 (   4817,   5599)";"  74 (   50,    98)";"  851 (   570,   1132)";"  586 (   434,   738)";" 117 (   94,   139)";" 176 (  137,   214)";"  316 (   247,   386)";"40%"
"2014-09-24";"-48";" 1151 (  1100,  1203)";" 15 (  11,   18)";"  5134 (   4767,   5501)";"  73 (   50,    96)";"  838 (   569,   1107)";"  577 (   432,   722)";" 115 (   94,   136)";" 173 (  136,   210)";"  312 (   246,   378)";"40%"
"2014-09-23";"-49";" 1137 (  1089,  1185)";" 14 (  11,   18)";"  5061 (   4716,   5406)";"  72 (   50,    94)";"  826 (   568,   1083)";"  569 (   431,   707)";" 113 (   93,   133)";" 171 (  136,   205)";"  307 (   244,   370)";"40%"
"2014-09-22";"-50";" 1122 (  1078,  1167)";" 14 (  11,   17)";"  4989 (   4665,   5313)";"  71 (   50,    92)";"  813 (   567,   1060)";"  561 (   430,   691)";" 112 (   93,   131)";" 168 (  135,   201)";"  303 (   243,   362)";"40%"
"2014-09-21";"-51";" 1108 (  1066,  1150)";" 14 (  11,   17)";"  4918 (   4615,   5222)";"  70 (   50,    90)";"  801 (   566,   1037)";"  552 (   428,   676)";" 110 (   93,   128)";" 166 (  134,   197)";"  298 (   242,   355)";"40%"
"2014-09-20";"-52";" 1095 (  1055,  1134)";" 14 (  11,   17)";"  4849 (   4564,   5133)";"  69 (   49,    88)";"  789 (   564,   1014)";"  544 (   427,   662)";" 109 (   92,   125)";" 163 (  134,   193)";"  294 (   240,   347)";"40%"
"2014-09-19";"-53";" 1081 (  1044,  1117)";" 13 (  11,   16)";"  4780 (   4514,   5046)";"  68 (   49,    86)";"  778 (   563,    993)";"  536 (   425,   647)";" 107 (   92,   123)";" 161 (  133,   189)";"  290 (   239,   340)";"40%"
"2014-09-18";"-54";" 1067 (  1033,  1101)";" 13 (  11,   16)";"  4712 (   4463,   4961)";"  67 (   49,    84)";"  766 (   562,    971)";"  528 (   423,   633)";" 106 (   91,   120)";" 158 (  132,   185)";"  285 (   238,   333)";"40%"
"2014-09-17";"-55";" 1054 (  1022,  1086)";" 13 (  11,   16)";"  4645 (   4413,   4878)";"  66 (   49,    82)";"  755 (   560,    950)";"  521 (   422,   620)";" 104 (   91,   117)";" 156 (  131,   181)";"  281 (   236,   326)";"40%"
"2014-09-16";"-56";" 1041 (  1011,  1071)";" 13 (  11,   15)";"  4580 (   4363,   4797)";"  65 (   49,    81)";"  744 (   558,    929)";"  513 (   420,   606)";" 103 (   90,   115)";" 154 (  130,   177)";"  277 (   235,   319)";"40%"
"2014-09-15";"-57";" 1028 (  1000,  1056)";" 13 (  11,   15)";"  4515 (   4312,   4717)";"  64 (   49,    79)";"  733 (   557,    909)";"  506 (   418,   593)";" 101 (   90,   113)";" 152 (  130,   174)";"  273 (   233,   313)";"40%"
"2014-09-14";"-58";" 1015 (   989,  1041)";" 13 (  11,   15)";"  4451 (   4262,   4640)";"  63 (   49,    77)";"  722 (   555,    889)";"  498 (   416,   580)";" 100 (   89,   110)";" 150 (  129,   170)";"  269 (   232,   306)";"40%"
"2014-09-13";"-59";" 1003 (   978,  1027)";" 12 (  10,   14)";"  4388 (   4212,   4564)";"  62 (   48,    75)";"  712 (   553,    870)";"  491 (   414,   568)";"  98 (   89,   108)";" 147 (  128,   167)";"  265 (   231,   300)";"40%"
"2014-09-12";"-60";"  991 (   968,  1013)";" 12 (  10,   14)";"  4326 (   4162,   4490)";"  61 (   48,    74)";"  701 (   551,    851)";"  484 (   412,   556)";"  97 (   88,   106)";" 145 (  127,   163)";"  261 (   229,   294)";"40%"
"2014-09-11";"-61";"  978 (   957,  1000)";" 12 (  10,   14)";"  4265 (   4112,   4418)";"  60 (   48,    72)";"  691 (   549,    833)";"  477 (   410,   544)";"  96 (   87,   104)";" 143 (  126,   160)";"  258 (   228,   288)";"40%"
"2014-09-10";"-62";"  966 (   946,   987)";" 12 (  10,   13)";"  4205 (   4062,   4348)";"  59 (   48,    71)";"  681 (   547,    814)";"  470 (   408,   532)";"  94 (   87,   102)";" 141 (  126,   157)";"  254 (   226,   282)";"40%"
"2014-09-09";"-63";"  955 (   935,   974)";" 12 (  10,   13)";"  4146 (   4012,   4279)";"  58 (   48,    69)";"  671 (   545,    797)";"  463 (   406,   521)";"  93 (   86,   100)";" 139 (  125,   154)";"  250 (   225,   276)";"40%"
"2014-09-08";"-64";"  943 (   925,   961)";" 11 (  10,   13)";"  4087 (   3963,   4212)";"  58 (   47,    68)";"  661 (   543,    779)";"  457 (   404,   510)";"  92 (   86,    98)";" 137 (  124,   150)";"  247 (   223,   271)";"40%"
"2014-09-07";"-65";"  931 (   914,   949)";" 11 (  10,   12)";"  4030 (   3913,   4146)";"  57 (   47,    66)";"  651 (   540,    762)";"  450 (   402,   499)";"  91 (   85,    97)";" 135 (  123,   147)";"  243 (   221,   265)";"40%"
"2014-09-06";"-66";"  920 (   904,   937)";" 11 (  10,   12)";"  3973 (   3864,   4082)";"  56 (   47,    65)";"  642 (   538,    746)";"  444 (   399,   488)";"  90 (   84,    95)";" 133 (  122,   145)";"  240 (   220,   260)";"40%"
"2014-09-05";"-67";"  909 (   893,   925)";" 11 (  10,   12)";"  3917 (   3815,   4020)";"  55 (   47,    63)";"  632 (   535,    729)";"  438 (   397,   478)";"  88 (   83,    93)";" 131 (  121,   142)";"  237 (   218,   255)";"40%"
"2014-09-04";"-68";"  898 (   883,   913)";" 11 (  10,   12)";"  3862 (   3765,   3959)";"  54 (   47,    62)";"  623 (   533,    713)";"  431 (   394,   468)";"  87 (   83,    92)";" 130 (  120,   139)";"  233 (   217,   250)";"40%"
"2014-09-03";"-69";"  887 (   873,   902)";" 11 (  10,   12)";"  3808 (   3716,   3899)";"  53 (   46,    61)";"  614 (   530,    698)";"  425 (   391,   459)";"  86 (   82,    91)";" 128 (  119,   136)";"  230 (   215,   246)";"40%"
"2014-09-02";"-70";"  876 (   862,   890)";" 11 (  10,   11)";"  3754 (   3668,   3841)";"  53 (   46,    59)";"  605 (   528,    682)";"  419 (   389,   450)";"  85 (   81,    89)";" 126 (  118,   134)";"  227 (   213,   241)";"40%"
"2014-09-01";"-71";"  866 (   852,   879)";" 10 (  10,   11)";"  3702 (   3619,   3784)";"  52 (   46,    58)";"  596 (   525,    667)";"  413 (   386,   441)";"  84 (   80,    88)";" 124 (  117,   131)";"  224 (   211,   237)";"40%"
"2014-08-31";"-72";"  855 (   843,   868)";" 10 (  10,   11)";"  3650 (   3571,   3729)";"  51 (   46,    57)";"  587 (   522,    652)";"  408 (   382,   433)";"  83 (   79,    87)";" 123 (  116,   129)";"  221 (   209,   232)";"40%"
"2014-08-30";"-73";"  845 (   833,   858)";" 10 (  10,   11)";"  3599 (   3523,   3674)";"  50 (   45,    55)";"  578 (   519,    637)";"  402 (   379,   425)";"  82 (   79,    86)";" 121 (  115,   127)";"  218 (   207,   229)";"40%"
"2014-08-29";"-74";"  835 (   823,   847)";" 10 (   9,   11)";"  3548 (   3476,   3621)";"  50 (   45,    54)";"  570 (   516,    623)";"  397 (   375,   418)";"  81 (   78,    85)";" 120 (  114,   125)";"  215 (   205,   225)";"40%"
"2014-08-28";"-75";"  825 (   814,   837)";" 10 (   9,   10)";"  3499 (   3429,   3568)";"  49 (   45,    53)";"  561 (   513,    609)";"  392 (   372,   412)";"  80 (   77,    84)";" 118 (  113,   123)";"  212 (   203,   222)";"40%"
"2014-08-27";"-76";"  815 (   804,   826)";" 10 (   9,   10)";"  3450 (   3383,   3517)";"  48 (   45,    52)";"  552 (   510,    595)";"  387 (   368,   405)";"  80 (   76,    83)";" 117 (  112,   121)";"  210 (   201,   218)";"40%"
"2014-08-26";"-77";"  806 (   795,   816)";" 10 (   9,   10)";"  3402 (   3337,   3467)";"  47 (   44,    50)";"  544 (   506,    581)";"  382 (   364,   400)";"  79 (   76,    82)";" 115 (  111,   120)";"  207 (   199,   216)";"40%"
"2014-08-25";"-78";"  796 (   786,   806)";"  9 (   9,   10)";"  3355 (   3292,   3417)";"  47 (   44,    49)";"  535 (   502,    568)";"  377 (   360,   395)";"  78 (   75,    81)";" 114 (  109,   118)";"  205 (   197,   213)";"40%"
"2014-08-24";"-79";"  786 (   777,   796)";"  9 (   9,   10)";"  3308 (   3248,   3368)";"  46 (   43,    48)";"  526 (   497,    555)";"  373 (   356,   390)";"  77 (   74,    80)";" 113 (  108,   117)";"  203 (   195,   210)";"40%"
"2014-08-23";"-80";"  777 (   768,   786)";"  9 (   9,   10)";"  3262 (   3204,   3320)";"  45 (   43,    47)";"  517 (   490,    544)";"  369 (   352,   386)";"  77 (   74,    79)";" 111 (  107,   116)";"  200 (   193,   208)";"40%"
"2014-08-22";"-81";"  768 (   759,   777)";"  9 (   9,   10)";"  3217 (   3162,   3273)";"  44 (   42,    47)";"  508 (   481,    534)";"  365 (   349,   381)";"  76 (   73,    79)";" 110 (  106,   114)";"  198 (   191,   206)";"40%"
"2014-08-21";"-82";"  759 (   750,   767)";"  9 (   9,   10)";"  3173 (   3120,   3226)";"  44 (   42,    46)";"  503 (   477,    529)";"  362 (   346,   378)";"  75 (   72,    78)";" 109 (  105,   113)";"  197 (   189,   204)";"40%"
"2014-08-20";"-83";"  749 (   741,   758)";"  9 (   9,    9)";"  3129 (   3078,   3180)";"  43 (   41,    46)";"  498 (   473,    523)";"  358 (   343,   374)";"  74 (   72,    77)";" 108 (  104,   112)";"  195 (   188,   202)";"40%"
"2014-08-19";"-84";"  740 (   733,   748)";"  9 (   9,    9)";"  3086 (   3037,   3135)";"  43 (   41,    45)";"  494 (   469,    518)";"  355 (   340,   370)";"  74 (   71,    76)";" 107 (  103,   111)";"  193 (   186,   200)";"40%"
"2014-08-18";"-85";"  731 (   724,   739)";"  9 (   9,    9)";"  3043 (   2996,   3089)";"  43 (   41,    45)";"  489 (   465,    513)";"  352 (   337,   366)";"  73 (   71,    75)";" 106 (  103,   110)";"  191 (   185,   198)";"40%"
"2014-08-17";"-86";"  723 (   716,   730)";"  9 (   8,    9)";"  3000 (   2955,   3045)";"  42 (   40,    44)";"  484 (   461,    507)";"  348 (   334,   362)";"  72 (   70,    75)";" 105 (  102,   109)";"  189 (   183,   196)";"40%"
"2014-08-16";"-87";"  714 (   707,   720)";"  9 (   8,    9)";"  2958 (   2915,   3000)";"  42 (   40,    44)";"  480 (   457,    502)";"  345 (   332,   358)";"  72 (   69,    74)";" 104 (  101,   108)";"  187 (   181,   194)";"40%"
"2014-08-15";"-88";"  705 (   699,   711)";"  9 (   8,    9)";"  2916 (   2875,   2957)";"  41 (   40,    43)";"  475 (   454,    497)";"  342 (   329,   355)";"  71 (   69,    73)";" 103 (  100,   106)";"  186 (   180,   192)";"40%"
"2014-08-14";"-89";"  697 (   691,   702)";"  9 (   8,    9)";"  2874 (   2835,   2913)";"  41 (   39,    43)";"  471 (   450,    492)";"  339 (   326,   351)";"  70 (   68,    72)";" 102 (   99,   105)";"  184 (   178,   190)";"40%"
"2014-08-13";"-90";"  688 (   682,   694)";"  8 (   8,    9)";"  2833 (   2796,   2870)";"  41 (   39,    42)";"  466 (   446,    487)";"  335 (   323,   347)";"  70 (   68,    72)";" 101 (   98,   104)";"  182 (   177,   188)";"40%"
"2014-08-12";"-91";"  680 (   674,   685)";"  8 (   8,    9)";"  2792 (   2757,   2828)";"  40 (   39,    42)";"  462 (   442,    482)";"  332 (   321,   344)";"  69 (   67,    71)";" 100 (   97,   103)";"  181 (   175,   186)";"40%"
"2014-08-11";"-92";"  671 (   666,   676)";"  8 (   8,    9)";"  2752 (   2718,   2786)";"  40 (   38,    42)";"  458 (   438,    477)";"  329 (   318,   340)";"  68 (   66,    70)";"  99 (   96,   102)";"  179 (   174,   184)";"40%"
"2014-08-10";"-93";"  663 (   658,   668)";"  8 (   8,    8)";"  2712 (   2680,   2744)";"  40 (   38,    41)";"  453 (   435,    472)";"  326 (   315,   337)";"  68 (   66,    69)";"  98 (   96,   101)";"  177 (   172,   182)";"40%"
"2014-08-09";"-94";"  655 (   650,   659)";"  8 (   8,    8)";"  2673 (   2642,   2703)";"  39 (   38,    41)";"  449 (   431,    467)";"  323 (   312,   333)";"  67 (   65,    69)";"  97 (   95,   100)";"  175 (   171,   180)";"40%"
"2014-08-08";"-95";"  647 (   642,   651)";"  8 (   8,    8)";"  2633 (   2604,   2662)";"  39 (   37,    40)";"  445 (   427,    462)";"  320 (   310,   330)";"  66 (   65,    68)";"  97 (   94,    99)";"  174 (   169,   178)";"40%"
"2014-08-07";"-96";"  638 (   634,   642)";"  8 (   8,    8)";"  2595 (   2567,   2622)";"  38 (   37,    40)";"  441 (   424,    457)";"  317 (   307,   327)";"  66 (   64,    67)";"  96 (   93,    98)";"  172 (   168,   177)";"40%"
"2014-08-06";"-97";"  630 (   627,   634)";"  8 (   8,    8)";"  2556 (   2530,   2582)";"  38 (   37,    40)";"  436 (   420,    453)";"  314 (   305,   323)";"  65 (   64,    66)";"  95 (   92,    97)";"  171 (   166,   175)";"40%"
"2014-08-05";"-98";"  623 (   619,   626)";"  8 (   8,    8)";"  2518 (   2493,   2543)";"  38 (   36,    39)";"  432 (   417,    448)";"  311 (   302,   320)";"  64 (   63,    66)";"  94 (   92,    96)";"  169 (   165,   173)";"40%"
"2014-08-04";"-99";"  615 (   611,   618)";"  8 (   8,    8)";"  2480 (   2457,   2504)";"  37 (   36,    39)";"  428 (   413,    443)";"  308 (   299,   317)";"  64 (   62,    65)";"  93 (   91,    95)";"  167 (   163,   171)";"40%"
"2014-08-03";"-100";"  607 (   604,   610)";"  8 (   7,    8)";"  2443 (   2421,   2465)";"  37 (   36,    38)";"  424 (   410,    439)";"  305 (   297,   313)";"  63 (   62,    64)";"  92 (   90,    94)";"  166 (   162,   169)";"40%"
"2014-08-02";"-101";"  599 (   596,   602)";"  8 (   7,    8)";"  2406 (   2385,   2427)";"  37 (   35,    38)";"  420 (   406,    434)";"  302 (   294,   310)";"  63 (   61,    64)";"  91 (   89,    93)";"  164 (   161,   168)";"40%"
"2014-08-01";"-102";"  592 (   589,   594)";"  8 (   7,    8)";"  2369 (   2350,   2389)";"  36 (   35,    38)";"  416 (   403,    430)";"  299 (   292,   307)";"  62 (   61,    63)";"  90 (   88,    92)";"  163 (   159,   166)";"40%"
"2014-07-31";"-103";"  584 (   582,   587)";"  7 (   7,    8)";"  2333 (   2314,   2351)";"  36 (   35,    37)";"  412 (   399,    425)";"  297 (   289,   304)";"  61 (   60,    62)";"  89 (   88,    91)";"  161 (   158,   164)";"40%"
"2014-07-30";"-104";"  577 (   574,   579)";"  7 (   7,    8)";"  2297 (   2279,   2314)";"  36 (   35,    37)";"  409 (   396,    421)";"  294 (   287,   301)";"  61 (   60,    62)";"  89 (   87,    90)";"  160 (   156,   163)";"40%"
"2014-07-29";"-105";"  569 (   567,   571)";"  7 (   7,    7)";"  2261 (   2245,   2277)";"  35 (   34,    36)";"  405 (   393,    417)";"  291 (   284,   298)";"  60 (   59,    61)";"  88 (   86,    89)";"  158 (   155,   161)";"40%"
"2014-07-28";"-106";"  562 (   560,   564)";"  7 (   7,    7)";"  2226 (   2211,   2241)";"  35 (   34,    36)";"  401 (   389,    412)";"  288 (   282,   295)";"  59 (   59,    60)";"  87 (   85,    89)";"  156 (   154,   159)";"40%"
"2014-07-27";"-107";"  555 (   553,   557)";"  7 (   7,    7)";"  2191 (   2176,   2205)";"  35 (   34,    36)";"  397 (   386,    408)";"  286 (   280,   292)";"  59 (   58,    60)";"  86 (   85,    88)";"  155 (   152,   158)";"40%"
"2014-07-26";"-108";"  547 (   546,   549)";"  7 (   7,    7)";"  2156 (   2143,   2169)";"  34 (   33,    35)";"  393 (   383,    404)";"  283 (   277,   289)";"  58 (   57,    59)";"  85 (   84,    87)";"  153 (   151,   156)";"40%"
"2014-07-25";"-109";"  540 (   539,   542)";"  7 (   7,    7)";"  2122 (   2109,   2134)";"  34 (   33,    35)";"  390 (   380,    400)";"  280 (   275,   286)";"  58 (   57,    58)";"  84 (   83,    86)";"  152 (   150,   154)";"40%"
"2014-07-24";"-110";"  533 (   532,   535)";"  7 (   7,    7)";"  2088 (   2076,   2099)";"  34 (   33,    35)";"  386 (   376,    396)";"  278 (   272,   283)";"  57 (   56,    58)";"  84 (   82,    85)";"  151 (   148,   153)";"40%"
"2014-07-23";"-111";"  526 (   525,   528)";"  7 (   7,    7)";"  2054 (   2043,   2065)";"  33 (   33,    34)";"  382 (   373,    392)";"  275 (   270,   280)";"  56 (   56,    57)";"  83 (   82,    84)";"  149 (   147,   151)";"40%"
"2014-07-22";"-112";"  519 (   518,   521)";"  7 (   7,    7)";"  2021 (   2011,   2031)";"  33 (   32,    34)";"  379 (   370,    388)";"  272 (   268,   277)";"  56 (   55,    56)";"  82 (   81,    83)";"  148 (   146,   150)";"40%"
"2014-07-21";"-113";"  512 (   511,   514)";"  7 (   7,    7)";"  1988 (   1978,   1997)";"  33 (   32,    33)";"  375 (   367,    384)";"  270 (   265,   274)";"  55 (   55,    56)";"  81 (   80,    82)";"  146 (   144,   148)";"40%"
"2014-07-20";"-114";"  506 (   505,   507)";"  7 (   7,    7)";"  1955 (   1946,   1963)";"  32 (   32,    33)";"  372 (   364,    380)";"  267 (   263,   271)";"  54 (   54,    55)";"  80 (   79,    81)";"  145 (   143,   147)";"40%"
"2014-07-19";"-115";"  499 (   498,   500)";"  7 (   7,    7)";"  1922 (   1914,   1930)";"  32 (   32,    33)";"  368 (   361,    376)";"  265 (   261,   268)";"  54 (   53,    54)";"  80 (   79,    81)";"  143 (   142,   145)";"40%"
"2014-07-18";"-116";"  492 (   491,   493)";"  7 (   7,    7)";"  1890 (   1883,   1897)";"  32 (   31,    32)";"  365 (   358,    372)";"  262 (   259,   266)";"  53 (   53,    54)";"  79 (   78,    80)";"  142 (   140,   143)";"40%"
"2014-07-17";"-117";"  486 (   485,   486)";"  7 (   6,    7)";"  1858 (   1852,   1865)";"  32 (   31,    32)";"  362 (   355,    369)";"  260 (   256,   263)";"  52 (   52,    53)";"  78 (   77,    79)";"  140 (   139,   142)";"40%"
"2014-07-16";"-118";"  479 (   478,   480)";"  6 (   6,    7)";"  1827 (   1821,   1833)";"  31 (   31,    32)";"  358 (   352,    365)";"  257 (   254,   260)";"  52 (   51,    52)";"  77 (   76,    78)";"  139 (   138,   140)";"40%"
"2014-07-15";"-119";"  473 (   472,   473)";"  6 (   6,    6)";"  1795 (   1790,   1801)";"  31 (   30,    32)";"  355 (   349,    361)";"  255 (   252,   257)";"  51 (   51,    51)";"  76 (   76,    77)";"  138 (   136,   139)";"40%"
"2014-07-14";"-120";"  466 (   466,   467)";"  6 (   6,    6)";"  1764 (   1759,   1770)";"  31 (   30,    31)";"  352 (   346,    358)";"  252 (   250,   255)";"  50 (   50,    51)";"  76 (   75,    76)";"  136 (   135,   137)";"40%"
"2014-07-13";"-121";"  460 (   459,   460)";"  6 (   6,    6)";"  1734 (   1729,   1738)";"  30 (   30,    31)";"  349 (   343,    354)";"  250 (   247,   252)";"  50 (   49,    50)";"  75 (   74,    75)";"  135 (   134,   136)";"40%"
"2014-07-12";"-122";"  454 (   453,   454)";"  6 (   6,    6)";"  1703 (   1699,   1707)";"  30 (   30,    31)";"  346 (   340,    351)";"  247 (   245,   249)";"  49 (   49,    49)";"  74 (   73,    75)";"  133 (   132,   134)";"40%"
"2014-07-11";"-123";"  447 (   447,   448)";"  6 (   6,    6)";"  1673 (   1669,   1677)";"  30 (   30,    30)";"  342 (   338,    347)";"  245 (   243,   247)";"  48 (   48,    48)";"  73 (   73,    74)";"  132 (   131,   133)";"40%"
"2014-07-10";"-124";"  441 (   441,   442)";"  6 (   6,    6)";"  1643 (   1640,   1647)";"  30 (   29,    30)";"  340 (   335,    344)";"  242 (   240,   244)";"  47 (   47,    48)";"  72 (   72,    73)";"  130 (   129,   131)";"40%"
"2014-07-09";"-125";"  435 (   435,   436)";"  6 (   6,    6)";"  1614 (   1610,   1617)";"  29 (   29,    30)";"  337 (   333,    341)";"  239 (   238,   241)";"  47 (   46,    47)";"  72 (   71,    72)";"  129 (   128,   129)";"40%"
"2014-07-08";"-126";"  429 (   429,   429)";"  6 (   6,    6)";"  1584 (   1581,   1587)";"  29 (   29,    29)";"  334 (   330,    338)";"  237 (   235,   238)";"  46 (   46,    46)";"  71 (   70,    71)";"  127 (   127,   128)";"40%"
"2014-07-07";"-127";"  423 (   423,   423)";"  6 (   6,    6)";"  1555 (   1552,   1558)";"  29 (   29,    29)";"  331 (   328,    335)";"  234 (   233,   235)";"  45 (   45,    45)";"  70 (   69,    70)";"  126 (   125,   126)";"40%"
"2014-07-06";"-128";"  417 (   417,   418)";"  6 (   6,    6)";"  1526 (   1524,   1528)";"  29 (   28,    29)";"  329 (   326,    332)";"  231 (   230,   233)";"  44 (   44,    44)";"  69 (   69,    69)";"  124 (   123,   124)";"40%"
"2014-07-05";"-129";"  411 (   411,   412)";"  6 (   6,    6)";"  1497 (   1495,   1499)";"  29 (   28,    29)";"  326 (   324,    329)";"  229 (   228,   230)";"  43 (   43,    43)";"  68 (   68,    68)";"  122 (   122,   123)";"40%"
"2014-07-04";"-130";"  406 (   405,   406)";"  6 (   6,    6)";"  1469 (   1467,   1471)";"  28 (   28,    29)";"  324 (   322,    327)";"  226 (   225,   226)";"  42 (   42,    42)";"  67 (   67,    67)";"  121 (   120,   121)";"40%"
"2014-07-03";"-131";"  400 (   400,   400)";"  6 (   6,    6)";"  1440 (   1438,   1442)";"  28 (   28,    28)";"  322 (   320,    325)";"  222 (   222,   223)";"  41 (   41,    41)";"  66 (   66,    66)";"  119 (   118,   119)";"40%"
"2014-07-02";"-132";"  394 (   394,   395)";"  6 (   5,    6)";"  1412 (   1410,   1414)";"  28 (   28,    28)";"  321 (   319,    323)";"  219 (   218,   220)";"  40 (   40,    40)";"  65 (   65,    65)";"  117 (   116,   117)";"40%"
