"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-21";"102";"277.6 (150.9, 404.3)";" 57.7 (31.4,  84.0)";"0.7 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.3 (2.3,  6.2)";"2.1 (1.2, 3.1)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"283.4 (154.1, 412.7)";" 60.4 (32.9,  88.0)"
"2015-02-20";"101";"274.9 (150.2, 399.7)";" 57.1 (31.2,  83.1)";"0.7 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.2 (2.3,  6.2)";"2.1 (1.2, 3.1)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"280.7 (153.3, 408.0)";" 59.8 (32.7,  87.0)"
"2015-02-19";"100";"272.2 (149.4, 395.1)";" 56.6 (31.1,  82.1)";"0.7 (0.4, 1.1)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.2 (2.3,  6.1)";"2.1 (1.2, 3.1)";"0.5 (0.3, 0.7)";"0.2 (0.1, 0.3)";"277.9 (152.5, 403.3)";" 59.3 (32.5,  86.0)"
"2015-02-18";"99";"269.6 (148.7, 390.5)";" 56.0 (30.9,  81.2)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.2 (2.3,  6.0)";"2.1 (1.1, 3.0)";"0.5 (0.2, 0.7)";"0.2 (0.1, 0.3)";"275.2 (151.8, 398.7)";" 58.7 (32.4,  85.0)"
"2015-02-17";"98";"267.0 (148.0, 386.0)";" 55.5 (30.8,  80.2)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.1 (2.3,  6.0)";"2.1 (1.1, 3.0)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"272.6 (151.1, 394.1)";" 58.1 (32.2,  84.0)"
"2015-02-16";"97";"264.4 (147.2, 381.6)";" 54.9 (30.6,  79.3)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.1 (2.3,  5.9)";"2.0 (1.1, 2.9)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"269.9 (150.3, 389.6)";" 57.6 (32.1,  83.1)"
"2015-02-15";"96";"261.8 (146.5, 377.2)";" 54.4 (30.4,  78.4)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.0 (2.3,  5.8)";"2.0 (1.1, 2.9)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"267.3 (149.6, 385.1)";" 57.0 (31.9,  82.1)"
"2015-02-14";"95";"259.3 (145.8, 372.8)";" 53.9 (30.3,  77.5)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.0 (2.3,  5.8)";"2.0 (1.1, 2.9)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"264.7 (148.8, 380.6)";" 56.4 (31.7,  81.2)"
"2015-02-13";"94";"256.8 (145.0, 368.5)";" 53.4 (30.1,  76.6)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.0 (2.2,  5.7)";"2.0 (1.1, 2.8)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"262.1 (148.1, 376.2)";" 55.9 (31.6,  80.2)"
"2015-02-12";"93";"254.3 (144.3, 364.2)";" 52.8 (30.0,  75.7)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.9 (2.2,  5.6)";"2.0 (1.1, 2.8)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"259.6 (147.3, 371.8)";" 55.3 (31.4,  79.3)"
"2015-02-11";"92";"251.8 (143.6, 360.0)";" 52.3 (29.8,  74.8)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.9 (2.2,  5.6)";"1.9 (1.1, 2.8)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"257.0 (146.6, 367.5)";" 54.8 (31.3,  78.4)"
"2015-02-10";"91";"249.3 (142.8, 355.8)";" 51.8 (29.7,  73.9)";"0.7 (0.4, 1.0)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.9 (2.2,  5.5)";"1.9 (1.1, 2.7)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"254.5 (145.8, 363.2)";" 54.3 (31.1,  77.5)"
"2015-02-09";"90";"246.9 (142.1, 351.7)";" 51.3 (29.5,  73.1)";"0.7 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.8 (2.2,  5.4)";"1.9 (1.1, 2.7)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"252.0 (145.1, 359.0)";" 53.7 (30.9,  76.5)"
"2015-02-08";"89";"244.5 (141.4, 347.6)";" 50.8 (29.4,  72.2)";"0.7 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.8 (2.2,  5.4)";"1.9 (1.1, 2.7)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"249.6 (144.3, 354.8)";" 53.2 (30.8,  75.7)"
"2015-02-07";"88";"242.1 (140.7, 343.5)";" 50.3 (29.2,  71.4)";"0.7 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.7 (2.2,  5.3)";"1.9 (1.1, 2.7)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"247.1 (143.6, 350.7)";" 52.7 (30.6,  74.8)"
"2015-02-06";"87";"239.7 (139.9, 339.5)";" 49.8 (29.1,  70.6)";"0.6 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"3.7 (2.2,  5.2)";"1.9 (1.1, 2.6)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"244.7 (142.8, 346.6)";" 52.2 (30.5,  73.9)"
"2015-02-05";"86";"237.4 (139.2, 335.5)";" 49.3 (28.9,  69.7)";"0.6 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.1, 0.4)";"0.3 (0.1, 0.4)";"3.7 (2.1,  5.2)";"1.8 (1.1, 2.6)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"242.3 (142.1, 342.5)";" 51.7 (30.3,  73.0)"
"2015-02-04";"85";"235.0 (138.5, 331.6)";" 48.8 (28.8,  68.9)";"0.6 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.1, 0.4)";"0.3 (0.1, 0.4)";"3.6 (2.1,  5.1)";"1.8 (1.1, 2.6)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"239.9 (141.3, 338.5)";" 51.2 (30.1,  72.2)"
"2015-02-03";"84";"232.7 (137.7, 327.7)";" 48.4 (28.6,  68.1)";"0.6 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.1, 0.4)";"0.3 (0.1, 0.4)";"3.6 (2.1,  5.1)";"1.8 (1.1, 2.5)";"0.4 (0.2, 0.6)";"0.2 (0.1, 0.3)";"237.6 (140.6, 334.5)";" 50.7 (30.0,  71.3)"
"2015-02-02";"83";"230.4 (137.0, 323.8)";" 47.9 (28.5,  67.3)";"0.6 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.6 (2.1,  5.0)";"1.8 (1.1, 2.5)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.3)";"235.2 (139.9, 330.6)";" 50.2 (29.8,  70.5)"
"2015-02-01";"82";"228.1 (136.3, 320.0)";" 47.4 (28.3,  66.5)";"0.6 (0.4, 0.9)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.5 (2.1,  4.9)";"1.8 (1.1, 2.5)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.3)";"232.9 (139.1, 326.7)";" 49.7 (29.7,  69.7)"
"2015-01-31";"81";"225.9 (135.6, 316.2)";" 46.9 (28.2,  65.7)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.5 (2.1,  4.9)";"1.7 (1.0, 2.4)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.3)";"230.6 (138.4, 322.9)";" 49.2 (29.5,  68.8)"
"2015-01-30";"80";"223.7 (134.8, 312.5)";" 46.5 (28.0,  64.9)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.5 (2.1,  4.8)";"1.7 (1.0, 2.4)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.3)";"228.4 (137.7, 319.0)";" 48.7 (29.4,  68.0)"
"2015-01-29";"79";"221.5 (134.1, 308.8)";" 46.0 (27.9,  64.2)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.4 (2.1,  4.8)";"1.7 (1.0, 2.4)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"226.1 (136.9, 315.3)";" 48.2 (29.2,  67.2)"
"2015-01-28";"78";"219.3 (133.4, 305.2)";" 45.6 (27.7,  63.4)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.4 (2.1,  4.7)";"1.7 (1.0, 2.4)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"223.9 (136.2, 311.5)";" 47.7 (29.0,  66.4)"
"2015-01-27";"77";"217.1 (132.7, 301.5)";" 45.1 (27.6,  62.7)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.4 (2.0,  4.7)";"1.7 (1.0, 2.3)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"221.6 (135.4, 307.8)";" 47.3 (28.9,  65.6)"
"2015-01-26";"76";"214.9 (131.9, 298.0)";" 44.7 (27.4,  61.9)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.3 (2.0,  4.6)";"1.7 (1.0, 2.3)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"219.4 (134.7, 304.2)";" 46.8 (28.7,  64.9)"
"2015-01-25";"75";"212.8 (131.2, 294.4)";" 44.2 (27.3,  61.2)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.3 (2.0,  4.5)";"1.6 (1.0, 2.3)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"217.3 (134.0, 300.6)";" 46.3 (28.6,  64.1)"
"2015-01-24";"74";"210.7 (130.5, 290.9)";" 43.8 (27.1,  60.5)";"0.6 (0.4, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.3 (2.0,  4.5)";"1.6 (1.0, 2.2)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"215.1 (133.2, 297.0)";" 45.9 (28.4,  63.3)"
"2015-01-23";"73";"208.6 (129.8, 287.5)";" 43.4 (27.0,  59.7)";"0.6 (0.3, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.2 (2.0,  4.4)";"1.6 (1.0, 2.2)";"0.4 (0.2, 0.5)";"0.2 (0.1, 0.2)";"213.0 (132.5, 293.5)";" 45.4 (28.3,  62.6)"
"2015-01-22";"72";"206.6 (129.1, 284.1)";" 42.9 (26.8,  59.0)";"0.6 (0.3, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.2 (2.0,  4.4)";"1.6 (1.0, 2.2)";"0.3 (0.2, 0.5)";"0.2 (0.1, 0.2)";"210.9 (131.8, 290.0)";" 45.0 (28.1,  61.8)"
"2015-01-21";"71";"204.5 (128.3, 280.7)";" 42.5 (26.7,  58.3)";"0.5 (0.3, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.2 (2.0,  4.3)";"1.6 (1.0, 2.2)";"0.3 (0.2, 0.5)";"0.2 (0.1, 0.2)";"208.8 (131.0, 286.5)";" 44.5 (27.9,  61.1)"
"2015-01-20";"70";"202.5 (127.6, 277.3)";" 42.1 (26.5,  57.6)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.1 (2.0,  4.3)";"1.6 (1.0, 2.1)";"0.3 (0.2, 0.5)";"0.2 (0.1, 0.2)";"206.7 (130.3, 283.1)";" 44.1 (27.8,  60.4)"
"2015-01-19";"69";"200.5 (126.9, 274.0)";" 41.7 (26.4,  56.9)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.1 (2.0,  4.2)";"1.5 (1.0, 2.1)";"0.3 (0.2, 0.5)";"0.2 (0.1, 0.2)";"204.7 (129.6, 279.7)";" 43.6 (27.6,  59.6)"
"2015-01-18";"68";"198.5 (126.2, 270.8)";" 41.2 (26.2,  56.3)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.1 (1.9,  4.2)";"1.5 (1.0, 2.1)";"0.3 (0.2, 0.5)";"0.2 (0.1, 0.2)";"202.6 (128.8, 276.4)";" 43.2 (27.5,  58.9)"
"2015-01-17";"67";"196.5 (125.5, 267.5)";" 40.8 (26.1,  55.6)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.0 (1.9,  4.1)";"1.5 (1.0, 2.1)";"0.3 (0.2, 0.4)";"0.2 (0.1, 0.2)";"200.6 (128.1, 273.1)";" 42.8 (27.3,  58.2)"
"2015-01-16";"66";"194.5 (124.8, 264.3)";" 40.4 (25.9,  54.9)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.0 (1.9,  4.1)";"1.5 (1.0, 2.0)";"0.3 (0.2, 0.4)";"0.2 (0.1, 0.2)";"198.6 (127.4, 269.8)";" 42.3 (27.2,  57.5)"
"2015-01-15";"65";"192.6 (124.1, 261.1)";" 40.0 (25.8,  54.3)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"3.0 (1.9,  4.0)";"1.5 (1.0, 2.0)";"0.3 (0.2, 0.4)";"0.2 (0.1, 0.2)";"196.6 (126.7, 266.6)";" 41.9 (27.0,  56.8)"
"2015-01-14";"64";"190.7 (123.4, 258.0)";" 39.6 (25.6,  53.6)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.9 (1.9,  4.0)";"1.5 (1.0, 2.0)";"0.3 (0.2, 0.4)";"0.2 (0.1, 0.2)";"194.7 (125.9, 263.4)";" 41.5 (26.9,  56.2)"
"2015-01-13";"63";"188.8 (122.6, 254.9)";" 39.2 (25.5,  53.0)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.9 (1.9,  3.9)";"1.5 (0.9, 2.0)";"0.3 (0.2, 0.4)";"0.2 (0.1, 0.2)";"192.7 (125.2, 260.2)";" 41.1 (26.7,  55.5)"
"2015-01-12";"62";"186.9 (121.9, 251.8)";" 38.8 (25.3,  52.3)";"0.5 (0.3, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.9 (1.9,  3.9)";"1.4 (0.9, 1.9)";"0.3 (0.2, 0.4)";"0.2 (0.1, 0.2)";"190.8 (124.5, 257.1)";" 40.7 (26.5,  54.8)"
"2015-01-11";"61";"185.0 (121.2, 248.8)";" 38.5 (25.2,  51.7)";"0.5 (0.3, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.9 (1.9,  3.8)";"1.4 (0.9, 1.9)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"188.9 (123.8, 254.0)";" 40.3 (26.4,  54.2)"
"2015-01-10";"60";"183.2 (120.5, 245.8)";" 38.1 (25.1,  51.1)";"0.5 (0.3, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9,  3.8)";"1.4 (0.9, 1.9)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"187.0 (123.1, 251.0)";" 39.9 (26.2,  53.5)"
"2015-01-09";"59";"181.4 (119.8, 242.9)";" 37.7 (24.9,  50.5)";"0.5 (0.3, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9,  3.8)";"1.4 (0.9, 1.9)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"185.1 (122.3, 248.0)";" 39.5 (26.1,  52.9)"
"2015-01-08";"58";"179.5 (119.1, 240.0)";" 37.3 (24.8,  49.9)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.8,  3.7)";"1.4 (0.9, 1.9)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"183.3 (121.6, 245.0)";" 39.1 (25.9,  52.2)"
"2015-01-07";"57";"177.7 (118.4, 237.1)";" 36.9 (24.6,  49.3)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.7 (1.8,  3.7)";"1.4 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"181.4 (120.9, 242.0)";" 38.7 (25.8,  51.6)"
"2015-01-06";"56";"176.0 (117.7, 234.2)";" 36.6 (24.5,  48.7)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.7 (1.8,  3.6)";"1.4 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"179.6 (120.2, 239.1)";" 38.3 (25.6,  51.0)"
"2015-01-05";"55";"174.2 (117.0, 231.4)";" 36.2 (24.3,  48.1)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.7 (1.8,  3.6)";"1.3 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"177.8 (119.5, 236.2)";" 37.9 (25.5,  50.4)"
"2015-01-04";"54";"172.5 (116.3, 228.6)";" 35.8 (24.2,  47.5)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.7 (1.8,  3.5)";"1.3 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"176.1 (118.8, 233.3)";" 37.5 (25.3,  49.8)"
"2015-01-03";"53";"170.7 (115.6, 225.8)";" 35.5 (24.0,  46.9)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8,  3.5)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"174.3 (118.0, 230.5)";" 37.2 (25.2,  49.2)"
"2015-01-02";"52";"169.0 (114.9, 223.1)";" 35.1 (23.9,  46.4)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8,  3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"172.5 (117.3, 227.7)";" 36.8 (25.0,  48.6)"
"2015-01-01";"51";"167.3 (114.3, 220.4)";" 34.8 (23.7,  45.8)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8,  3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"170.8 (116.6, 225.0)";" 36.4 (24.9,  48.0)"
"2014-12-31";"50";"165.6 (113.6, 217.7)";" 34.4 (23.6,  45.2)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8,  3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"169.1 (115.9, 222.2)";" 36.1 (24.7,  47.4)"
"2014-12-30";"49";"164.0 (112.9, 215.1)";" 34.1 (23.5,  44.7)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.7,  3.3)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"167.4 (115.2, 219.5)";" 35.7 (24.6,  46.8)"
"2014-12-29";"48";"162.3 (112.2, 212.5)";" 33.7 (23.3,  44.2)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.7,  3.3)";"1.3 (0.9, 1.6)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"165.7 (114.5, 216.9)";" 35.3 (24.4,  46.2)"
"2014-12-28";"47";"160.7 (111.5, 209.9)";" 33.4 (23.2,  43.6)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.7,  3.2)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"164.0 (113.8, 214.3)";" 35.0 (24.3,  45.7)"
"2014-12-27";"46";"159.1 (110.8, 207.3)";" 33.1 (23.0,  43.1)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.7,  3.2)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"162.4 (113.1, 211.7)";" 34.6 (24.1,  45.1)"
"2014-12-26";"45";"157.5 (110.1, 204.8)";" 32.7 (22.9,  42.6)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7,  3.2)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"160.8 (112.4, 209.1)";" 34.3 (24.0,  44.6)"
"2014-12-25";"44";"155.9 (109.5, 202.3)";" 32.4 (22.7,  42.0)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7,  3.1)";"1.2 (0.8, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"159.1 (111.7, 206.5)";" 33.9 (23.8,  44.0)"
"2014-12-24";"43";"154.3 (108.8, 199.9)";" 32.1 (22.6,  41.5)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7,  3.1)";"1.2 (0.8, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"157.5 (111.1, 204.0)";" 33.6 (23.7,  43.5)"
"2014-12-23";"42";"152.8 (108.1, 197.4)";" 31.7 (22.5,  41.0)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7,  3.0)";"1.2 (0.8, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"155.9 (110.4, 201.5)";" 33.3 (23.5,  43.0)"
"2014-12-22";"41";"151.2 (107.4, 195.0)";" 31.4 (22.3,  40.5)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.7,  3.0)";"1.2 (0.8, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"154.4 (109.7, 199.1)";" 32.9 (23.4,  42.5)"
"2014-12-21";"40";"149.7 (106.8, 192.6)";" 31.1 (22.2,  40.0)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.6,  3.0)";"1.2 (0.8, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"152.8 (109.0, 196.7)";" 32.6 (23.2,  41.9)"
"2014-12-20";"39";"148.2 (106.1, 190.3)";" 30.8 (22.0,  39.5)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.6,  2.9)";"1.1 (0.8, 1.5)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.2)";"151.3 (108.3, 194.3)";" 32.3 (23.1,  41.4)"
"2014-12-19";"38";"146.7 (105.4, 188.0)";" 30.5 (21.9,  39.1)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.6,  2.9)";"1.1 (0.8, 1.5)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.2)";"149.8 (107.6, 191.9)";" 31.9 (22.9,  40.9)"
"2014-12-18";"37";"145.2 (104.8, 185.7)";" 30.2 (21.8,  38.6)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.6,  2.9)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"148.3 (106.9, 189.6)";" 31.6 (22.8,  40.4)"
"2014-12-17";"36";"143.8 (104.1, 183.4)";" 29.9 (21.6,  38.1)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.6,  2.8)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"146.8 (106.3, 187.3)";" 31.3 (22.7,  39.9)"
