"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-12-08";"25";" 4908 ( 1666,  8150)";" 2454 (  833,  4075)";" 2454 (  833,  4075)";" 491 ( 167,  815)";" 4908 ( 1666,  8150)";" 10307 ( 6323,  14291)"
"2014-12-07";"24";" 4793 ( 1668,  7918)";" 2396 (  834,  3958)";" 2396 (  834,  3958)";" 479 ( 167,  791)";" 4793 ( 1668,  7918)";" 10064 ( 6224,  13904)"
"2014-12-06";"23";" 4681 ( 1670,  7692)";" 2340 (  834,  3846)";" 2340 (  834,  3846)";" 468 ( 167,  769)";" 4681 ( 1670,  7692)";"  9829 ( 6129,  13529)"
"2014-12-05";"22";" 4571 ( 1670,  7472)";" 2286 (  835,  3737)";" 2286 (  835,  3737)";" 457 ( 167,  747)";" 4571 ( 1670,  7472)";"  9600 ( 6035,  13165)"
"2014-12-04";"21";" 4464 ( 1669,  7259)";" 2232 (  834,  3630)";" 2232 (  834,  3630)";" 446 ( 166,  726)";" 4464 ( 1669,  7259)";"  9374 ( 5939,  12809)"
"2014-12-03";"20";" 4360 ( 1667,  7053)";" 2180 (  834,  3526)";" 2180 (  834,  3526)";" 436 ( 167,  705)";" 4360 ( 1667,  7053)";"  9156 ( 5847,  12465)"
"2014-12-02";"19";" 4258 ( 1665,  6851)";" 2129 (  832,  3426)";" 2129 (  832,  3426)";" 426 ( 167,  685)";" 4258 ( 1665,  6851)";"  8942 ( 5755,  12129)"
"2014-12-01";"18";" 4158 ( 1660,  6656)";" 2079 (  830,  3328)";" 2079 (  830,  3328)";" 416 ( 166,  666)";" 4158 ( 1660,  6656)";"  8732 ( 5663,  11801)"
"2014-11-30";"17";" 4060 ( 1655,  6465)";" 2030 (  827,  3233)";" 2030 (  827,  3233)";" 406 ( 165,  647)";" 4060 ( 1655,  6465)";"  8526 ( 5571,  11481)"
"2014-11-29";"16";" 3965 ( 1649,  6281)";" 1982 (  824,  3140)";" 1982 (  824,  3140)";" 396 ( 164,  628)";" 3965 ( 1649,  6281)";"  8325 ( 5480,  11170)"
"2014-11-28";"15";" 3872 ( 1643,  6101)";" 1936 (  821,  3051)";" 1936 (  821,  3051)";" 387 ( 164,  610)";" 3872 ( 1643,  6101)";"  8131 ( 5392,  10870)"
"2014-11-27";"14";" 3781 ( 1635,  5927)";" 1890 (  817,  2963)";" 1890 (  817,  2963)";" 378 ( 163,  593)";" 3781 ( 1635,  5927)";"  7939 ( 5302,  10576)"
"2014-11-26";"13";" 3693 ( 1628,  5758)";" 1846 (  813,  2879)";" 1846 (  813,  2879)";" 369 ( 162,  576)";" 3693 ( 1628,  5758)";"  7754 ( 5216,  10292)"
"2014-11-25";"12";" 3606 ( 1618,  5594)";" 1803 (  809,  2797)";" 1803 (  809,  2797)";" 361 ( 162,  560)";" 3606 ( 1618,  5594)";"  7573 ( 5131,  10015)"
"2014-11-24";"11";" 3521 ( 1608,  5434)";" 1760 (  804,  2716)";" 1760 (  804,  2716)";" 352 ( 161,  543)";" 3521 ( 1608,  5434)";"  7393 ( 5043,   9743)"
"2014-11-23";"10";" 3439 ( 1599,  5279)";" 1720 (  800,  2640)";" 1720 (  800,  2640)";" 344 ( 160,  528)";" 3439 ( 1599,  5279)";"  7223 ( 4962,   9484)"
"2014-11-22";"9";" 3358 ( 1588,  5128)";" 1679 (  794,  2564)";" 1679 (  794,  2564)";" 336 ( 159,  513)";" 3358 ( 1588,  5128)";"  7052 ( 4876,   9228)"
"2014-11-21";"8";" 3279 ( 1576,  4982)";" 1640 (  788,  2492)";" 1640 (  788,  2492)";" 328 ( 158,  498)";" 3279 ( 1576,  4982)";"  6887 ( 4794,   8980)"
"2014-11-20";"7";" 3202 ( 1564,  4840)";" 1601 (  782,  2420)";" 1601 (  782,  2420)";" 320 ( 156,  484)";" 3202 ( 1564,  4840)";"  6724 ( 4711,   8737)"
"2014-11-19";"6";" 3127 ( 1552,  4702)";" 1564 (  776,  2352)";" 1564 (  776,  2352)";" 313 ( 155,  471)";" 3127 ( 1552,  4702)";"  6568 ( 4632,   8504)"
"2014-11-18";"5";" 3054 ( 1539,  4569)";" 1527 (  770,  2284)";" 1527 (  770,  2284)";" 305 ( 154,  456)";" 3054 ( 1539,  4569)";"  6413 ( 4552,   8274)"
"2014-11-17";"4";" 2982 ( 1525,  4439)";" 1491 (  763,  2219)";" 1491 (  763,  2219)";" 298 ( 152,  444)";" 2982 ( 1525,  4439)";"  6262 ( 4472,   8052)"
"2014-11-16";"3";" 2912 ( 1512,  4312)";" 1456 (  756,  2156)";" 1456 (  756,  2156)";" 291 ( 151,  431)";" 2912 ( 1512,  4312)";"  6115 ( 4394,   7836)"
"2014-11-15";"2";" 2844 ( 1498,  4190)";" 1422 (  749,  2095)";" 1422 (  749,  2095)";" 284 ( 149,  419)";" 2844 ( 1498,  4190)";"  5972 ( 4318,   7626)"
"2014-11-14";"1";" 2777 ( 1483,  4071)";" 1388 (  741,  2035)";" 1388 (  741,  2035)";" 278 ( 149,  407)";" 2777 ( 1483,  4071)";"  5831 ( 4241,   7421)"
"2014-11-13";"0";" 2712 ( 1468,  3956)";" 1356 (  734,  1978)";" 1356 (  734,  1978)";" 271 ( 147,  395)";" 2712 ( 1468,  3956)";"  5695 ( 4167,   7223)"
"2014-11-12";"-1";" 2649 ( 1454,  3844)";" 1324 (  726,  1922)";" 1324 (  726,  1922)";" 265 ( 145,  385)";" 2649 ( 1454,  3844)";"  5562 ( 4094,   7030)"
"2014-11-11";"-2";" 2587 ( 1439,  3735)";" 1294 (  720,  1868)";" 1294 (  720,  1868)";" 259 ( 144,  374)";" 2587 ( 1439,  3735)";"  5434 ( 4023,   6845)"
"2014-11-10";"-3";" 2526 ( 1423,  3629)";" 1263 (  711,  1815)";" 1263 (  711,  1815)";" 253 ( 143,  363)";" 2526 ( 1423,  3629)";"  5305 ( 3949,   6661)"
"2014-11-09";"-4";" 2467 ( 1407,  3527)";" 1234 (  704,  1764)";" 1234 (  704,  1764)";" 247 ( 141,  353)";" 2467 ( 1407,  3527)";"  5182 ( 3880,   6484)"
"2014-11-08";"-5";" 2409 ( 1391,  3427)";" 1204 (  695,  1713)";" 1204 (  695,  1713)";" 241 ( 139,  343)";" 2409 ( 1391,  3427)";"  5058 ( 3807,   6309)"
"2014-11-07";"-6";" 2353 ( 1375,  3331)";" 1176 (  687,  1665)";" 1176 (  687,  1665)";" 235 ( 137,  333)";" 2353 ( 1375,  3331)";"  4940 ( 3738,   6142)"
"2014-11-06";"-7";" 2298 ( 1359,  3237)";" 1149 (  679,  1619)";" 1149 (  679,  1619)";" 230 ( 136,  324)";" 2298 ( 1359,  3237)";"  4826 ( 3672,   5980)"
"2014-11-05";"-8";" 2244 ( 1342,  3146)";" 1122 (  671,  1573)";" 1122 (  671,  1573)";" 224 ( 134,  314)";" 2244 ( 1342,  3146)";"  4712 ( 3604,   5820)"
"2014-11-04";"-9";" 2191 ( 1325,  3057)";" 1096 (  663,  1529)";" 1096 (  663,  1529)";" 219 ( 132,  306)";" 2191 ( 1325,  3057)";"  4602 ( 3538,   5666)"
"2014-11-03";"-10";" 2140 ( 1308,  2972)";" 1070 (  654,  1486)";" 1070 (  654,  1486)";" 214 ( 131,  297)";" 2140 ( 1308,  2972)";"  4494 ( 3472,   5516)"
"2014-11-02";"-11";" 2090 ( 1292,  2888)";" 1045 (  646,  1444)";" 1045 (  646,  1444)";" 209 ( 129,  289)";" 2090 ( 1292,  2888)";"  4389 ( 3408,   5370)"
"2014-11-01";"-12";" 2041 ( 1275,  2807)";" 1020 (  637,  1403)";" 1020 (  637,  1403)";" 204 ( 127,  281)";" 2041 ( 1275,  2807)";"  4285 ( 3343,   5227)"
"2014-10-31";"-13";" 1994 ( 1258,  2730)";"  997 (  629,  1365)";"  997 (  629,  1365)";" 199 ( 125,  273)";" 1994 ( 1258,  2730)";"  4187 ( 3283,   5091)"
"2014-10-30";"-14";" 1947 ( 1241,  2653)";"  974 (  621,  1327)";"  974 (  621,  1327)";" 195 ( 124,  266)";" 1947 ( 1241,  2653)";"  4090 ( 3222,   4958)"
"2014-10-29";"-15";" 1902 ( 1224,  2580)";"  951 (  612,  1290)";"  951 (  612,  1290)";" 190 ( 122,  258)";" 1902 ( 1224,  2580)";"  3994 ( 3161,   4827)"
"2014-10-28";"-16";" 1857 ( 1207,  2507)";"  928 (  603,  1253)";"  928 (  603,  1253)";" 186 ( 121,  251)";" 1857 ( 1207,  2507)";"  3899 ( 3100,   4698)"
"2014-10-27";"-17";" 1814 ( 1190,  2438)";"  907 (  595,  1219)";"  907 (  595,  1219)";" 181 ( 119,  243)";" 1814 ( 1190,  2438)";"  3809 ( 3042,   4576)"
"2014-10-26";"-18";" 1772 ( 1173,  2371)";"  886 (  587,  1185)";"  886 (  587,  1185)";" 177 ( 117,  237)";" 1772 ( 1173,  2371)";"  3721 ( 2985,   4457)"
"2014-10-25";"-19";" 1730 ( 1155,  2305)";"  865 (  578,  1152)";"  865 (  578,  1152)";" 173 ( 116,  230)";" 1730 ( 1155,  2305)";"  3633 ( 2927,   4339)"
"2014-10-24";"-20";" 1690 ( 1139,  2241)";"  845 (  569,  1121)";"  845 (  569,  1121)";" 169 ( 114,  224)";" 1690 ( 1139,  2241)";"  3549 ( 2871,   4227)"
"2014-10-23";"-21";" 1651 ( 1122,  2180)";"  826 (  561,  1091)";"  826 (  561,  1091)";" 165 ( 112,  218)";" 1651 ( 1122,  2180)";"  3468 ( 2818,   4118)"
"2014-10-22";"-22";" 1612 ( 1104,  2120)";"  806 (  552,  1060)";"  806 (  552,  1060)";" 161 ( 110,  212)";" 1612 ( 1104,  2120)";"  3385 ( 2761,   4009)"
"2014-10-21";"-23";" 1575 ( 1088,  2062)";"  788 (  544,  1032)";"  788 (  544,  1032)";" 158 ( 109,  207)";" 1575 ( 1088,  2062)";"  3309 ( 2710,   3908)"
"2014-10-20";"-24";" 1538 ( 1071,  2005)";"  769 (  535,  1003)";"  769 (  535,  1003)";" 154 ( 107,  201)";" 1538 ( 1071,  2005)";"  3230 ( 2656,   3804)"
"2014-10-19";"-25";" 1502 ( 1054,  1950)";"  751 (  527,   975)";"  751 (  527,   975)";" 150 ( 105,  195)";" 1502 ( 1054,  1950)";"  3154 ( 2603,   3705)"
"2014-10-18";"-26";" 1467 ( 1037,  1897)";"  734 (  519,   949)";"  734 (  519,   949)";" 147 ( 104,  190)";" 1467 ( 1037,  1897)";"  3082 ( 2553,   3611)"
"2014-10-17";"-27";" 1433 ( 1020,  1846)";"  716 (  510,   922)";"  716 (  510,   922)";" 143 ( 102,  184)";" 1433 ( 1020,  1846)";"  3008 ( 2501,   3515)"
"2014-10-16";"-28";" 1400 ( 1004,  1796)";"  700 (  502,   898)";"  700 (  502,   898)";" 140 ( 100,  180)";" 1400 ( 1004,  1796)";"  2940 ( 2453,   3427)"
"2014-10-15";"-29";" 1367 (  987,  1747)";"  684 (  494,   874)";"  684 (  494,   874)";" 137 (  99,  175)";" 1367 (  987,  1747)";"  2872 ( 2405,   3339)"
"2014-10-14";"-30";" 1335 (  970,  1700)";"  668 (  486,   850)";"  668 (  486,   850)";" 134 (  98,  170)";" 1335 (  970,  1700)";"  2805 ( 2357,   3253)"
"2014-10-13";"-31";" 1304 (  954,  1654)";"  652 (  477,   827)";"  652 (  477,   827)";" 130 (  95,  165)";" 1304 (  954,  1654)";"  2738 ( 2308,   3168)"
"2014-10-12";"-32";" 1274 (  938,  1610)";"  637 (  469,   805)";"  637 (  469,   805)";" 127 (  93,  161)";" 1274 (  938,  1610)";"  2675 ( 2262,   3088)"
"2014-10-11";"-33";" 1245 (  922,  1568)";"  622 (  461,   783)";"  622 (  461,   783)";" 124 (  92,  156)";" 1245 (  922,  1568)";"  2613 ( 2216,   3010)"
"2014-10-10";"-34";" 1216 (  906,  1526)";"  608 (  453,   763)";"  608 (  453,   763)";" 122 (  91,  153)";" 1216 (  906,  1526)";"  2554 ( 2173,   2935)"
"2014-10-09";"-35";" 1188 (  890,  1486)";"  594 (  445,   743)";"  594 (  445,   743)";" 119 (  89,  149)";" 1188 (  890,  1486)";"  2495 ( 2129,   2861)"
"2014-10-08";"-36";" 1160 (  874,  1446)";"  580 (  437,   723)";"  580 (  437,   723)";" 116 (  87,  145)";" 1160 (  874,  1446)";"  2436 ( 2085,   2787)"
"2014-10-07";"-37";" 1133 (  858,  1408)";"  566 (  429,   703)";"  566 (  429,   703)";" 113 (  86,  140)";" 1133 (  858,  1408)";"  2378 ( 2040,   2716)"
"2014-10-06";"-38";" 1107 (  843,  1371)";"  554 (  422,   686)";"  554 (  422,   686)";" 111 (  85,  137)";" 1107 (  843,  1371)";"  2326 ( 2001,   2651)"
"2014-10-05";"-39";" 1081 (  827,  1335)";"  540 (  413,   667)";"  540 (  413,   667)";" 108 (  83,  133)";" 1081 (  827,  1335)";"  2269 ( 1957,   2581)"
"2014-10-04";"-40";" 1056 (  812,  1300)";"  528 (  406,   650)";"  528 (  406,   650)";" 106 (  82,  130)";" 1056 (  812,  1300)";"  2218 ( 1918,   2518)"
"2014-10-03";"-41";" 1032 (  797,  1267)";"  516 (  398,   634)";"  516 (  398,   634)";" 103 (  79,  127)";" 1032 (  797,  1267)";"  2167 ( 1878,   2456)"
"2014-10-02";"-42";" 1008 (  782,  1234)";"  504 (  391,   617)";"  504 (  391,   617)";" 101 (  78,  124)";" 1008 (  782,  1234)";"  2117 ( 1839,   2395)"
"2014-10-01";"-43";"  985 (  767,  1203)";"  492 (  383,   601)";"  492 (  383,   601)";"  98 (  76,  120)";"  985 (  767,  1203)";"  2067 ( 1799,   2335)"
"2014-09-30";"-44";"  962 (  752,  1172)";"  481 (  376,   586)";"  481 (  376,   586)";"  96 (  75,  117)";"  962 (  752,  1172)";"  2020 ( 1762,   2278)"
"2014-09-29";"-45";"  940 (  738,  1142)";"  470 (  369,   571)";"  470 (  369,   571)";"  94 (  74,  114)";"  940 (  738,  1142)";"  1974 ( 1725,   2223)"
"2014-09-28";"-46";"  918 (  723,  1113)";"  459 (  361,   557)";"  459 (  361,   557)";"  92 (  72,  112)";"  918 (  723,  1113)";"  1928 ( 1688,   2168)"
"2014-09-27";"-47";"  897 (  709,  1085)";"  449 (  355,   543)";"  449 (  355,   543)";"  90 (  71,  109)";"  897 (  709,  1085)";"  1885 ( 1654,   2116)"
"2014-09-26";"-48";"  877 (  695,  1059)";"  438 (  347,   529)";"  438 (  347,   529)";"  88 (  70,  106)";"  877 (  695,  1059)";"  1841 ( 1617,   2065)"
"2014-09-25";"-49";"  856 (  680,  1032)";"  428 (  340,   516)";"  428 (  340,   516)";"  86 (  68,  104)";"  856 (  680,  1032)";"  1798 ( 1582,   2014)"
"2014-09-24";"-50";"  837 (  667,  1007)";"  418 (  333,   503)";"  418 (  333,   503)";"  84 (  67,  101)";"  837 (  667,  1007)";"  1757 ( 1548,   1966)"
"2014-09-23";"-51";"  817 (  652,   982)";"  408 (  326,   490)";"  408 (  326,   490)";"  82 (  66,   98)";"  817 (  652,   982)";"  1715 ( 1513,   1917)"
"2014-09-22";"-52";"  799 (  640,   958)";"  400 (  320,   480)";"  400 (  320,   480)";"  80 (  64,   96)";"  799 (  640,   958)";"  1679 ( 1483,   1875)"
"2014-09-21";"-53";"  780 (  626,   934)";"  390 (  313,   467)";"  390 (  313,   467)";"  78 (  63,   93)";"  780 (  626,   934)";"  1638 ( 1448,   1828)"
"2014-09-20";"-54";"  762 (  612,   912)";"  381 (  306,   456)";"  381 (  306,   456)";"  76 (  61,   91)";"  762 (  612,   912)";"  1600 ( 1416,   1784)"
"2014-09-19";"-55";"  745 (  599,   891)";"  372 (  299,   445)";"  372 (  299,   445)";"  74 (  59,   89)";"  745 (  599,   891)";"  1563 ( 1384,   1742)"
"2014-09-18";"-56";"  728 (  587,   869)";"  364 (  293,   435)";"  364 (  293,   435)";"  73 (  59,   87)";"  728 (  587,   869)";"  1529 ( 1355,   1703)"
"2014-09-17";"-57";"  711 (  573,   849)";"  356 (  287,   425)";"  356 (  287,   425)";"  71 (  57,   85)";"  711 (  573,   849)";"  1494 ( 1325,   1663)"
"2014-09-16";"-58";"  695 (  561,   829)";"  348 (  281,   415)";"  348 (  281,   415)";"  70 (  57,   83)";"  695 (  561,   829)";"  1461 ( 1296,   1626)"
"2014-09-15";"-59";"  679 (  549,   809)";"  340 (  275,   405)";"  340 (  275,   405)";"  68 (  55,   81)";"  679 (  549,   809)";"  1427 ( 1267,   1587)"
"2014-09-14";"-60";"  663 (  536,   790)";"  332 (  268,   396)";"  332 (  268,   396)";"  66 (  53,   79)";"  663 (  536,   790)";"  1393 ( 1237,   1549)"
"2014-09-13";"-61";"  648 (  524,   772)";"  324 (  262,   386)";"  324 (  262,   386)";"  65 (  53,   77)";"  648 (  524,   772)";"  1361 ( 1208,   1514)"
"2014-09-12";"-62";"  633 (  512,   754)";"  316 (  255,   377)";"  316 (  255,   377)";"  63 (  51,   75)";"  633 (  512,   754)";"  1328 ( 1179,   1477)"
"2014-09-11";"-63";"  619 (  500,   738)";"  310 (  251,   369)";"  310 (  251,   369)";"  62 (  50,   74)";"  619 (  500,   738)";"  1301 ( 1155,   1447)"
"2014-09-10";"-64";"  605 (  489,   721)";"  302 (  244,   360)";"  302 (  244,   360)";"  60 (  48,   72)";"  605 (  489,   721)";"  1269 ( 1126,   1412)"
"2014-09-09";"-65";"  591 (  477,   705)";"  296 (  239,   353)";"  296 (  239,   353)";"  59 (  48,   70)";"  591 (  477,   705)";"  1242 ( 1102,   1382)"
"2014-09-08";"-66";"  577 (  466,   688)";"  288 (  232,   344)";"  288 (  232,   344)";"  58 (  47,   69)";"  577 (  466,   688)";"  1211 ( 1074,   1348)"
"2014-09-07";"-67";"  564 (  455,   673)";"  282 (  227,   337)";"  282 (  227,   337)";"  56 (  45,   67)";"  564 (  455,   673)";"  1184 ( 1050,   1318)"
"2014-09-06";"-68";"  551 (  444,   658)";"  276 (  222,   330)";"  276 (  222,   330)";"  55 (  44,   66)";"  551 (  444,   658)";"  1158 ( 1026,   1290)"
"2014-09-05";"-69";"  539 (  434,   644)";"  270 (  217,   323)";"  270 (  217,   323)";"  54 (  43,   65)";"  539 (  434,   644)";"  1133 ( 1003,   1263)"
"2014-09-04";"-70";"  526 (  422,   630)";"  263 (  211,   315)";"  263 (  211,   315)";"  53 (  43,   63)";"  526 (  422,   630)";"  1105 (  978,   1232)"
"2014-09-03";"-71";"  514 (  412,   616)";"  257 (  206,   308)";"  257 (  206,   308)";"  51 (  41,   61)";"  514 (  412,   616)";"  1079 (  954,   1204)"
"2014-09-02";"-72";"  503 (  403,   603)";"  252 (  202,   302)";"  252 (  202,   302)";"  50 (  40,   60)";"  503 (  403,   603)";"  1057 (  934,   1180)"
"2014-09-01";"-73";"  491 (  392,   590)";"  246 (  197,   295)";"  246 (  197,   295)";"  49 (  39,   59)";"  491 (  392,   590)";"  1032 (  910,   1154)"
"2014-08-31";"-74";"  480 (  383,   577)";"  240 (  191,   289)";"  240 (  191,   289)";"  48 (  38,   58)";"  480 (  383,   577)";"  1008 (  888,   1128)"
"2014-08-30";"-75";"  469 (  373,   565)";"  235 (  187,   283)";"  235 (  187,   283)";"  47 (  37,   57)";"  469 (  373,   565)";"   986 (  868,   1104)"
"2014-08-29";"-76";"  458 (  363,   553)";"  229 (  182,   276)";"  229 (  182,   276)";"  46 (  37,   55)";"  458 (  363,   553)";"   962 (  846,   1078)"
"2014-08-28";"-77";"  448 (  354,   542)";"  224 (  177,   271)";"  224 (  177,   271)";"  45 (  36,   54)";"  448 (  354,   542)";"   941 (  826,   1056)"
"2014-08-27";"-78";"  438 (  346,   530)";"  219 (  173,   265)";"  219 (  173,   265)";"  44 (  35,   53)";"  438 (  346,   530)";"   920 (  807,   1033)"
"2014-08-26";"-79";"  428 (  337,   519)";"  214 (  168,   260)";"  214 (  168,   260)";"  43 (  34,   52)";"  428 (  337,   519)";"   899 (  787,   1011)"
"2014-08-25";"-80";"  418 (  328,   508)";"  209 (  164,   254)";"  209 (  164,   254)";"  42 (  33,   51)";"  418 (  328,   508)";"   878 (  767,    989)"
"2014-08-24";"-81";"  409 (  320,   498)";"  204 (  159,   249)";"  204 (  159,   249)";"  41 (  32,   50)";"  409 (  320,   498)";"   858 (  749,    967)"
"2014-08-23";"-82";"  399 (  311,   487)";"  200 (  156,   244)";"  200 (  156,   244)";"  40 (  31,   49)";"  399 (  311,   487)";"   839 (  731,    947)"
"2014-08-22";"-83";"  390 (  303,   477)";"  195 (  152,   238)";"  195 (  152,   238)";"  39 (  30,   48)";"  390 (  303,   477)";"   819 (  712,    926)"
"2014-08-21";"-84";"  381 (  295,   467)";"  190 (  147,   233)";"  190 (  147,   233)";"  38 (  29,   47)";"  381 (  295,   467)";"   799 (  693,    905)"
"2014-08-20";"-85";"  373 (  288,   458)";"  186 (  143,   229)";"  186 (  143,   229)";"  37 (  28,   46)";"  373 (  288,   458)";"   782 (  677,    887)"
"2014-08-19";"-86";"  364 (  280,   448)";"  182 (  140,   224)";"  182 (  140,   224)";"  36 (  28,   44)";"  364 (  280,   448)";"   764 (  661,    867)"
"2014-08-18";"-87";"  356 (  273,   439)";"  178 (  136,   220)";"  178 (  136,   220)";"  36 (  28,   44)";"  356 (  273,   439)";"   748 (  646,    850)"
"2014-08-17";"-88";"  348 (  266,   430)";"  174 (  133,   215)";"  174 (  133,   215)";"  35 (  27,   43)";"  348 (  266,   430)";"   731 (  630,    832)"
"2014-08-16";"-89";"  340 (  259,   421)";"  170 (  129,   211)";"  170 (  129,   211)";"  34 (  26,   42)";"  340 (  259,   421)";"   714 (  614,    814)"
"2014-08-15";"-90";"  332 (  251,   413)";"  166 (  126,   206)";"  166 (  126,   206)";"  33 (  25,   41)";"  332 (  251,   413)";"   697 (  598,    796)"
"2014-08-14";"-91";"  324 (  244,   404)";"  162 (  122,   202)";"  162 (  122,   202)";"  32 (  24,   40)";"  324 (  244,   404)";"   680 (  582,    778)"
"2014-08-13";"-92";"  317 (  238,   396)";"  158 (  119,   197)";"  158 (  119,   197)";"  32 (  24,   40)";"  317 (  238,   396)";"   665 (  568,    762)"
"2014-08-12";"-93";"  310 (  232,   388)";"  155 (  116,   194)";"  155 (  116,   194)";"  31 (  23,   39)";"  310 (  232,   388)";"   651 (  555,    747)"
"2014-08-11";"-94";"  302 (  225,   379)";"  151 (  112,   190)";"  151 (  112,   190)";"  30 (  22,   38)";"  302 (  225,   379)";"   634 (  539,    729)"
"2014-08-10";"-95";"  295 (  219,   371)";"  148 (  110,   186)";"  148 (  110,   186)";"  30 (  22,   38)";"  295 (  219,   371)";"   621 (  527,    715)"
"2014-08-09";"-96";"  289 (  213,   365)";"  144 (  106,   182)";"  144 (  106,   182)";"  29 (  21,   37)";"  289 (  213,   365)";"   606 (  513,    699)"
"2014-08-08";"-97";"  282 (  207,   357)";"  141 (  104,   178)";"  141 (  104,   178)";"  28 (  21,   35)";"  282 (  207,   357)";"   592 (  500,    684)"
"2014-08-07";"-98";"  275 (  201,   349)";"  138 (  101,   175)";"  138 (  101,   175)";"  28 (  21,   35)";"  275 (  201,   349)";"   579 (  488,    670)"
"2014-08-06";"-99";"  269 (  196,   342)";"  134 (   97,   171)";"  134 (   97,   171)";"  27 (  20,   34)";"  269 (  196,   342)";"   564 (  474,    654)"
"2014-08-05";"-100";"  262 (  190,   334)";"  131 (   95,   167)";"  131 (   95,   167)";"  26 (  19,   33)";"  262 (  190,   334)";"   550 (  461,    639)"
"2014-08-04";"-101";"  256 (  185,   327)";"  128 (   92,   164)";"  128 (   92,   164)";"  26 (  19,   33)";"  256 (  185,   327)";"   538 (  450,    626)"
"2014-08-03";"-102";"  250 (  180,   320)";"  125 (   90,   160)";"  125 (   90,   160)";"  25 (  18,   32)";"  250 (  180,   320)";"   525 (  439,    611)"
"2014-08-02";"-103";"  243 (  174,   312)";"  122 (   87,   157)";"  122 (   87,   157)";"  24 (  17,   31)";"  243 (  174,   312)";"   511 (  426,    596)"
"2014-08-01";"-104";"  237 (  169,   305)";"  118 (   84,   152)";"  118 (   84,   152)";"  24 (  17,   31)";"  237 (  169,   305)";"   497 (  413,    581)"
"2014-07-31";"-105";"  231 (  164,   298)";"  116 (   82,   150)";"  116 (   82,   150)";"  23 (  16,   30)";"  231 (  164,   298)";"   486 (  403,    569)"
"2014-07-30";"-106";"  225 (  159,   291)";"  112 (   79,   145)";"  112 (   79,   145)";"  22 (  15,   29)";"  225 (  159,   291)";"   471 (  390,    552)"
"2014-07-29";"-107";"  219 (  154,   284)";"  110 (   77,   143)";"  110 (   77,   143)";"  22 (  15,   29)";"  219 (  154,   284)";"   461 (  381,    541)"
"2014-07-28";"-108";"  213 (  149,   277)";"  106 (   74,   138)";"  106 (   74,   138)";"  21 (  15,   27)";"  213 (  149,   277)";"   446 (  368,    524)"
"2014-07-27";"-109";"  206 (  144,   268)";"  103 (   72,   134)";"  103 (   72,   134)";"  21 (  15,   27)";"  206 (  144,   268)";"   433 (  356,    510)"
"2014-07-26";"-110";"  200 (  139,   261)";"  100 (   70,   130)";"  100 (   70,   130)";"  20 (  14,   26)";"  200 (  139,   261)";"   420 (  345,    495)"
"2014-07-25";"-111";"  193 (  134,   252)";"   96 (   67,   125)";"   96 (   67,   125)";"  19 (  13,   25)";"  193 (  134,   252)";"   404 (  332,    476)"
"2014-07-24";"-112";"  186 (  129,   243)";"   93 (   65,   121)";"   93 (   65,   121)";"  19 (  13,   25)";"  186 (  129,   243)";"   391 (  321,    461)"
"2014-07-23";"-113";"  179 (  125,   233)";"   90 (   63,   117)";"   90 (   63,   117)";"  18 (  13,   23)";"  179 (  125,   233)";"   377 (  310,    444)"
"2014-07-22";"-114";"  171 (  119,   223)";"   86 (   60,   112)";"   86 (   60,   112)";"  17 (  12,   22)";"  171 (  119,   223)";"   360 (  296,    424)"
"2014-07-21";"-115";"  163 (  115,   211)";"   82 (   58,   106)";"   82 (   58,   106)";"  16 (  11,   21)";"  163 (  115,   211)";"   343 (  283,    403)"
"2014-07-20";"-116";"  155 (  110,   200)";"   78 (   55,   101)";"   78 (   55,   101)";"  16 (  11,   21)";"  155 (  110,   200)";"   327 (  272,    382)"
"2014-07-19";"-117";"  147 (  105,   189)";"   74 (   53,    95)";"   74 (   53,    95)";"  15 (  11,   19)";"  147 (  105,   189)";"   310 (  259,    361)"
"2014-07-18";"-118";"  139 (  100,   178)";"   70 (   51,    89)";"   70 (   51,    89)";"  14 (  10,   18)";"  139 (  100,   178)";"   293 (  245,    341)"
"2014-07-17";"-119";"  132 (   96,   168)";"   66 (   48,    84)";"   66 (   48,    84)";"  13 (   9,   17)";"  132 (   96,   168)";"   277 (  233,    321)"
"2014-07-16";"-120";"  125 (   92,   158)";"   62 (   45,    79)";"   62 (   45,    79)";"  12 (   9,   15)";"  125 (   92,   158)";"   261 (  220,    302)"
"2014-07-15";"-121";"  119 (   88,   150)";"   60 (   45,    75)";"   60 (   45,    75)";"  12 (   9,   15)";"  119 (   88,   150)";"   251 (  213,    289)"
"2014-07-14";"-122";"  113 (   84,   142)";"   56 (   42,    70)";"   56 (   42,    70)";"  11 (   8,   14)";"  113 (   84,   142)";"   236 (  201,    271)"
"2014-07-13";"-123";"  107 (   81,   133)";"   54 (   41,    67)";"   54 (   41,    67)";"  11 (   8,   14)";"  107 (   81,   133)";"   226 (  194,    258)"
"2014-07-12";"-124";"  102 (   78,   126)";"   51 (   39,    63)";"   51 (   39,    63)";"  10 (   8,   12)";"  102 (   78,   126)";"   214 (  184,    244)"
"2014-07-11";"-125";"   96 (   73,   119)";"   48 (   37,    59)";"   48 (   37,    59)";"  10 (   8,   12)";"   96 (   73,   119)";"   202 (  174,    230)"
