"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-12-10";"27";" 6990 ( 3396, 10584)";" 3495 ( 1698,  5292)";" 3495 ( 1698,  5292)";" 699 ( 340, 1058)";" 6990 ( 3396, 10584)";" 14679 (10263,  19095)"
"2014-12-09";"26";" 6846 ( 3379, 10313)";" 3423 ( 1690,  5156)";" 3423 ( 1690,  5156)";" 685 ( 338, 1032)";" 6846 ( 3379, 10313)";" 14377 (10117,  18637)"
"2014-12-08";"25";" 6705 ( 3361, 10049)";" 3352 ( 1680,  5024)";" 3352 ( 1680,  5024)";" 670 ( 336, 1004)";" 6705 ( 3361, 10049)";" 14079 ( 9970,  18188)"
"2014-12-07";"24";" 6567 ( 3342,  9792)";" 3284 ( 1671,  4897)";" 3284 ( 1671,  4897)";" 657 ( 334,  980)";" 6567 ( 3342,  9792)";" 13792 ( 9829,  17755)"
"2014-12-06";"23";" 6433 ( 3323,  9543)";" 3216 ( 1661,  4771)";" 3216 ( 1661,  4771)";" 643 ( 332,  954)";" 6433 ( 3323,  9543)";" 13508 ( 9686,  17330)"
"2014-12-05";"22";" 6301 ( 3302,  9300)";" 3150 ( 1651,  4649)";" 3150 ( 1651,  4649)";" 630 ( 330,  930)";" 6301 ( 3302,  9300)";" 13231 ( 9546,  16916)"
"2014-12-04";"21";" 6171 ( 3280,  9062)";" 3086 ( 1640,  4532)";" 3086 ( 1640,  4532)";" 617 ( 328,  906)";" 6171 ( 3280,  9062)";" 12960 ( 9407,  16513)"
"2014-12-03";"20";" 6045 ( 3258,  8832)";" 3022 ( 1628,  4416)";" 3022 ( 1628,  4416)";" 604 ( 325,  883)";" 6045 ( 3258,  8832)";" 12693 ( 9268,  16118)"
"2014-12-02";"19";" 5921 ( 3234,  8608)";" 2960 ( 1617,  4303)";" 2960 ( 1617,  4303)";" 592 ( 323,  861)";" 5921 ( 3234,  8608)";" 12433 ( 9132,  15734)"
"2014-12-01";"18";" 5800 ( 3211,  8389)";" 2900 ( 1605,  4195)";" 2900 ( 1605,  4195)";" 580 ( 321,  839)";" 5800 ( 3211,  8389)";" 12180 ( 8998,  15362)"
"2014-11-30";"17";" 5682 ( 3186,  8178)";" 2841 ( 1593,  4089)";" 2841 ( 1593,  4089)";" 568 ( 318,  818)";" 5682 ( 3186,  8178)";" 11932 ( 8865,  14999)"
"2014-11-29";"16";" 5566 ( 3161,  7971)";" 2783 ( 1581,  3985)";" 2783 ( 1581,  3985)";" 557 ( 317,  797)";" 5566 ( 3161,  7971)";" 11689 ( 8734,  14644)"
"2014-11-28";"15";" 5453 ( 3136,  7770)";" 2726 ( 1568,  3884)";" 2726 ( 1568,  3884)";" 545 ( 313,  777)";" 5453 ( 3136,  7770)";" 11450 ( 8603,  14297)"
"2014-11-27";"14";" 5342 ( 3110,  7574)";" 2671 ( 1555,  3787)";" 2671 ( 1555,  3787)";" 534 ( 311,  757)";" 5342 ( 3110,  7574)";" 11218 ( 8475,  13961)"
"2014-11-26";"13";" 5233 ( 3083,  7383)";" 2616 ( 1541,  3691)";" 2616 ( 1541,  3691)";" 523 ( 308,  738)";" 5233 ( 3083,  7383)";" 10988 ( 8346,  13630)"
"2014-11-25";"12";" 5127 ( 3056,  7198)";" 2564 ( 1528,  3600)";" 2564 ( 1528,  3600)";" 513 ( 306,  720)";" 5127 ( 3056,  7198)";" 10768 ( 8223,  13313)"
"2014-11-24";"11";" 5024 ( 3029,  7019)";" 2512 ( 1515,  3509)";" 2512 ( 1515,  3509)";" 502 ( 303,  701)";" 5024 ( 3029,  7019)";" 10550 ( 8099,  13001)"
"2014-11-23";"10";" 4922 ( 3001,  6843)";" 2461 ( 1500,  3422)";" 2461 ( 1500,  3422)";" 492 ( 300,  684)";" 4922 ( 3001,  6843)";" 10336 ( 7975,  12697)"
"2014-11-22";"9";" 4823 ( 2973,  6673)";" 2412 ( 1487,  3337)";" 2412 ( 1487,  3337)";" 482 ( 297,  667)";" 4823 ( 2973,  6673)";" 10129 ( 7856,  12402)"
"2014-11-21";"8";" 4725 ( 2944,  6506)";" 2362 ( 1471,  3253)";" 2362 ( 1471,  3253)";" 472 ( 294,  650)";" 4725 ( 2944,  6506)";"  9921 ( 7732,  12110)"
"2014-11-20";"7";" 4630 ( 2915,  6345)";" 2315 ( 1458,  3172)";" 2315 ( 1458,  3172)";" 463 ( 292,  634)";" 4630 ( 2915,  6345)";"  9723 ( 7616,  11830)"
"2014-11-19";"6";" 4537 ( 2886,  6188)";" 2268 ( 1443,  3093)";" 2268 ( 1443,  3093)";" 454 ( 289,  619)";" 4537 ( 2886,  6188)";"  9527 ( 7499,  11555)"
"2014-11-18";"5";" 4446 ( 2857,  6035)";" 2223 ( 1429,  3017)";" 2223 ( 1429,  3017)";" 445 ( 286,  604)";" 4446 ( 2857,  6035)";"  9337 ( 7385,  11289)"
"2014-11-17";"4";" 4357 ( 2828,  5886)";" 2178 ( 1413,  2943)";" 2178 ( 1413,  2943)";" 436 ( 283,  589)";" 4357 ( 2828,  5886)";"  9149 ( 7270,  11028)"
"2014-11-16";"3";" 4270 ( 2798,  5742)";" 2135 ( 1399,  2871)";" 2135 ( 1399,  2871)";" 427 ( 280,  574)";" 4270 ( 2798,  5742)";"  8967 ( 7159,  10775)"
"2014-11-15";"2";" 4185 ( 2769,  5601)";" 2092 ( 1384,  2800)";" 2092 ( 1384,  2800)";" 418 ( 276,  560)";" 4185 ( 2769,  5601)";"  8787 ( 7047,  10527)"
"2014-11-14";"1";" 4101 ( 2738,  5464)";" 2050 ( 1369,  2731)";" 2050 ( 1369,  2731)";" 410 ( 274,  546)";" 4101 ( 2738,  5464)";"  8611 ( 6937,  10285)"
"2014-11-13";"0";" 4020 ( 2709,  5331)";" 2010 ( 1355,  2665)";" 2010 ( 1355,  2665)";" 402 ( 271,  533)";" 4020 ( 2709,  5331)";"  8442 ( 6831,  10053)"
"2014-11-12";"-1";" 3940 ( 2679,  5201)";" 1970 ( 1339,  2601)";" 1970 ( 1339,  2601)";" 394 ( 268,  520)";" 3940 ( 2679,  5201)";"  8274 ( 6724,   9824)"
"2014-11-11";"-2";" 3862 ( 2649,  5075)";" 1931 ( 1325,  2537)";" 1931 ( 1325,  2537)";" 386 ( 265,  507)";" 3862 ( 2649,  5075)";"  8110 ( 6619,   9601)"
"2014-11-10";"-3";" 3785 ( 2618,  4952)";" 1892 ( 1309,  2475)";" 1892 ( 1309,  2475)";" 378 ( 261,  495)";" 3785 ( 2618,  4952)";"  7947 ( 6513,   9381)"
"2014-11-09";"-4";" 3710 ( 2588,  4832)";" 1855 ( 1294,  2416)";" 1855 ( 1294,  2416)";" 371 ( 259,  483)";" 3710 ( 2588,  4832)";"  7791 ( 6412,   9170)"
"2014-11-08";"-5";" 3637 ( 2558,  4716)";" 1818 ( 1279,  2357)";" 1818 ( 1279,  2357)";" 364 ( 256,  472)";" 3637 ( 2558,  4716)";"  7637 ( 6311,   8963)"
"2014-11-07";"-6";" 3565 ( 2528,  4602)";" 1782 ( 1263,  2301)";" 1782 ( 1263,  2301)";" 356 ( 252,  460)";" 3565 ( 2528,  4602)";"  7485 ( 6210,   8760)"
"2014-11-06";"-7";" 3495 ( 2498,  4492)";" 1748 ( 1249,  2247)";" 1748 ( 1249,  2247)";" 350 ( 250,  450)";" 3495 ( 2498,  4492)";"  7341 ( 6115,   8567)"
"2014-11-05";"-8";" 3427 ( 2468,  4386)";" 1714 ( 1235,  2193)";" 1714 ( 1235,  2193)";" 343 ( 247,  439)";" 3427 ( 2468,  4386)";"  7198 ( 6020,   8376)"
"2014-11-04";"-9";" 3360 ( 2438,  4282)";" 1680 ( 1219,  2141)";" 1680 ( 1219,  2141)";" 336 ( 244,  428)";" 3360 ( 2438,  4282)";"  7056 ( 5924,   8188)"
"2014-11-03";"-10";" 3294 ( 2408,  4180)";" 1647 ( 1204,  2090)";" 1647 ( 1204,  2090)";" 329 ( 240,  418)";" 3294 ( 2408,  4180)";"  6917 ( 5829,   8005)"
"2014-11-02";"-11";" 3230 ( 2379,  4081)";" 1615 ( 1189,  2041)";" 1615 ( 1189,  2041)";" 323 ( 238,  408)";" 3230 ( 2379,  4081)";"  6783 ( 5737,   7829)"
"2014-11-01";"-12";" 3167 ( 2349,  3985)";" 1584 ( 1175,  1993)";" 1584 ( 1175,  1993)";" 317 ( 235,  399)";" 3167 ( 2349,  3985)";"  6652 ( 5647,   7657)"
"2014-10-31";"-13";" 3105 ( 2319,  3891)";" 1552 ( 1159,  1945)";" 1552 ( 1159,  1945)";" 310 ( 231,  389)";" 3105 ( 2319,  3891)";"  6519 ( 5553,   7485)"
"2014-10-30";"-14";" 3045 ( 2290,  3800)";" 1522 ( 1144,  1900)";" 1522 ( 1144,  1900)";" 304 ( 228,  380)";" 3045 ( 2290,  3800)";"  6393 ( 5465,   7321)"
"2014-10-29";"-15";" 2986 ( 2260,  3712)";" 1493 ( 1130,  1856)";" 1493 ( 1130,  1856)";" 299 ( 226,  372)";" 2986 ( 2260,  3712)";"  6271 ( 5379,   7163)"
"2014-10-28";"-16";" 2929 ( 2232,  3626)";" 1464 ( 1116,  1812)";" 1464 ( 1116,  1812)";" 293 ( 223,  363)";" 2929 ( 2232,  3626)";"  6150 ( 5294,   7006)"
"2014-10-27";"-17";" 2872 ( 2203,  3541)";" 1436 ( 1101,  1771)";" 1436 ( 1101,  1771)";" 287 ( 220,  354)";" 2872 ( 2203,  3541)";"  6031 ( 5208,   6854)"
"2014-10-26";"-18";" 2817 ( 2174,  3460)";" 1408 ( 1087,  1729)";" 1408 ( 1087,  1729)";" 282 ( 218,  346)";" 2817 ( 2174,  3460)";"  5915 ( 5125,   6705)"
"2014-10-25";"-19";" 2763 ( 2146,  3380)";" 1382 ( 1073,  1691)";" 1382 ( 1073,  1691)";" 276 ( 214,  338)";" 2763 ( 2146,  3380)";"  5803 ( 5044,   6562)"
"2014-10-24";"-20";" 2710 ( 2117,  3303)";" 1355 ( 1059,  1651)";" 1355 ( 1059,  1651)";" 271 ( 212,  330)";" 2710 ( 2117,  3303)";"  5691 ( 4962,   6420)"
"2014-10-23";"-21";" 2658 ( 2089,  3227)";" 1329 ( 1044,  1614)";" 1329 ( 1044,  1614)";" 266 ( 209,  323)";" 2658 ( 2089,  3227)";"  5582 ( 4882,   6282)"
"2014-10-22";"-22";" 2608 ( 2061,  3155)";" 1304 ( 1031,  1577)";" 1304 ( 1031,  1577)";" 261 ( 206,  316)";" 2608 ( 2061,  3155)";"  5477 ( 4805,   6149)"
"2014-10-21";"-23";" 2558 ( 2033,  3083)";" 1279 ( 1017,  1541)";" 1279 ( 1017,  1541)";" 256 ( 204,  308)";" 2558 ( 2033,  3083)";"  5372 ( 4727,   6017)"
"2014-10-20";"-24";" 2510 ( 2006,  3014)";" 1255 ( 1003,  1507)";" 1255 ( 1003,  1507)";" 251 ( 201,  301)";" 2510 ( 2006,  3014)";"  5271 ( 4652,   5890)"
"2014-10-19";"-25";" 2462 ( 1978,  2946)";" 1231 (  989,  1473)";" 1231 (  989,  1473)";" 246 ( 198,  294)";" 2462 ( 1978,  2946)";"  5170 ( 4576,   5764)"
"2014-10-18";"-26";" 2416 ( 1952,  2880)";" 1208 (  976,  1440)";" 1208 (  976,  1440)";" 242 ( 196,  288)";" 2416 ( 1952,  2880)";"  5074 ( 4503,   5645)"
"2014-10-17";"-27";" 2370 ( 1924,  2816)";" 1185 (  962,  1408)";" 1185 (  962,  1408)";" 237 ( 192,  282)";" 2370 ( 1924,  2816)";"  4977 ( 4429,   5525)"
"2014-10-16";"-28";" 2325 ( 1897,  2753)";" 1162 (  948,  1376)";" 1162 (  948,  1376)";" 232 ( 189,  275)";" 2325 ( 1897,  2753)";"  4881 ( 4355,   5407)"
"2014-10-15";"-29";" 2282 ( 1871,  2693)";" 1141 (  936,  1346)";" 1141 (  936,  1346)";" 228 ( 187,  269)";" 2282 ( 1871,  2693)";"  4792 ( 4287,   5297)"
"2014-10-14";"-30";" 2239 ( 1845,  2633)";" 1120 (  923,  1317)";" 1120 (  923,  1317)";" 224 ( 185,  263)";" 2239 ( 1845,  2633)";"  4703 ( 4219,   5187)"
"2014-10-13";"-31";" 2197 ( 1819,  2575)";" 1098 (  909,  1287)";" 1098 (  909,  1287)";" 220 ( 182,  258)";" 2197 ( 1819,  2575)";"  4613 ( 4148,   5078)"
"2014-10-12";"-32";" 2156 ( 1793,  2519)";" 1078 (  896,  1260)";" 1078 (  896,  1260)";" 216 ( 180,  252)";" 2156 ( 1793,  2519)";"  4528 ( 4082,   4974)"
"2014-10-11";"-33";" 2116 ( 1767,  2465)";" 1058 (  884,  1232)";" 1058 (  884,  1232)";" 212 ( 177,  247)";" 2116 ( 1767,  2465)";"  4444 ( 4016,   4872)"
"2014-10-10";"-34";" 2077 ( 1742,  2412)";" 1038 (  871,  1205)";" 1038 (  871,  1205)";" 208 ( 175,  241)";" 2077 ( 1742,  2412)";"  4361 ( 3950,   4772)"
"2014-10-09";"-35";" 2039 ( 1718,  2360)";" 1020 (  859,  1181)";" 1020 (  859,  1181)";" 204 ( 172,  236)";" 2039 ( 1718,  2360)";"  4283 ( 3888,   4678)"
"2014-10-08";"-36";" 2001 ( 1692,  2310)";" 1001 (  847,  1155)";" 1001 (  847,  1155)";" 200 ( 169,  231)";" 2001 ( 1692,  2310)";"  4203 ( 3824,   4582)"
"2014-10-07";"-37";" 1964 ( 1668,  2260)";"  982 (  834,  1130)";"  982 (  834,  1130)";" 196 ( 166,  226)";" 1964 ( 1668,  2260)";"  4124 ( 3760,   4488)"
"2014-10-06";"-38";" 1928 ( 1643,  2213)";"  964 (  822,  1106)";"  964 (  822,  1106)";" 193 ( 165,  221)";" 1928 ( 1643,  2213)";"  4049 ( 3699,   4399)"
"2014-10-05";"-39";" 1893 ( 1620,  2166)";"  946 (  809,  1083)";"  946 (  809,  1083)";" 189 ( 162,  216)";" 1893 ( 1620,  2166)";"  3974 ( 3638,   4310)"
"2014-10-04";"-40";" 1858 ( 1595,  2121)";"  929 (  798,  1060)";"  929 (  798,  1060)";" 186 ( 160,  212)";" 1858 ( 1595,  2121)";"  3902 ( 3579,   4225)"
"2014-10-03";"-41";" 1824 ( 1571,  2077)";"  912 (  786,  1038)";"  912 (  786,  1038)";" 182 ( 157,  207)";" 1824 ( 1571,  2077)";"  3830 ( 3520,   4140)"
"2014-10-02";"-42";" 1791 ( 1548,  2034)";"  896 (  775,  1017)";"  896 (  775,  1017)";" 179 ( 155,  203)";" 1791 ( 1548,  2034)";"  3762 ( 3464,   4060)"
"2014-10-01";"-43";" 1759 ( 1525,  1993)";"  880 (  763,   997)";"  880 (  763,   997)";" 176 ( 153,  199)";" 1759 ( 1525,  1993)";"  3695 ( 3408,   3982)"
"2014-09-30";"-44";" 1727 ( 1502,  1952)";"  864 (  752,   976)";"  864 (  752,   976)";" 173 ( 151,  195)";" 1727 ( 1502,  1952)";"  3628 ( 3352,   3904)"
"2014-09-29";"-45";" 1696 ( 1480,  1912)";"  848 (  740,   956)";"  848 (  740,   956)";" 170 ( 148,  192)";" 1696 ( 1480,  1912)";"  3562 ( 3296,   3828)"
"2014-09-28";"-46";" 1665 ( 1457,  1873)";"  832 (  728,   936)";"  832 (  728,   936)";" 166 ( 145,  187)";" 1665 ( 1457,  1873)";"  3495 ( 3239,   3751)"
"2014-09-27";"-47";" 1635 ( 1434,  1836)";"  818 (  718,   918)";"  818 (  718,   918)";" 164 ( 144,  184)";" 1635 ( 1434,  1836)";"  3435 ( 3188,   3682)"
"2014-09-26";"-48";" 1606 ( 1412,  1800)";"  803 (  706,   900)";"  803 (  706,   900)";" 161 ( 142,  180)";" 1606 ( 1412,  1800)";"  3373 ( 3135,   3611)"
"2014-09-25";"-49";" 1577 ( 1390,  1764)";"  788 (  695,   881)";"  788 (  695,   881)";" 158 ( 139,  177)";" 1577 ( 1390,  1764)";"  3311 ( 3081,   3541)"
"2014-09-24";"-50";" 1549 ( 1369,  1729)";"  774 (  684,   864)";"  774 (  684,   864)";" 155 ( 137,  173)";" 1549 ( 1369,  1729)";"  3252 ( 3030,   3474)"
"2014-09-23";"-51";" 1522 ( 1348,  1696)";"  761 (  674,   848)";"  761 (  674,   848)";" 152 ( 135,  169)";" 1522 ( 1348,  1696)";"  3196 ( 2982,   3410)"
"2014-09-22";"-52";" 1495 ( 1326,  1664)";"  748 (  664,   832)";"  748 (  664,   832)";" 150 ( 133,  167)";" 1495 ( 1326,  1664)";"  3141 ( 2934,   3348)"
"2014-09-21";"-53";" 1468 ( 1305,  1631)";"  734 (  652,   816)";"  734 (  652,   816)";" 147 ( 131,  163)";" 1468 ( 1305,  1631)";"  3083 ( 2882,   3284)"
"2014-09-20";"-54";" 1442 ( 1284,  1600)";"  721 (  642,   800)";"  721 (  642,   800)";" 144 ( 128,  160)";" 1442 ( 1284,  1600)";"  3028 ( 2833,   3223)"
"2014-09-19";"-55";" 1417 ( 1263,  1571)";"  708 (  631,   785)";"  708 (  631,   785)";" 142 ( 127,  157)";" 1417 ( 1263,  1571)";"  2975 ( 2786,   3164)"
"2014-09-18";"-56";" 1392 ( 1243,  1541)";"  696 (  621,   771)";"  696 (  621,   771)";" 139 ( 124,  154)";" 1392 ( 1243,  1541)";"  2923 ( 2740,   3106)"
"2014-09-17";"-57";" 1368 ( 1223,  1513)";"  684 (  611,   757)";"  684 (  611,   757)";" 137 ( 122,  152)";" 1368 ( 1223,  1513)";"  2873 ( 2695,   3051)"
"2014-09-16";"-58";" 1344 ( 1203,  1485)";"  672 (  601,   743)";"  672 (  601,   743)";" 134 ( 120,  148)";" 1344 ( 1203,  1485)";"  2822 ( 2648,   2996)"
"2014-09-15";"-59";" 1321 ( 1183,  1459)";"  660 (  591,   729)";"  660 (  591,   729)";" 132 ( 118,  146)";" 1321 ( 1183,  1459)";"  2773 ( 2604,   2942)"
"2014-09-14";"-60";" 1298 ( 1164,  1432)";"  649 (  582,   716)";"  649 (  582,   716)";" 130 ( 117,  143)";" 1298 ( 1164,  1432)";"  2726 ( 2561,   2891)"
"2014-09-13";"-61";" 1275 ( 1144,  1406)";"  638 (  572,   704)";"  638 (  572,   704)";" 128 ( 115,  141)";" 1275 ( 1144,  1406)";"  2679 ( 2518,   2840)"
"2014-09-12";"-62";" 1253 ( 1125,  1381)";"  626 (  562,   690)";"  626 (  562,   690)";" 125 ( 112,  138)";" 1253 ( 1125,  1381)";"  2630 ( 2472,   2788)"
"2014-09-11";"-63";" 1232 ( 1106,  1358)";"  616 (  553,   679)";"  616 (  553,   679)";" 123 ( 110,  136)";" 1232 ( 1106,  1358)";"  2587 ( 2432,   2742)"
"2014-09-10";"-64";" 1210 ( 1086,  1334)";"  605 (  543,   667)";"  605 (  543,   667)";" 121 ( 109,  133)";" 1210 ( 1086,  1334)";"  2541 ( 2389,   2693)"
"2014-09-09";"-65";" 1190 ( 1069,  1311)";"  595 (  534,   656)";"  595 (  534,   656)";" 119 ( 107,  131)";" 1190 ( 1069,  1311)";"  2499 ( 2350,   2648)"
"2014-09-08";"-66";" 1169 ( 1050,  1288)";"  584 (  524,   644)";"  584 (  524,   644)";" 117 ( 105,  129)";" 1169 ( 1050,  1288)";"  2454 ( 2307,   2601)"
"2014-09-07";"-67";" 1150 ( 1032,  1268)";"  575 (  516,   634)";"  575 (  516,   634)";" 115 ( 103,  127)";" 1150 ( 1032,  1268)";"  2415 ( 2270,   2560)"
"2014-09-06";"-68";" 1130 ( 1014,  1246)";"  565 (  507,   623)";"  565 (  507,   623)";" 113 ( 101,  125)";" 1130 ( 1014,  1246)";"  2373 ( 2230,   2516)"
"2014-09-05";"-69";" 1111 (  996,  1226)";"  556 (  499,   613)";"  556 (  499,   613)";" 111 ( 100,  122)";" 1111 (  996,  1226)";"  2334 ( 2193,   2475)"
"2014-09-04";"-70";" 1092 (  979,  1205)";"  546 (  489,   603)";"  546 (  489,   603)";" 109 (  98,  120)";" 1092 (  979,  1205)";"  2293 ( 2154,   2432)"
"2014-09-03";"-71";" 1074 (  962,  1186)";"  537 (  481,   593)";"  537 (  481,   593)";" 107 (  96,  118)";" 1074 (  962,  1186)";"  2255 ( 2117,   2393)"
"2014-09-02";"-72";" 1056 (  945,  1167)";"  528 (  472,   584)";"  528 (  472,   584)";" 106 (  95,  117)";" 1056 (  945,  1167)";"  2218 ( 2082,   2354)"
"2014-09-01";"-73";" 1038 (  928,  1148)";"  519 (  464,   574)";"  519 (  464,   574)";" 104 (  93,  115)";" 1038 (  928,  1148)";"  2180 ( 2045,   2315)"
"2014-08-31";"-74";" 1021 (  912,  1130)";"  511 (  456,   566)";"  511 (  456,   566)";" 102 (  91,  113)";" 1021 (  912,  1130)";"  2145 ( 2011,   2279)"
"2014-08-30";"-75";" 1004 (  895,  1113)";"  502 (  448,   556)";"  502 (  448,   556)";" 100 (  89,  111)";" 1004 (  895,  1113)";"  2108 ( 1975,   2241)"
"2014-08-29";"-76";"  987 (  879,  1095)";"  493 (  439,   547)";"  493 (  439,   547)";"  99 (  88,  110)";"  987 (  879,  1095)";"  2072 ( 1939,   2205)"
"2014-08-28";"-77";"  971 (  864,  1078)";"  486 (  432,   540)";"  486 (  432,   540)";"  97 (  86,  108)";"  971 (  864,  1078)";"  2040 ( 1908,   2172)"
"2014-08-27";"-78";"  955 (  848,  1062)";"  478 (  425,   531)";"  478 (  425,   531)";"  96 (  85,  107)";"  955 (  848,  1062)";"  2007 ( 1876,   2138)"
"2014-08-26";"-79";"  939 (  832,  1046)";"  470 (  417,   523)";"  470 (  417,   523)";"  94 (  83,  105)";"  939 (  832,  1046)";"  1973 ( 1842,   2104)"
"2014-08-25";"-80";"  923 (  817,  1029)";"  462 (  409,   515)";"  462 (  409,   515)";"  92 (  81,  103)";"  923 (  817,  1029)";"  1939 ( 1808,   2070)"
"2014-08-24";"-81";"  908 (  802,  1014)";"  454 (  401,   507)";"  454 (  401,   507)";"  91 (  80,  102)";"  908 (  802,  1014)";"  1907 ( 1777,   2037)"
"2014-08-23";"-82";"  893 (  787,   999)";"  446 (  393,   499)";"  446 (  393,   499)";"  89 (  78,  100)";"  893 (  787,   999)";"  1874 ( 1744,   2004)"
"2014-08-22";"-83";"  879 (  774,   984)";"  439 (  386,   492)";"  439 (  386,   492)";"  88 (  77,   99)";"  879 (  774,   984)";"  1845 ( 1715,   1975)"
"2014-08-21";"-84";"  864 (  759,   969)";"  432 (  379,   485)";"  432 (  379,   485)";"  86 (  75,   97)";"  864 (  759,   969)";"  1814 ( 1685,   1943)"
"2014-08-20";"-85";"  850 (  745,   955)";"  425 (  372,   478)";"  425 (  372,   478)";"  85 (  74,   96)";"  850 (  745,   955)";"  1785 ( 1656,   1914)"
"2014-08-19";"-86";"  837 (  732,   942)";"  418 (  365,   471)";"  418 (  365,   471)";"  84 (  73,   95)";"  837 (  732,   942)";"  1757 ( 1628,   1886)"
"2014-08-18";"-87";"  823 (  718,   928)";"  412 (  360,   464)";"  412 (  360,   464)";"  82 (  72,   92)";"  823 (  718,   928)";"  1729 ( 1600,   1858)"
"2014-08-17";"-88";"  810 (  705,   915)";"  405 (  353,   457)";"  405 (  353,   457)";"  81 (  71,   91)";"  810 (  705,   915)";"  1701 ( 1572,   1830)"
"2014-08-16";"-89";"  796 (  691,   901)";"  398 (  346,   450)";"  398 (  346,   450)";"  80 (  70,   90)";"  796 (  691,   901)";"  1672 ( 1543,   1801)"
"2014-08-15";"-90";"  784 (  679,   889)";"  392 (  340,   444)";"  392 (  340,   444)";"  78 (  68,   88)";"  784 (  679,   889)";"  1646 ( 1517,   1775)"
"2014-08-14";"-91";"  771 (  666,   876)";"  386 (  334,   438)";"  386 (  334,   438)";"  77 (  67,   87)";"  771 (  666,   876)";"  1620 ( 1491,   1749)"
"2014-08-13";"-92";"  758 (  653,   863)";"  379 (  327,   431)";"  379 (  327,   431)";"  76 (  66,   86)";"  758 (  653,   863)";"  1592 ( 1463,   1721)"
"2014-08-12";"-93";"  746 (  641,   851)";"  373 (  321,   425)";"  373 (  321,   425)";"  75 (  65,   85)";"  746 (  641,   851)";"  1567 ( 1438,   1696)"
"2014-08-11";"-94";"  734 (  629,   839)";"  367 (  315,   419)";"  367 (  315,   419)";"  73 (  63,   83)";"  734 (  629,   839)";"  1541 ( 1412,   1670)"
"2014-08-10";"-95";"  722 (  617,   827)";"  361 (  309,   413)";"  361 (  309,   413)";"  72 (  62,   82)";"  722 (  617,   827)";"  1516 ( 1388,   1644)"
"2014-08-09";"-96";"  710 (  606,   814)";"  355 (  303,   407)";"  355 (  303,   407)";"  71 (  61,   81)";"  710 (  606,   814)";"  1491 ( 1363,   1619)"
"2014-08-08";"-97";"  698 (  594,   802)";"  349 (  297,   401)";"  349 (  297,   401)";"  70 (  60,   80)";"  698 (  594,   802)";"  1466 ( 1338,   1594)"
"2014-08-07";"-98";"  687 (  583,   791)";"  344 (  292,   396)";"  344 (  292,   396)";"  69 (  59,   79)";"  687 (  583,   791)";"  1444 ( 1316,   1572)"
"2014-08-06";"-99";"  676 (  572,   780)";"  338 (  286,   390)";"  338 (  286,   390)";"  68 (  58,   78)";"  676 (  572,   780)";"  1420 ( 1292,   1548)"
"2014-08-05";"-100";"  664 (  560,   768)";"  332 (  280,   384)";"  332 (  280,   384)";"  66 (  56,   76)";"  664 (  560,   768)";"  1394 ( 1266,   1522)"
"2014-08-04";"-101";"  653 (  549,   757)";"  326 (  274,   378)";"  326 (  274,   378)";"  65 (  55,   75)";"  653 (  549,   757)";"  1370 ( 1243,   1497)"
"2014-08-03";"-102";"  642 (  539,   745)";"  321 (  269,   373)";"  321 (  269,   373)";"  64 (  54,   74)";"  642 (  539,   745)";"  1348 ( 1221,   1475)"
"2014-08-02";"-103";"  630 (  527,   733)";"  315 (  264,   366)";"  315 (  264,   366)";"  63 (  53,   73)";"  630 (  527,   733)";"  1323 ( 1197,   1449)"
"2014-08-01";"-104";"  619 (  517,   721)";"  310 (  259,   361)";"  310 (  259,   361)";"  62 (  52,   72)";"  619 (  517,   721)";"  1301 ( 1175,   1427)"
"2014-07-31";"-105";"  608 (  506,   710)";"  304 (  253,   355)";"  304 (  253,   355)";"  61 (  51,   71)";"  608 (  506,   710)";"  1277 ( 1152,   1402)"
"2014-07-30";"-106";"  596 (  495,   697)";"  298 (  248,   348)";"  298 (  248,   348)";"  60 (  50,   70)";"  596 (  495,   697)";"  1252 ( 1128,   1376)"
"2014-07-29";"-107";"  585 (  485,   685)";"  292 (  242,   342)";"  292 (  242,   342)";"  58 (  48,   68)";"  585 (  485,   685)";"  1227 ( 1104,   1350)"
"2014-07-28";"-108";"  573 (  474,   672)";"  286 (  237,   335)";"  286 (  237,   335)";"  57 (  47,   67)";"  573 (  474,   672)";"  1202 ( 1081,   1323)"
"2014-07-27";"-109";"  560 (  463,   657)";"  280 (  231,   329)";"  280 (  231,   329)";"  56 (  46,   66)";"  560 (  463,   657)";"  1176 ( 1056,   1296)"
"2014-07-26";"-110";"  548 (  452,   644)";"  274 (  226,   322)";"  274 (  226,   322)";"  55 (  45,   65)";"  548 (  452,   644)";"  1151 ( 1033,   1269)"
"2014-07-25";"-111";"  534 (  441,   627)";"  267 (  220,   314)";"  267 (  220,   314)";"  53 (  44,   62)";"  534 (  441,   627)";"  1121 ( 1006,   1236)"
"2014-07-24";"-112";"  520 (  429,   611)";"  260 (  215,   305)";"  260 (  215,   305)";"  52 (  43,   61)";"  520 (  429,   611)";"  1092 (  980,   1204)"
"2014-07-23";"-113";"  506 (  418,   594)";"  253 (  209,   297)";"  253 (  209,   297)";"  51 (  42,   60)";"  506 (  418,   594)";"  1063 (  955,   1171)"
