"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-25";"104";"2180.4 ( 773.5, 3587.2)";"453.1 (160.8,  745.5)";" 5.9 (2.1,  9.6)";"0.6 (0.2, 1.0)";"2.3 (0.8, 3.9)";"2.3 (0.8, 3.9)";"33.7 (11.9, 55.4)";"16.8 ( 6.0, 27.7)";"3.7 (1.3, 6.0)";"1.8 (0.6, 2.9)";"2225.9 ( 789.7, 3662.1)";"474.6 (168.4,  780.9)"
"2015-02-24";"103";"2145.4 ( 755.8, 3534.9)";"445.8 (157.1,  734.6)";" 5.8 (2.0,  9.5)";"0.6 (0.2, 0.9)";"2.3 (0.8, 3.8)";"2.3 (0.8, 3.8)";"33.1 (11.7, 54.6)";"16.6 ( 5.8, 27.3)";"3.6 (1.3, 5.9)";"1.7 (0.6, 2.8)";"2190.2 ( 771.6, 3608.7)";"467.0 (164.5,  769.5)"
"2015-02-23";"102";"2110.6 ( 738.8, 3482.4)";"438.6 (153.5,  723.7)";" 5.7 (2.0,  9.4)";"0.6 (0.2, 0.9)";"2.3 (0.8, 3.7)";"2.3 (0.8, 3.7)";"32.6 (11.4, 53.8)";"16.3 ( 5.7, 26.9)";"3.5 (1.2, 5.8)";"1.7 (0.6, 2.8)";"2154.7 ( 754.2, 3555.1)";"459.4 (160.8,  758.1)"
"2015-02-22";"101";"2076.0 ( 722.3, 3429.7)";"431.4 (150.1,  712.7)";" 5.6 (1.9,  9.2)";"0.6 (0.2, 0.9)";"2.2 (0.8, 3.7)";"2.2 (0.8, 3.7)";"32.1 (11.2, 53.0)";"16.0 ( 5.6, 26.5)";"3.5 (1.2, 5.8)";"1.7 (0.6, 2.8)";"2119.4 ( 737.4, 3501.3)";"451.9 (157.2,  746.6)"
"2015-02-21";"100";"2041.7 ( 706.6, 3376.9)";"424.3 (146.8,  701.8)";" 5.5 (1.9,  9.1)";"0.5 (0.2, 0.9)";"2.2 (0.8, 3.6)";"2.2 (0.8, 3.6)";"31.5 (10.9, 52.2)";"15.8 ( 5.5, 26.1)";"3.4 (1.2, 5.7)";"1.6 (0.6, 2.7)";"2084.4 ( 721.3, 3447.4)";"444.5 (153.8,  735.1)"
"2015-02-20";"99";"2007.7 ( 691.4, 3324.0)";"417.2 (143.7,  690.8)";" 5.4 (1.9,  8.9)";"0.5 (0.2, 0.9)";"2.2 (0.7, 3.6)";"2.2 (0.7, 3.6)";"31.0 (10.7, 51.3)";"15.5 ( 5.3, 25.7)";"3.4 (1.2, 5.6)";"1.6 (0.6, 2.7)";"2049.6 ( 705.8, 3393.4)";"437.0 (150.5,  723.6)"
"2015-02-19";"98";"1973.9 ( 676.9, 3271.0)";"410.2 (140.7,  679.8)";" 5.3 (1.8,  8.8)";"0.5 (0.2, 0.9)";"2.1 (0.7, 3.5)";"2.1 (0.7, 3.5)";"30.5 (10.5, 50.5)";"15.2 ( 5.2, 25.3)";"3.3 (1.1, 5.5)";"1.6 (0.5, 2.6)";"2015.1 ( 691.0, 3339.3)";"429.7 (147.3,  712.1)"
"2015-02-18";"97";"1940.4 ( 662.9, 3218.0)";"403.3 (137.8,  668.7)";" 5.2 (1.8,  8.6)";"0.5 (0.2, 0.9)";"2.1 (0.7, 3.5)";"2.1 (0.7, 3.5)";"30.0 (10.2, 49.7)";"15.0 ( 5.1, 24.8)";"3.3 (1.1, 5.4)";"1.6 (0.5, 2.6)";"1981.0 ( 676.7, 3285.2)";"422.4 (144.3,  700.5)"
"2015-02-17";"96";"1907.2 ( 649.5, 3165.0)";"396.4 (135.0,  657.7)";" 5.1 (1.7,  8.5)";"0.5 (0.2, 0.9)";"2.0 (0.7, 3.4)";"2.0 (0.7, 3.4)";"29.5 (10.0, 48.9)";"14.7 ( 5.0, 24.4)";"3.2 (1.1, 5.3)";"1.5 (0.5, 2.6)";"1947.1 ( 663.0, 3231.1)";"415.2 (141.4,  689.0)"
"2015-02-16";"95";"1874.3 ( 636.6, 3112.0)";"389.5 (132.3,  646.7)";" 5.0 (1.7,  8.4)";"0.5 (0.2, 0.8)";"2.0 (0.7, 3.3)";"2.0 (0.7, 3.3)";"28.9 ( 9.8, 48.1)";"14.5 ( 4.9, 24.0)";"3.1 (1.1, 5.2)";"1.5 (0.5, 2.5)";"1913.5 ( 649.9, 3177.0)";"408.0 (138.6,  677.4)"
"2015-02-15";"94";"1841.7 ( 624.3, 3059.1)";"382.7 (129.7,  635.7)";" 4.9 (1.7,  8.2)";"0.5 (0.2, 0.8)";"2.0 (0.7, 3.3)";"2.0 (0.7, 3.3)";"28.4 ( 9.6, 47.2)";"14.2 ( 4.8, 23.6)";"3.1 (1.0, 5.1)";"1.5 (0.5, 2.5)";"1880.2 ( 637.4, 3123.0)";"400.9 (135.9,  665.9)"
"2015-02-14";"93";"1809.5 ( 612.6, 3006.4)";"376.0 (127.3,  624.8)";" 4.9 (1.6,  8.1)";"0.5 (0.2, 0.8)";"1.9 (0.7, 3.2)";"1.9 (0.7, 3.2)";"27.9 ( 9.5, 46.4)";"14.0 ( 4.7, 23.2)";"3.0 (1.0, 5.0)";"1.5 (0.5, 2.4)";"1847.3 ( 625.4, 3069.1)";"393.9 (133.4,  654.4)"
"2015-02-13";"92";"1777.5 ( 601.4, 2953.7)";"369.4 (125.0,  613.8)";" 4.8 (1.6,  7.9)";"0.5 (0.2, 0.8)";"1.9 (0.6, 3.2)";"1.9 (0.6, 3.2)";"27.5 ( 9.3, 45.6)";"13.7 ( 4.6, 22.8)";"3.0 (1.0, 5.0)";"1.4 (0.5, 2.4)";"1814.7 ( 613.9, 3015.4)";"386.9 (130.9,  643.0)"
"2015-02-12";"91";"1745.9 ( 590.6, 2901.2)";"362.8 (122.7,  602.9)";" 4.7 (1.6,  7.8)";"0.5 (0.2, 0.8)";"1.9 (0.6, 3.1)";"1.9 (0.6, 3.1)";"27.0 ( 9.1, 44.8)";"13.5 ( 4.6, 22.4)";"2.9 (1.0, 4.9)";"1.4 (0.5, 2.3)";"1782.4 ( 602.9, 2961.8)";"380.1 (128.6,  631.6)"
"2015-02-11";"90";"1714.6 ( 580.3, 2849.0)";"356.3 (120.6,  592.1)";" 4.6 (1.6,  7.7)";"0.5 (0.2, 0.8)";"1.8 (0.6, 3.1)";"1.8 (0.6, 3.1)";"26.5 ( 9.0, 44.0)";"13.2 ( 4.5, 22.0)";"2.9 (1.0, 4.8)";"1.4 (0.5, 2.3)";"1750.5 ( 592.5, 2908.5)";"373.3 (126.3,  620.2)"
"2015-02-10";"89";"1683.7 ( 570.5, 2796.9)";"349.9 (118.6,  581.2)";" 4.5 (1.5,  7.5)";"0.5 (0.2, 0.8)";"1.8 (0.6, 3.0)";"1.8 (0.6, 3.0)";"26.0 ( 8.8, 43.2)";"13.0 ( 4.4, 21.6)";"2.8 (1.0, 4.7)";"1.4 (0.5, 2.3)";"1718.9 ( 582.4, 2855.3)";"366.5 (124.2,  608.9)"
"2015-02-09";"88";"1653.2 ( 561.2, 2745.2)";"343.6 (116.6,  570.5)";" 4.4 (1.5,  7.4)";"0.4 (0.2, 0.7)";"1.8 (0.6, 2.9)";"1.8 (0.6, 2.9)";"25.5 ( 8.7, 42.4)";"12.8 ( 4.3, 21.2)";"2.8 (0.9, 4.6)";"1.3 (0.5, 2.2)";"1687.7 ( 572.9, 2802.5)";"359.9 (122.2,  597.6)"
"2015-02-08";"87";"1623.0 ( 552.2, 2693.7)";"337.3 (114.8,  559.8)";" 4.4 (1.5,  7.2)";"0.4 (0.1, 0.7)";"1.7 (0.6, 2.9)";"1.7 (0.6, 2.9)";"25.1 ( 8.5, 41.6)";"12.5 ( 4.3, 20.8)";"2.7 (0.9, 4.5)";"1.3 (0.4, 2.2)";"1656.8 ( 563.8, 2749.9)";"353.3 (120.2,  586.4)"
"2015-02-07";"86";"1593.1 ( 543.7, 2642.5)";"331.1 (113.0,  549.2)";" 4.3 (1.5,  7.1)";"0.4 (0.1, 0.7)";"1.7 (0.6, 2.8)";"1.7 (0.6, 2.8)";"24.6 ( 8.4, 40.8)";"12.3 ( 4.2, 20.4)";"2.7 (0.9, 4.4)";"1.3 (0.4, 2.1)";"1626.4 ( 555.1, 2697.7)";"346.8 (118.4,  575.2)"
"2015-02-06";"85";"1563.6 ( 535.6, 2591.7)";"325.0 (111.3,  538.6)";" 4.2 (1.4,  7.0)";"0.4 (0.1, 0.7)";"1.7 (0.6, 2.8)";"1.7 (0.6, 2.8)";"24.1 ( 8.3, 40.0)";"12.1 ( 4.1, 20.0)";"2.6 (0.9, 4.4)";"1.3 (0.4, 2.1)";"1596.3 ( 546.8, 2645.8)";"340.4 (116.6,  564.2)"
"2015-02-05";"84";"1534.5 ( 527.8, 2541.3)";"318.9 (109.7,  528.1)";" 4.1 (1.4,  6.8)";"0.4 (0.1, 0.7)";"1.6 (0.6, 2.7)";"1.6 (0.6, 2.7)";"23.7 ( 8.2, 39.2)";"11.8 ( 4.1, 19.6)";"2.6 (0.9, 4.3)";"1.2 (0.4, 2.0)";"1566.6 ( 538.8, 2594.3)";"334.0 (114.9,  553.2)"
"2015-02-04";"83";"1505.8 ( 520.4, 2491.2)";"312.9 (108.1,  517.7)";" 4.0 (1.4,  6.7)";"0.4 (0.1, 0.7)";"1.6 (0.6, 2.7)";"1.6 (0.6, 2.7)";"23.3 ( 8.0, 38.5)";"11.6 ( 4.0, 19.2)";"2.5 (0.9, 4.2)";"1.2 (0.4, 2.0)";"1537.3 ( 531.3, 2543.2)";"327.8 (113.3,  542.3)"
"2015-02-03";"82";"1477.5 ( 513.3, 2441.6)";"307.0 (106.7,  507.4)";" 4.0 (1.4,  6.6)";"0.4 (0.1, 0.7)";"1.6 (0.6, 2.6)";"1.6 (0.6, 2.6)";"22.8 ( 7.9, 37.7)";"11.4 ( 4.0, 18.9)";"2.5 (0.9, 4.1)";"1.2 (0.4, 2.0)";"1508.3 ( 524.1, 2492.6)";"321.6 (111.7,  531.5)"
"2015-02-02";"81";"1449.5 ( 506.6, 2392.5)";"301.2 (105.3,  497.2)";" 3.9 (1.4,  6.4)";"0.4 (0.1, 0.6)";"1.6 (0.5, 2.6)";"1.6 (0.5, 2.6)";"22.4 ( 7.8, 36.9)";"11.2 ( 3.9, 18.5)";"2.4 (0.9, 4.0)";"1.2 (0.4, 1.9)";"1479.8 ( 517.2, 2442.4)";"315.5 (110.3,  520.8)"
"2015-02-01";"80";"1421.9 ( 500.1, 2343.8)";"295.5 (103.9,  487.1)";" 3.8 (1.3,  6.3)";"0.4 (0.1, 0.6)";"1.5 (0.5, 2.5)";"1.5 (0.5, 2.5)";"22.0 ( 7.7, 36.2)";"11.0 ( 3.9, 18.1)";"2.4 (0.8, 3.9)";"1.1 (0.4, 1.9)";"1451.6 ( 510.6, 2392.7)";"309.5 (108.9,  510.2)"
"2015-01-31";"79";"1394.8 ( 494.0, 2295.6)";"289.9 (102.7,  477.1)";" 3.7 (1.3,  6.2)";"0.4 (0.1, 0.6)";"1.5 (0.5, 2.5)";"1.5 (0.5, 2.5)";"21.5 ( 7.6, 35.5)";"10.8 ( 3.8, 17.7)";"2.3 (0.8, 3.9)";"1.1 (0.4, 1.8)";"1423.9 ( 504.3, 2343.5)";"303.6 (107.5,  499.7)"
"2015-01-30";"78";"1368.0 ( 488.1, 2247.9)";"284.3 (101.4,  467.2)";" 3.7 (1.3,  6.0)";"0.4 (0.1, 0.6)";"1.5 (0.5, 2.4)";"1.5 (0.5, 2.4)";"21.1 ( 7.5, 34.7)";"10.6 ( 3.8, 17.4)";"2.3 (0.8, 3.8)";"1.1 (0.4, 1.8)";"1396.6 ( 498.3, 2294.9)";"297.8 (106.2,  489.3)"
"2015-01-29";"77";"1341.6 ( 482.4, 2200.8)";"278.8 (100.3,  457.4)";" 3.6 (1.3,  5.9)";"0.4 (0.1, 0.6)";"1.4 (0.5, 2.4)";"1.4 (0.5, 2.4)";"20.7 ( 7.5, 34.0)";"10.4 ( 3.7, 17.0)";"2.3 (0.8, 3.7)";"1.1 (0.4, 1.8)";"1369.6 ( 492.5, 2246.8)";"292.0 (105.0,  479.1)"
"2015-01-28";"76";"1315.6 ( 477.0, 2154.2)";"273.4 ( 99.1,  447.7)";" 3.5 (1.3,  5.8)";"0.4 (0.1, 0.6)";"1.4 (0.5, 2.3)";"1.4 (0.5, 2.3)";"20.3 ( 7.4, 33.3)";"10.2 ( 3.7, 16.6)";"2.2 (0.8, 3.6)";"1.1 (0.4, 1.7)";"1343.1 ( 486.9, 2199.2)";"286.4 (103.8,  468.9)"
"2015-01-27";"75";"1290.0 ( 471.8, 2108.2)";"268.1 ( 98.0,  438.1)";" 3.5 (1.3,  5.7)";"0.3 (0.1, 0.6)";"1.4 (0.5, 2.3)";"1.4 (0.5, 2.3)";"19.9 ( 7.3, 32.6)";"10.0 ( 3.6, 16.3)";"2.2 (0.8, 3.5)";"1.0 (0.4, 1.7)";"1316.9 ( 481.6, 2152.3)";"280.8 (102.7,  458.9)"
"2015-01-26";"74";"1264.8 ( 466.8, 2062.8)";"262.8 ( 97.0,  428.7)";" 3.4 (1.3,  5.5)";"0.3 (0.1, 0.6)";"1.4 (0.5, 2.2)";"1.4 (0.5, 2.2)";"19.5 ( 7.2, 31.9)";" 9.8 ( 3.6, 15.9)";"2.1 (0.8, 3.5)";"1.0 (0.4, 1.7)";"1291.2 ( 476.5, 2105.9)";"275.3 (101.6,  449.1)"
"2015-01-25";"73";"1240.0 ( 461.9, 2018.0)";"257.7 ( 96.0,  419.4)";" 3.3 (1.2,  5.4)";"0.3 (0.1, 0.5)";"1.3 (0.5, 2.2)";"1.3 (0.5, 2.2)";"19.1 ( 7.1, 31.2)";" 9.6 ( 3.6, 15.6)";"2.1 (0.8, 3.4)";"1.0 (0.4, 1.6)";"1265.9 ( 471.6, 2060.2)";"269.9 (100.6,  439.3)"
"2015-01-24";"72";"1215.6 ( 457.3, 1973.9)";"252.6 ( 95.0,  410.2)";" 3.3 (1.2,  5.3)";"0.3 (0.1, 0.5)";"1.3 (0.5, 2.1)";"1.3 (0.5, 2.1)";"18.8 ( 7.1, 30.5)";" 9.4 ( 3.5, 15.2)";"2.0 (0.8, 3.3)";"1.0 (0.4, 1.6)";"1241.0 ( 466.9, 2015.1)";"264.6 ( 99.6,  429.7)"
"2015-01-23";"71";"1191.6 ( 452.8, 1930.3)";"247.6 ( 94.1,  401.1)";" 3.2 (1.2,  5.2)";"0.3 (0.1, 0.5)";"1.3 (0.5, 2.1)";"1.3 (0.5, 2.1)";"18.4 ( 7.0, 29.8)";" 9.2 ( 3.5, 14.9)";"2.0 (0.8, 3.2)";"1.0 (0.4, 1.6)";"1216.4 ( 462.3, 1970.6)";"259.4 ( 98.6,  420.2)"
"2015-01-22";"70";"1167.9 ( 448.5, 1887.4)";"242.7 ( 93.2,  392.2)";" 3.1 (1.2,  5.1)";"0.3 (0.1, 0.5)";"1.3 (0.5, 2.0)";"1.3 (0.5, 2.0)";"18.0 ( 6.9, 29.1)";" 9.0 ( 3.5, 14.6)";"2.0 (0.8, 3.2)";"0.9 (0.4, 1.5)";"1192.3 ( 457.8, 1926.8)";"254.2 ( 97.6,  410.9)"
"2015-01-21";"69";"1144.7 ( 444.3, 1845.1)";"237.9 ( 92.3,  383.4)";" 3.1 (1.2,  5.0)";"0.3 (0.1, 0.5)";"1.2 (0.5, 2.0)";"1.2 (0.5, 2.0)";"17.7 ( 6.9, 28.5)";" 8.8 ( 3.4, 14.2)";"1.9 (0.7, 3.1)";"0.9 (0.4, 1.5)";"1168.6 ( 453.5, 1883.6)";"249.2 ( 96.7,  401.7)"
"2015-01-20";"68";"1121.9 ( 440.2, 1803.5)";"233.1 ( 91.5,  374.8)";" 3.0 (1.2,  4.8)";"0.3 (0.1, 0.5)";"1.2 (0.5, 1.9)";"1.2 (0.5, 1.9)";"17.3 ( 6.8, 27.9)";" 8.7 ( 3.4, 13.9)";"1.9 (0.7, 3.0)";"0.9 (0.4, 1.5)";"1145.3 ( 449.4, 1841.2)";"244.2 ( 95.8,  392.6)"
"2015-01-19";"67";"1099.4 ( 436.2, 1762.6)";"228.5 ( 90.6,  366.3)";" 3.0 (1.2,  4.7)";"0.3 (0.1, 0.5)";"1.2 (0.5, 1.9)";"1.2 (0.5, 1.9)";"17.0 ( 6.7, 27.2)";" 8.5 ( 3.4, 13.6)";"1.8 (0.7, 3.0)";"0.9 (0.4, 1.4)";"1122.4 ( 445.3, 1799.4)";"239.3 ( 95.0,  383.7)"
"2015-01-18";"66";"1077.3 ( 432.3, 1722.4)";"223.9 ( 89.8,  357.9)";" 2.9 (1.2,  4.6)";"0.3 (0.1, 0.5)";"1.2 (0.5, 1.9)";"1.2 (0.5, 1.9)";"16.6 ( 6.7, 26.6)";" 8.3 ( 3.3, 13.3)";"1.8 (0.7, 2.9)";"0.9 (0.3, 1.4)";"1099.8 ( 441.3, 1758.3)";"234.5 ( 94.1,  374.9)"
"2015-01-17";"65";"1055.7 ( 428.5, 1682.8)";"219.4 ( 89.1,  349.7)";" 2.8 (1.2,  4.5)";"0.3 (0.1, 0.5)";"1.1 (0.5, 1.8)";"1.1 (0.5, 1.8)";"16.3 ( 6.6, 26.0)";" 8.2 ( 3.3, 13.0)";"1.8 (0.7, 2.8)";"0.9 (0.3, 1.4)";"1077.7 ( 437.5, 1717.9)";"229.8 ( 93.3,  366.3)"
"2015-01-16";"64";"1034.4 ( 424.8, 1643.9)";"215.0 ( 88.3,  341.6)";" 2.8 (1.1,  4.4)";"0.3 (0.1, 0.4)";"1.1 (0.5, 1.8)";"1.1 (0.5, 1.8)";"16.0 ( 6.6, 25.4)";" 8.0 ( 3.3, 12.7)";"1.7 (0.7, 2.8)";"0.8 (0.3, 1.3)";"1056.0 ( 433.6, 1678.3)";"225.2 ( 92.5,  357.9)"
"2015-01-15";"63";"1013.4 ( 421.1, 1605.7)";"210.6 ( 87.5,  333.7)";" 2.7 (1.1,  4.3)";"0.3 (0.1, 0.4)";"1.1 (0.5, 1.7)";"1.1 (0.5, 1.7)";"15.7 ( 6.5, 24.8)";" 7.8 ( 3.3, 12.4)";"1.7 (0.7, 2.7)";"0.8 (0.3, 1.3)";"1034.6 ( 429.9, 1639.3)";"220.6 ( 91.7,  349.5)"
"2015-01-14";"62";" 992.9 ( 417.5, 1568.3)";"206.3 ( 86.8,  325.9)";" 2.7 (1.1,  4.2)";"0.3 (0.1, 0.4)";"1.1 (0.4, 1.7)";"1.1 (0.4, 1.7)";"15.3 ( 6.4, 24.2)";" 7.7 ( 3.2, 12.1)";"1.7 (0.7, 2.6)";"0.8 (0.3, 1.3)";"1013.6 ( 426.3, 1601.0)";"216.1 ( 90.9,  341.4)"
"2015-01-13";"61";" 972.7 ( 414.0, 1531.5)";"202.1 ( 86.0,  318.3)";" 2.6 (1.1,  4.1)";"0.3 (0.1, 0.4)";"1.0 (0.4, 1.6)";"1.0 (0.4, 1.6)";"15.0 ( 6.4, 23.7)";" 7.5 ( 3.2, 11.8)";"1.6 (0.7, 2.6)";"0.8 (0.3, 1.2)";" 993.0 ( 422.6, 1563.4)";"211.7 ( 90.1,  333.4)"
"2015-01-12";"60";" 952.9 ( 410.5, 1495.4)";"198.0 ( 85.3,  310.8)";" 2.6 (1.1,  4.0)";"0.3 (0.1, 0.4)";"1.0 (0.4, 1.6)";"1.0 (0.4, 1.6)";"14.7 ( 6.3, 23.1)";" 7.4 ( 3.2, 11.5)";"1.6 (0.7, 2.5)";"0.8 (0.3, 1.2)";" 972.8 ( 419.1, 1526.6)";"207.4 ( 89.4,  325.5)"
"2015-01-11";"59";" 933.5 ( 407.0, 1460.0)";"194.0 ( 84.6,  303.4)";" 2.5 (1.1,  3.9)";"0.3 (0.1, 0.4)";"1.0 (0.4, 1.6)";"1.0 (0.4, 1.6)";"14.4 ( 6.3, 22.5)";" 7.2 ( 3.1, 11.3)";"1.6 (0.7, 2.5)";"0.8 (0.3, 1.2)";" 953.0 ( 415.5, 1490.5)";"203.2 ( 88.6,  317.8)"
"2015-01-10";"58";" 914.4 ( 403.6, 1425.3)";"190.0 ( 83.9,  296.2)";" 2.5 (1.1,  3.8)";"0.2 (0.1, 0.4)";"1.0 (0.4, 1.5)";"1.0 (0.4, 1.5)";"14.1 ( 6.2, 22.0)";" 7.1 ( 3.1, 11.0)";"1.5 (0.7, 2.4)";"0.7 (0.3, 1.1)";" 933.5 ( 412.0, 1455.0)";"199.1 ( 87.9,  310.3)"
"2015-01-09";"57";" 895.7 ( 400.2, 1391.3)";"186.1 ( 83.2,  289.1)";" 2.4 (1.1,  3.7)";"0.2 (0.1, 0.4)";"1.0 (0.4, 1.5)";"1.0 (0.4, 1.5)";"13.8 ( 6.2, 21.5)";" 6.9 ( 3.1, 10.7)";"1.5 (0.7, 2.3)";"0.7 (0.3, 1.1)";" 914.4 ( 408.6, 1420.3)";"195.0 ( 87.1,  302.9)"
"2015-01-08";"56";" 877.4 ( 396.8, 1357.9)";"182.3 ( 82.5,  282.2)";" 2.4 (1.1,  3.6)";"0.2 (0.1, 0.4)";"0.9 (0.4, 1.5)";"0.9 (0.4, 1.5)";"13.5 ( 6.1, 21.0)";" 6.8 ( 3.1, 10.5)";"1.5 (0.7, 2.3)";"0.7 (0.3, 1.1)";" 895.7 ( 405.1, 1386.3)";"191.0 ( 86.4,  295.6)"
"2015-01-07";"55";" 859.4 ( 393.4, 1325.3)";"178.6 ( 81.8,  275.4)";" 2.3 (1.1,  3.6)";"0.2 (0.1, 0.4)";"0.9 (0.4, 1.4)";"0.9 (0.4, 1.4)";"13.3 ( 6.1, 20.5)";" 6.6 ( 3.0, 10.2)";"1.4 (0.7, 2.2)";"0.7 (0.3, 1.1)";" 877.3 ( 401.7, 1352.9)";"187.1 ( 85.6,  288.5)"
"2015-01-06";"54";" 841.7 ( 390.1, 1293.3)";"174.9 ( 81.1,  268.8)";" 2.3 (1.0,  3.5)";"0.2 (0.1, 0.3)";"0.9 (0.4, 1.4)";"0.9 (0.4, 1.4)";"13.0 ( 6.0, 20.0)";" 6.5 ( 3.0, 10.0)";"1.4 (0.7, 2.2)";"0.7 (0.3, 1.0)";" 859.3 ( 398.2, 1320.3)";"183.2 ( 84.9,  281.5)"
"2015-01-05";"53";" 824.4 ( 386.7, 1262.0)";"171.3 ( 80.4,  262.3)";" 2.2 (1.0,  3.4)";"0.2 (0.1, 0.3)";"0.9 (0.4, 1.4)";"0.9 (0.4, 1.4)";"12.7 ( 6.0, 19.5)";" 6.4 ( 3.0,  9.7)";"1.4 (0.6, 2.1)";"0.7 (0.3, 1.0)";" 841.6 ( 394.8, 1288.4)";"179.5 ( 84.2,  274.7)"
"2015-01-04";"52";" 807.4 ( 383.4, 1231.4)";"167.8 ( 79.7,  255.9)";" 2.2 (1.0,  3.3)";"0.2 (0.1, 0.3)";"0.9 (0.4, 1.3)";"0.9 (0.4, 1.3)";"12.5 ( 5.9, 19.0)";" 6.2 ( 3.0,  9.5)";"1.4 (0.6, 2.1)";"0.7 (0.3, 1.0)";" 824.3 ( 391.4, 1257.1)";"175.8 ( 83.5,  268.1)"
"2015-01-03";"51";" 790.8 ( 380.0, 1201.5)";"164.3 ( 79.0,  249.7)";" 2.1 (1.0,  3.2)";"0.2 (0.1, 0.3)";"0.8 (0.4, 1.3)";"0.8 (0.4, 1.3)";"12.2 ( 5.9, 18.6)";" 6.1 ( 2.9,  9.3)";"1.3 (0.6, 2.0)";"0.6 (0.3, 1.0)";" 807.3 ( 388.0, 1226.6)";"172.1 ( 82.7,  261.5)"
"2015-01-02";"50";" 774.4 ( 376.7, 1172.2)";"160.9 ( 78.3,  243.6)";" 2.1 (1.0,  3.1)";"0.2 (0.1, 0.3)";"0.8 (0.4, 1.3)";"0.8 (0.4, 1.3)";"12.0 ( 5.8, 18.1)";" 6.0 ( 2.9,  9.1)";"1.3 (0.6, 2.0)";"0.6 (0.3, 0.9)";" 790.6 ( 384.6, 1196.7)";"168.6 ( 82.0,  255.2)"
"2015-01-01";"49";" 758.5 ( 373.4, 1143.6)";"157.6 ( 77.6,  237.7)";" 2.0 (1.0,  3.1)";"0.2 (0.1, 0.3)";"0.8 (0.4, 1.2)";"0.8 (0.4, 1.2)";"11.7 ( 5.8, 17.7)";" 5.9 ( 2.9,  8.8)";"1.3 (0.6, 1.9)";"0.6 (0.3, 0.9)";" 774.3 ( 381.2, 1167.4)";"165.1 ( 81.3,  248.9)"
"2014-12-31";"48";" 742.8 ( 370.0, 1115.6)";"154.4 ( 76.9,  231.8)";" 2.0 (1.0,  3.0)";"0.2 (0.1, 0.3)";"0.8 (0.4, 1.2)";"0.8 (0.4, 1.2)";"11.5 ( 5.7, 17.2)";" 5.7 ( 2.9,  8.6)";"1.2 (0.6, 1.9)";"0.6 (0.3, 0.9)";" 758.3 ( 377.7, 1138.9)";"161.7 ( 80.5,  242.8)"
"2014-12-30";"47";" 727.4 ( 366.6, 1088.2)";"151.2 ( 76.2,  226.1)";" 2.0 (1.0,  2.9)";"0.2 (0.1, 0.3)";"0.8 (0.4, 1.2)";"0.8 (0.4, 1.2)";"11.2 ( 5.7, 16.8)";" 5.6 ( 2.8,  8.4)";"1.2 (0.6, 1.8)";"0.6 (0.3, 0.9)";" 742.6 ( 374.3, 1110.9)";"158.3 ( 79.8,  236.9)"
"2014-12-29";"46";" 712.4 ( 363.3, 1061.5)";"148.0 ( 75.5,  220.6)";" 1.9 (1.0,  2.9)";"0.2 (0.1, 0.3)";"0.8 (0.4, 1.1)";"0.8 (0.4, 1.1)";"11.0 ( 5.6, 16.4)";" 5.5 ( 2.8,  8.2)";"1.2 (0.6, 1.8)";"0.6 (0.3, 0.9)";" 727.2 ( 370.9, 1083.6)";"155.1 ( 79.1,  231.1)"
"2014-12-28";"45";" 697.6 ( 359.9, 1035.4)";"145.0 ( 74.8,  215.2)";" 1.9 (1.0,  2.8)";"0.2 (0.1, 0.3)";"0.7 (0.4, 1.1)";"0.7 (0.4, 1.1)";"10.8 ( 5.6, 16.0)";" 5.4 ( 2.8,  8.0)";"1.2 (0.6, 1.7)";"0.6 (0.3, 0.8)";" 712.2 ( 367.4, 1057.0)";"151.9 ( 78.3,  225.4)"
"2014-12-27";"44";" 683.2 ( 356.5, 1009.9)";"142.0 ( 74.1,  209.9)";" 1.8 (1.0,  2.7)";"0.2 (0.1, 0.3)";"0.7 (0.4, 1.1)";"0.7 (0.4, 1.1)";"10.6 ( 5.5, 15.6)";" 5.3 ( 2.8,  7.8)";"1.1 (0.6, 1.7)";"0.6 (0.3, 0.8)";" 697.4 ( 363.9, 1030.9)";"148.7 ( 77.6,  219.8)"
"2014-12-26";"43";" 669.0 ( 353.1,  984.9)";"139.0 ( 73.4,  204.7)";" 1.8 (0.9,  2.6)";"0.2 (0.1, 0.3)";"0.7 (0.4, 1.1)";"0.7 (0.4, 1.1)";"10.3 ( 5.5, 15.2)";" 5.2 ( 2.7,  7.6)";"1.1 (0.6, 1.7)";"0.5 (0.3, 0.8)";" 683.0 ( 360.5, 1005.5)";"145.6 ( 76.9,  214.4)"
"2014-12-25";"42";" 655.2 ( 349.7,  960.6)";"136.2 ( 72.7,  199.6)";" 1.8 (0.9,  2.6)";"0.2 (0.1, 0.3)";"0.7 (0.4, 1.0)";"0.7 (0.4, 1.0)";"10.1 ( 5.4, 14.8)";" 5.1 ( 2.7,  7.4)";"1.1 (0.6, 1.6)";"0.5 (0.3, 0.8)";" 668.9 ( 357.0,  980.7)";"142.6 ( 76.1,  209.1)"
