"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-12-04";"21";" 1421 (  705,  2137)";" 710 (  352,  1068)";" 710 (  352,  1068)";" 142 (  70,  214)";" 1421 (  705,  2137)";" 2983 (2103,  3863)"
"2014-12-03";"20";" 1402 (  705,  2099)";" 701 (  352,  1050)";" 701 (  352,  1050)";" 140 (  70,  210)";" 1402 (  705,  2099)";" 2944 (2087,  3801)"
"2014-12-02";"19";" 1383 (  704,  2062)";" 692 (  352,  1032)";" 692 (  352,  1032)";" 138 (  70,  206)";" 1383 (  704,  2062)";" 2905 (2071,  3739)"
"2014-12-01";"18";" 1364 (  703,  2025)";" 682 (  351,  1013)";" 682 (  351,  1013)";" 136 (  70,  202)";" 1364 (  703,  2025)";" 2864 (2052,  3676)"
"2014-11-30";"17";" 1345 (  701,  1989)";" 672 (  350,   994)";" 672 (  350,   994)";" 134 (  70,  198)";" 1345 (  701,  1989)";" 2823 (2032,  3614)"
"2014-11-29";"16";" 1327 (  701,  1953)";" 664 (  351,   977)";" 664 (  351,   977)";" 133 (  70,  196)";" 1327 (  701,  1953)";" 2788 (2018,  3558)"
"2014-11-28";"15";" 1309 (  699,  1919)";" 654 (  349,   959)";" 654 (  349,   959)";" 131 (  70,  192)";" 1309 (  699,  1919)";" 2748 (1999,  3497)"
"2014-11-27";"14";" 1291 (  698,  1884)";" 646 (  349,   943)";" 646 (  349,   943)";" 129 (  70,  188)";" 1291 (  698,  1884)";" 2712 (1983,  3441)"
"2014-11-26";"13";" 1274 (  697,  1851)";" 637 (  348,   926)";" 637 (  348,   926)";" 127 (  69,  185)";" 1274 (  697,  1851)";" 2675 (1966,  3384)"
"2014-11-25";"12";" 1256 (  695,  1817)";" 628 (  347,   909)";" 628 (  347,   909)";" 126 (  70,  182)";" 1256 (  695,  1817)";" 2638 (1948,  3328)"
"2014-11-24";"11";" 1239 (  693,  1785)";" 620 (  347,   893)";" 620 (  347,   893)";" 124 (  69,  179)";" 1239 (  693,  1785)";" 2603 (1932,  3274)"
"2014-11-23";"10";" 1223 (  692,  1754)";" 612 (  347,   877)";" 612 (  347,   877)";" 122 (  69,  175)";" 1223 (  692,  1754)";" 2569 (1917,  3221)"
"2014-11-22";"9";" 1206 (  690,  1722)";" 603 (  345,   861)";" 603 (  345,   861)";" 121 (  69,  173)";" 1206 (  690,  1722)";" 2533 (1899,  3167)"
"2014-11-21";"8";" 1190 (  689,  1691)";" 595 (  344,   846)";" 595 (  344,   846)";" 119 (  69,  169)";" 1190 (  689,  1691)";" 2499 (1883,  3115)"
"2014-11-20";"7";" 1174 (  687,  1661)";" 587 (  343,   831)";" 587 (  343,   831)";" 117 (  68,  166)";" 1174 (  687,  1661)";" 2465 (1866,  3064)"
"2014-11-19";"6";" 1158 (  685,  1631)";" 579 (  342,   816)";" 579 (  342,   816)";" 116 (  69,  163)";" 1158 (  685,  1631)";" 2432 (1850,  3014)"
"2014-11-18";"5";" 1142 (  682,  1602)";" 571 (  341,   801)";" 571 (  341,   801)";" 114 (  68,  160)";" 1142 (  682,  1602)";" 2398 (1833,  2963)"
"2014-11-17";"4";" 1127 (  680,  1574)";" 564 (  341,   787)";" 564 (  341,   787)";" 113 (  68,  158)";" 1127 (  680,  1574)";" 2368 (1819,  2917)"
"2014-11-16";"3";" 1111 (  677,  1545)";" 556 (  339,   773)";" 556 (  339,   773)";" 111 (  68,  154)";" 1111 (  677,  1545)";" 2334 (1801,  2867)"
"2014-11-15";"2";" 1096 (  675,  1517)";" 548 (  338,   758)";" 548 (  338,   758)";" 110 (  68,  152)";" 1096 (  675,  1517)";" 2302 (1785,  2819)"
"2014-11-14";"1";" 1082 (  673,  1491)";" 541 (  337,   745)";" 541 (  337,   745)";" 108 (  67,  149)";" 1082 (  673,  1491)";" 2272 (1770,  2774)"
"2014-11-13";"0";" 1067 (  671,  1463)";" 534 (  336,   732)";" 534 (  336,   732)";" 107 (  67,  147)";" 1067 (  671,  1463)";" 2242 (1755,  2729)"
"2014-11-12";"-1";" 1053 (  669,  1437)";" 526 (  334,   718)";" 526 (  334,   718)";" 105 (  67,  143)";" 1053 (  669,  1437)";" 2210 (1738,  2682)"
"2014-11-11";"-2";" 1039 (  666,  1412)";" 520 (  334,   706)";" 520 (  334,   706)";" 104 (  67,  141)";" 1039 (  666,  1412)";" 2183 (1725,  2641)"
"2014-11-10";"-3";" 1025 (  663,  1387)";" 512 (  331,   693)";" 512 (  331,   693)";" 102 (  66,  138)";" 1025 (  663,  1387)";" 2151 (1707,  2595)"
"2014-11-09";"-4";" 1011 (  661,  1361)";" 506 (  331,   681)";" 506 (  331,   681)";" 101 (  66,  136)";" 1011 (  661,  1361)";" 2124 (1693,  2555)"
"2014-11-08";"-5";"  997 (  657,  1337)";" 499 (  329,   669)";" 499 (  329,   669)";" 100 (  66,  134)";"  997 (  657,  1337)";" 2095 (1678,  2512)"
"2014-11-07";"-6";"  984 (  655,  1313)";" 492 (  328,   656)";" 492 (  328,   656)";"  98 (  65,  131)";"  984 (  655,  1313)";" 2066 (1662,  2470)"
"2014-11-06";"-7";"  971 (  652,  1290)";" 486 (  327,   645)";" 486 (  327,   645)";"  97 (  65,  129)";"  971 (  652,  1290)";" 2040 (1649,  2431)"
"2014-11-05";"-8";"  958 (  650,  1266)";" 479 (  325,   633)";" 479 (  325,   633)";"  96 (  65,  127)";"  958 (  650,  1266)";" 2012 (1633,  2391)"
"2014-11-04";"-9";"  945 (  647,  1243)";" 472 (  323,   621)";" 472 (  323,   621)";"  94 (  64,  124)";"  945 (  647,  1243)";" 1983 (1616,  2350)"
"2014-11-03";"-10";"  932 (  643,  1221)";" 466 (  322,   610)";" 466 (  322,   610)";"  93 (  64,  122)";"  932 (  643,  1221)";" 1957 (1602,  2312)"
"2014-11-02";"-11";"  920 (  641,  1199)";" 460 (  320,   600)";" 460 (  320,   600)";"  92 (  64,  120)";"  920 (  641,  1199)";" 1932 (1589,  2275)"
"2014-11-01";"-12";"  908 (  638,  1178)";" 454 (  319,   589)";" 454 (  319,   589)";"  91 (  64,  118)";"  908 (  638,  1178)";" 1907 (1575,  2239)"
"2014-10-31";"-13";"  896 (  635,  1157)";" 448 (  317,   579)";" 448 (  317,   579)";"  90 (  64,  116)";"  896 (  635,  1157)";" 1882 (1561,  2203)"
"2014-10-30";"-14";"  884 (  632,  1136)";" 442 (  316,   568)";" 442 (  316,   568)";"  88 (  63,  113)";"  884 (  632,  1136)";" 1856 (1546,  2166)"
"2014-10-29";"-15";"  872 (  628,  1116)";" 436 (  314,   558)";" 436 (  314,   558)";"  87 (  63,  111)";"  872 (  628,  1116)";" 1831 (1532,  2130)"
"2014-10-28";"-16";"  860 (  625,  1095)";" 430 (  312,   548)";" 430 (  312,   548)";"  86 (  62,  110)";"  860 (  625,  1095)";" 1806 (1517,  2095)"
"2014-10-27";"-17";"  849 (  622,  1076)";" 424 (  311,   537)";" 424 (  311,   537)";"  85 (  62,  108)";"  849 (  622,  1076)";" 1782 (1503,  2061)"
"2014-10-26";"-18";"  838 (  619,  1057)";" 419 (  310,   528)";" 419 (  310,   528)";"  84 (  62,  106)";"  838 (  619,  1057)";" 1760 (1491,  2029)"
"2014-10-25";"-19";"  826 (  615,  1037)";" 413 (  308,   518)";" 413 (  308,   518)";"  83 (  62,  104)";"  826 (  615,  1037)";" 1735 (1476,  1994)"
"2014-10-24";"-20";"  815 (  612,  1018)";" 408 (  306,   510)";" 408 (  306,   510)";"  82 (  62,  102)";"  815 (  612,  1018)";" 1713 (1463,  1963)"
"2014-10-23";"-21";"  805 (  609,  1001)";" 403 (  305,   501)";" 403 (  305,   501)";"  80 (  60,  100)";"  805 (  609,  1001)";" 1691 (1450,  1932)"
"2014-10-22";"-22";"  794 (  605,   983)";" 397 (  303,   491)";" 397 (  303,   491)";"  79 (  60,   98)";"  794 (  605,   983)";" 1667 (1435,  1899)"
"2014-10-21";"-23";"  784 (  603,   965)";" 392 (  301,   483)";" 392 (  301,   483)";"  78 (  60,   96)";"  784 (  603,   965)";" 1646 (1423,  1869)"
"2014-10-20";"-24";"  773 (  598,   948)";" 386 (  299,   473)";" 386 (  299,   473)";"  77 (  60,   94)";"  773 (  598,   948)";" 1622 (1408,  1836)"
"2014-10-19";"-25";"  763 (  595,   931)";" 382 (  298,   466)";" 382 (  298,   466)";"  76 (  59,   93)";"  763 (  595,   931)";" 1603 (1397,  1809)"
"2014-10-18";"-26";"  753 (  592,   914)";" 376 (  295,   457)";" 376 (  295,   457)";"  75 (  59,   91)";"  753 (  592,   914)";" 1580 (1382,  1778)"
"2014-10-17";"-27";"  743 (  588,   898)";" 372 (  295,   449)";" 372 (  295,   449)";"  74 (  59,   89)";"  743 (  588,   898)";" 1561 (1371,  1751)"
"2014-10-16";"-28";"  733 (  585,   881)";" 366 (  292,   440)";" 366 (  292,   440)";"  73 (  58,   88)";"  733 (  585,   881)";" 1538 (1356,  1720)"
"2014-10-15";"-29";"  724 (  582,   866)";" 362 (  291,   433)";" 362 (  291,   433)";"  72 (  58,   86)";"  724 (  582,   866)";" 1520 (1345,  1695)"
"2014-10-14";"-30";"  714 (  578,   850)";" 357 (  289,   425)";" 357 (  289,   425)";"  71 (  57,   85)";"  714 (  578,   850)";" 1499 (1331,  1667)"
"2014-10-13";"-31";"  705 (  574,   836)";" 352 (  287,   417)";" 352 (  287,   417)";"  70 (  57,   83)";"  705 (  574,   836)";" 1479 (1318,  1640)"
"2014-10-12";"-32";"  695 (  570,   820)";" 348 (  285,   411)";" 348 (  285,   411)";"  70 (  57,   83)";"  695 (  570,   820)";" 1461 (1307,  1615)"
"2014-10-11";"-33";"  686 (  566,   806)";" 343 (  283,   403)";" 343 (  283,   403)";"  69 (  57,   81)";"  686 (  566,   806)";" 1441 (1294,  1588)"
"2014-10-10";"-34";"  677 (  563,   791)";" 338 (  281,   395)";" 338 (  281,   395)";"  68 (  57,   79)";"  677 (  563,   791)";" 1421 (1281,  1561)"
"2014-10-09";"-35";"  668 (  559,   777)";" 334 (  279,   389)";" 334 (  279,   389)";"  67 (  56,   78)";"  668 (  559,   777)";" 1403 (1269,  1537)"
"2014-10-08";"-36";"  660 (  556,   764)";" 330 (  278,   382)";" 330 (  278,   382)";"  66 (  56,   76)";"  660 (  556,   764)";" 1386 (1258,  1514)"
"2014-10-07";"-37";"  651 (  552,   750)";" 326 (  276,   376)";" 326 (  276,   376)";"  65 (  55,   75)";"  651 (  552,   750)";" 1368 (1246,  1490)"
"2014-10-06";"-38";"  643 (  548,   738)";" 322 (  275,   369)";" 322 (  275,   369)";"  64 (  55,   73)";"  643 (  548,   738)";" 1351 (1235,  1467)"
"2014-10-05";"-39";"  634 (  544,   724)";" 317 (  272,   362)";" 317 (  272,   362)";"  63 (  54,   72)";"  634 (  544,   724)";" 1331 (1220,  1442)"
"2014-10-04";"-40";"  626 (  540,   712)";" 313 (  270,   356)";" 313 (  270,   356)";"  63 (  54,   72)";"  626 (  540,   712)";" 1315 (1210,  1420)"
"2014-10-03";"-41";"  618 (  537,   699)";" 309 (  268,   350)";" 309 (  268,   350)";"  62 (  54,   70)";"  618 (  537,   699)";" 1298 (1198,  1398)"
"2014-10-02";"-42";"  610 (  533,   687)";" 305 (  266,   344)";" 305 (  266,   344)";"  61 (  53,   69)";"  610 (  533,   687)";" 1281 (1186,  1376)"
"2014-10-01";"-43";"  602 (  529,   675)";" 301 (  264,   338)";" 301 (  264,   338)";"  60 (  53,   67)";"  602 (  529,   675)";" 1264 (1174,  1354)"
"2014-09-30";"-44";"  594 (  524,   664)";" 297 (  262,   332)";" 297 (  262,   332)";"  59 (  52,   66)";"  594 (  524,   664)";" 1247 (1161,  1333)"
"2014-09-29";"-45";"  586 (  520,   652)";" 293 (  260,   326)";" 293 (  260,   326)";"  59 (  52,   66)";"  586 (  520,   652)";" 1231 (1150,  1312)"
"2014-09-28";"-46";"  579 (  516,   642)";" 290 (  259,   321)";" 290 (  259,   321)";"  58 (  52,   64)";"  579 (  516,   642)";" 1217 (1140,  1294)"
"2014-09-27";"-47";"  571 (  512,   630)";" 286 (  256,   316)";" 286 (  256,   316)";"  57 (  51,   63)";"  571 (  512,   630)";" 1200 (1127,  1273)"
"2014-09-26";"-48";"  564 (  508,   620)";" 282 (  254,   310)";" 282 (  254,   310)";"  56 (  50,   62)";"  564 (  508,   620)";" 1184 (1115,  1253)"
"2014-09-25";"-49";"  556 (  503,   609)";" 278 (  251,   305)";" 278 (  251,   305)";"  56 (  51,   61)";"  556 (  503,   609)";" 1168 (1102,  1234)"
"2014-09-24";"-50";"  549 (  498,   600)";" 274 (  249,   299)";" 274 (  249,   299)";"  55 (  50,   60)";"  549 (  498,   600)";" 1152 (1090,  1214)"
"2014-09-23";"-51";"  542 (  494,   590)";" 271 (  247,   295)";" 271 (  247,   295)";"  54 (  49,   59)";"  542 (  494,   590)";" 1138 (1079,  1197)"
"2014-09-22";"-52";"  535 (  489,   581)";" 268 (  245,   291)";" 268 (  245,   291)";"  54 (  49,   59)";"  535 (  489,   581)";" 1125 (1068,  1182)"
"2014-09-21";"-53";"  528 (  484,   572)";" 264 (  242,   286)";" 264 (  242,   286)";"  53 (  49,   57)";"  528 (  484,   572)";" 1109 (1055,  1163)"
"2014-09-20";"-54";"  521 (  479,   563)";" 260 (  239,   281)";" 260 (  239,   281)";"  52 (  48,   56)";"  521 (  479,   563)";" 1093 (1041,  1145)"
"2014-09-19";"-55";"  515 (  474,   556)";" 258 (  238,   278)";" 258 (  238,   278)";"  52 (  48,   56)";"  515 (  474,   556)";" 1083 (1033,  1133)"
"2014-09-18";"-56";"  508 (  469,   547)";" 254 (  234,   274)";" 254 (  234,   274)";"  51 (  47,   55)";"  508 (  469,   547)";" 1067 (1019,  1115)"
"2014-09-17";"-57";"  502 (  464,   540)";" 251 (  232,   270)";" 251 (  232,   270)";"  50 (  46,   54)";"  502 (  464,   540)";" 1054 (1007,  1101)"
"2014-09-16";"-58";"  495 (  457,   533)";" 248 (  229,   267)";" 248 (  229,   267)";"  50 (  46,   54)";"  495 (  457,   533)";" 1041 ( 995,  1087)"
"2014-09-15";"-59";"  489 (  452,   526)";" 244 (  225,   263)";" 244 (  225,   263)";"  49 (  45,   53)";"  489 (  452,   526)";" 1026 ( 981,  1071)"
"2014-09-14";"-60";"  483 (  446,   520)";" 242 (  224,   260)";" 242 (  224,   260)";"  48 (  44,   52)";"  483 (  446,   520)";" 1015 ( 970,  1060)"
"2014-09-13";"-61";"  476 (  439,   513)";" 238 (  220,   256)";" 238 (  220,   256)";"  48 (  44,   52)";"  476 (  439,   513)";" 1000 ( 955,  1045)"
"2014-09-12";"-62";"  470 (  433,   507)";" 235 (  217,   253)";" 235 (  217,   253)";"  47 (  43,   51)";"  470 (  433,   507)";"  987 ( 942,  1032)"
"2014-09-11";"-63";"  464 (  427,   501)";" 232 (  214,   250)";" 232 (  214,   250)";"  46 (  42,   50)";"  464 (  427,   501)";"  974 ( 929,  1019)"
"2014-09-10";"-64";"  458 (  421,   495)";" 229 (  210,   248)";" 229 (  210,   248)";"  46 (  42,   50)";"  458 (  421,   495)";"  962 ( 916,  1008)"
"2014-09-09";"-65";"  452 (  414,   490)";" 226 (  207,   245)";" 226 (  207,   245)";"  45 (  41,   49)";"  452 (  414,   490)";"  949 ( 902,   996)"
"2014-09-08";"-66";"  447 (  408,   486)";" 224 (  205,   243)";" 224 (  205,   243)";"  45 (  41,   49)";"  447 (  408,   486)";"  940 ( 892,   988)"
"2014-09-07";"-67";"  441 (  401,   481)";" 220 (  200,   240)";" 220 (  200,   240)";"  44 (  40,   48)";"  441 (  401,   481)";"  925 ( 876,   974)"
"2014-09-06";"-68";"  435 (  394,   476)";" 217 (  197,   237)";" 217 (  197,   237)";"  44 (  40,   48)";"  435 (  394,   476)";"  913 ( 863,   963)"
"2014-09-05";"-69";"  430 (  388,   472)";" 215 (  194,   236)";" 215 (  194,   236)";"  43 (  39,   47)";"  430 (  388,   472)";"  903 ( 852,   954)"
"2014-09-04";"-70";"  424 (  381,   467)";" 212 (  191,   233)";" 212 (  191,   233)";"  42 (  38,   46)";"  424 (  381,   467)";"  890 ( 838,   942)"
"2014-09-03";"-71";"  419 (  375,   463)";" 210 (  188,   232)";" 210 (  188,   232)";"  42 (  38,   46)";"  419 (  375,   463)";"  881 ( 827,   935)"
"2014-09-02";"-72";"  414 (  369,   459)";" 207 (  185,   229)";" 207 (  185,   229)";"  41 (  37,   45)";"  414 (  369,   459)";"  869 ( 814,   924)"
"2014-09-01";"-73";"  408 (  362,   454)";" 204 (  181,   227)";" 204 (  181,   227)";"  41 (  36,   46)";"  408 (  362,   454)";"  857 ( 800,   914)"
"2014-08-31";"-74";"  403 (  356,   450)";" 202 (  178,   226)";" 202 (  178,   226)";"  40 (  35,   45)";"  403 (  356,   450)";"  847 ( 789,   905)"
"2014-08-30";"-75";"  398 (  350,   446)";" 199 (  175,   223)";" 199 (  175,   223)";"  40 (  35,   45)";"  398 (  350,   446)";"  836 ( 776,   896)"
"2014-08-29";"-76";"  393 (  343,   443)";" 196 (  171,   221)";" 196 (  171,   221)";"  39 (  34,   44)";"  393 (  343,   443)";"  824 ( 763,   885)"
"2014-08-28";"-77";"  388 (  337,   439)";" 194 (  169,   219)";" 194 (  169,   219)";"  39 (  34,   44)";"  388 (  337,   439)";"  815 ( 753,   877)"
"2014-08-27";"-78";"  383 (  331,   435)";" 192 (  166,   218)";" 192 (  166,   218)";"  38 (  33,   43)";"  383 (  331,   435)";"  805 ( 741,   869)"
"2014-08-26";"-79";"  378 (  325,   431)";" 189 (  162,   216)";" 189 (  162,   216)";"  38 (  33,   43)";"  378 (  325,   431)";"  794 ( 729,   859)"
"2014-08-25";"-80";"  373 (  319,   427)";" 186 (  159,   213)";" 186 (  159,   213)";"  37 (  32,   42)";"  373 (  319,   427)";"  782 ( 715,   849)"
"2014-08-24";"-81";"  369 (  313,   425)";" 184 (  156,   212)";" 184 (  156,   212)";"  37 (  31,   43)";"  369 (  313,   425)";"  774 ( 706,   842)"
"2014-08-23";"-82";"  364 (  307,   421)";" 182 (  154,   210)";" 182 (  154,   210)";"  36 (  30,   42)";"  364 (  307,   421)";"  764 ( 694,   834)"
"2014-08-22";"-83";"  359 (  301,   417)";" 180 (  151,   209)";" 180 (  151,   209)";"  36 (  30,   42)";"  359 (  301,   417)";"  755 ( 684,   826)"
"2014-08-21";"-84";"  355 (  296,   414)";" 178 (  149,   207)";" 178 (  149,   207)";"  36 (  30,   42)";"  355 (  296,   414)";"  747 ( 675,   819)"
"2014-08-20";"-85";"  350 (  290,   410)";" 175 (  145,   205)";" 175 (  145,   205)";"  35 (  29,   41)";"  350 (  290,   410)";"  735 ( 661,   809)"
"2014-08-19";"-86";"  346 (  285,   407)";" 173 (  143,   203)";" 173 (  143,   203)";"  35 (  29,   41)";"  346 (  285,   407)";"  727 ( 652,   802)"
"2014-08-18";"-87";"  341 (  279,   403)";" 170 (  139,   201)";" 170 (  139,   201)";"  34 (  28,   40)";"  341 (  279,   403)";"  715 ( 639,   791)"
"2014-08-17";"-88";"  337 (  274,   400)";" 168 (  137,   199)";" 168 (  137,   199)";"  34 (  28,   40)";"  337 (  274,   400)";"  707 ( 630,   784)"
"2014-08-16";"-89";"  333 (  269,   397)";" 166 (  134,   198)";" 166 (  134,   198)";"  33 (  27,   39)";"  333 (  269,   397)";"  698 ( 620,   776)"
"2014-08-15";"-90";"  329 (  264,   394)";" 164 (  132,   196)";" 164 (  132,   196)";"  33 (  27,   39)";"  329 (  264,   394)";"  690 ( 611,   769)"
"2014-08-14";"-91";"  324 (  258,   390)";" 162 (  129,   195)";" 162 (  129,   195)";"  32 (  25,   39)";"  324 (  258,   390)";"  680 ( 599,   761)"
"2014-08-13";"-92";"  320 (  254,   386)";" 160 (  127,   193)";" 160 (  127,   193)";"  32 (  25,   39)";"  320 (  254,   386)";"  672 ( 590,   754)"
"2014-08-12";"-93";"  316 (  249,   383)";" 158 (  124,   192)";" 158 (  124,   192)";"  32 (  25,   39)";"  316 (  249,   383)";"  664 ( 582,   746)"
"2014-08-11";"-94";"  312 (  244,   380)";" 156 (  122,   190)";" 156 (  122,   190)";"  31 (  24,   38)";"  312 (  244,   380)";"  655 ( 572,   738)"
"2014-08-10";"-95";"  308 (  239,   377)";" 154 (  120,   188)";" 154 (  120,   188)";"  31 (  24,   38)";"  308 (  239,   377)";"  647 ( 563,   731)"
"2014-08-09";"-96";"  304 (  235,   373)";" 152 (  117,   187)";" 152 (  117,   187)";"  30 (  23,   37)";"  304 (  235,   373)";"  638 ( 553,   723)"
"2014-08-08";"-97";"  300 (  230,   370)";" 150 (  115,   185)";" 150 (  115,   185)";"  30 (  23,   37)";"  300 (  230,   370)";"  630 ( 544,   716)"
"2014-08-07";"-98";"  296 (  226,   366)";" 148 (  113,   183)";" 148 (  113,   183)";"  30 (  23,   37)";"  296 (  226,   366)";"  622 ( 535,   709)"
"2014-08-06";"-99";"  291 (  220,   362)";" 146 (  111,   181)";" 146 (  111,   181)";"  29 (  22,   36)";"  291 (  220,   362)";"  612 ( 525,   699)"
"2014-08-05";"-100";"  287 (  216,   358)";" 144 (  108,   180)";" 144 (  108,   180)";"  29 (  22,   36)";"  287 (  216,   358)";"  604 ( 516,   692)"
"2014-08-04";"-101";"  283 (  211,   355)";" 142 (  106,   178)";" 142 (  106,   178)";"  28 (  21,   35)";"  283 (  211,   355)";"  595 ( 507,   683)"
"2014-08-03";"-102";"  279 (  207,   351)";" 140 (  104,   176)";" 140 (  104,   176)";"  28 (  21,   35)";"  279 (  207,   351)";"  587 ( 498,   676)"
"2014-08-02";"-103";"  275 (  203,   347)";" 138 (  102,   174)";" 138 (  102,   174)";"  28 (  21,   35)";"  275 (  203,   347)";"  579 ( 490,   668)"
"2014-08-01";"-104";"  271 (  199,   343)";" 136 (  100,   172)";" 136 (  100,   172)";"  27 (  20,   34)";"  271 (  199,   343)";"  570 ( 481,   659)"
"2014-07-31";"-105";"  267 (  195,   339)";" 134 (   98,   170)";" 134 (   98,   170)";"  27 (  20,   34)";"  267 (  195,   339)";"  562 ( 473,   651)"
"2014-07-30";"-106";"  262 (  190,   334)";" 131 (   95,   167)";" 131 (   95,   167)";"  26 (  19,   33)";"  262 (  190,   334)";"  550 ( 461,   639)"
"2014-07-29";"-107";"  258 (  186,   330)";" 129 (   93,   165)";" 129 (   93,   165)";"  26 (  19,   33)";"  258 (  186,   330)";"  542 ( 454,   630)"
"2014-07-28";"-108";"  253 (  182,   324)";" 126 (   90,   162)";" 126 (   90,   162)";"  25 (  18,   32)";"  253 (  182,   324)";"  530 ( 442,   618)"
"2014-07-27";"-109";"  248 (  177,   319)";" 124 (   89,   159)";" 124 (   89,   159)";"  25 (  18,   32)";"  248 (  177,   319)";"  521 ( 434,   608)"
"2014-07-26";"-110";"  243 (  173,   313)";" 122 (   87,   157)";" 122 (   87,   157)";"  24 (  17,   31)";"  243 (  173,   313)";"  511 ( 425,   597)"
"2014-07-25";"-111";"  238 (  170,   306)";" 119 (   85,   153)";" 119 (   85,   153)";"  24 (  17,   31)";"  238 (  170,   306)";"  500 ( 416,   584)"
"2014-07-24";"-112";"  232 (  165,   299)";" 116 (   83,   149)";" 116 (   83,   149)";"  23 (  16,   30)";"  232 (  165,   299)";"  487 ( 405,   569)"
"2014-07-23";"-113";"  226 (  162,   290)";" 113 (   81,   145)";" 113 (   81,   145)";"  23 (  17,   29)";"  226 (  162,   290)";"  475 ( 396,   554)"
"2014-07-22";"-114";"  219 (  158,   280)";" 110 (   79,   141)";" 110 (   79,   141)";"  22 (  16,   28)";"  219 (  158,   280)";"  461 ( 385,   537)"
"2014-07-21";"-115";"  212 (  154,   270)";" 106 (   77,   135)";" 106 (   77,   135)";"  21 (  15,   27)";"  212 (  154,   270)";"  445 ( 374,   516)"
"2014-07-20";"-116";"  204 (  150,   258)";" 102 (   75,   129)";" 102 (   75,   129)";"  20 (  15,   25)";"  204 (  150,   258)";"  428 ( 362,   494)"
"2014-07-19";"-117";"  197 (  146,   248)";"  98 (   73,   123)";"  98 (   73,   123)";"  20 (  15,   25)";"  197 (  146,   248)";"  413 ( 351,   475)"
"2014-07-18";"-118";"  190 (  143,   237)";"  95 (   71,   119)";"  95 (   71,   119)";"  19 (  14,   24)";"  190 (  143,   237)";"  399 ( 341,   457)"
"2014-07-17";"-119";"  183 (  139,   227)";"  92 (   70,   114)";"  92 (   70,   114)";"  18 (  14,   22)";"  183 (  139,   227)";"  385 ( 331,   439)"
"2014-07-16";"-120";"  177 (  136,   218)";"  88 (   67,   109)";"  88 (   67,   109)";"  18 (  14,   22)";"  177 (  136,   218)";"  371 ( 320,   422)"
"2014-07-15";"-121";"  170 (  132,   208)";"  85 (   66,   104)";"  85 (   66,   104)";"  17 (  13,   21)";"  170 (  132,   208)";"  357 ( 310,   404)"
"2014-07-14";"-122";"  164 (  128,   200)";"  82 (   64,   100)";"  82 (   64,   100)";"  16 (  12,   20)";"  164 (  128,   200)";"  344 ( 300,   388)"
"2014-07-13";"-123";"  158 (  125,   191)";"  79 (   62,    96)";"  79 (   62,    96)";"  16 (  13,   19)";"  158 (  125,   191)";"  332 ( 291,   373)"
"2014-07-12";"-124";"  153 (  122,   184)";"  76 (   60,    92)";"  76 (   60,    92)";"  15 (  12,   18)";"  153 (  122,   184)";"  320 ( 282,   358)"
"2014-07-11";"-125";"  147 (  118,   176)";"  74 (   59,    89)";"  74 (   59,    89)";"  15 (  12,   18)";"  147 (  118,   176)";"  310 ( 274,   346)"
"2014-07-10";"-126";"  142 (  115,   169)";"  71 (   57,    85)";"  71 (   57,    85)";"  14 (  11,   17)";"  142 (  115,   169)";"  298 ( 264,   332)"
"2014-07-09";"-127";"  137 (  111,   163)";"  68 (   55,    81)";"  68 (   55,    81)";"  14 (  11,   17)";"  137 (  111,   163)";"  287 ( 255,   319)"
"2014-07-08";"-128";"  132 (  108,   156)";"  66 (   54,    78)";"  66 (   54,    78)";"  13 (  11,   15)";"  132 (  108,   156)";"  277 ( 247,   307)"
"2014-07-07";"-129";"  128 (  105,   151)";"  64 (   53,    75)";"  64 (   53,    75)";"  13 (  11,   15)";"  128 (  105,   151)";"  269 ( 241,   297)"
"2014-07-06";"-130";"  123 (  101,   145)";"  62 (   51,    73)";"  62 (   51,    73)";"  12 (  10,   14)";"  123 (  101,   145)";"  259 ( 233,   285)"
"2014-07-05";"-131";"  119 (   99,   139)";"  60 (   50,    70)";"  60 (   50,    70)";"  12 (  10,   14)";"  119 (   99,   139)";"  251 ( 226,   276)"
"2014-07-04";"-132";"  115 (   96,   134)";"  57 (   47,    67)";"  57 (   47,    67)";"  12 (  10,   14)";"  115 (   96,   134)";"  241 ( 217,   265)"
"2014-07-03";"-133";"  111 (   93,   129)";"  56 (   47,    65)";"  56 (   47,    65)";"  11 (   9,   13)";"  111 (   93,   129)";"  234 ( 211,   257)"
"2014-07-02";"-134";"  107 (   89,   125)";"  54 (   45,    63)";"  54 (   45,    63)";"  11 (   9,   13)";"  107 (   89,   125)";"  226 ( 204,   248)"
"2014-07-01";"-135";"  103 (   86,   120)";"  52 (   43,    61)";"  52 (   43,    61)";"  10 (   8,   12)";"  103 (   86,   120)";"  217 ( 196,   238)"
"2014-06-30";"-136";"   99 (   83,   115)";"  50 (   42,    58)";"  50 (   42,    58)";"  10 (   8,   12)";"   99 (   83,   115)";"  209 ( 189,   229)"
"2014-06-29";"-137";"   96 (   80,   112)";"  48 (   40,    56)";"  48 (   40,    56)";"  10 (   8,   12)";"   96 (   80,   112)";"  202 ( 182,   222)"
