"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2015-01-12";"39";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-11";"38";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-10";"37";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-09";"36";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-08";"35";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-07";"34";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-06";"33";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-05";"32";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-04";"31";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-03";"30";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-02";"29";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-01";"28";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-31";"27";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-30";"26";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-29";"25";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-28";"24";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-27";"23";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-26";"22";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-25";"21";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-24";"20";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-23";"19";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-22";"18";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-21";"17";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-20";"16";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-19";"15";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-18";"14";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-17";"13";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-16";"12";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-15";"11";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-14";"10";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-13";"9";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-12";"8";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-11";"7";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-10";"6";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-09";"5";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-08";"4";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-07";"3";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-06";"2";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-05";"1";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-04";"0";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-03";"-1";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-02";"-2";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-12-01";"-3";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-30";"-4";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-29";"-5";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-28";"-6";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-27";"-7";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-26";"-8";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-25";"-9";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-24";"-10";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-23";"-11";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-22";"-12";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-21";"-13";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-20";"-14";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-19";"-15";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-18";"-16";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-17";"-17";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-16";"-18";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-15";"-19";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-14";"-20";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-13";"-21";"14 (14, 14)";"0 (0, 0)";"38 (38, 38)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-12";"-22";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-11";"-23";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-10";"-24";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-09";"-25";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-08";"-26";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-07";"-27";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-06";"-28";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-05";"-29";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-04";"-30";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-03";"-31";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-02";"-32";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-11-01";"-33";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-31";"-34";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-30";"-35";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-29";"-36";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-28";"-37";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-27";"-38";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-26";"-39";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-25";"-40";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-24";"-41";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-23";"-42";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-22";"-43";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-21";"-44";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-20";"-45";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-19";"-46";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-18";"-47";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-17";"-48";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-16";"-49";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-15";"-50";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-14";"-51";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-13";"-52";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-12";"-53";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-11";"-54";"14 (14, 14)";"0 (0, 0)";"37 (37, 37)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-10";"-55";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-09";"-56";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-08";"-57";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-07";"-58";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-06";"-59";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-05";"-60";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-04";"-61";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-03";"-62";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-02";"-63";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-10-01";"-64";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-30";"-65";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-29";"-66";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-28";"-67";"14 (14, 14)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-27";"-68";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-26";"-69";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-25";"-70";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-24";"-71";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-23";"-72";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-22";"-73";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-21";"-74";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-20";"-75";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-19";"-76";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-18";"-77";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-17";"-78";"13 (13, 13)";"0 (0, 0)";"36 (36, 36)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-16";"-79";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-15";"-80";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-14";"-81";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-13";"-82";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-12";"-83";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-11";"-84";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-10";"-85";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-09";"-86";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-08";"-87";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-07";"-88";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-06";"-89";"13 (13, 13)";"0 (0, 0)";"35 (35, 35)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
