"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-09-05";"-90";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-04";"-91";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-03";"-92";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-02";"-93";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-09-01";"-94";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-31";"-95";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-30";"-96";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-29";"-97";"237 (237, 237)";"0 (0, 0)";"483 (483, 483)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-28";"-98";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-27";"-99";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-26";"-100";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-25";"-101";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-24";"-102";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-23";"-103";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-22";"-104";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-21";"-105";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-20";"-106";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-19";"-107";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-18";"-108";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-17";"-109";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-16";"-110";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-15";"-111";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-14";"-112";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-13";"-113";"237 (237, 237)";"0 (0, 0)";"482 (482, 482)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-12";"-114";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-11";"-115";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-10";"-116";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-09";"-117";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-08";"-118";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-07";"-119";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-06";"-120";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-05";"-121";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-04";"-122";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-03";"-123";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-02";"-124";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-08-01";"-125";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-31";"-126";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-30";"-127";"237 (237, 237)";"0 (0, 0)";"481 (481, 481)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-29";"-128";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-28";"-129";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-27";"-130";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-26";"-131";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-25";"-132";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-24";"-133";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-23";"-134";"237 (237, 237)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-22";"-135";"236 (236, 236)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-21";"-136";"236 (236, 236)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-20";"-137";"236 (236, 236)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-19";"-138";"236 (236, 236)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-18";"-139";"236 (236, 236)";"0 (0, 0)";"480 (480, 480)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-17";"-140";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-16";"-141";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-15";"-142";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2014-07-14";"-143";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-13";"-144";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-12";"-145";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-11";"-146";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-10";"-147";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-09";"-148";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-08";"-149";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-07";"-150";"236 (236, 236)";"0 (0, 0)";"479 (479, 479)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-06";"-151";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-05";"-152";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-04";"-153";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-03";"-154";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-02";"-155";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-07-01";"-156";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-30";"-157";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-29";"-158";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-28";"-159";"236 (236, 236)";"0 (0, 0)";"478 (478, 478)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-27";"-160";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-26";"-161";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-25";"-162";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-24";"-163";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-23";"-164";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-22";"-165";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-21";"-166";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-20";"-167";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-19";"-168";"236 (236, 236)";"0 (0, 0)";"477 (477, 477)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-18";"-169";"236 (236, 236)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-17";"-170";"236 (236, 236)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-16";"-171";"236 (236, 236)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-15";"-172";"236 (236, 236)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-14";"-173";"236 (236, 236)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-13";"-174";"235 (235, 235)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-12";"-175";"235 (235, 235)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-11";"-176";"235 (235, 235)";"0 (0, 0)";"476 (476, 476)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-10";"-177";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"1 (1, 1)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-09";"-178";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-08";"-179";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-07";"-180";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-06";"-181";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-05";"-182";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-04";"-183";"235 (235, 235)";"0 (0, 0)";"475 (475, 475)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-03";"-184";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-02";"-185";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-06-01";"-186";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-31";"-187";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-30";"-188";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-29";"-189";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-28";"-190";"235 (235, 235)";"0 (0, 0)";"474 (474, 474)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-27";"-191";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-26";"-192";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"1 (1, 1)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-25";"-193";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-24";"-194";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-23";"-195";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-22";"-196";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-21";"-197";"235 (235, 235)";"0 (0, 0)";"473 (473, 473)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-20";"-198";"235 (235, 235)";"0 (0, 0)";"472 (472, 472)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-19";"-199";"235 (235, 235)";"0 (0, 0)";"472 (472, 472)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-18";"-200";"235 (235, 235)";"0 (0, 0)";"472 (472, 472)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-17";"-201";"235 (235, 235)";"0 (0, 0)";"472 (472, 472)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
"2014-05-16";"-202";"234 (234, 234)";"0 (0, 0)";"472 (472, 472)";"0 (0, 0)";"2 (2, 2)";"2 (2, 2)";"0 (0, 0)";"0 (0, 0)";"1 (1, 1)";"40%"
