"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-09-28";"-67";" 2212 ( 2089,  2336)";"   51 (   48,    55)";" 11868 (11253,  12482)";"   278 (   255,    302)";" 3214 (  2934,  3494)";"2048 ( 1905,  2192)";" 377 (  353,  400)";" 606 (  570,  643)";"1091 ( 1026,  1157)";"40%"
"2014-09-27";"-68";"  251 (  251,   251)";"    0 (    0,     0)";"   520 (  520,    520)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-27";"-68";" 2161 ( 2039,  2283)";"   50 (   47,    53)";" 11589 (10982,  12197)";"   271 (   249,    294)";" 3134 (  2870,  3399)";"1998 ( 1861,  2134)";" 368 (  345,  391)";" 591 (  557,  626)";"1064 ( 1002,  1127)";"40%"
"2014-09-26";"-69";"  251 (  251,   251)";"    0 (    0,     0)";"   520 (  520,    520)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-26";"-69";" 2111 ( 1991,  2232)";"   49 (   45,    52)";" 11318 (10717,  11918)";"   265 (   243,    286)";" 3056 (  2806,  3307)";"1948 ( 1818,  2078)";" 359 (  336,  381)";" 577 (  544,  610)";"1038 (  978,  1097)";"40%"
"2014-09-25";"-70";"  251 (  251,   251)";"    0 (    0,     0)";"   520 (  520,    520)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-25";"-70";" 2063 ( 1943,  2182)";"   47 (   44,    51)";" 11053 (10459,  11647)";"   258 (   238,    278)";" 2980 (  2744,  3217)";"1900 ( 1775,  2024)";" 350 (  328,  372)";" 562 (  531,  594)";"1012 (  955,  1069)";"40%"
"2014-09-24";"-71";"  251 (  251,   251)";"    0 (    0,     0)";"   520 (  520,    520)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-24";"-71";" 2015 ( 1897,  2133)";"   46 (   43,    49)";" 10795 (10207,  11383)";"   252 (   233,    271)";" 2907 (  2682,  3131)";"1853 ( 1733,  1972)";" 341 (  319,  363)";" 548 (  518,  579)";" 987 (  932,  1042)";"40%"
"2014-09-23";"-72";"  251 (  251,   251)";"    0 (    0,     0)";"   520 (  520,    520)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-23";"-72";" 1969 ( 1852,  2085)";"   45 (   42,    48)";" 10543 ( 9961,  11125)";"   246 (   227,    264)";" 2834 (  2622,  3047)";"1807 ( 1692,  1922)";" 333 (  311,  354)";" 535 (  506,  564)";" 963 (  910,  1015)";"40%"
"2014-09-22";"-73";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-22";"-73";" 1924 ( 1809,  2039)";"   44 (   41,    47)";" 10298 ( 9721,  10874)";"   239 (   222,    257)";" 2764 (  2563,  2965)";"1762 ( 1651,  1873)";" 324 (  303,  346)";" 522 (  493,  550)";" 939 (  888,   990)";"40%"
"2014-09-21";"-74";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-21";"-74";" 1880 ( 1766,  1993)";"   43 (   40,    46)";" 10058 ( 9487,  10629)";"   233 (   217,    250)";" 2695 (  2504,  2886)";"1718 ( 1611,  1826)";" 316 (  295,  338)";" 509 (  481,  536)";" 916 (  866,   965)";"40%"
"2014-09-20";"-75";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   0 (    0,     0)";"40%"
"2014-09-20";"-75";" 1837 ( 1724,  1949)";"   42 (   39,    45)";"  9825 ( 9259,  10390)";"   228 (   212,    243)";" 2629 (  2447,  2810)";"1675 ( 1571,  1780)";" 309 (  287,  330)";" 496 (  469,  523)";" 893 (  845,   941)";"40%"
"2014-09-19";"-76";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-19";"-76";" 1795 ( 1684,  1905)";"   41 (   38,    43)";"  9597 ( 9038,  10156)";"   222 (   207,    237)";" 2563 (  2390,  2736)";"1634 ( 1532,  1736)";" 301 (  280,  322)";" 484 (  458,  510)";" 871 (  824,   918)";"40%"
"2014-09-18";"-77";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-18";"-77";" 1754 ( 1645,  1863)";"   40 (   37,    42)";"  9375 ( 8821,   9928)";"   217 (   202,    231)";" 2500 (  2334,  2665)";"1593 ( 1493,  1694)";" 294 (  272,  315)";" 472 (  446,  497)";" 849 (  803,   895)";"40%"
"2014-09-17";"-78";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-17";"-78";" 1714 ( 1607,  1821)";"   39 (   36,    41)";"  9158 ( 8611,   9706)";"   211 (   198,    225)";" 2438 (  2279,  2596)";"1554 ( 1455,  1653)";" 286 (  265,  308)";" 460 (  435,  485)";" 828 (  783,   874)";"40%"
"2014-09-16";"-79";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-16";"-79";" 1675 ( 1570,  1781)";"   38 (   35,    40)";"  8947 ( 8406,   9489)";"   206 (   193,    219)";" 2377 (  2225,  2529)";"1515 ( 1418,  1613)";" 279 (  258,  301)";" 449 (  424,  474)";" 808 (  763,   853)";"40%"
"2014-09-15";"-80";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-15";"-80";" 1637 ( 1533,  1741)";"   37 (   34,    39)";"  8741 ( 8206,   9277)";"   201 (   188,    213)";" 2318 (  2172,  2465)";"1478 ( 1381,  1575)";" 272 (  251,  294)";" 438 (  413,  462)";" 788 (  743,   832)";"40%"
"2014-09-14";"-81";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-14";"-81";" 1600 ( 1498,  1703)";"   36 (   34,    38)";"  8540 ( 8011,   9069)";"   196 (   184,    208)";" 2261 (  2119,  2403)";"1441 ( 1345,  1538)";" 266 (  244,  288)";" 427 (  402,  452)";" 768 (  724,   813)";"40%"
"2014-09-13";"-82";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-13";"-82";" 1564 ( 1464,  1665)";"   35 (   33,    38)";"  8345 ( 7822,   8867)";"   191 (   179,    203)";" 2205 (  2067,  2343)";"1406 ( 1309,  1502)";" 259 (  237,  281)";" 416 (  391,  441)";" 749 (  705,   794)";"40%"
"2014-09-12";"-83";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (  519,    519)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-12";"-83";" 1529 ( 1431,  1628)";"   34 (   32,    37)";"  8154 ( 7638,   8669)";"   186 (   175,    198)";" 2150 (  2016,  2285)";"1371 ( 1274,  1467)";" 253 (  231,  275)";" 406 (  381,  431)";" 731 (  686,   775)";"40%"
"2014-09-11";"-84";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-11";"-84";" 1495 ( 1398,  1592)";"   33 (   31,    36)";"  7967 ( 7459,   8476)";"   182 (   170,    193)";" 2097 (  1965,  2229)";"1337 ( 1240,  1434)";" 247 (  225,  269)";" 396 (  371,  421)";" 713 (  668,   757)";"40%"
"2014-09-10";"-85";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-10";"-85";" 1461 ( 1367,  1556)";"   33 (   30,    35)";"  7786 ( 7284,   8287)";"   177 (   166,    188)";" 2045 (  1915,  2174)";"1304 ( 1206,  1401)";" 241 (  218,  263)";" 386 (  361,  411)";" 695 (  650,   740)";"40%"
"2014-09-09";"-86";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-09";"-86";" 1429 ( 1336,  1522)";"   32 (   29,    34)";"  7609 ( 7115,   8102)";"   173 (   162,    184)";" 1994 (  1866,  2122)";"1271 ( 1173,  1369)";" 235 (  213,  257)";" 377 (  351,  402)";" 678 (  633,   723)";"40%"
"2014-09-08";"-87";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-08";"-87";" 1397 ( 1306,  1488)";"   31 (   28,    34)";"  7436 ( 6950,   7922)";"   168 (   157,    180)";" 1945 (  1818,  2072)";"1240 ( 1141,  1339)";" 229 (  207,  252)";" 367 (  342,  393)";" 661 (  616,   707)";"40%"
"2014-09-07";"-88";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-07";"-88";" 1366 ( 1277,  1455)";"   30 (   28,    33)";"  7267 ( 6789,   7745)";"   164 (   153,    175)";" 1896 (  1770,  2023)";"1209 ( 1110,  1309)";" 224 (  201,  246)";" 358 (  333,  384)";" 645 (  599,   691)";"40%"
"2014-09-06";"-89";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-06";"-89";" 1336 ( 1249,  1423)";"   29 (   27,    32)";"  7103 ( 6633,   7573)";"   160 (   149,    171)";" 1849 (  1723,  1975)";"1179 ( 1079,  1280)";" 218 (  196,  241)";" 349 (  324,  375)";" 629 (  583,   675)";"40%"
"2014-09-05";"-90";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-05";"-90";" 1306 ( 1222,  1391)";"   29 (   26,    31)";"  6943 ( 6481,   7405)";"   156 (   145,    167)";" 1803 (  1677,  1930)";"1150 ( 1049,  1252)";" 213 (  190,  236)";" 341 (  315,  367)";" 614 (  567,   660)";"40%"
"2014-09-04";"-91";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-04";"-91";" 1278 ( 1195,  1360)";"   28 (   25,    31)";"  6787 ( 6333,   7240)";"   152 (   141,    163)";" 1759 (  1632,  1885)";"1122 ( 1020,  1224)";" 208 (  185,  231)";" 332 (  306,  359)";" 598 (  551,   646)";"40%"
"2014-09-03";"-92";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-03";"-92";" 1250 ( 1169,  1330)";"   27 (   25,    30)";"  6634 ( 6190,   7079)";"   149 (   137,    160)";" 1715 (  1588,  1842)";"1094 (  991,  1197)";" 203 (  180,  226)";" 324 (  298,  351)";" 584 (  536,   631)";"40%"
"2014-09-02";"-93";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (  518,    518)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-02";"-93";" 1222 ( 1144,  1301)";"   27 (   24,    29)";"  6486 ( 6050,   6921)";"   145 (   134,    156)";" 1673 (  1545,  1800)";"1067 (  963,  1171)";" 199 (  176,  221)";" 316 (  290,  343)";" 570 (  522,   617)";"40%"
"2014-09-01";"-94";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-09-01";"-94";" 1196 ( 1119,  1272)";"   26 (   23,    29)";"  6341 ( 5914,   6767)";"   141 (   130,    153)";" 1631 (  1502,  1760)";"1041 (  936,  1146)";" 194 (  171,  217)";" 309 (  282,  336)";" 556 (  507,   604)";"40%"
"2014-08-31";"-95";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-08-31";"-95";" 1169 ( 1095,  1244)";"   25 (   23,    28)";"  6200 ( 5782,   6617)";"   138 (   126,    149)";" 1590 (  1461,  1720)";"1015 (  909,  1121)";" 190 (  167,  212)";" 301 (  274,  328)";" 542 (  493,   591)";"40%"
"2014-08-30";"-96";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-08-30";"-96";" 1144 ( 1072,  1216)";"   25 (   22,    27)";"  6062 ( 5654,   6470)";"   134 (   123,    146)";" 1551 (  1420,  1682)";" 990 (  884,  1097)";" 185 (  163,  208)";" 294 (  267,  321)";" 529 (  480,   578)";"40%"
"2014-08-29";"-97";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-08-29";"-97";" 1119 ( 1049,  1190)";"   24 (   21,    27)";"  5927 ( 5529,   6326)";"   131 (   119,    143)";" 1512 (  1380,  1645)";" 966 (  859,  1073)";" 181 (  159,  203)";" 287 (  259,  314)";" 516 (  467,   565)";"40%"
"2014-08-28";"-98";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-08-28";"-98";" 1095 ( 1027,  1163)";"   24 (   21,    26)";"  5796 ( 5407,   6186)";"   128 (   116,    140)";" 1475 (  1341,  1608)";" 942 (  834,  1050)";" 177 (  155,  199)";" 280 (  252,  307)";" 504 (  454,   553)";"40%"
"2014-08-27";"-99";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-08-27";"-99";" 1072 ( 1005,  1138)";"   23 (   20,    26)";"  5669 ( 5289,   6048)";"   125 (   113,    136)";" 1438 (  1303,  1573)";" 919 (  811,  1028)";" 173 (  151,  195)";" 273 (  245,  301)";" 492 (  442,   541)";"40%"
"2014-08-26";"-100";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (  517,    517)";"     0 (     0,      0)";"    1 (     1,     1)";"   1 (    1,     1)";"   0 (    0,    0)";"   0 (    0,    0)";"   1 (    1,     1)";"40%"
"2014-08-26";"-100";" 1049 (  984,  1113)";"   22 (   20,    25)";"  5544 ( 5174,   5914)";"   121 (   109,    133)";" 1402 (  1265,  1539)";" 897 (  788,  1006)";" 169 (  148,  191)";" 267 (  239,  294)";" 480 (  430,   530)";"40%"
"2014-08-25";"-101";" 1276 ( 1214,  1339)";"   22 (   19,    25)";"  5939 ( 5579,   6300)";"   118 (   106,    131)";" 1368 (  1230,  1506)";" 876 (  767,   985)";" 166 (  145,  187)";" 261 (  233,  288)";" 469 (  419,   519)";"40%"
"2014-08-24";"-102";" 1254 ( 1194,  1315)";"   21 (   19,    24)";"  5821 ( 5470,   6171)";"   115 (   103,    128)";" 1333 (  1194,  1473)";" 855 (  746,   965)";" 163 (  142,  184)";" 254 (  227,  282)";" 458 (  408,   508)";"40%"
"2014-08-23";"-103";" 1233 ( 1174,  1292)";"   21 (   18,    24)";"  5705 ( 5365,   6046)";"   113 (   100,    125)";" 1300 (  1158,  1441)";" 835 (  725,   944)";" 160 (  139,  180)";" 249 (  221,  276)";" 447 (  397,   498)";"40%"
"2014-08-22";"-104";" 1212 ( 1155,  1269)";"   20 (   18,    23)";"  5593 ( 5262,   5924)";"   110 (    97,    122)";" 1267 (  1123,  1410)";" 815 (  705,   924)";" 156 (  137,  176)";" 243 (  215,  271)";" 437 (  387,   487)";"40%"
"2014-08-21";"-105";" 1192 ( 1137,  1247)";"   20 (   17,    23)";"  5483 ( 5162,   5804)";"   107 (    94,    120)";" 1234 (  1089,  1379)";" 796 (  687,   905)";" 153 (  134,  173)";" 237 (  210,  265)";" 427 (  377,   477)";"40%"
"2014-08-20";"-106";" 1172 ( 1118,  1226)";"   19 (   17,    22)";"  5376 ( 5065,   5688)";"   104 (    91,    117)";" 1202 (  1054,  1349)";" 777 (  669,   886)";" 151 (  132,  169)";" 232 (  204,  260)";" 418 (  368,   467)";"40%"
"2014-08-19";"-107";" 1152 ( 1100,  1205)";"   19 (   16,    22)";"  5272 ( 4971,   5574)";"   101 (    88,    115)";" 1170 (  1020,  1320)";" 760 (  652,   868)";" 148 (  130,  166)";" 227 (  200,  254)";" 409 (  359,   458)";"40%"
"2014-08-18";"-108";" 1133 ( 1082,  1184)";"   19 (   16,    21)";"  5171 ( 4879,   5463)";"    99 (    85,    112)";" 1139 (   986,  1291)";" 743 (  636,   850)";" 145 (  128,  163)";" 222 (  195,  249)";" 400 (  351,   449)";"40%"
"2014-08-17";"-109";" 1115 ( 1065,  1165)";"   18 (   16,    21)";"  5072 ( 4790,   5355)";"    96 (    82,    110)";" 1107 (   952,  1263)";" 727 (  622,   833)";" 143 (  127,  160)";" 218 (  191,  244)";" 392 (  344,   440)";"40%"
"2014-08-16";"-110";" 1097 ( 1048,  1145)";"   18 (   15,    20)";"  4977 ( 4703,   5250)";"    93 (    79,    107)";" 1076 (   917,  1235)";" 713 (  609,   816)";" 141 (  125,  157)";" 213 (  187,  239)";" 384 (  337,   431)";"40%"
"2014-08-15";"-111";" 1079 ( 1031,  1127)";"   18 (   15,    20)";"  4884 ( 4620,   5148)";"    90 (    76,    105)";" 1044 (   881,  1208)";" 699 (  599,   799)";" 139 (  124,  154)";" 209 (  184,  235)";" 377 (  331,   423)";"40%"
"2014-08-14";"-112";" 1061 ( 1014,  1108)";"   17 (   15,    20)";"  4794 ( 4538,   5049)";"    87 (    72,    102)";" 1012 (   844,  1181)";" 687 (  590,   784)";" 137 (  123,  151)";" 206 (  181,  230)";" 371 (  326,   415)";"40%"
"2014-08-13";"-113";" 1044 (  998,  1090)";"   17 (   15,    19)";"  4706 ( 4459,   4953)";"    85 (    70,    100)";"  979 (   804,  1154)";" 676 (  583,   769)";" 135 (  121,  148)";" 203 (  179,  226)";" 365 (  323,   407)";"40%"
"2014-08-12";"-114";" 1027 (  981,  1073)";"   17 (   15,    19)";"  4621 ( 4382,   4860)";"    84 (    70,     98)";"  965 (   798,  1132)";" 666 (  578,   754)";" 133 (  120,  145)";" 200 (  178,  222)";" 360 (  320,   400)";"40%"
"2014-08-11";"-115";" 1010 (  965,  1055)";"   17 (   14,    19)";"  4537 ( 4305,   4769)";"    83 (    69,     96)";"  951 (   791,  1111)";" 657 (  573,   740)";" 131 (  119,  143)";" 197 (  176,  218)";" 354 (  316,   392)";"40%"
"2014-08-10";"-116";"  994 (  949,  1038)";"   16 (   14,    18)";"  4454 ( 4228,   4680)";"    82 (    69,     95)";"  937 (   785,  1089)";" 647 (  568,   726)";" 129 (  118,  140)";" 194 (  174,  214)";" 349 (  313,   385)";"40%"
"2014-08-09";"-117";"  977 (  933,  1022)";"   16 (   14,    18)";"  4372 ( 4152,   4593)";"    80 (    68,     93)";"  924 (   779,  1069)";" 638 (  563,   712)";" 127 (  117,  138)";" 191 (  172,  210)";" 344 (  310,   378)";"40%"
"2014-08-08";"-118";"  961 (  917,  1006)";"   16 (   14,    18)";"  4292 ( 4076,   4508)";"    79 (    67,     91)";"  910 (   772,  1048)";" 629 (  558,   699)";" 125 (  115,  135)";" 188 (  171,  206)";" 339 (  307,   371)";"40%"
"2014-08-07";"-119";"  946 (  902,   989)";"   16 (   14,    17)";"  4213 ( 4001,   4425)";"    78 (    67,     89)";"  897 (   766,  1029)";" 620 (  553,   686)";" 123 (  114,  133)";" 186 (  169,  203)";" 334 (  304,   365)";"40%"
"2014-08-06";"-120";"  930 (  886,   974)";"   15 (   14,    17)";"  4135 ( 3926,   4343)";"    77 (    66,     88)";"  884 (   759,  1009)";" 611 (  548,   673)";" 122 (  113,  130)";" 183 (  167,  199)";" 330 (  301,   358)";"40%"
"2014-08-05";"-121";"  915 (  871,   958)";"   15 (   14,    17)";"  4058 ( 3852,   4263)";"    76 (    66,     86)";"  871 (   753,   990)";" 602 (  543,   661)";" 120 (  112,  128)";" 180 (  166,  195)";" 325 (  298,   352)";"40%"
"2014-08-04";"-122";"  900 (  856,   943)";"   15 (   14,    16)";"  3982 ( 3778,   4185)";"    75 (    65,     84)";"  859 (   746,   971)";" 593 (  538,   649)";" 118 (  111,  126)";" 178 (  164,  192)";" 320 (  295,   345)";"40%"
"2014-08-03";"-123";"  885 (  841,   928)";"   15 (   13,    16)";"  3907 ( 3705,   4109)";"    74 (    65,     83)";"  846 (   740,   953)";" 585 (  533,   637)";" 116 (  109,  124)";" 175 (  162,  188)";" 316 (  292,   339)";"40%"
"2014-08-02";"-124";"  870 (  827,   913)";"   14 (   13,    16)";"  3833 ( 3633,   4033)";"    73 (    64,     81)";"  834 (   733,   935)";" 576 (  527,   625)";" 115 (  108,  122)";" 173 (  160,  185)";" 311 (  289,   333)";"40%"
"2014-08-01";"-125";"  855 (  812,   898)";"   14 (   13,    15)";"  3761 ( 3562,   3960)";"    72 (    63,     80)";"  822 (   727,   917)";" 568 (  522,   614)";" 113 (  106,  120)";" 170 (  159,  182)";" 307 (  286,   327)";"40%"
"2014-07-31";"-126";"  841 (  798,   884)";"   14 (   13,    15)";"  3689 ( 3491,   3887)";"    71 (    63,     78)";"  810 (   720,   900)";" 560 (  517,   603)";" 111 (  105,  118)";" 168 (  157,  179)";" 302 (  282,   322)";"40%"
"2014-07-30";"-127";"  827 (  784,   870)";"   14 (   13,    15)";"  3618 ( 3421,   3816)";"    70 (    62,     77)";"  799 (   714,   883)";" 552 (  511,   592)";" 110 (  104,  116)";" 165 (  155,  176)";" 298 (  279,   316)";"40%"
"2014-07-29";"-128";"  813 (  771,   856)";"   14 (   13,    15)";"  3549 ( 3352,   3746)";"    69 (    62,     75)";"  787 (   707,   867)";" 544 (  506,   582)";" 108 (  102,  114)";" 163 (  153,  173)";" 293 (  276,   311)";"40%"
"2014-07-28";"-129";"  800 (  757,   842)";"   13 (   13,    14)";"  3480 ( 3284,   3677)";"    68 (    61,     74)";"  776 (   701,   851)";" 536 (  500,   572)";" 107 (  101,  113)";" 161 (  152,  170)";" 289 (  273,   306)";"40%"
"2014-07-27";"-130";"  786 (  744,   828)";"   13 (   12,    14)";"  3413 ( 3217,   3609)";"    67 (    61,     73)";"  765 (   694,   835)";" 528 (  495,   562)";" 105 (   99,  111)";" 158 (  150,  167)";" 285 (  270,   301)";"40%"
"2014-07-26";"-131";"  773 (  731,   815)";"   13 (   12,    14)";"  3346 ( 3151,   3542)";"    66 (    60,     71)";"  754 (   687,   820)";" 521 (  489,   553)";" 104 (   97,  110)";" 156 (  148,  164)";" 281 (  266,   296)";"40%"
"2014-07-25";"-132";"  760 (  718,   801)";"   13 (   12,    14)";"  3281 ( 3085,   3476)";"    65 (    59,     70)";"  743 (   680,   805)";" 513 (  483,   544)";" 102 (   96,  108)";" 154 (  146,  162)";" 277 (  263,   291)";"40%"
"2014-07-24";"-133";"  747 (  705,   788)";"   13 (   12,    13)";"  3216 ( 3021,   3411)";"    64 (    59,     69)";"  732 (   674,   791)";" 506 (  477,   536)";" 101 (   94,  107)";" 152 (  144,  159)";" 273 (  259,   287)";"40%"
"2014-07-23";"-134";"  734 (  693,   775)";"   13 (   12,    13)";"  3152 ( 2958,   3346)";"    63 (    58,     68)";"  722 (   667,   777)";" 499 (  470,   527)";"  99 (   93,  106)";" 149 (  142,  157)";" 269 (  256,   282)";"40%"
"2014-07-22";"-135";"  722 (  681,   762)";"   12 (   12,    13)";"  3089 ( 2895,   3283)";"    62 (    58,     66)";"  711 (   660,   763)";" 492 (  464,   520)";"  98 (   91,  104)";" 147 (  140,  155)";" 265 (  252,   278)";"40%"
"2014-07-21";"-136";"  709 (  669,   750)";"   12 (   11,    13)";"  3027 ( 2834,   3220)";"    61 (    57,     65)";"  701 (   653,   750)";" 485 (  457,   512)";"  96 (   89,  103)";" 145 (  138,  152)";" 261 (  249,   274)";"40%"
"2014-07-20";"-137";"  697 (  657,   737)";"   12 (   11,    13)";"  2966 ( 2774,   3159)";"    60 (    56,     64)";"  691 (   645,   737)";" 478 (  450,   505)";"  95 (   88,  102)";" 143 (  136,  150)";" 258 (  245,   270)";"40%"
"2014-07-19";"-138";"  685 (  645,   725)";"   12 (   11,    13)";"  2906 ( 2714,   3098)";"    59 (    56,     63)";"  681 (   638,   724)";" 471 (  444,   498)";"  93 (   86,  100)";" 141 (  134,  148)";" 254 (  241,   267)";"40%"
