"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-11-07";"-27";" 5120 ( 4961,  5280)";" 84 (  77,  90)";" 26048 (25440,  26655)";" 386 ( 335,  437)";" 4412 (  3814,  5011)";"3306 ( 3025,  3586)";" 708 (  672,  745)";"1004 (  933, 1074)";"1806 ( 1679,  1933)";"40%"
"2014-11-06";"-28";" 5037 ( 4874,  5200)";" 83 (  77,  90)";" 25661 (25036,  26287)";" 384 ( 336,  433)";" 4392 (  3825,  4960)";"3291 ( 3029,  3552)";" 704 (  670,  739)";" 999 (  933, 1065)";"1798 ( 1679,  1916)";"40%"
"2014-11-05";"-29";" 4954 ( 4787,  5120)";" 83 (  77,  89)";" 25277 (24632,  25922)";" 383 ( 337,  429)";" 4372 (  3834,  4910)";"3276 ( 3032,  3519)";" 700 (  667,  734)";" 994 (  933, 1055)";"1789 ( 1679,  1900)";"40%"
"2014-11-04";"-30";" 4871 ( 4702,  5040)";" 82 (  77,  88)";" 24894 (24229,  25560)";" 381 ( 338,  424)";" 4352 (  3844,  4861)";"3261 ( 3034,  3487)";" 696 (  663,  729)";" 989 (  932, 1046)";"1780 ( 1678,  1883)";"40%"
"2014-11-03";"-31";" 4789 ( 4617,  4961)";" 82 (  77,  87)";" 24513 (23827,  25200)";" 379 ( 338,  420)";" 4333 (  3853,  4812)";"3246 ( 3035,  3456)";" 692 (  659,  724)";" 984 (  931, 1038)";"1772 ( 1676,  1868)";"40%"
"2014-11-02";"-32";" 4707 ( 4532,  4881)";" 82 (  77,  86)";" 24134 (23426,  24842)";" 378 ( 339,  416)";" 4313 (  3862,  4764)";"3231 ( 3035,  3427)";" 687 (  654,  720)";" 980 (  930, 1029)";"1763 ( 1674,  1853)";"40%"
"2014-11-01";"-33";" 4625 ( 4449,  4801)";" 81 (  77,  86)";" 23757 (23028,  24485)";" 376 ( 340,  412)";" 4294 (  3870,  4718)";"3216 ( 3033,  3400)";" 683 (  649,  716)";" 975 (  928, 1021)";"1754 ( 1671,  1838)";"40%"
"2014-10-31";"-34";" 4544 ( 4366,  4722)";" 81 (  77,  85)";" 23381 (22632,  24129)";" 374 ( 340,  408)";" 4275 (  3878,  4672)";"3201 ( 3028,  3374)";" 678 (  644,  713)";" 970 (  926, 1014)";"1746 ( 1666,  1825)";"40%"
"2014-10-30";"-35";" 4463 ( 4284,  4642)";" 80 (  76,  85)";" 23007 (22239,  23774)";" 373 ( 341,  404)";" 4256 (  3885,  4627)";"3186 ( 3022,  3351)";" 673 (  637,  709)";" 965 (  923, 1007)";"1737 ( 1661,  1812)";"40%"
"2014-10-29";"-36";" 4382 ( 4202,  4563)";" 80 (  76,  84)";" 22634 (21849,  23419)";" 371 ( 342,  400)";" 4237 (  3892,  4583)";"3172 ( 3014,  3330)";" 668 (  631,  706)";" 960 (  919, 1001)";"1728 ( 1655,  1801)";"40%"
"2014-10-28";"-37";" 4302 ( 4122,  4483)";" 80 (  76,  84)";" 22263 (21462,  23065)";" 369 ( 342,  397)";" 4219 (  3897,  4541)";"3157 ( 3002,  3311)";" 663 (  624,  702)";" 955 (  915,  995)";"1719 ( 1647,  1791)";"40%"
"2014-10-27";"-38";" 4223 ( 4042,  4404)";" 79 (  75,  83)";" 21894 (21078,  22710)";" 368 ( 342,  393)";" 4201 (  3902,  4501)";"3142 ( 2988,  3295)";" 658 (  617,  698)";" 950 (  910,  990)";"1710 ( 1638,  1781)";"40%"
"2014-10-26";"-39";" 4143 ( 3962,  4324)";" 79 (  75,  83)";" 21526 (20697,  22356)";" 366 ( 343,  390)";" 4184 (  3906,  4462)";"3126 ( 2971,  3282)";" 652 (  610,  694)";" 945 (  904,  985)";"1700 ( 1628,  1773)";"40%"
"2014-10-25";"-40";" 4064 ( 3884,  4245)";" 79 (  74,  83)";" 21160 (20319,  22001)";" 365 ( 343,  387)";" 4167 (  3908,  4425)";"3111 ( 2952,  3270)";" 646 (  603,  689)";" 939 (  898,  981)";"1691 ( 1616,  1765)";"40%"
"2014-10-24";"-41";" 3986 ( 3806,  4165)";" 78 (  74,  82)";" 20795 (19944,  21646)";" 363 ( 343,  384)";" 4150 (  3908,  4391)";"3096 ( 2930,  3261)";" 640 (  595,  684)";" 934 (  891,  977)";"1681 ( 1604,  1758)";"40%"
"2014-10-23";"-42";" 3908 ( 3729,  4086)";" 78 (  73,  82)";" 20432 (19573,  21291)";" 362 ( 343,  381)";" 4134 (  3907,  4361)";"3080 ( 2907,  3253)";" 633 (  587,  679)";" 928 (  884,  973)";"1671 ( 1590,  1751)";"40%"
"2014-10-22";"-43";" 3830 ( 3653,  4006)";" 77 (  73,  82)";" 20070 (19205,  20935)";" 361 ( 342,  379)";" 4118 (  3903,  4334)";"3063 ( 2881,  3245)";" 626 (  579,  673)";" 922 (  875,  969)";"1660 ( 1576,  1745)";"40%"
"2014-10-21";"-44";" 3752 ( 3578,  3927)";" 77 (  72,  82)";" 19709 (18841,  20578)";" 359 ( 341,  377)";" 4104 (  3896,  4311)";"3046 ( 2855,  3238)";" 619 (  571,  667)";" 916 (  867,  966)";"1649 ( 1561,  1738)";"40%"
"2014-10-20";"-45";" 3676 ( 3503,  3848)";" 76 (  71,  82)";" 19350 (18479,  20221)";" 358 ( 340,  376)";" 4090 (  3886,  4294)";"3029 ( 2827,  3231)";" 611 (  563,  660)";" 910 (  858,  962)";"1638 ( 1545,  1732)";"40%"
"2014-10-19";"-46";" 3599 ( 3429,  3769)";" 76 (  70,  81)";" 18992 (18120,  19863)";" 357 ( 339,  375)";" 4077 (  3872,  4282)";"3010 ( 2798,  3223)";" 603 (  554,  652)";" 903 (  849,  958)";"1626 ( 1528,  1724)";"40%"
"2014-10-18";"-47";" 3523 ( 3355,  3691)";" 75 (  70,  81)";" 18635 (17765,  19504)";" 356 ( 337,  375)";" 4066 (  3856,  4276)";"2991 ( 2768,  3214)";" 595 (  546,  644)";" 896 (  839,  953)";"1614 ( 1511,  1716)";"40%"
"2014-10-17";"-48";" 3448 ( 3283,  3613)";" 75 (  69,  81)";" 18278 (17412,  19145)";" 355 ( 336,  375)";" 4056 (  3836,  4276)";"2970 ( 2737,  3203)";" 586 (  537,  635)";" 889 (  829,  948)";"1600 ( 1493,  1707)";"40%"
"2014-10-16";"-49";" 3373 ( 3210,  3535)";" 74 (  68,  81)";" 17923 (17063,  18783)";" 355 ( 334,  376)";" 4049 (  3815,  4282)";"2947 ( 2705,  3190)";" 576 (  528,  625)";" 881 (  819,  943)";"1586 ( 1474,  1697)";"40%"
"2014-10-15";"-50";" 3298 ( 3139,  3458)";" 74 (  67,  80)";" 17568 (16715,  18421)";" 355 ( 332,  378)";" 4043 (  3792,  4295)";"2923 ( 2672,  3174)";" 566 (  518,  614)";" 872 (  808,  936)";"1570 ( 1455,  1685)";"40%"
"2014-10-14";"-51";" 3225 ( 3068,  3381)";" 73 (  66,  80)";" 17214 (16370,  18057)";" 354 ( 329,  380)";" 4041 (  3767,  4314)";"2896 ( 2637,  3154)";" 556 (  509,  603)";" 863 (  797,  928)";"1553 ( 1435,  1671)";"40%"
"2014-10-13";"-52";" 3152 ( 2999,  3305)";" 72 (  65,  79)";" 16859 (16028,  17691)";" 355 ( 327,  382)";" 4042 (  3743,  4340)";"2865 ( 2602,  3129)";" 545 (  499,  590)";" 852 (  786,  919)";"1534 ( 1414,  1655)";"40%"
"2014-10-12";"-53";" 3080 ( 2929,  3230)";" 71 (  64,  78)";" 16504 (15686,  17322)";" 355 ( 325,  385)";" 4047 (  3720,  4374)";"2831 ( 2564,  3098)";" 533 (  489,  577)";" 841 (  773,  909)";"1514 ( 1392,  1636)";"40%"
"2014-10-11";"-54";" 3009 ( 2861,  3156)";" 70 (  63,  77)";" 16149 (15347,  16951)";" 357 ( 324,  390)";" 4057 (  3699,  4416)";"2792 ( 2524,  3060)";" 521 (  479,  564)";" 828 (  760,  896)";"1491 ( 1369,  1613)";"40%"
"2014-10-10";"-55";" 2938 ( 2794,  3083)";" 69 (  62,  76)";" 15792 (15007,  16577)";" 358 ( 322,  395)";" 4074 (  3679,  4469)";"2747 ( 2482,  3012)";" 509 (  468,  550)";" 814 (  747,  881)";"1465 ( 1344,  1586)";"40%"
"2014-10-09";"-56";" 2870 ( 2727,  3012)";" 67 (  61,  74)";" 15434 (14668,  16200)";" 361 ( 321,  401)";" 4099 (  3664,  4534)";"2695 ( 2436,  2954)";" 497 (  458,  535)";" 798 (  732,  863)";"1436 ( 1318,  1554)";"40%"
"2014-10-08";"-57";" 2802 ( 2662,  2942)";" 66 (  60,  72)";" 15073 (14328,  15818)";" 358 ( 317,  399)";" 4133 (  3652,  4613)";"2634 ( 2385,  2882)";" 484 (  448,  521)";" 780 (  717,  842)";"1403 ( 1290,  1516)";"40%"
"2014-10-07";"-58";" 2736 ( 2599,  2874)";" 64 (  58,  70)";" 14715 (13990,  15440)";" 349 ( 310,  388)";" 4030 (  3574,  4486)";"2568 ( 2333,  2803)";" 472 (  438,  507)";" 760 (  701,  820)";"1368 ( 1262,  1475)";"40%"
"2014-10-06";"-59";" 2672 ( 2537,  2807)";" 63 (  57,  68)";" 14366 (13659,  15073)";" 340 ( 303,  377)";" 3930 (  3497,  4363)";"2504 ( 2282,  2727)";" 461 (  428,  494)";" 741 (  685,  797)";"1334 ( 1233,  1435)";"40%"
"2014-10-05";"-60";" 2609 ( 2476,  2743)";" 61 (  56,  66)";" 14025 (13335,  14716)";" 332 ( 297,  367)";" 3832 (  3422,  4243)";"2442 ( 2232,  2652)";" 449 (  418,  481)";" 723 (  670,  776)";"1301 ( 1206,  1397)";"40%"
"2014-10-04";"-61";" 2548 ( 2416,  2680)";" 60 (  55,  64)";" 13693 (13018,  14369)";" 324 ( 291,  357)";" 3737 (  3348,  4126)";"2382 ( 2183,  2580)";" 438 (  408,  468)";" 705 (  655,  755)";"1269 ( 1179,  1359)";"40%"
"2014-10-03";"-62";" 2489 ( 2358,  2619)";" 58 (  53,  63)";" 13370 (12707,  14032)";" 316 ( 284,  347)";" 3644 (  3276,  4013)";"2323 ( 2135,  2511)";" 427 (  399,  456)";" 687 (  640,  735)";"1237 ( 1152,  1323)";"40%"
"2014-10-02";"-63";" 2431 ( 2302,  2560)";" 57 (  52,  61)";" 13054 (12403,  13705)";" 308 ( 278,  338)";" 3554 (  3205,  3903)";"2265 ( 2087,  2443)";" 417 (  390,  444)";" 670 (  625,  715)";"1207 ( 1126,  1288)";"40%"
"2014-10-01";"-64";" 2374 ( 2247,  2502)";" 55 (  51,  59)";" 12746 (12106,  13387)";" 300 ( 272,  328)";" 3466 (  3136,  3796)";"2209 ( 2040,  2377)";" 406 (  380,  432)";" 654 (  611,  696)";"1177 ( 1100,  1253)";"40%"
"2014-09-30";"-65";" 2319 ( 2193,  2445)";" 54 (  50,  58)";" 12446 (11815,  13077)";" 293 ( 266,  319)";" 3380 (  3067,  3692)";"2154 ( 1994,  2313)";" 396 (  371,  421)";" 638 (  597,  678)";"1148 ( 1075,  1220)";"40%"
"2014-09-29";"-66";" 2265 ( 2140,  2390)";" 53 (  49,  56)";" 12153 (11531,  12776)";" 285 ( 260,  311)";" 3296 (  3000,  3591)";"2100 ( 1949,  2252)";" 387 (  362,  411)";" 622 (  583,  660)";"1119 ( 1050,  1188)";"40%"
"2014-09-28";"-67";" 2212 ( 2089,  2336)";" 51 (  48,  55)";" 11868 (11253,  12482)";" 278 ( 255,  302)";" 3214 (  2934,  3494)";"2048 ( 1905,  2192)";" 377 (  353,  400)";" 606 (  570,  643)";"1091 ( 1026,  1157)";"40%"
"2014-09-27";"-68";" 2161 ( 2039,  2283)";" 50 (  47,  53)";" 11589 (10982,  12197)";" 271 ( 249,  294)";" 3134 (  2870,  3399)";"1998 ( 1861,  2134)";" 368 (  345,  391)";" 591 (  557,  626)";"1064 ( 1002,  1127)";"40%"
"2014-09-26";"-69";" 2111 ( 1991,  2232)";" 49 (  45,  52)";" 11318 (10717,  11918)";" 265 ( 243,  286)";" 3056 (  2806,  3307)";"1948 ( 1818,  2078)";" 359 (  336,  381)";" 577 (  544,  610)";"1038 (  978,  1097)";"40%"
"2014-09-25";"-70";" 2063 ( 1943,  2182)";" 47 (  44,  51)";" 11053 (10459,  11647)";" 258 ( 238,  278)";" 2980 (  2744,  3217)";"1900 ( 1775,  2024)";" 350 (  328,  372)";" 562 (  531,  594)";"1012 (  955,  1069)";"40%"
"2014-09-24";"-71";" 2015 ( 1897,  2133)";" 46 (  43,  49)";" 10795 (10207,  11383)";" 252 ( 233,  271)";" 2907 (  2682,  3131)";"1853 ( 1733,  1972)";" 341 (  319,  363)";" 548 (  518,  579)";" 987 (  932,  1042)";"40%"
"2014-09-23";"-72";" 1969 ( 1852,  2085)";" 45 (  42,  48)";" 10543 ( 9961,  11125)";" 246 ( 227,  264)";" 2834 (  2622,  3047)";"1807 ( 1692,  1922)";" 333 (  311,  354)";" 535 (  506,  564)";" 963 (  910,  1015)";"40%"
"2014-09-22";"-73";" 1924 ( 1809,  2039)";" 44 (  41,  47)";" 10298 ( 9721,  10874)";" 239 ( 222,  257)";" 2764 (  2563,  2965)";"1762 ( 1651,  1873)";" 324 (  303,  346)";" 522 (  493,  550)";" 939 (  888,   990)";"40%"
"2014-09-21";"-74";" 1880 ( 1766,  1993)";" 43 (  40,  46)";" 10058 ( 9487,  10629)";" 233 ( 217,  250)";" 2695 (  2504,  2886)";"1718 ( 1611,  1826)";" 316 (  295,  338)";" 509 (  481,  536)";" 916 (  866,   965)";"40%"
"2014-09-20";"-75";" 1837 ( 1724,  1949)";" 42 (  39,  45)";"  9825 ( 9259,  10390)";" 228 ( 212,  243)";" 2629 (  2447,  2810)";"1675 ( 1571,  1780)";" 309 (  287,  330)";" 496 (  469,  523)";" 893 (  845,   941)";"40%"
"2014-09-19";"-76";" 1795 ( 1684,  1905)";" 41 (  38,  43)";"  9597 ( 9038,  10156)";" 222 ( 207,  237)";" 2563 (  2390,  2736)";"1634 ( 1532,  1736)";" 301 (  280,  322)";" 484 (  458,  510)";" 871 (  824,   918)";"40%"
"2014-09-18";"-77";" 1754 ( 1645,  1863)";" 40 (  37,  42)";"  9375 ( 8821,   9928)";" 217 ( 202,  231)";" 2500 (  2334,  2665)";"1593 ( 1493,  1694)";" 294 (  272,  315)";" 472 (  446,  497)";" 849 (  803,   895)";"40%"
"2014-09-17";"-78";" 1714 ( 1607,  1821)";" 39 (  36,  41)";"  9158 ( 8611,   9706)";" 211 ( 198,  225)";" 2438 (  2279,  2596)";"1554 ( 1455,  1653)";" 286 (  265,  308)";" 460 (  435,  485)";" 828 (  783,   874)";"40%"
"2014-09-16";"-79";" 1675 ( 1570,  1781)";" 38 (  35,  40)";"  8947 ( 8406,   9489)";" 206 ( 193,  219)";" 2377 (  2225,  2529)";"1515 ( 1418,  1613)";" 279 (  258,  301)";" 449 (  424,  474)";" 808 (  763,   853)";"40%"
"2014-09-15";"-80";" 1637 ( 1533,  1741)";" 37 (  34,  39)";"  8741 ( 8206,   9277)";" 201 ( 188,  213)";" 2318 (  2172,  2465)";"1478 ( 1381,  1575)";" 272 (  251,  294)";" 438 (  413,  462)";" 788 (  743,   832)";"40%"
"2014-09-14";"-81";" 1600 ( 1498,  1703)";" 36 (  34,  38)";"  8540 ( 8011,   9069)";" 196 ( 184,  208)";" 2261 (  2119,  2403)";"1441 ( 1345,  1538)";" 266 (  244,  288)";" 427 (  402,  452)";" 768 (  724,   813)";"40%"
"2014-09-13";"-82";" 1564 ( 1464,  1665)";" 35 (  33,  38)";"  8345 ( 7822,   8867)";" 191 ( 179,  203)";" 2205 (  2067,  2343)";"1406 ( 1309,  1502)";" 259 (  237,  281)";" 416 (  391,  441)";" 749 (  705,   794)";"40%"
"2014-09-12";"-83";" 1529 ( 1431,  1628)";" 34 (  32,  37)";"  8154 ( 7638,   8669)";" 186 ( 175,  198)";" 2150 (  2016,  2285)";"1371 ( 1274,  1467)";" 253 (  231,  275)";" 406 (  381,  431)";" 731 (  686,   775)";"40%"
"2014-09-11";"-84";" 1495 ( 1398,  1592)";" 33 (  31,  36)";"  7967 ( 7459,   8476)";" 182 ( 170,  193)";" 2097 (  1965,  2229)";"1337 ( 1240,  1434)";" 247 (  225,  269)";" 396 (  371,  421)";" 713 (  668,   757)";"40%"
"2014-09-10";"-85";" 1461 ( 1367,  1556)";" 33 (  30,  35)";"  7786 ( 7284,   8287)";" 177 ( 166,  188)";" 2045 (  1915,  2174)";"1304 ( 1206,  1401)";" 241 (  218,  263)";" 386 (  361,  411)";" 695 (  650,   740)";"40%"
"2014-09-09";"-86";" 1429 ( 1336,  1522)";" 32 (  29,  34)";"  7609 ( 7115,   8102)";" 173 ( 162,  184)";" 1994 (  1866,  2122)";"1271 ( 1173,  1369)";" 235 (  213,  257)";" 377 (  351,  402)";" 678 (  633,   723)";"40%"
"2014-09-08";"-87";" 1397 ( 1306,  1488)";" 31 (  28,  34)";"  7436 ( 6950,   7922)";" 168 ( 157,  180)";" 1945 (  1818,  2072)";"1240 ( 1141,  1339)";" 229 (  207,  252)";" 367 (  342,  393)";" 661 (  616,   707)";"40%"
"2014-09-07";"-88";" 1366 ( 1277,  1455)";" 30 (  28,  33)";"  7267 ( 6789,   7745)";" 164 ( 153,  175)";" 1896 (  1770,  2023)";"1209 ( 1110,  1309)";" 224 (  201,  246)";" 358 (  333,  384)";" 645 (  599,   691)";"40%"
"2014-09-06";"-89";" 1336 ( 1249,  1423)";" 29 (  27,  32)";"  7103 ( 6633,   7573)";" 160 ( 149,  171)";" 1849 (  1723,  1975)";"1179 ( 1079,  1280)";" 218 (  196,  241)";" 349 (  324,  375)";" 629 (  583,   675)";"40%"
"2014-09-05";"-90";" 1306 ( 1222,  1391)";" 29 (  26,  31)";"  6943 ( 6481,   7405)";" 156 ( 145,  167)";" 1803 (  1677,  1930)";"1150 ( 1049,  1252)";" 213 (  190,  236)";" 341 (  315,  367)";" 614 (  567,   660)";"40%"
"2014-09-04";"-91";" 1278 ( 1195,  1360)";" 28 (  25,  31)";"  6787 ( 6333,   7240)";" 152 ( 141,  163)";" 1759 (  1632,  1885)";"1122 ( 1020,  1224)";" 208 (  185,  231)";" 332 (  306,  359)";" 598 (  551,   646)";"40%"
"2014-09-03";"-92";" 1250 ( 1169,  1330)";" 27 (  25,  30)";"  6634 ( 6190,   7079)";" 149 ( 137,  160)";" 1715 (  1588,  1842)";"1094 (  991,  1197)";" 203 (  180,  226)";" 324 (  298,  351)";" 584 (  536,   631)";"40%"
"2014-09-02";"-93";" 1222 ( 1144,  1301)";" 27 (  24,  29)";"  6486 ( 6050,   6921)";" 145 ( 134,  156)";" 1673 (  1545,  1800)";"1067 (  963,  1171)";" 199 (  176,  221)";" 316 (  290,  343)";" 570 (  522,   617)";"40%"
"2014-09-01";"-94";" 1196 ( 1119,  1272)";" 26 (  23,  29)";"  6341 ( 5914,   6767)";" 141 ( 130,  153)";" 1631 (  1502,  1760)";"1041 (  936,  1146)";" 194 (  171,  217)";" 309 (  282,  336)";" 556 (  507,   604)";"40%"
"2014-08-31";"-95";" 1169 ( 1095,  1244)";" 25 (  23,  28)";"  6200 ( 5782,   6617)";" 138 ( 126,  149)";" 1590 (  1461,  1720)";"1015 (  909,  1121)";" 190 (  167,  212)";" 301 (  274,  328)";" 542 (  493,   591)";"40%"
"2014-08-30";"-96";" 1144 ( 1072,  1216)";" 25 (  22,  27)";"  6062 ( 5654,   6470)";" 134 ( 123,  146)";" 1551 (  1420,  1682)";" 990 (  884,  1097)";" 185 (  163,  208)";" 294 (  267,  321)";" 529 (  480,   578)";"40%"
"2014-08-29";"-97";" 1119 ( 1049,  1190)";" 24 (  21,  27)";"  5927 ( 5529,   6326)";" 131 ( 119,  143)";" 1512 (  1380,  1645)";" 966 (  859,  1073)";" 181 (  159,  203)";" 287 (  259,  314)";" 516 (  467,   565)";"40%"
"2014-08-28";"-98";" 1095 ( 1027,  1163)";" 24 (  21,  26)";"  5796 ( 5407,   6186)";" 128 ( 116,  140)";" 1475 (  1341,  1608)";" 942 (  834,  1050)";" 177 (  155,  199)";" 280 (  252,  307)";" 504 (  454,   553)";"40%"
"2014-08-27";"-99";" 1072 ( 1005,  1138)";" 23 (  20,  26)";"  5669 ( 5289,   6048)";" 125 ( 113,  136)";" 1438 (  1303,  1573)";" 919 (  811,  1028)";" 173 (  151,  195)";" 273 (  245,  301)";" 492 (  442,   541)";"40%"
"2014-08-26";"-100";" 1049 (  984,  1113)";" 22 (  20,  25)";"  5544 ( 5174,   5914)";" 121 ( 109,  133)";" 1402 (  1265,  1539)";" 897 (  788,  1006)";" 169 (  148,  191)";" 267 (  239,  294)";" 480 (  430,   530)";"40%"
"2014-08-25";"-101";" 1026 (  964,  1089)";" 22 (  19,  25)";"  5423 ( 5062,   5783)";" 118 ( 106,  131)";" 1367 (  1228,  1505)";" 875 (  766,   984)";" 166 (  145,  187)";" 260 (  232,  288)";" 468 (  418,   518)";"40%"
"2014-08-24";"-102";" 1004 (  944,  1065)";" 21 (  19,  24)";"  5304 ( 4954,   5655)";" 115 ( 103,  128)";" 1332 (  1192,  1472)";" 854 (  744,   963)";" 162 (  142,  183)";" 254 (  226,  282)";" 457 (  407,   508)";"40%"
"2014-08-23";"-103";"  983 (  924,  1042)";" 21 (  18,  24)";"  5189 ( 4848,   5530)";" 112 ( 100,  125)";" 1298 (  1157,  1440)";" 833 (  724,   943)";" 159 (  139,  180)";" 248 (  220,  276)";" 447 (  397,   497)";"40%"
"2014-08-22";"-104";"  962 (  905,  1019)";" 20 (  18,  23)";"  5077 ( 4746,   5407)";" 110 (  97,  122)";" 1265 (  1122,  1409)";" 814 (  704,   923)";" 156 (  136,  176)";" 242 (  215,  270)";" 436 (  386,   486)";"40%"
"2014-08-21";"-105";"  942 (  886,   997)";" 20 (  17,  23)";"  4967 ( 4646,   5288)";" 107 (  94,  120)";" 1233 (  1087,  1378)";" 795 (  685,   904)";" 153 (  134,  173)";" 237 (  209,  265)";" 426 (  377,   476)";"40%"
"2014-08-20";"-106";"  922 (  868,   976)";" 19 (  17,  22)";"  4860 ( 4549,   5172)";" 104 (  91,  117)";" 1200 (  1053,  1348)";" 776 (  668,   885)";" 150 (  132,  169)";" 232 (  204,  259)";" 417 (  367,   467)";"40%"
"2014-08-19";"-107";"  902 (  850,   955)";" 19 (  16,  22)";"  4756 ( 4455,   5058)";" 101 (  88,  114)";" 1169 (  1019,  1319)";" 759 (  651,   867)";" 148 (  130,  166)";" 227 (  199,  254)";" 408 (  359,   457)";"40%"
"2014-08-18";"-108";"  883 (  832,   934)";" 19 (  16,  21)";"  4655 ( 4363,   4947)";"  98 (  85,  112)";" 1137 (   985,  1290)";" 742 (  635,   849)";" 145 (  128,  163)";" 222 (  195,  249)";" 399 (  351,   448)";"40%"
"2014-08-17";"-109";"  865 (  815,   915)";" 18 (  16,  21)";"  4557 ( 4274,   4839)";"  96 (  82,  109)";" 1106 (   950,  1262)";" 726 (  621,   831)";" 143 (  126,  159)";" 217 (  191,  244)";" 391 (  343,   439)";"40%"
"2014-08-16";"-110";"  847 (  798,   895)";" 18 (  15,  20)";"  4461 ( 4188,   4735)";"  93 (  79,  107)";" 1074 (   915,  1234)";" 711 (  608,   814)";" 141 (  125,  156)";" 213 (  187,  239)";" 383 (  336,   430)";"40%"
"2014-08-15";"-111";"  829 (  781,   877)";" 18 (  15,  20)";"  4368 ( 4104,   4633)";"  90 (  76,  105)";" 1043 (   879,  1206)";" 698 (  597,   798)";" 138 (  123,  153)";" 209 (  184,  234)";" 376 (  331,   422)";"40%"
"2014-08-14";"-112";"  811 (  764,   858)";" 17 (  15,  20)";"  4278 ( 4023,   4534)";"  87 (  72,  102)";" 1011 (   842,  1179)";" 685 (  588,   782)";" 136 (  122,  151)";" 205 (  181,  230)";" 370 (  326,   414)";"40%"
"2014-08-13";"-113";"  794 (  748,   840)";" 17 (  15,  19)";"  4191 ( 3944,   4438)";"  85 (  70,  100)";"  978 (   803,  1153)";" 675 (  582,   767)";" 134 (  121,  148)";" 202 (  179,  226)";" 364 (  322,   406)";"40%"
"2014-08-12";"-114";"  777 (  732,   823)";" 17 (  15,  19)";"  4106 ( 3867,   4345)";"  84 (  70,   98)";"  963 (   796,  1131)";" 665 (  577,   753)";" 132 (  120,  145)";" 199 (  177,  222)";" 359 (  319,   399)";"40%"
"2014-08-11";"-115";"  760 (  715,   806)";" 16 (  14,  19)";"  4022 ( 3790,   4254)";"  83 (  69,   96)";"  949 (   790,  1109)";" 655 (  572,   739)";" 131 (  119,  142)";" 196 (  175,  217)";" 354 (  316,   391)";"40%"
"2014-08-10";"-116";"  744 (  699,   789)";" 16 (  14,  18)";"  3939 ( 3714,   4165)";"  81 (  68,   95)";"  936 (   783,  1088)";" 646 (  567,   725)";" 129 (  118,  140)";" 194 (  174,  214)";" 348 (  313,   384)";"40%"
"2014-08-09";"-117";"  728 (  683,   772)";" 16 (  14,  18)";"  3858 ( 3638,   4078)";"  80 (  68,   93)";"  922 (   777,  1067)";" 636 (  562,   711)";" 127 (  116,  137)";" 191 (  172,  210)";" 343 (  310,   377)";"40%"
"2014-08-08";"-118";"  712 (  668,   756)";" 16 (  14,  17)";"  3778 ( 3562,   3993)";"  79 (  67,   91)";"  909 (   771,  1047)";" 627 (  557,   698)";" 125 (  115,  135)";" 188 (  170,  206)";" 338 (  306,   370)";"40%"
"2014-08-07";"-119";"  696 (  652,   740)";" 16 (  14,  17)";"  3698 ( 3487,   3910)";"  78 (  67,   89)";"  895 (   764,  1027)";" 618 (  552,   685)";" 123 (  114,  132)";" 185 (  169,  202)";" 334 (  303,   364)";"40%"
"2014-08-06";"-120";"  680 (  637,   724)";" 15 (  14,  17)";"  3620 ( 3412,   3829)";"  77 (  66,   88)";"  882 (   758,  1007)";" 609 (  547,   672)";" 121 (  113,  130)";" 183 (  167,  198)";" 329 (  300,   357)";"40%"
"2014-08-05";"-121";"  665 (  622,   709)";" 15 (  14,  17)";"  3544 ( 3338,   3749)";"  76 (  66,   86)";"  870 (   751,   988)";" 600 (  541,   659)";" 120 (  111,  128)";" 180 (  165,  195)";" 324 (  297,   351)";"40%"
"2014-08-04";"-122";"  650 (  607,   693)";" 15 (  14,  16)";"  3468 ( 3264,   3671)";"  75 (  65,   84)";"  857 (   745,   970)";" 592 (  536,   647)";" 118 (  110,  126)";" 177 (  163,  191)";" 319 (  294,   344)";"40%"
"2014-08-03";"-123";"  635 (  592,   678)";" 15 (  13,  16)";"  3393 ( 3192,   3595)";"  74 (  64,   83)";"  845 (   738,   951)";" 583 (  531,   635)";" 116 (  109,  123)";" 175 (  162,  188)";" 315 (  291,   338)";"40%"
"2014-08-02";"-124";"  621 (  577,   664)";" 14 (  13,  16)";"  3320 ( 3120,   3520)";"  72 (  64,   81)";"  832 (   732,   933)";" 575 (  526,   624)";" 114 (  107,  121)";" 172 (  160,  185)";" 310 (  288,   332)";"40%"
"2014-08-01";"-125";"  606 (  563,   649)";" 14 (  13,  15)";"  3247 ( 3048,   3446)";"  71 (  63,   80)";"  820 (   725,   916)";" 567 (  521,   612)";" 113 (  106,  119)";" 170 (  158,  181)";" 306 (  285,   327)";"40%"
"2014-07-31";"-126";"  592 (  549,   635)";" 14 (  13,  15)";"  3176 ( 2978,   3374)";"  70 (  63,   78)";"  809 (   719,   898)";" 558 (  515,   601)";" 111 (  105,  118)";" 167 (  156,  178)";" 301 (  282,   321)";"40%"
