"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-03-12";"101";"183.7 (124.6, 242.8)";"38.2 (25.9, 50.5)";"0.5 (0.3, 0.7)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9, 3.8)";"1.4 (1.0, 1.9)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"187.6 (127.2, 247.9)";"40.0 (27.1, 52.9)"
"2015-03-11";"100";"182.3 (124.0, 240.6)";"37.9 (25.8, 50.0)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9, 3.7)";"1.4 (1.0, 1.9)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"186.1 (126.6, 245.6)";"39.7 (27.0, 52.4)"
"2015-03-10";"99";"180.9 (123.5, 238.4)";"37.6 (25.7, 49.5)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9, 3.7)";"1.4 (1.0, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"184.7 (126.0, 243.4)";"39.4 (26.9, 51.9)"
"2015-03-09";"98";"179.5 (122.9, 236.2)";"37.3 (25.5, 49.1)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9, 3.6)";"1.4 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"183.3 (125.4, 241.1)";"39.1 (26.7, 51.4)"
"2015-03-08";"97";"178.1 (122.3, 234.0)";"37.0 (25.4, 48.6)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.3)";"0.2 (0.1, 0.3)";"2.8 (1.9, 3.6)";"1.4 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"181.8 (124.8, 238.9)";"38.8 (26.6, 50.9)"
"2015-03-07";"96";"176.8 (121.7, 231.8)";"36.7 (25.3, 48.2)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.7 (1.9, 3.6)";"1.4 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"180.4 (124.2, 236.7)";"38.5 (26.5, 50.5)"
"2015-03-06";"95";"175.4 (121.1, 229.7)";"36.4 (25.2, 47.7)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.7 (1.9, 3.5)";"1.4 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"179.1 (123.6, 234.5)";"38.2 (26.4, 50.0)"
"2015-03-05";"94";"174.0 (120.5, 227.6)";"36.2 (25.0, 47.3)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.7 (1.9, 3.5)";"1.3 (0.9, 1.8)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"177.7 (123.0, 232.3)";"37.9 (26.2, 49.5)"
"2015-03-04";"93";"172.7 (120.0, 225.4)";"35.9 (24.9, 46.9)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.7 (1.9, 3.5)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"176.3 (122.5, 230.2)";"37.6 (26.1, 49.1)"
"2015-03-03";"92";"171.4 (119.4, 223.3)";"35.6 (24.8, 46.4)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8, 3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"174.9 (121.9, 228.0)";"37.3 (26.0, 48.6)"
"2015-03-02";"91";"170.0 (118.8, 221.3)";"35.3 (24.7, 46.0)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8, 3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"173.6 (121.3, 225.9)";"37.0 (25.9, 48.2)"
"2015-03-01";"90";"168.7 (118.2, 219.2)";"35.1 (24.6, 45.6)";"0.5 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8, 3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"172.2 (120.7, 223.8)";"36.7 (25.7, 47.7)"
"2015-02-28";"89";"167.4 (117.7, 217.2)";"34.8 (24.5, 45.1)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8, 3.4)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"170.9 (120.1, 221.7)";"36.4 (25.6, 47.3)"
"2015-02-27";"88";"166.1 (117.1, 215.1)";"34.5 (24.3, 44.7)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.6 (1.8, 3.3)";"1.3 (0.9, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"169.6 (119.5, 219.6)";"36.2 (25.5, 46.8)"
"2015-02-26";"87";"164.8 (116.5, 213.1)";"34.3 (24.2, 44.3)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.8, 3.3)";"1.3 (0.9, 1.6)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"168.3 (119.0, 217.6)";"35.9 (25.4, 46.4)"
"2015-02-25";"86";"163.5 (116.0, 211.1)";"34.0 (24.1, 43.9)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.8, 3.3)";"1.3 (0.9, 1.6)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"167.0 (118.4, 215.5)";"35.6 (25.2, 46.0)"
"2015-02-24";"85";"162.3 (115.4, 209.1)";"33.7 (24.0, 43.5)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.8, 3.2)";"1.3 (0.9, 1.6)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"165.7 (117.8, 213.5)";"35.3 (25.1, 45.5)"
"2015-02-23";"84";"161.0 (114.9, 207.2)";"33.5 (23.9, 43.1)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.8, 3.2)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"164.4 (117.3, 211.5)";"35.1 (25.0, 45.1)"
"2015-02-22";"83";"159.8 (114.3, 205.2)";"33.2 (23.8, 42.7)";"0.4 (0.3, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.5 (1.8, 3.2)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"163.1 (116.7, 209.5)";"34.8 (24.9, 44.7)"
"2015-02-21";"82";"158.5 (113.8, 203.3)";"32.9 (23.6, 42.3)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.8, 3.1)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"161.8 (116.1, 207.6)";"34.5 (24.8, 44.3)"
"2015-02-20";"81";"157.3 (113.2, 201.4)";"32.7 (23.5, 41.9)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7, 3.1)";"1.2 (0.9, 1.6)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"160.6 (115.6, 205.6)";"34.2 (24.6, 43.8)"
"2015-02-19";"80";"156.1 (112.7, 199.5)";"32.4 (23.4, 41.5)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7, 3.1)";"1.2 (0.9, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"159.3 (115.0, 203.7)";"34.0 (24.5, 43.4)"
"2015-02-18";"79";"154.9 (112.1, 197.6)";"32.2 (23.3, 41.1)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7, 3.1)";"1.2 (0.9, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"158.1 (114.5, 201.8)";"33.7 (24.4, 43.0)"
"2015-02-17";"78";"153.7 (111.6, 195.8)";"31.9 (23.2, 40.7)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7, 3.0)";"1.2 (0.9, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"156.9 (113.9, 199.9)";"33.5 (24.3, 42.6)"
"2015-02-16";"77";"152.5 (111.0, 193.9)";"31.7 (23.1, 40.3)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.4 (1.7, 3.0)";"1.2 (0.9, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"155.7 (113.4, 198.0)";"33.2 (24.2, 42.2)"
"2015-02-15";"76";"151.3 (110.5, 192.1)";"31.4 (23.0, 39.9)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.7, 3.0)";"1.2 (0.9, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"154.5 (112.8, 196.1)";"32.9 (24.1, 41.8)"
"2015-02-14";"75";"150.1 (110.0, 190.3)";"31.2 (22.9, 39.5)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.7, 2.9)";"1.2 (0.8, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"153.3 (112.3, 194.3)";"32.7 (23.9, 41.4)"
"2015-02-13";"74";"149.0 (109.5, 188.5)";"31.0 (22.8, 39.2)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.7, 2.9)";"1.2 (0.8, 1.5)";"0.3 (0.2, 0.3)";"0.1 (0.1, 0.2)";"152.1 (111.8, 192.4)";"32.4 (23.8, 41.0)"
"2015-02-12";"73";"147.8 (108.9, 186.7)";"30.7 (22.6, 38.8)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.1)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.7, 2.9)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.2)";"150.9 (111.2, 190.6)";"32.2 (23.7, 40.6)"
"2015-02-11";"72";"146.7 (108.4, 184.9)";"30.5 (22.5, 38.4)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.3 (1.7, 2.9)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"149.7 (110.7, 188.8)";"31.9 (23.6, 40.3)"
"2015-02-10";"71";"145.5 (107.9, 183.2)";"30.2 (22.4, 38.1)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.7, 2.8)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"148.6 (110.1, 187.0)";"31.7 (23.5, 39.9)"
"2015-02-09";"70";"144.4 (107.4, 181.5)";"30.0 (22.3, 37.7)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.7, 2.8)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"147.4 (109.6, 185.2)";"31.4 (23.4, 39.5)"
"2015-02-08";"69";"143.3 (106.9, 179.7)";"29.8 (22.2, 37.4)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.7, 2.8)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"146.3 (109.1, 183.5)";"31.2 (23.3, 39.1)"
"2015-02-07";"68";"142.2 (106.3, 178.0)";"29.5 (22.1, 37.0)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.6, 2.7)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"145.2 (108.6, 181.7)";"31.0 (23.2, 38.8)"
"2015-02-06";"67";"141.1 (105.8, 176.3)";"29.3 (22.0, 36.6)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.6, 2.7)";"1.1 (0.8, 1.4)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"144.0 (108.0, 180.0)";"30.7 (23.0, 38.4)"
"2015-02-05";"66";"140.0 (105.3, 174.7)";"29.1 (21.9, 36.3)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.2 (0.1, 0.2)";"0.2 (0.1, 0.2)";"2.2 (1.6, 2.7)";"1.1 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"142.9 (107.5, 178.3)";"30.5 (22.9, 38.0)"
"2015-02-04";"65";"138.9 (104.8, 173.0)";"28.9 (21.8, 36.0)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.1 (1.6, 2.7)";"1.1 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"141.8 (107.0, 176.6)";"30.2 (22.8, 37.7)"
"2015-02-03";"64";"137.8 (104.3, 171.3)";"28.6 (21.7, 35.6)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.1 (1.6, 2.6)";"1.1 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"140.7 (106.5, 174.9)";"30.0 (22.7, 37.3)"
"2015-02-02";"63";"136.8 (103.8, 169.7)";"28.4 (21.6, 35.3)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.1 (1.6, 2.6)";"1.1 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"139.6 (106.0, 173.3)";"29.8 (22.6, 36.9)"
"2015-02-01";"62";"135.7 (103.3, 168.1)";"28.2 (21.5, 34.9)";"0.4 (0.3, 0.5)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.1 (1.6, 2.6)";"1.0 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"138.5 (105.5, 171.6)";"29.5 (22.5, 36.6)"
"2015-01-31";"61";"134.7 (102.8, 166.5)";"28.0 (21.4, 34.6)";"0.4 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.1 (1.6, 2.6)";"1.0 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"137.5 (105.0, 170.0)";"29.3 (22.4, 36.2)"
"2015-01-30";"60";"133.6 (102.3, 164.9)";"27.8 (21.3, 34.3)";"0.4 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.1 (1.6, 2.5)";"1.0 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"136.4 (104.5, 168.3)";"29.1 (22.3, 35.9)"
"2015-01-29";"59";"132.6 (101.8, 163.3)";"27.6 (21.2, 33.9)";"0.4 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.6, 2.5)";"1.0 (0.8, 1.3)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"135.3 (104.0, 166.7)";"28.9 (22.2, 35.6)"
"2015-01-28";"58";"131.5 (101.3, 161.8)";"27.3 (21.1, 33.6)";"0.4 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.6, 2.5)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"134.3 (103.5, 165.1)";"28.6 (22.1, 35.2)"
"2015-01-27";"57";"130.5 (100.8, 160.2)";"27.1 (21.0, 33.3)";"0.4 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.6, 2.5)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"133.2 (103.0, 163.5)";"28.4 (22.0, 34.9)"
"2015-01-26";"56";"129.5 (100.4, 158.7)";"26.9 (20.9, 33.0)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.6, 2.5)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"132.2 (102.5, 162.0)";"28.2 (21.8, 34.5)"
"2015-01-25";"55";"128.5 ( 99.9, 157.1)";"26.7 (20.8, 32.7)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.5, 2.4)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"131.2 (102.0, 160.4)";"28.0 (21.7, 34.2)"
"2015-01-24";"54";"127.5 ( 99.4, 155.6)";"26.5 (20.7, 32.3)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.5, 2.4)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"130.2 (101.5, 158.9)";"27.8 (21.6, 33.9)"
"2015-01-23";"53";"126.5 ( 98.9, 154.1)";"26.3 (20.6, 32.0)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"2.0 (1.5, 2.4)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"129.2 (101.0, 157.4)";"27.5 (21.5, 33.6)"
"2015-01-22";"52";"125.5 ( 98.4, 152.6)";"26.1 (20.5, 31.7)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.4)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"128.2 (100.5, 155.8)";"27.3 (21.4, 33.2)"
"2015-01-21";"51";"124.6 ( 98.0, 151.2)";"25.9 (20.4, 31.4)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.3)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"127.2 (100.0, 154.3)";"27.1 (21.3, 32.9)"
"2015-01-20";"50";"123.6 ( 97.5, 149.7)";"25.7 (20.3, 31.1)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.3)";"1.0 (0.8, 1.2)";"0.2 (0.2, 0.3)";"0.1 (0.1, 0.1)";"126.2 ( 99.5, 152.8)";"26.9 (21.2, 32.6)"
"2015-01-19";"49";"122.6 ( 97.0, 148.3)";"25.5 (20.2, 30.8)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.3)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"125.2 ( 99.0, 151.4)";"26.7 (21.1, 32.3)"
"2015-01-18";"48";"121.7 ( 96.6, 146.8)";"25.3 (20.1, 30.5)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.3)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"124.2 ( 98.6, 149.9)";"26.5 (21.0, 32.0)"
"2015-01-17";"47";"120.8 ( 96.1, 145.4)";"25.1 (20.0, 30.2)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.2)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"123.3 ( 98.1, 148.5)";"26.3 (20.9, 31.7)"
"2015-01-16";"46";"119.8 ( 95.6, 144.0)";"24.9 (19.9, 29.9)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.9 (1.5, 2.2)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"122.3 ( 97.6, 147.0)";"26.1 (20.8, 31.4)"
"2015-01-15";"45";"118.9 ( 95.2, 142.6)";"24.7 (19.8, 29.6)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.8 (1.5, 2.2)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"121.4 ( 97.2, 145.6)";"25.9 (20.7, 31.0)"
"2015-01-14";"44";"118.0 ( 94.7, 141.2)";"24.5 (19.7, 29.3)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.8 (1.5, 2.2)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"120.4 ( 96.7, 144.2)";"25.7 (20.6, 30.7)"
"2015-01-13";"43";"117.1 ( 94.3, 139.9)";"24.3 (19.6, 29.1)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.2)";"0.1 (0.1, 0.2)";"1.8 (1.5, 2.2)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"119.5 ( 96.2, 142.8)";"25.5 (20.5, 30.4)"
"2015-01-12";"42";"116.2 ( 93.8, 138.5)";"24.1 (19.5, 28.8)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.8 (1.4, 2.1)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"118.6 ( 95.8, 141.4)";"25.3 (20.4, 30.2)"
"2015-01-11";"41";"115.3 ( 93.3, 137.2)";"24.0 (19.4, 28.5)";"0.3 (0.3, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.8 (1.4, 2.1)";"0.9 (0.7, 1.1)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"117.7 ( 95.3, 140.0)";"25.1 (20.3, 29.9)"
"2015-01-10";"40";"114.3 ( 92.9, 135.8)";"23.8 (19.3, 28.2)";"0.3 (0.2, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.8 (1.4, 2.1)";"0.9 (0.7, 1.0)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"116.7 ( 94.8, 138.6)";"24.9 (20.2, 29.6)"
"2015-01-09";"39";"113.5 ( 92.4, 134.5)";"23.6 (19.2, 28.0)";"0.3 (0.2, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.8 (1.4, 2.1)";"0.9 (0.7, 1.0)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"115.8 ( 94.4, 137.3)";"24.7 (20.1, 29.3)"
"2015-01-08";"38";"112.6 ( 92.0, 133.2)";"23.4 (19.1, 27.7)";"0.3 (0.2, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.7 (1.4, 2.1)";"0.9 (0.7, 1.0)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"114.9 ( 93.9, 136.0)";"24.5 (20.0, 29.0)"
"2015-01-07";"37";"111.7 ( 91.6, 131.9)";"23.2 (19.0, 27.4)";"0.3 (0.2, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.7 (1.4, 2.0)";"0.9 (0.7, 1.0)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"114.1 ( 93.5, 134.7)";"24.3 (19.9, 28.7)"
"2015-01-06";"36";"110.9 ( 91.1, 130.6)";"23.0 (18.9, 27.1)";"0.3 (0.2, 0.4)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.7 (1.4, 2.0)";"0.9 (0.7, 1.0)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"113.2 ( 93.0, 133.3)";"24.1 (19.8, 28.4)"
"2015-01-05";"35";"110.0 ( 90.7, 129.3)";"22.9 (18.8, 26.9)";"0.3 (0.2, 0.3)";"0.0 (0.0, 0.0)";"0.1 (0.1, 0.1)";"0.1 (0.1, 0.1)";"1.7 (1.4, 2.0)";"0.8 (0.7, 1.0)";"0.2 (0.2, 0.2)";"0.1 (0.1, 0.1)";"112.3 ( 92.6, 132.0)";"23.9 (19.7, 28.2)"
