"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2015-05-18";"168";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-17";"167";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-16";"166";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-15";"165";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-14";"164";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-13";"163";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-12";"162";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-11";"161";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-10";"160";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-09";"159";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-08";"158";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-07";"157";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-06";"156";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-05";"155";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-04";"154";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-03";"153";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-02";"152";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-01";"151";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-30";"150";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-29";"149";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-28";"148";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-27";"147";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-26";"146";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-25";"145";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-24";"144";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-23";"143";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-22";"142";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-21";"141";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-20";"140";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-19";"139";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-18";"138";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-17";"137";"14 (14, 14)";"0 (0, 0)";"40 (40, 40)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-16";"136";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-15";"135";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-14";"134";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-13";"133";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-12";"132";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-11";"131";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-10";"130";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-09";"129";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-08";"128";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-07";"127";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-06";"126";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-05";"125";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-04";"124";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-03";"123";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-02";"122";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-01";"121";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-31";"120";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-30";"119";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-29";"118";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-28";"117";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-27";"116";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-26";"115";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-25";"114";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-24";"113";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-23";"112";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-22";"111";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-21";"110";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-20";"109";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-19";"108";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-18";"107";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-17";"106";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-16";"105";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-15";"104";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-14";"103";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-13";"102";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-12";"101";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-11";"100";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-10";"99";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-09";"98";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-08";"97";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-07";"96";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-06";"95";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-05";"94";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-04";"93";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-03";"92";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-02";"91";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-01";"90";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-28";"89";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-27";"88";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-26";"87";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-25";"86";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-24";"85";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-23";"84";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-22";"83";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-21";"82";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-20";"81";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-19";"80";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-18";"79";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-17";"78";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-16";"77";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-15";"76";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-14";"75";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-13";"74";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-12";"73";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-11";"72";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-10";"71";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-09";"70";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-08";"69";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-07";"68";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-06";"67";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-05";"66";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-04";"65";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-03";"64";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-02";"63";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-01";"62";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-31";"61";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-30";"60";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-29";"59";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-28";"58";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-27";"57";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-26";"56";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-25";"55";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-24";"54";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-23";"53";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-22";"52";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-21";"51";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-20";"50";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-19";"49";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-18";"48";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-17";"47";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-16";"46";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-15";"45";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-14";"44";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-13";"43";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-12";"42";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-11";"41";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-10";"40";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-09";"39";"14 (14, 14)";"0 (0, 0)";"39 (39, 39)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
