"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-09-24";"-68";" 2071 ( 2029,  2113)";"   47 (   45,    49)";" 11063 ( 10940,  11187)";"   253 (   238,    269)";" 2921 (2736,  3107)";" 1883 (1810,  1956)";" 351 (342,  359)";" 558 ( 540,  577)";"1005 ( 972,  1038)";"40%"
"2014-09-23";"-69";"  251 (  251,   251)";"    0 (    0,     0)";"   520 (   520,    520)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   0 (   0,     0)";"40%"
"2014-09-23";"-69";" 2024 ( 1980,  2068)";"   46 (   44,    48)";" 10810 ( 10676,  10944)";"   247 (   233,    262)";" 2853 (2682,  3024)";" 1839 (1773,  1905)";" 342 (335,  350)";" 545 ( 529,  562)";" 982 ( 952,  1012)";"40%"
"2014-09-22";"-70";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   0 (   0,     0)";"40%"
"2014-09-22";"-70";" 1978 ( 1933,  2023)";"   45 (   44,    46)";" 10563 ( 10418,  10708)";"   242 (   228,    255)";" 2787 (2630,  2944)";" 1797 (1737,  1856)";" 334 (327,  342)";" 533 ( 518,  548)";" 959 ( 932,   986)";"40%"
"2014-09-21";"-71";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   0 (   0,     0)";"40%"
"2014-09-21";"-71";" 1933 ( 1886,  1979)";"   44 (   43,    45)";" 10321 ( 10166,  10476)";"   236 (   224,    248)";" 2722 (2578,  2866)";" 1755 (1701,  1808)";" 327 (319,  334)";" 520 ( 507,  534)";" 937 ( 912,   961)";"40%"
"2014-09-20";"-72";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   0 (   0,     0)";"40%"
"2014-09-20";"-72";" 1889 ( 1841,  1937)";"   43 (   42,    44)";" 10085 (  9921,  10250)";"   230 (   219,    242)";" 2658 (2527,  2790)";" 1714 (1666,  1762)";" 319 (311,  327)";" 508 ( 496,  520)";" 915 ( 893,   937)";"40%"
"2014-09-19";"-73";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-19";"-73";" 1846 ( 1798,  1895)";"   42 (   41,    43)";"  9855 (  9681,  10028)";"   225 (   215,    235)";" 2597 (2477,  2717)";" 1674 (1630,  1718)";" 312 (303,  320)";" 496 ( 485,  508)";" 894 ( 874,   914)";"40%"
"2014-09-18";"-74";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-18";"-74";" 1804 ( 1755,  1853)";"   41 (   40,    42)";"  9630 (  9448,   9811)";"   220 (   211,    229)";" 2536 (2427,  2645)";" 1635 (1595,  1675)";" 304 (296,  313)";" 485 ( 475,  495)";" 873 ( 854,   891)";"40%"
"2014-09-17";"-75";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-17";"-75";" 1763 ( 1714,  1813)";"   40 (   39,    41)";"  9410 (  9221,   9599)";"   215 (   207,    223)";" 2477 (2378,  2576)";" 1597 (1560,  1634)";" 297 (288,  307)";" 474 ( 464,  483)";" 852 ( 835,   870)";"40%"
"2014-09-16";"-76";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-16";"-76";" 1723 ( 1673,  1774)";"   39 (   38,    40)";"  9195 (  8999,   9391)";"   210 (   202,    217)";" 2419 (2330,  2508)";" 1560 (1524,  1595)";" 290 (281,  300)";" 463 ( 453,  472)";" 833 ( 816,   849)";"40%"
"2014-09-15";"-77";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-15";"-77";" 1684 ( 1634,  1735)";"   38 (   37,    39)";"  8985 (  8783,   9188)";"   205 (   198,    212)";" 2363 (2283,  2443)";" 1524 (1489,  1558)";" 284 (273,  294)";" 452 ( 443,  461)";" 813 ( 797,   830)";"40%"
"2014-09-14";"-78";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-14";"-78";" 1646 ( 1595,  1697)";"   37 (   36,    38)";"  8781 (  8573,   8988)";"   200 (   194,    206)";" 2308 (2236,  2380)";" 1488 (1453,  1523)";" 277 (266,  288)";" 441 ( 432,  451)";" 794 ( 778,   811)";"40%"
"2014-09-13";"-79";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-13";"-79";" 1609 ( 1558,  1660)";"   36 (   35,    37)";"  8580 (  8368,   8793)";"   195 (   190,    201)";" 2254 (2189,  2319)";" 1453 (1417,  1490)";" 271 (259,  282)";" 431 ( 422,  441)";" 776 ( 759,   793)";"40%"
"2014-09-12";"-80";"  251 (  251,   251)";"    0 (    0,     0)";"   519 (   519,    519)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-12";"-80";" 1573 ( 1522,  1624)";"   36 (   35,    37)";"  8385 (  8169,   8601)";"   191 (   186,    196)";" 2202 (2143,  2260)";" 1420 (1382,  1457)";" 265 (253,  277)";" 421 ( 411,  431)";" 758 ( 740,   776)";"40%"
"2014-09-11";"-81";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-11";"-81";" 1537 ( 1486,  1588)";"   35 (   34,    36)";"  8194 (  7975,   8414)";"   186 (   182,    191)";" 2150 (2097,  2204)";" 1387 (1347,  1426)";" 258 (246,  271)";" 411 ( 401,  422)";" 740 ( 722,   759)";"40%"
"2014-09-10";"-82";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-10";"-82";" 1502 ( 1452,  1553)";"   34 (   33,    35)";"  8008 (  7786,   8230)";"   182 (   178,    186)";" 2100 (2051,  2150)";" 1354 (1312,  1396)";" 252 (240,  265)";" 402 ( 391,  413)";" 723 ( 703,   743)";"40%"
"2014-09-09";"-83";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-09";"-83";" 1468 ( 1418,  1519)";"   33 (   32,    34)";"  7826 (  7601,   8050)";"   178 (   174,    182)";" 2052 (2004,  2099)";" 1323 (1278,  1367)";" 247 (233,  260)";" 392 ( 381,  404)";" 706 ( 685,   727)";"40%"
"2014-09-08";"-84";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-08";"-84";" 1435 ( 1385,  1486)";"   32 (   31,    34)";"  7648 (  7422,   7874)";"   174 (   170,    178)";" 2004 (1958,  2050)";" 1292 (1245,  1339)";" 241 (227,  255)";" 383 ( 371,  396)";" 690 ( 668,   712)";"40%"
"2014-09-07";"-85";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-07";"-85";" 1403 ( 1353,  1453)";"   32 (   30,    33)";"  7474 (  7247,   7701)";"   170 (   166,    174)";" 1957 (1911,  2003)";" 1262 (1212,  1312)";" 235 (221,  250)";" 374 ( 361,  387)";" 674 ( 651,   697)";"40%"
"2014-09-06";"-86";"  251 (  251,   251)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-06";"-86";" 1371 ( 1322,  1421)";"   31 (   29,    32)";"  7304 (  7077,   7532)";"   166 (   162,    170)";" 1912 (1865,  1958)";" 1233 (1180,  1285)";" 230 (216,  245)";" 366 ( 352,  379)";" 658 ( 634,   683)";"40%"
"2014-09-05";"-87";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-05";"-87";" 1341 ( 1291,  1390)";"   30 (   29,    32)";"  7139 (  6911,   7366)";"   162 (   158,    166)";" 1867 (1819,  1916)";" 1204 (1149,  1259)";" 225 (210,  240)";" 357 ( 343,  371)";" 643 ( 617,   669)";"40%"
"2014-09-04";"-88";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-04";"-88";" 1311 ( 1262,  1359)";"   29 (   28,    31)";"  6977 (  6750,   7204)";"   158 (   153,    163)";" 1824 (1773,  1875)";" 1176 (1119,  1234)";" 220 (205,  235)";" 349 ( 334,  364)";" 628 ( 601,   655)";"40%"
"2014-09-03";"-89";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-03";"-89";" 1281 ( 1233,  1329)";"   29 (   27,    30)";"  6819 (  6592,   7045)";"   154 (   150,    159)";" 1781 (1727,  1835)";" 1149 (1089,  1209)";" 215 (199,  230)";" 341 ( 325,  356)";" 614 ( 586,   641)";"40%"
"2014-09-02";"-90";"  250 (  250,   250)";"    0 (    0,     0)";"   518 (   518,    518)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-02";"-90";" 1252 ( 1204,  1300)";"   28 (   26,    30)";"  6664 (  6439,   6890)";"   151 (   146,    156)";" 1740 (1682,  1797)";" 1122 (1060,  1184)";" 210 (194,  226)";" 333 ( 317,  349)";" 599 ( 570,   628)";"40%"
"2014-09-01";"-91";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-09-01";"-91";" 1224 ( 1177,  1272)";"   27 (   26,    29)";"  6513 (  6289,   6738)";"   147 (   142,    153)";" 1699 (1639,  1760)";" 1096 (1032,  1161)";" 205 (189,  221)";" 325 ( 309,  342)";" 586 ( 556,   615)";"40%"
"2014-08-31";"-92";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-08-31";"-92";" 1197 ( 1150,  1244)";"   27 (   25,    29)";"  6366 (  6144,   6589)";"   144 (   138,    150)";" 1660 (1596,  1724)";" 1071 (1004,  1137)";" 201 (185,  217)";" 318 ( 301,  335)";" 572 ( 541,   603)";"40%"
"2014-08-30";"-93";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-08-30";"-93";" 1170 ( 1124,  1216)";"   26 (   24,    28)";"  6222 (  6002,   6443)";"   141 (   134,    147)";" 1621 (1553,  1689)";" 1046 ( 977,  1114)";" 196 (180,  212)";" 310 ( 293,  328)";" 559 ( 527,   591)";"40%"
"2014-08-29";"-94";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-08-29";"-94";" 1144 ( 1098,  1190)";"   26 (   24,    27)";"  6082 (  5863,   6300)";"   137 (   131,    144)";" 1583 (1512,  1654)";" 1022 ( 951,  1092)";" 192 (176,  208)";" 303 ( 285,  321)";" 546 ( 513,   578)";"40%"
"2014-08-28";"-95";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-08-28";"-95";" 1118 ( 1073,  1164)";"   25 (   23,    27)";"  5944 (  5728,   6161)";"   134 (   127,    141)";" 1546 (1472,  1621)";"  998 ( 926,  1070)";" 187 (171,  204)";" 296 ( 278,  315)";" 533 ( 500,   567)";"40%"
"2014-08-27";"-96";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-08-27";"-96";" 1093 ( 1048,  1138)";"   24 (   23,    26)";"  5810 (  5596,   6024)";"   131 (   124,    138)";" 1510 (1432,  1588)";"  975 ( 901,  1049)";" 183 (167,  200)";" 290 ( 271,  308)";" 521 ( 487,   555)";"40%"
"2014-08-26";"-97";"  250 (  250,   250)";"    0 (    0,     0)";"   517 (   517,    517)";"     0 (     0,      0)";"    1 (   1,     1)";"    1 (   1,     1)";"   0 (  0,    0)";"   0 (   0,    0)";"   1 (   1,     1)";"40%"
"2014-08-26";"-97";" 1069 ( 1024,  1114)";"   24 (   22,    26)";"  5679 (  5468,   5891)";"   128 (   121,    135)";" 1475 (1394,  1556)";"  952 ( 877,  1028)";" 179 (163,  195)";" 283 ( 264,  302)";" 509 ( 475,   544)";"40%"
"2014-08-25";"-98";" 1295 ( 1251,  1340)";"   23 (   21,    25)";"  6068 (  5859,   6277)";"   125 (   117,    133)";" 1442 (1358,  1526)";"  931 ( 855,  1008)";" 176 (160,  192)";" 277 ( 257,  296)";" 498 ( 463,   534)";"40%"
"2014-08-24";"-99";" 1272 ( 1228,  1316)";"   23 (   21,    25)";"  5943 (  5737,   6149)";"   122 (   114,    130)";" 1408 (1321,  1496)";"  910 ( 832,   988)";" 172 (156,  188)";" 271 ( 251,  290)";" 487 ( 451,   523)";"40%"
"2014-08-23";"-100";" 1249 ( 1205,  1293)";"   22 (   20,    24)";"  5821 (  5617,   6025)";"   119 (   111,    127)";" 1375 (1285,  1466)";"  889 ( 810,   968)";" 168 (153,  184)";" 264 ( 244,  285)";" 476 ( 440,   512)";"40%"
"2014-08-22";"-101";" 1227 ( 1183,  1271)";"   22 (   20,    24)";"  5702 (  5500,   5903)";"   116 (   108,    125)";" 1343 (1250,  1437)";"  869 ( 789,   949)";" 165 (150,  180)";" 258 ( 238,  279)";" 465 ( 429,   502)";"40%"
"2014-08-21";"-102";" 1205 ( 1161,  1249)";"   21 (   19,    23)";"  5585 (  5386,   5784)";"   114 (   105,    122)";" 1312 (1215,  1408)";"  849 ( 768,   930)";" 162 (146,  177)";" 253 ( 232,  273)";" 455 ( 418,   492)";"40%"
"2014-08-20";"-103";" 1184 ( 1140,  1228)";"   21 (   19,    23)";"  5472 (  5275,   5669)";"   111 (   102,    120)";" 1281 (1181,  1380)";"  830 ( 749,   911)";" 158 (144,  173)";" 247 ( 226,  268)";" 445 ( 408,   482)";"40%"
"2014-08-19";"-104";" 1163 ( 1119,  1207)";"   20 (   18,    22)";"  5361 (  5166,   5556)";"   108 (    99,    117)";" 1250 (1148,  1352)";"  811 ( 730,   893)";" 155 (141,  169)";" 242 ( 221,  262)";" 435 ( 398,   472)";"40%"
"2014-08-18";"-105";" 1143 ( 1099,  1187)";"   20 (   18,    22)";"  5252 (  5059,   5445)";"   106 (    96,    115)";" 1220 (1115,  1325)";"  793 ( 711,   875)";" 152 (138,  166)";" 236 ( 216,  257)";" 425 ( 388,   463)";"40%"
"2014-08-17";"-106";" 1123 ( 1079,  1167)";"   19 (   17,    21)";"  5147 (  4955,   5338)";"   103 (    94,    113)";" 1191 (1083,  1299)";"  775 ( 694,   857)";" 149 (136,  163)";" 231 ( 211,  252)";" 416 ( 379,   453)";"40%"
"2014-08-16";"-107";" 1104 ( 1059,  1148)";"   19 (   17,    21)";"  5043 (  4853,   5234)";"   101 (    91,    111)";" 1162 (1051,  1273)";"  758 ( 677,   840)";" 146 (134,  159)";" 226 ( 206,  247)";" 407 ( 370,   444)";"40%"
"2014-08-15";"-108";" 1085 ( 1039,  1130)";"   19 (   17,    21)";"  4943 (  4753,   5133)";"    98 (    88,    108)";" 1134 (1019,  1248)";"  742 ( 662,   823)";" 144 (132,  156)";" 222 ( 201,  242)";" 399 ( 362,   435)";"40%"
"2014-08-14";"-109";" 1066 ( 1020,  1112)";"   18 (   16,    20)";"  4845 (  4655,   5034)";"    96 (    85,    106)";" 1105 ( 987,  1224)";"  727 ( 648,   806)";" 141 (130,  153)";" 217 ( 197,  237)";" 391 ( 355,   427)";"40%"
"2014-08-13";"-110";" 1048 ( 1002,  1094)";"   18 (   16,    20)";"  4749 (  4559,   4939)";"    93 (    82,    104)";" 1077 ( 954,  1200)";"  712 ( 634,   789)";" 139 (128,  150)";" 213 ( 193,  232)";" 383 ( 348,   418)";"40%"
"2014-08-12";"-111";" 1030 (  983,  1077)";"   18 (   16,    19)";"  4656 (  4465,   4846)";"    91 (    79,    102)";" 1049 ( 921,  1176)";"  698 ( 623,   773)";" 136 (126,  146)";" 209 ( 190,  228)";" 375 ( 341,   410)";"40%"
"2014-08-11";"-112";" 1012 (  965,  1060)";"   17 (   15,    19)";"  4565 (  4372,   4757)";"    88 (    76,    100)";" 1021 ( 887,  1154)";"  685 ( 613,   757)";" 134 (125,  143)";" 205 ( 187,  223)";" 369 ( 336,   401)";"40%"
"2014-08-10";"-113";"  995 (  947,  1043)";"   17 (   15,    19)";"  4477 (  4282,   4671)";"    86 (    74,     98)";"  992 ( 852,  1132)";"  673 ( 605,   741)";" 132 (123,  141)";" 201 ( 184,  218)";" 362 ( 331,   393)";"40%"
"2014-08-09";"-114";"  978 (  930,  1027)";"   17 (   15,    18)";"  4390 (  4193,   4588)";"    85 (    74,     96)";"  975 ( 843,  1108)";"  662 ( 598,   726)";" 130 (122,  138)";" 198 ( 182,  214)";" 356 ( 327,   385)";"40%"
"2014-08-08";"-115";"  962 (  913,  1011)";"   16 (   15,    18)";"  4305 (  4104,   4506)";"    83 (    73,     94)";"  959 ( 834,  1084)";"  651 ( 592,   710)";" 128 (120,  135)";" 195 ( 180,  210)";" 350 ( 323,   377)";"40%"
"2014-08-07";"-116";"  945 (  896,   995)";"   16 (   15,    17)";"  4222 (  4018,   4426)";"    82 (    72,     92)";"  943 ( 825,  1061)";"  640 ( 585,   695)";" 125 (118,  132)";" 191 ( 177,  205)";" 344 ( 319,   370)";"40%"
"2014-08-06";"-117";"  929 (  879,   979)";"   16 (   15,    17)";"  4140 (  3932,   4348)";"    81 (    71,     90)";"  927 ( 816,  1039)";"  630 ( 578,   681)";" 123 (117,  130)";" 188 ( 175,  201)";" 339 ( 315,   362)";"40%"
"2014-08-05";"-118";"  914 (  863,   964)";"   16 (   14,    17)";"  4059 (  3848,   4271)";"    79 (    70,     88)";"  912 ( 807,  1017)";"  619 ( 571,   667)";" 121 (115,  128)";" 185 ( 173,  197)";" 333 ( 311,   355)";"40%"
"2014-08-04";"-119";"  898 (  847,   949)";"   15 (   14,    16)";"  3980 (  3765,   4195)";"    78 (    70,     86)";"  897 ( 798,   995)";"  609 ( 564,   653)";" 119 (113,  125)";" 182 ( 171,  193)";" 328 ( 307,   348)";"40%"
"2014-08-03";"-120";"  883 (  832,   934)";"   15 (   14,    16)";"  3902 (  3683,   4120)";"    77 (    69,     85)";"  882 ( 789,   974)";"  599 ( 557,   640)";" 117 (112,  123)";" 179 ( 169,  189)";" 322 ( 303,   341)";"40%"
"2014-08-02";"-121";"  868 (  817,   919)";"   15 (   14,    16)";"  3825 (  3603,   4047)";"    75 (    68,     83)";"  867 ( 780,   954)";"  589 ( 551,   627)";" 115 (110,  121)";" 176 ( 166,  186)";" 317 ( 299,   334)";"40%"
"2014-08-01";"-122";"  853 (  802,   904)";"   15 (   14,    15)";"  3750 (  3525,   3975)";"    74 (    67,     81)";"  853 ( 772,   934)";"  579 ( 544,   615)";" 113 (108,  119)";" 173 ( 164,  182)";" 312 ( 295,   328)";"40%"
"2014-07-31";"-123";"  838 (  787,   890)";"   14 (   13,    15)";"  3676 (  3448,   3903)";"    73 (    67,     79)";"  839 ( 763,   914)";"  570 ( 536,   603)";" 112 (106,  117)";" 170 ( 162,  179)";" 307 ( 291,   322)";"40%"
"2014-07-30";"-124";"  824 (  773,   876)";"   14 (   13,    15)";"  3603 (  3372,   3833)";"    72 (    66,     78)";"  825 ( 754,   895)";"  560 ( 529,   591)";" 110 (104,  116)";" 167 ( 160,  175)";" 301 ( 287,   316)";"40%"
"2014-07-29";"-125";"  810 (  758,   862)";"   14 (   13,    15)";"  3531 (  3298,   3764)";"    71 (    65,     76)";"  811 ( 745,   877)";"  551 ( 522,   580)";" 108 (102,  114)";" 165 ( 157,  172)";" 296 ( 283,   310)";"40%"
"2014-07-28";"-126";"  796 (  745,   848)";"   14 (   13,    14)";"  3460 (  3225,   3695)";"    69 (    64,     75)";"  798 ( 737,   859)";"  542 ( 514,   570)";" 106 (100,  112)";" 162 ( 155,  169)";" 292 ( 279,   304)";"40%"
"2014-07-27";"-127";"  783 (  731,   834)";"   13 (   13,    14)";"  3391 (  3154,   3628)";"    68 (    63,     73)";"  784 ( 728,   841)";"  533 ( 506,   560)";" 104 ( 98,  111)";" 159 ( 152,  166)";" 287 ( 274,   299)";"40%"
"2014-07-26";"-128";"  769 (  718,   820)";"   13 (   13,    14)";"  3323 (  3084,   3561)";"    67 (    63,     72)";"  771 ( 719,   824)";"  524 ( 498,   550)";" 103 ( 96,  109)";" 157 ( 150,  163)";" 282 ( 270,   294)";"40%"
"2014-07-25";"-129";"  756 (  705,   807)";"   13 (   12,    14)";"  3256 (  3016,   3495)";"    66 (    62,     70)";"  759 ( 710,   808)";"  515 ( 490,   541)";" 101 ( 94,  108)";" 154 ( 147,  161)";" 277 ( 265,   289)";"40%"
"2014-07-24";"-130";"  743 (  692,   794)";"   13 (   12,    13)";"  3190 (  2949,   3430)";"    65 (    61,     69)";"  746 ( 701,   792)";"  507 ( 482,   533)";"  99 ( 92,  106)";" 152 ( 145,  158)";" 273 ( 261,   285)";"40%"
"2014-07-23";"-131";"  730 (  680,   781)";"   13 (   12,    13)";"  3125 (  2883,   3366)";"    64 (    60,     67)";"  734 ( 691,   776)";"  499 ( 473,   524)";"  98 ( 90,  105)";" 149 ( 142,  156)";" 268 ( 256,   280)";"40%"
"2014-07-22";"-132";"  718 (  668,   768)";"   12 (   12,    13)";"  3061 (  2819,   3303)";"    63 (    59,     66)";"  722 ( 682,   761)";"  490 ( 464,   517)";"  96 ( 88,  104)";" 147 ( 140,  153)";" 264 ( 252,   276)";"40%"
"2014-07-21";"-133";"  706 (  656,   755)";"   12 (   11,    13)";"  2998 (  2756,   3240)";"    62 (    59,     65)";"  710 ( 672,   747)";"  482 ( 455,   510)";"  94 ( 86,  102)";" 144 ( 137,  151)";" 260 ( 247,   272)";"40%"
"2014-07-20";"-134";"  693 (  644,   742)";"   12 (   11,    13)";"  2936 (  2695,   3178)";"    61 (    58,     64)";"  698 ( 662,   734)";"  475 ( 446,   503)";"  93 ( 84,  101)";" 142 ( 134,  149)";" 255 ( 242,   268)";"40%"
"2014-07-19";"-135";"  681 (  633,   730)";"   12 (   11,    12)";"  2876 (  2634,   3117)";"    60 (    57,     63)";"  687 ( 652,   721)";"  467 ( 437,   496)";"  91 ( 82,  100)";" 139 ( 132,  147)";" 251 ( 237,   265)";"40%"
"2014-07-18";"-136";"  670 (  622,   718)";"   12 (   11,    12)";"  2816 (  2575,   3057)";"    59 (    56,     62)";"  675 ( 642,   709)";"  459 ( 429,   490)";"  90 ( 81,   99)";" 137 ( 129,  145)";" 247 ( 233,   261)";"40%"
"2014-07-17";"-137";"  658 (  611,   705)";"   11 (   11,    12)";"  2757 (  2517,   2997)";"    58 (    55,     61)";"  664 ( 631,   697)";"  452 ( 420,   483)";"  88 ( 79,   97)";" 135 ( 127,  143)";" 243 ( 228,   258)";"40%"
"2014-07-16";"-138";"  647 (  600,   693)";"   11 (   10,    12)";"  2699 (  2461,   2938)";"    57 (    54,     60)";"  653 ( 620,   686)";"  444 ( 411,   477)";"  87 ( 77,   96)";" 133 ( 124,  141)";" 239 ( 223,   254)";"40%"
"2014-07-15";"-139";"  636 (  590,   682)";"   11 (   10,    12)";"  2643 (  2406,   2880)";"    56 (    53,     59)";"  643 ( 609,   676)";"  437 ( 402,   472)";"  85 ( 75,   95)";" 130 ( 121,  140)";" 235 ( 219,   251)";"40%"
"2014-07-14";"-140";"  625 (  580,   670)";"   11 (   10,    12)";"  2587 (  2351,   2822)";"    55 (    52,     58)";"  632 ( 598,   666)";"  430 ( 394,   466)";"  84 ( 74,   94)";" 128 ( 119,  138)";" 231 ( 214,   248)";"40%"
"2014-07-13";"-141";"  614 (  570,   658)";"   11 (   10,    12)";"  2532 (  2298,   2765)";"    54 (    51,     57)";"  622 ( 586,   657)";"  423 ( 385,   460)";"  82 ( 72,   92)";" 126 ( 116,  136)";" 227 ( 210,   245)";"40%"
"2014-07-12";"-142";"  603 (  560,   647)";"   10 (    9,    11)";"  2478 (  2247,   2709)";"    53 (    50,     56)";"  611 ( 575,   648)";"  416 ( 377,   455)";"  81 ( 70,   91)";" 124 ( 114,  134)";" 223 ( 205,   242)";"40%"
