"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2014-07-15";"-139";"  387 (  341,   433)";" 11 ( 10,  12)";"  2132 (  1895,   2369)";"  56 ( 53,   59)";"  640 ( 607,   674)";"  435 ( 400,   470)";"  85 ( 75,   94)";" 130 ( 121,  139)";" 234 ( 218,   250)";"40%"
"2014-07-14";"-140";"  376 (  331,   421)";" 11 ( 10,  12)";"  2076 (  1841,   2312)";"  55 ( 52,   58)";"  630 ( 596,   664)";"  428 ( 392,   464)";"  83 ( 73,   93)";" 128 ( 118,  137)";" 230 ( 213,   247)";"40%"
"2014-07-13";"-141";"  365 (  321,   410)";" 11 ( 10,  12)";"  2021 (  1788,   2255)";"  54 ( 51,   57)";"  620 ( 584,   655)";"  421 ( 383,   458)";"  82 ( 72,   92)";" 126 ( 116,  135)";" 226 ( 209,   244)";"40%"
"2014-07-12";"-142";"  355 (  311,   398)";" 10 (  9,  11)";"  1968 (  1737,   2199)";"  53 ( 50,   56)";"  609 ( 573,   646)";"  414 ( 375,   453)";"  80 ( 70,   91)";" 124 ( 113,  134)";" 222 ( 204,   241)";"40%"
"2014-07-11";"-143";"  344 (  302,   387)";" 10 (  9,  11)";"  1915 (  1686,   2143)";"  52 ( 49,   56)";"  599 ( 561,   638)";"  407 ( 367,   448)";"  79 ( 68,   89)";" 121 ( 111,  132)";" 219 ( 200,   237)";"40%"
"2014-07-10";"-144";"  334 (  293,   376)";" 10 (  9,  11)";"  1862 (  1637,   2088)";"  51 ( 48,   55)";"  589 ( 549,   630)";"  400 ( 359,   442)";"  77 ( 67,   88)";" 119 ( 109,  130)";" 215 ( 196,   234)";"40%"
"2014-07-09";"-145";"  324 (  283,   365)";" 10 (  9,  11)";"  1811 (  1588,   2034)";"  50 ( 47,   54)";"  580 ( 538,   622)";"  394 ( 351,   437)";"  76 ( 65,   87)";" 117 ( 106,  129)";" 211 ( 191,   231)";"40%"
"2014-07-08";"-146";"  314 (  275,   354)";" 10 (  9,  11)";"  1761 (  1541,   1980)";"  50 ( 46,   54)";"  570 ( 527,   614)";"  387 ( 343,   432)";"  74 ( 63,   85)";" 115 ( 104,  127)";" 208 ( 187,   228)";"40%"
"2014-07-07";"-147";"  305 (  266,   343)";" 10 (  8,  11)";"  1711 (  1495,   1927)";"  49 ( 45,   53)";"  561 ( 515,   607)";"  381 ( 335,   427)";"  73 ( 62,   84)";" 113 ( 102,  125)";" 204 ( 183,   226)";"40%"
"2014-07-06";"-148";"  295 (  257,   333)";"  9 (  8,  11)";"  1662 (  1449,   1875)";"  48 ( 44,   52)";"  552 ( 504,   599)";"  375 ( 328,   422)";"  72 ( 60,   83)";" 112 (  99,  124)";" 201 ( 179,   223)";"40%"
"2014-07-05";"-149";"  286 (  249,   322)";"  9 (  8,  10)";"  1614 (  1405,   1823)";"  47 ( 43,   52)";"  543 ( 494,   592)";"  368 ( 320,   417)";"  70 ( 59,   81)";" 110 (  97,  122)";" 197 ( 175,   220)";"40%"
"2014-07-04";"-150";"  276 (  241,   312)";"  9 (  8,  10)";"  1567 (  1362,   1772)";"  46 ( 42,   51)";"  534 ( 483,   585)";"  362 ( 313,   412)";"  69 ( 57,   80)";" 108 (  95,  120)";" 194 ( 171,   217)";"40%"
"2014-07-03";"-151";"  267 (  233,   302)";"  9 (  8,  10)";"  1521 (  1320,   1722)";"  46 ( 41,   50)";"  526 ( 472,   579)";"  356 ( 306,   407)";"  67 ( 56,   79)";" 106 (  93,  119)";" 191 ( 167,   214)";"40%"
"2014-07-02";"-152";"  258 (  225,   292)";"  9 (  7,  10)";"  1475 (  1278,   1671)";"  45 ( 40,   50)";"  517 ( 462,   572)";"  350 ( 299,   402)";"  66 ( 55,   77)";" 104 (  91,  117)";" 187 ( 163,   211)";"40%"
"2014-07-01";"-153";"  249 (  217,   282)";"  9 (  7,  10)";"  1430 (  1238,   1622)";"  44 ( 39,   49)";"  509 ( 452,   566)";"  344 ( 292,   397)";"  64 ( 53,   76)";" 102 (  89,  116)";" 184 ( 160,   208)";"40%"
"2014-06-30";"-154";"  241 (  210,   272)";"  8 (  7,  10)";"  1386 (  1198,   1573)";"  44 ( 38,   49)";"  501 ( 442,   560)";"  338 ( 285,   392)";"  63 ( 52,   74)";" 100 (  87,  114)";" 181 ( 156,   205)";"40%"
"2014-06-29";"-155";"  232 (  202,   262)";"  8 (  7,  10)";"  1342 (  1159,   1525)";"  43 ( 37,   48)";"  493 ( 432,   554)";"  333 ( 278,   387)";"  61 ( 50,   72)";"  99 (  85,  112)";" 177 ( 152,   202)";"40%"
"2014-06-28";"-156";"  224 (  195,   253)";"  8 (  7,  10)";"  1299 (  1121,   1477)";"  42 ( 37,   48)";"  485 ( 422,   548)";"  327 ( 272,   382)";"  60 ( 49,   71)";"  97 (  83,  111)";" 174 ( 149,   199)";"40%"
"2014-06-27";"-157";"  216 (  188,   244)";"  8 (  7,   9)";"  1257 (  1084,   1429)";"  42 ( 36,   47)";"  478 ( 413,   543)";"  321 ( 265,   377)";"  58 ( 48,   69)";"  95 (  81,  109)";" 171 ( 145,   196)";"40%"
"2014-06-26";"-158";"  208 (  181,   234)";"  8 (  6,   9)";"  1215 (  1048,   1383)";"  41 ( 35,   47)";"  471 ( 404,   538)";"  315 ( 259,   372)";"  57 ( 46,   67)";"  93 (  79,  107)";" 167 ( 142,   193)";"40%"
"2014-06-25";"-159";"  200 (  174,   226)";"  8 (  6,   9)";"  1174 (  1012,   1336)";"  40 ( 34,   47)";"  464 ( 395,   533)";"  309 ( 253,   366)";"  55 ( 45,   65)";"  91 (  77,  106)";" 164 ( 138,   190)";"40%"
"2014-06-24";"-160";"  192 (  167,   217)";"  8 (  6,   9)";"  1134 (   978,   1290)";"  40 ( 34,   46)";"  457 ( 386,   529)";"  303 ( 246,   360)";"  53 ( 43,   63)";"  89 (  75,  104)";" 161 ( 135,   187)";"40%"
"2014-06-23";"-161";"  184 (  161,   208)";"  7 (  6,   9)";"  1094 (   943,   1245)";"  39 ( 33,   46)";"  451 ( 378,   525)";"  297 ( 240,   354)";"  52 ( 42,   61)";"  87 (  73,  102)";" 157 ( 131,   183)";"40%"
"2014-06-22";"-162";"  177 (  154,   200)";"  7 (  6,   9)";"  1055 (   910,   1199)";"  39 ( 32,   46)";"  446 ( 370,   521)";"  291 ( 234,   348)";"  50 ( 41,   59)";"  85 (  71,  100)";" 154 ( 128,   180)";"40%"
"2014-06-21";"-163";"  170 (  148,   191)";"  7 (  6,   9)";"  1016 (   877,   1154)";"  38 ( 31,   45)";"  440 ( 362,   519)";"  285 ( 228,   341)";"  48 ( 39,   57)";"  83 (  69,   98)";" 150 ( 124,   176)";"40%"
"2014-06-20";"-164";"  163 (  142,   184)";"  7 (  6,   8)";"   977 (   845,   1110)";"  38 ( 31,   45)";"  436 ( 355,   517)";"  278 ( 222,   334)";"  47 ( 38,   55)";"  81 (  67,   95)";" 146 ( 121,   171)";"40%"
"2014-06-19";"-165";"  156 (  136,   176)";"  7 (  5,   8)";"   939 (   813,   1066)";"  38 ( 30,   45)";"  432 ( 348,   516)";"  271 ( 216,   326)";"  45 ( 37,   53)";"  79 (  65,   93)";" 142 ( 117,   167)";"40%"
"2014-06-18";"-166";"  149 (  130,   168)";"  7 (  5,   8)";"   902 (   782,   1021)";"  38 ( 30,   45)";"  429 ( 341,   516)";"  263 ( 209,   317)";"  43 ( 35,   50)";"  76 (  63,   90)";" 138 ( 113,   162)";"40%"
"2014-06-17";"-167";"  142 (  124,   161)";"  6 (  5,   8)";"   864 (   751,    977)";"  37 ( 29,   46)";"  427 ( 335,   518)";"  255 ( 203,   306)";"  41 ( 34,   48)";"  74 (  61,   87)";" 133 ( 110,   157)";"40%"
"2014-06-16";"-168";"  136 (  118,   154)";"  6 (  5,   7)";"   827 (   720,    933)";"  37 ( 29,   46)";"  426 ( 330,   521)";"  245 ( 196,   295)";"  39 ( 33,   46)";"  71 (  59,   84)";" 128 ( 106,   150)";"40%"
"2014-06-15";"-169";"  130 (  112,   148)";"  6 (  5,   7)";"   789 (   689,    889)";"  37 ( 28,   45)";"  426 ( 325,   527)";"  235 ( 189,   281)";"  37 ( 31,   43)";"  68 (  57,   80)";" 123 ( 102,   144)";"40%"
"2014-06-14";"-170";"  124 (  107,   142)";"  6 (  5,   7)";"   753 (   659,    847)";"  35 ( 27,   43)";"  407 ( 313,   500)";"  224 ( 182,   267)";"  36 ( 30,   41)";"  65 (  54,   76)";" 117 (  98,   136)";"40%"
"2014-06-13";"-171";"  119 (  101,   136)";"  5 (  4,   6)";"   718 (   630,    806)";"  33 ( 26,   41)";"  388 ( 301,   475)";"  214 ( 175,   254)";"  34 ( 29,   39)";"  62 (  52,   72)";" 112 (  94,   130)";"40%"
"2014-06-12";"-172";"  113 (   96,   130)";"  5 (  4,   6)";"   685 (   602,    768)";"  32 ( 25,   39)";"  371 ( 290,   451)";"  205 ( 168,   241)";"  33 ( 28,   37)";"  59 (  50,   68)";" 107 (  90,   123)";"40%"
"2014-06-11";"-173";"  108 (   92,   125)";"  5 (  4,   6)";"   653 (   574,    731)";"  30 ( 24,   37)";"  354 ( 279,   428)";"  195 ( 162,   229)";"  31 ( 27,   35)";"  57 (  48,   65)";" 102 (  87,   117)";"40%"
"2014-06-10";"-174";"  103 (   87,   120)";"  5 (  4,   5)";"   623 (   548,    697)";"  29 ( 23,   35)";"  338 ( 269,   407)";"  186 ( 155,   217)";"  30 ( 26,   34)";"  54 (  46,   62)";"  97 (  83,   111)";"40%"
"2014-06-09";"-175";"   99 (   82,   115)";"  4 (  4,   5)";"   594 (   522,    665)";"  28 ( 22,   33)";"  322 ( 259,   386)";"  178 ( 149,   207)";"  28 ( 25,   32)";"  52 (  44,   59)";"  93 (  80,   106)";"40%"
"2014-06-08";"-176";"   94 (   78,   111)";"  4 (  4,   5)";"   566 (   498,    634)";"  26 ( 21,   31)";"  308 ( 249,   367)";"  170 ( 143,   196)";"  27 ( 24,   31)";"  49 (  43,   56)";"  89 (  77,   101)";"40%"
"2014-06-07";"-177";"   90 (   74,   106)";"  4 (  3,   5)";"   540 (   474,    606)";"  25 ( 21,   30)";"  294 ( 239,   348)";"  162 ( 138,   187)";"  26 ( 23,   29)";"  47 (  41,   53)";"  85 (  74,    96)";"40%"
"2014-06-06";"-178";"   86 (   70,   102)";"  4 (  3,   4)";"   514 (   451,    578)";"  24 ( 20,   28)";"  280 ( 230,   331)";"  155 ( 132,   177)";"  25 ( 22,   28)";"  45 (  39,   51)";"  81 (  71,    91)";"40%"
"2014-06-05";"-179";"   82 (   66,    98)";"  4 (  3,   4)";"   490 (   429,    552)";"  23 ( 19,   27)";"  268 ( 221,   314)";"  148 ( 127,   169)";"  24 ( 21,   26)";"  43 (  38,   48)";"  77 (  68,    87)";"40%"
"2014-06-04";"-180";"   79 (   63,    94)";"  3 (  3,   4)";"   467 (   407,    528)";"  22 ( 18,   26)";"  256 ( 213,   299)";"  141 ( 122,   160)";"  23 ( 20,   25)";"  41 (  36,   46)";"  74 (  65,    82)";"40%"
"2014-06-03";"-181";"   75 (   59,    91)";"  3 (  3,   4)";"   446 (   387,    504)";"  21 ( 18,   24)";"  244 ( 204,   284)";"  135 ( 117,   153)";"  22 ( 19,   24)";"  39 (  35,   44)";"  70 (  62,    78)";"40%"
"2014-06-02";"-182";"   72 (   56,    87)";"  3 (  3,   4)";"   425 (   367,    482)";"  20 ( 17,   23)";"  233 ( 196,   270)";"  129 ( 112,   145)";"  21 ( 18,   23)";"  37 (  33,   41)";"  67 (  60,    75)";"40%"
"2014-06-01";"-183";"   69 (   53,    84)";"  3 (  3,   3)";"   405 (   348,    461)";"  19 ( 16,   22)";"  222 ( 188,   256)";"  123 ( 107,   138)";"  20 ( 17,   22)";"  36 (  32,   40)";"  64 (  57,    71)";"40%"
"2014-05-31";"-184";"   66 (   50,    81)";"  3 (  3,   3)";"   386 (   330,    441)";"  18 ( 16,   21)";"  212 ( 181,   244)";"  117 ( 103,   132)";"  19 ( 17,   21)";"  34 (  30,   38)";"  61 (  55,    68)";"40%"
"2014-05-30";"-185";"   63 (   47,    78)";"  3 (  2,   3)";"   367 (   313,    422)";"  17 ( 15,   20)";"  203 ( 174,   232)";"  112 (  99,   125)";"  18 ( 16,   20)";"  32 (  29,   36)";"  58 (  52,    65)";"40%"
"2014-05-29";"-186";"   60 (   45,    75)";"  3 (  2,   3)";"   350 (   296,    404)";"  17 ( 14,   19)";"  193 ( 167,   220)";"  107 (  94,   120)";"  17 ( 15,   19)";"  31 (  28,   34)";"  56 (  50,    62)";"40%"
"2014-05-28";"-187";"   57 (   42,    72)";"  3 (  2,   3)";"   333 (   280,    387)";"  16 ( 14,   18)";"  185 ( 160,   210)";"  102 (  90,   114)";"  16 ( 14,   18)";"  30 (  27,   33)";"  53 (  48,    59)";"40%"
"2014-05-27";"-188";"   55 (   40,    70)";"  2 (  2,   3)";"   318 (   265,    370)";"  15 ( 13,   17)";"  176 ( 153,   199)";"   97 (  86,   109)";"  16 ( 14,   17)";"  28 (  25,   31)";"  51 (  46,    56)";"40%"
"2014-05-26";"-189";"   52 (   37,    67)";"  2 (  2,   3)";"   303 (   251,    354)";"  14 ( 13,   16)";"  168 ( 147,   190)";"   93 (  82,   104)";"  15 ( 13,   17)";"  27 (  24,   30)";"  49 (  44,    53)";"40%"
"2014-05-25";"-190";"   50 (   35,    65)";"  2 (  2,   2)";"   288 (   237,    339)";"  14 ( 12,   15)";"  161 ( 141,   181)";"   89 (  79,    99)";"  14 ( 12,   16)";"  26 (  23,   28)";"  46 (  42,    51)";"40%"
"2014-05-24";"-191";"   48 (   33,    63)";"  2 (  2,   2)";"   274 (   224,    325)";"  13 ( 12,   15)";"  154 ( 135,   172)";"   85 (  75,    95)";"  14 ( 12,   15)";"  25 (  22,   27)";"  44 (  40,    49)";"40%"
"2014-05-23";"-192";"   46 (   31,    60)";"  2 (  2,   2)";"   261 (   211,    311)";"  13 ( 11,   14)";"  147 ( 129,   164)";"   81 (  72,    90)";"  13 ( 11,   15)";"  24 (  21,   26)";"  42 (  38,    47)";"40%"
"2014-05-22";"-193";"   44 (   29,    58)";"  2 (  2,   2)";"   249 (   199,    298)";"  12 ( 11,   13)";"  140 ( 124,   156)";"   77 (  68,    87)";"  12 ( 11,   14)";"  22 (  20,   25)";"  40 (  36,    45)";"40%"
"2014-05-21";"-194";"   42 (   27,    56)";"  2 (  2,   2)";"   237 (   188,    285)";"  11 ( 10,   13)";"  134 ( 118,   149)";"   74 (  65,    83)";"  12 ( 10,   14)";"  21 (  19,   24)";"  39 (  35,    43)";"40%"
"2014-05-20";"-195";"   40 (   26,    54)";"  2 (  2,   2)";"   225 (   177,    273)";"  11 ( 10,   12)";"  128 ( 113,   142)";"   71 (  62,    79)";"  11 ( 10,   13)";"  20 (  18,   23)";"  37 (  33,    41)";"40%"
"2014-05-19";"-196";"   38 (   24,    52)";"  2 (  1,   2)";"   214 (   167,    262)";"  10 (  9,   12)";"  122 ( 108,   136)";"   67 (  59,    76)";"  11 (  9,   12)";"  20 (  17,   22)";"  35 (  31,    39)";"40%"
