"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (corrected for underreporting)";"New daily cases (corrected for underreporting)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"Beds for CDC target of 25% cases in ETC";"Beds for CDC target of 45% cases in reduced transmission";"Reporting (treatment) quotient"
"2015-05-18";"168";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-17";"167";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-16";"166";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-15";"165";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-14";"164";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-13";"163";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-12";"162";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-11";"161";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-10";"160";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-09";"159";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-08";"158";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-07";"157";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-06";"156";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-05";"155";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-04";"154";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-03";"153";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-02";"152";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-05-01";"151";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-30";"150";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-29";"149";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-28";"148";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-27";"147";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-26";"146";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-25";"145";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-24";"144";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-23";"143";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-22";"142";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-21";"141";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-20";"140";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-19";"139";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-18";"138";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-17";"137";"238 (238, 238)";"0 (0, 0)";"488 (488, 488)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-16";"136";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-15";"135";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-14";"134";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-13";"133";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-12";"132";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-11";"131";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-10";"130";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-09";"129";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-08";"128";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-07";"127";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-06";"126";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-05";"125";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-04";"124";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-03";"123";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-02";"122";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-04-01";"121";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-31";"120";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-30";"119";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-29";"118";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-28";"117";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-27";"116";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-26";"115";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-25";"114";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-24";"113";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-23";"112";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-22";"111";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-21";"110";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-20";"109";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-19";"108";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-18";"107";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-17";"106";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-16";"105";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-15";"104";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-14";"103";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-13";"102";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-12";"101";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-11";"100";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-10";"99";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-09";"98";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-08";"97";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-07";"96";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-06";"95";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-05";"94";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-04";"93";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-03";"92";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-02";"91";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-03-01";"90";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-28";"89";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-27";"88";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-26";"87";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-25";"86";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-24";"85";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-23";"84";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-22";"83";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-21";"82";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-20";"81";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-19";"80";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-18";"79";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-17";"78";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-16";"77";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-15";"76";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-14";"75";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-13";"74";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-12";"73";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-11";"72";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-10";"71";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-09";"70";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-08";"69";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-07";"68";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-06";"67";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-05";"66";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-04";"65";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-03";"64";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-02";"63";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-02-01";"62";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-31";"61";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-30";"60";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-29";"59";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-28";"58";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-27";"57";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-26";"56";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-25";"55";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-24";"54";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-23";"53";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-22";"52";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-21";"51";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-20";"50";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-19";"49";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-18";"48";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-17";"47";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-16";"46";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-15";"45";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-14";"44";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-13";"43";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-12";"42";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-11";"41";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-10";"40";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
"2015-01-09";"39";"238 (238, 238)";"0 (0, 0)";"487 (487, 487)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"0 (0, 0)";"40%"
