"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-12-31";"65";" 48504 ( 33734,   63273)";"1071";"  461888 (  282091,   641685)";"13372";" 154868 (  60737,  248998)";" 103844 (  46514,  161175)";"  8748 (  4406,  13091)";" 28148 (  13774,   42522)";"  50667 (  24794,   76539)";"21%"
"2014-12-30";"64";" 47433 ( 33243,   61622)";"1045";"  448516 (  276723,   620308)";"12957";" 150050 (  59986,  240114)";" 100596 (  45784,  155408)";"  8533 (  4355,  12711)";" 27282 (  13540,   41025)";"  49108 (  24371,   73845)";"21%"
"2014-12-29";"63";" 46388 ( 32756,   60020)";"1019";"  435559 (  271423,   599694)";"12555";" 145390 (  59219,  231561)";"  97454 (  45051,  149857)";"  8324 (  4305,  12343)";" 26445 (  13305,   39584)";"  47600 (  23950,   71251)";"22%"
"2014-12-28";"62";" 45368 ( 32273,   58464)";"995";"  423004 (  266194,   579815)";"12166";" 140881 (  58437,  223325)";"  94416 (  44318,  144513)";"  8120 (  4254,  11986)";" 25634 (  13072,   38196)";"  46141 (  23530,   68752)";"22%"
"2014-12-27";"61";" 44374 ( 31795,   56952)";"971";"  410839 (  261035,   560642)";"11789";" 136519 (  57643,  215395)";"  91477 (  43584,  139369)";"  7922 (  4203,  11640)";" 24850 (  12841,   36859)";"  44729 (  23113,   66346)";"22%"
"2014-12-26";"60";" 43403 ( 31322,   55485)";"947";"  399049 (  255948,   542151)";"11425";" 132299 (  56839,  207759)";"  88634 (  42852,  134416)";"  7729 (  4152,  11306)";" 24091 (  12610,   35571)";"  43363 (  22698,   64028)";"22%"
"2014-12-25";"59";" 42456 ( 30853,   54059)";"924";"  387624 (  250933,   524315)";"11073";" 128216 (  56026,  200406)";"  85885 (  42121,  129648)";"  7541 (  4100,  10981)";" 23356 (  12382,   34331)";"  42041 (  22287,   61796)";"22%"
"2014-12-24";"58";" 41532 ( 30389,   52674)";"902";"  376551 (  245992,   507111)";"10732";" 124266 (  55206,  193325)";"  83225 (  41392,  125058)";"  7358 (  4049,  10666)";" 22646 (  12155,   33137)";"  40762 (  21879,   59646)";"22%"
"2014-12-23";"57";" 40630 ( 29931,   51329)";"880";"  365819 (  241125,   490514)";"10402";" 120444 (  54380,  186507)";"  80652 (  40666,  120638)";"  7180 (  3997,  10362)";" 21958 (  11930,   31986)";"  39524 (  21474,   57575)";"22%"
"2014-12-22";"56";" 39750 ( 29477,   50023)";"859";"  355417 (  236332,   474503)";"10083";" 116745 (  53550,  179940)";"  78164 (  39945,  116383)";"  7006 (  3946,  10066)";" 21292 (  11707,   30878)";"  38326 (  21073,   55580)";"22%"
"2014-12-21";"55";" 38891 ( 29028,   48753)";"839";"  345334 (  231613,   459056)";"9774";" 113167 (  52718,  173617)";"  75756 (  39228,  112285)";"  6837 (  3895,   9780)";" 20648 (  11487,   29810)";"  37167 (  20676,   53658)";"23%"
"2014-12-20";"54";" 38052 ( 28584,   47520)";"819";"  335560 (  226968,   444152)";"9475";" 109705 (  51883,  167526)";"  73427 (  38516,  108339)";"  6673 (  3843,   9503)";" 20025 (  11269,   28782)";"  36045 (  20283,   51807)";"23%"
"2014-12-19";"53";" 37233 ( 28145,   46322)";"799";"  326085 (  222399,   429771)";"9186";" 106354 (  51048,  161660)";"  71175 (  37809,  104540)";"  6513 (  3792,   9234)";" 19422 (  11053,   27791)";"  34959 (  19895,   50024)";"23%"
"2014-12-18";"52";" 36434 ( 27712,   45157)";"780";"  316898 (  217903,   415893)";"8907";" 103112 (  50214,  156010)";"  68995 (  37109,  100881)";"  6357 (  3741,   8974)";" 18838 (  10840,   26836)";"  33909 (  19512,   48306)";"23%"
"2014-12-17";"51";" 35654 ( 27283,   44026)";"762";"  307992 (  213483,   402501)";"8636";"  99975 (  49381,  150568)";"  66886 (  36415,   97357)";"  6206 (  3690,   8721)";" 18273 (  10629,   25917)";"  32891 (  19133,   46650)";"23%"
"2014-12-16";"50";" 34893 ( 26859,   42926)";"744";"  299356 (  209136,   389576)";"8374";"  96938 (  48550,  145326)";"  64846 (  35728,   93964)";"  6058 (  3640,   8477)";" 17726 (  10421,   25031)";"  31907 (  18759,   45055)";"23%"
"2014-12-15";"49";" 34149 ( 26441,   41857)";"726";"  290982 (  204863,   377101)";"8120";"  94000 (  47723,  140277)";"  62872 (  35048,   90696)";"  5915 (  3590,   8239)";" 17197 (  10216,   24177)";"  30954 (  18390,   43518)";"23%"
"2014-12-14";"48";" 33423 ( 26027,   40818)";"709";"  282862 (  200664,   365060)";"7875";"  91157 (  46900,  135413)";"  60962 (  34376,   87548)";"  5775 (  3540,   8010)";" 16684 (  10014,   23354)";"  30031 (  18026,   42037)";"23%"
"2014-12-13";"47";" 32714 ( 25619,   39808)";"692";"  274987 (  196537,   353437)";"7637";"  88404 (  46081,  130727)";"  59114 (  33712,   84516)";"  5638 (  3490,   7787)";" 16188 (   9815,   22561)";"  29139 (  17667,   40610)";"24%"
"2014-12-12";"46";" 32021 ( 25216,   38827)";"676";"  267350 (  192484,   342216)";"7407";"  85741 (  45268,  126213)";"  57326 (  33055,   81596)";"  5506 (  3441,   7571)";" 15708 (   9618,   21797)";"  28274 (  17313,   39235)";"24%"
"2014-12-11";"45";" 31345 ( 24818,   37872)";"661";"  259942 (  188502,   331383)";"7185";"  83163 (  44461,  121864)";"  55595 (  32408,   78783)";"  5377 (  3392,   7361)";" 15243 (   9425,   21061)";"  27437 (  16965,   37910)";"24%"
"2014-12-10";"44";" 30684 ( 24424,   36944)";"645";"  252757 (  184592,   320923)";"6970";"  80668 (  43661,  117674)";"  53920 (  31768,   76073)";"  5251 (  3343,   7158)";" 14793 (   9234,   20351)";"  26627 (  16622,   36632)";"24%"
"2014-12-09";"43";" 30039 ( 24036,   36042)";"630";"  245788 (  180752,   310823)";"6761";"  78252 (  42867,  113637)";"  52300 (  31138,   73462)";"  5128 (  3295,   6962)";" 14357 (   9047,   19667)";"  25843 (  16284,   35401)";"24%"
"2014-12-08";"42";" 29409 ( 23653,   35165)";"616";"  239027 (  176983,   301070)";"6559";"  75914 (  42081,  109747)";"  50732 (  30516,   70947)";"  5009 (  3247,   6771)";" 13935 (   8862,   19008)";"  25083 (  15952,   34215)";"24%"
"2014-12-07";"41";" 28793 ( 23275,   34312)";"601";"  232467 (  173283,   291651)";"6364";"  73651 (  41303,  105999)";"  49214 (  29904,   68524)";"  4893 (  3200,   6586)";" 13527 (   8681,   18373)";"  24348 (  15625,   33071)";"24%"
"2014-12-06";"40";" 28192 ( 22902,   33482)";"588";"  226103 (  169652,   282554)";"6175";"  71460 (  40534,  102387)";"  47745 (  29300,   66189)";"  4780 (  3153,   6407)";" 13131 (   8502,   17760)";"  23636 (  15304,   31968)";"24%"
"2014-12-05";"39";" 27604 ( 22534,   32675)";"574";"  219928 (  166089,   273768)";"5992";"  69340 (  39773,   98906)";"  46323 (  28706,   63940)";"  4670 (  3107,   6233)";" 12748 (   8327,   17170)";"  22947 (  14988,   30905)";"25%"
"2014-12-04";"38";" 27030 ( 22171,   31890)";"561";"  213937 (  162593,   265280)";"5815";"  67286 (  39021,   95552)";"  44947 (  28121,   61772)";"  4563 (  3061,   6064)";" 12377 (   8154,   16600)";"  22279 (  14678,   29881)";"25%"
"2014-12-03";"37";" 26469 ( 21812,   31126)";"548";"  208122 (  159163,   257081)";"5643";"  65299 (  38278,   92319)";"  43614 (  27545,   59683)";"  4458 (  3016,   5901)";" 12018 (   7985,   16052)";"  21633 (  14373,   28893)";"25%"
"2014-12-02";"36";" 25921 ( 21459,   30383)";"536";"  202479 (  155798,   249159)";"5477";"  63374 (  37545,   89203)";"  42325 (  26979,   57671)";"  4356 (  2971,   5742)";" 11670 (   7818,   15522)";"  21007 (  14073,   27940)";"25%"
"2014-12-01";"35";" 25385 ( 21110,   29660)";"524";"  197002 (  152498,   241505)";"5316";"  61511 (  36821,   86200)";"  41077 (  26423,   55731)";"  4257 (  2926,   5588)";" 11333 (   7655,   15012)";"  20400 (  13779,   27022)";"25%"
"2014-11-30";"34";" 24861 ( 20766,   28956)";"512";"  191686 (  149262,   234109)";"5160";"  59706 (  36107,   83306)";"  39868 (  25875,   53861)";"  4161 (  2882,   5439)";" 11007 (   7494,   14520)";"  19813 (  13490,   26136)";"25%"
"2014-11-29";"33";" 24349 ( 20427,   28272)";"500";"  186525 (  146089,   226962)";"5010";"  57959 (  35404,   80515)";"  38698 (  25337,   52059)";"  4067 (  2839,   5295)";" 10691 (   7337,   14046)";"  19244 (  13206,   25282)";"25%"
"2014-11-28";"32";" 23849 ( 20092,   27606)";"489";"  181516 (  142977,   220055)";"4864";"  56268 (  34710,   77826)";"  37566 (  24809,   50323)";"  3975 (  2796,   5154)";" 10385 (   7182,   13588)";"  18693 (  12928,   24458)";"25%"
"2014-11-27";"31";" 23360 ( 19762,   26957)";"478";"  176652 (  139926,   213378)";"4722";"  54630 (  34027,   75233)";"  36469 (  24290,   48649)";"  3886 (  2753,   5018)";" 10089 (   7031,   13147)";"  18160 (  12655,   23664)";"26%"
"2014-11-26";"30";" 22881 ( 19437,   26326)";"468";"  171930 (  136935,   206925)";"4585";"  53043 (  33354,   72733)";"  35407 (  23780,   47035)";"  3799 (  2712,   4886)";"  9802 (   6882,   12721)";"  17643 (  12388,   22898)";"26%"
"2014-11-25";"29";" 22414 ( 19116,   25712)";"457";"  167345 (  134004,   200686)";"4453";"  51507 (  32691,   70323)";"  34379 (  23279,   45479)";"  3714 (  2670,   4758)";"  9523 (   6736,   12311)";"  17142 (  12125,   22159)";"26%"
"2014-11-24";"28";" 21957 ( 18799,   25114)";"447";"  162892 (  131130,   194655)";"4324";"  50019 (  32039,   67999)";"  33384 (  22788,   43979)";"  3632 (  2629,   4634)";"  9254 (   6593,   11915)";"  16657 (  11868,   21446)";"26%"
"2014-11-23";"27";" 21509 ( 18487,   24532)";"437";"  158568 (  128313,   188823)";"4200";"  48578 (  31398,   65758)";"  32420 (  22306,   42533)";"  3551 (  2589,   4514)";"  8993 (   6453,   11533)";"  16187 (  11615,   20759)";"26%"
"2014-11-22";"26";" 21072 ( 18180,   23965)";"428";"  154369 (  125553,   183184)";"4079";"  47182 (  30767,   63598)";"  31486 (  21833,   41139)";"  3473 (  2549,   4397)";"  8740 (   6316,   11164)";"  15732 (  11368,   20095)";"26%"
"2014-11-21";"25";" 20644 ( 17876,   23413)";"418";"  150289 (  122848,   177731)";"3962";"  45830 (  30147,   61514)";"  30582 (  21369,   39794)";"  3397 (  2510,   4284)";"  8495 (   6181,   10808)";"  15290 (  11126,   19455)";"26%"
"2014-11-20";"24";" 20226 ( 17577,   22875)";"409";"  146327 (  120197,   172457)";"3849";"  44521 (  29537,   59505)";"  29706 (  20914,   38498)";"  3323 (  2472,   4174)";"  8257 (   6049,   10465)";"  14863 (  10888,   18838)";"27%"
"2014-11-19";"23";" 19817 ( 17282,   22351)";"400";"  142477 (  117600,   167355)";"3740";"  43252 (  28937,   57567)";"  28858 (  20468,   37248)";"  3250 (  2434,   4067)";"  8027 (   5920,   10134)";"  14449 (  10655,   18242)";"27%"
"2014-11-18";"22";" 19416 ( 16992,   21841)";"392";"  138738 (  115054,   162421)";"3634";"  42023 (  28348,   55698)";"  28036 (  20031,   36042)";"  3180 (  2396,   3963)";"  7804 (   5793,    9815)";"  14047 (  10427,   17667)";"27%"
"2014-11-17";"21";" 19025 ( 16705,   21344)";"383";"  135104 (  112561,   157647)";"3531";"  40833 (  27770,   53896)";"  27241 (  19602,   34879)";"  3111 (  2359,   3863)";"  7588 (   5669,    9507)";"  13658 (  10204,   17112)";"27%"
"2014-11-16";"20";" 18641 ( 16422,   20860)";"375";"  131573 (  110118,   153028)";"3431";"  39680 (  27202,   52157)";"  26470 (  19182,   33757)";"  3044 (  2322,   3765)";"  7378 (   5548,    9209)";"  13281 (   9986,   16577)";"27%"
"2014-11-15";"19";" 18266 ( 16144,   20389)";"367";"  128141 (  107724,   148559)";"3335";"  38562 (  26644,   50480)";"  25723 (  18770,   32675)";"  2978 (  2286,   3671)";"  7175 (   5429,    8922)";"  12916 (   9772,   16060)";"27%"
"2014-11-14";"18";" 17899 ( 15869,   19929)";"359";"  124807 (  105379,   144234)";"3241";"  37479 (  26097,   48862)";"  24999 (  18367,   31632)";"  2915 (  2251,   3579)";"  6979 (   5312,    8645)";"  12561 (   9562,   15561)";"27%"
"2014-11-13";"17";" 17540 ( 15598,   19481)";"352";"  121565 (  103082,   140049)";"3151";"  36430 (  25560,   47300)";"  24298 (  17972,   30625)";"  2853 (  2216,   3489)";"  6788 (   5198,    8377)";"  12218 (   9357,   15079)";"28%"
"2014-11-12";"16";" 17188 ( 15331,   19045)";"344";"  118414 (  100831,   135998)";"3063";"  35413 (  25033,   45794)";"  23619 (  17585,   29653)";"  2792 (  2182,   3403)";"  6603 (   5087,    8119)";"  11885 (   9156,   14614)";"28%"
"2014-11-11";"15";" 16844 ( 15068,   18620)";"337";"  115351 (   98627,   132076)";"2978";"  34428 (  24515,   44341)";"  22961 (  17206,   28716)";"  2733 (  2148,   3319)";"  6424 (   4978,    7870)";"  11563 (   8960,   14166)";"28%"
"2014-11-10";"14";" 16507 ( 14809,   18205)";"330";"  112373 (   96467,   128280)";"2895";"  33473 (  24008,   42939)";"  22324 (  16836,   27812)";"  2676 (  2115,   3237)";"  6250 (   4871,    7629)";"  11250 (   8767,   13732)";"28%"
"2014-11-09";"13";" 16177 ( 14553,   17801)";"323";"  109478 (   94351,   124605)";"2816";"  32548 (  23511,   41585)";"  21706 (  16473,   26939)";"  2620 (  2082,   3158)";"  6081 (   4766,    7397)";"  10947 (   8579,   13314)";"28%"
"2014-11-08";"12";" 15854 ( 14301,   17407)";"316";"  106662 (   92279,   121046)";"2738";"  31651 (  23023,   40280)";"  21107 (  16117,   26097)";"  2565 (  2049,   3081)";"  5918 (   4664,    7172)";"  10652 (   8395,   12910)";"28%"
"2014-11-07";"11";" 15538 ( 14052,   17023)";"310";"  103924 (   90249,   117600)";"2663";"  30782 (  22545,   39019)";"  20526 (  15769,   25284)";"  2512 (  2018,   3007)";"  5760 (   4564,    6955)";"  10367 (   8215,   12520)";"28%"
"2014-11-06";"10";" 15228 ( 13807,   16648)";"303";"  101261 (   88260,   114262)";"2590";"  29939 (  22076,   37803)";"  19964 (  15429,   24499)";"  2460 (  1986,   2934)";"  5606 (   4466,    6746)";"  10091 (   8039,   12143)";"29%"
"2014-11-05";"9";" 14924 ( 13565,   16283)";"297";"   98671 (   86312,   111030)";"2520";"  29123 (  21617,   36628)";"  19419 (  15096,   23742)";"  2410 (  1956,   2864)";"  5457 (   4370,    6544)";"   9823 (   7867,   11779)";"29%"
"2014-11-04";"8";" 14627 ( 13327,   15927)";"291";"   96151 (   84404,   107899)";"2451";"  28331 (  21167,   35495)";"  18890 (  14770,   23011)";"  2360 (  1925,   2795)";"  5313 (   4277,    6348)";"   9563 (   7698,   11427)";"29%"
"2014-11-03";"7";" 14336 ( 13092,   15580)";"285";"   93700 (   82534,   104866)";"2385";"  27563 (  20726,   34401)";"  18378 (  14451,   22305)";"  2312 (  1895,   2729)";"  5173 (   4185,    6160)";"   9311 (   7533,   11088)";"29%"
"2014-11-02";"6";" 14050 ( 12860,   15241)";"280";"   91315 (   80703,   101927)";"2321";"  26819 (  20294,   33344)";"  17881 (  14139,   21623)";"  2265 (  1866,   2664)";"  5037 (   4096,    5977)";"   9066 (   7372,   10759)";"29%"
"2014-11-01";"5";" 13771 ( 12631,   14910)";"274";"   88994 (   78909,    99079)";"2258";"  26097 (  19871,   32324)";"  17400 (  13834,   20965)";"  2220 (  1837,   2602)";"  4905 (   4008,    5801)";"   8829 (   7215,   10442)";"29%"
"2014-10-31";"4";" 13497 ( 12406,   14588)";"268";"   86736 (   77151,    96320)";"2198";"  25398 (  19456,   31339)";"  16933 (  13535,   20330)";"  2175 (  1809,   2541)";"  4777 (   3923,    5631)";"   8598 (   7061,   10136)";"29%"
"2014-10-30";"3";" 13228 ( 12183,   14274)";"263";"   84538 (   75429,    93646)";"2139";"  24719 (  19051,   30388)";"  16480 (  13244,   19716)";"  2131 (  1781,   2482)";"  4653 (   3839,    5467)";"   8375 (   6910,    9840)";"30%"
"2014-10-29";"2";" 12965 ( 11964,   13967)";"258";"   82398 (   73742,    91055)";"2083";"  24061 (  18653,   29469)";"  16041 (  12958,   19124)";"  2089 (  1753,   2424)";"  4532 (   3757,    5308)";"   8158 (   6763,    9554)";"30%"
"2014-10-28";"1";" 12707 ( 11748,   13667)";"253";"   80316 (   72089,    88543)";"2027";"  23423 (  18264,   28582)";"  15615 (  12679,   18551)";"  2048 (  1726,   2369)";"  4416 (   3677,    5154)";"   7948 (   6619,    9277)";"30%"
"2014-10-27";"0";" 12455 ( 11534,   13375)";"248";"   78289 (   70470,    86107)";"1974";"  22804 (  17883,   27725)";"  15202 (  12406,   17998)";"  2007 (  1700,   2314)";"  4302 (   3599,    5006)";"   7744 (   6478,    9010)";"30%"
"2014-10-26";"-1";" 12207 ( 11324,   13090)";"243";"   76315 (   68883,    83746)";"1922";"  22204 (  17511,   26898)";"  14802 (  12140,   17464)";"  1968 (  1674,   2262)";"  4192 (   3523,    4862)";"   7546 (   6341,    8752)";"30%"
"2014-10-25";"-2";" 11964 ( 11116,   12811)";"238";"   74393 (   67328,    81457)";"1872";"  21622 (  17146,   26098)";"  14413 (  11879,   16948)";"  1929 (  1648,   2211)";"  4086 (   3448,    4723)";"   7354 (   6207,    8502)";"30%"
"2014-10-24";"-3";" 11726 ( 10912,   12539)";"234";"   72521 (   65804,    79238)";"1823";"  21057 (  16789,   25326)";"  14037 (  11624,   16449)";"  1892 (  1623,   2161)";"  3982 (   3375,    4589)";"   7168 (   6075,    8260)";"30%"
"2014-10-23";"-4";" 11492 ( 10710,   12274)";"229";"   70698 (   64310,    77085)";"1776";"  20509 (  16439,   24579)";"  13671 (  11374,   15968)";"  1855 (  1598,   2113)";"  3882 (   3304,    4459)";"   6987 (   5947,    8027)";"31%"
"2014-10-22";"-5";" 11263 ( 10510,   12015)";"225";"   68922 (   62847,    74998)";"1730";"  19978 (  16097,   23858)";"  13316 (  11131,   15502)";"  1820 (  1574,   2066)";"  3784 (   3234,    4334)";"   6811 (   5821,    7801)";"31%"
"2014-10-21";"-6";" 11038 ( 10314,   11762)";"221";"   67192 (   61412,    72973)";"1685";"  19462 (  15763,   23161)";"  12972 (  10893,   15052)";"  1785 (  1549,   2020)";"  3689 (   3166,    4213)";"   6641 (   5699,    7583)";"31%"
"2014-10-20";"-7";" 10817 ( 10120,   11514)";"216";"   65507 (   60006,    71009)";"1642";"  18962 (  15436,   22488)";"  12639 (  10660,   14617)";"  1751 (  1526,   1976)";"  3597 (   3099,    4095)";"   6475 (   5579,    7371)";"31%"
"2014-10-19";"-8";" 10601 (  9929,   11273)";"212";"   63865 (   58628,    69103)";"1600";"  18476 (  15115,   21837)";"  12315 (  10432,   14197)";"  1718 (  1503,   1933)";"  3508 (   3034,    3982)";"   6315 (   5462,    7167)";"31%"
"2014-10-18";"-9";" 10389 (  9740,   11037)";"208";"   62265 (   57277,    67254)";"1559";"  18005 (  14802,   21208)";"  12000 (  10210,   13791)";"  1685 (  1480,   1891)";"  3421 (   2971,    3872)";"   6158 (   5347,    6969)";"31%"
"2014-10-17";"-10";" 10180 (  9554,   10806)";"204";"   60706 (   55952,    65460)";"1520";"  17548 (  14496,   20599)";"  11695 (   9992,   13398)";"  1654 (  1457,   1850)";"  3337 (   2909,    3766)";"   6007 (   5236,    6778)";"31%"
"2014-10-16";"-11";"  9976 (  9370,   10581)";"201";"   59186 (   54653,    63720)";"1481";"  17104 (  14196,   20011)";"  11399 (   9780,   13018)";"  1623 (  1435,   1810)";"  3255 (   2848,    3663)";"   5860 (   5126,    6593)";"32%"
"2014-10-15";"-12";"  9775 (  9189,   10361)";"197";"   57705 (   53380,    62030)";"1444";"  16673 (  13903,   19443)";"  11112 (   9572,   12651)";"  1593 (  1413,   1772)";"  3176 (   2789,    3564)";"   5717 (   5019,    6414)";"32%"
"2014-10-14";"-13";"  9578 (  9011,   10145)";"193";"   56261 (   52132,    60390)";"1408";"  16255 (  13616,   18893)";"  10833 (   9369,   12296)";"  1563 (  1392,   1734)";"  3099 (   2731,    3467)";"   5578 (   4915,    6241)";"32%"
"2014-10-13";"-14";"  9385 (  8835,    9935)";"190";"   54853 (   50908,    58798)";"1373";"  15849 (  13336,   18362)";"  10562 (   9171,   11953)";"  1534 (  1371,   1698)";"  3024 (   2674,    3374)";"   5443 (   4813,    6074)";"32%"
"2014-10-12";"-15";"  9195 (  8661,    9729)";"186";"   53480 (   49708,    57253)";"1339";"  15455 (  13061,   17848)";"  10299 (   8977,   11621)";"  1506 (  1350,   1663)";"  2951 (   2618,    3284)";"   5312 (   4713,    5911)";"32%"
"2014-10-11";"-16";"  9008 (  8490,    9527)";"183";"   52141 (   48531,    55752)";"1306";"  15072 (  12793,   17351)";"  10044 (   8787,   11300)";"  1479 (  1329,   1629)";"  2881 (   2564,    3197)";"   5185 (   4616,    5755)";"32%"
"2014-10-10";"-17";"  8825 (  8321,    9330)";"180";"   50836 (   47377,    54294)";"1274";"  14701 (  12531,   16870)";"   9796 (   8602,   10990)";"  1452 (  1309,   1595)";"  2812 (   2511,    3113)";"   5061 (   4520,    5603)";"33%"
"2014-10-09";"-18";"  8646 (  8155,    9137)";"177";"   49562 (   46245,    52879)";"1242";"  14340 (  12274,   16405)";"   9555 (   8420,   10689)";"  1426 (  1289,   1563)";"  2745 (   2460,    3031)";"   4941 (   4427,    5456)";"33%"
"2014-10-08";"-19";"  8469 (  7991,    8947)";"173";"   48320 (   45136,    51503)";"1212";"  13989 (  12024,   15955)";"   9321 (   8243,   10399)";"  1400 (  1269,   1531)";"  2680 (   2409,    2952)";"   4825 (   4336,    5313)";"33%"
"2014-10-07";"-20";"  8296 (  7829,    8762)";"170";"   47107 (   44048,    50167)";"1183";"  13649 (  11778,   15520)";"   9094 (   8070,   10118)";"  1375 (  1250,   1501)";"  2617 (   2359,    2875)";"   4711 (   4247,    5175)";"33%"
"2014-10-06";"-21";"  8125 (  7670,    8580)";"167";"   45925 (   42981,    48869)";"1154";"  13319 (  11538,   15099)";"   8873 (   7900,    9846)";"  1351 (  1231,   1471)";"  2556 (   2311,    2801)";"   4601 (   4160,    5042)";"33%"
"2014-10-05";"-22";"  7958 (  7513,    8402)";"165";"   44771 (   41935,    47606)";"1126";"  12998 (  11304,   14692)";"   8659 (   7735,    9584)";"  1327 (  1212,   1442)";"  2497 (   2264,    2729)";"   4494 (   4074,    4913)";"33%"
"2014-10-04";"-23";"  7793 (  7358,    8228)";"162";"   43644 (   40909,    46379)";"1099";"  12686 (  11074,   14298)";"   8451 (   7572,    9330)";"  1304 (  1193,   1414)";"  2439 (   2217,    2660)";"   4390 (   3991,    4788)";"33%"
"2014-10-03";"-24";"  7631 (  7206,    8057)";"159";"   42545 (   39904,    45186)";"1073";"  12383 (  10850,   13916)";"   8249 (   7414,    9084)";"  1281 (  1175,   1387)";"  2382 (   2172,    2593)";"   4288 (   3909,    4667)";"34%"
"2014-10-02";"-25";"  7473 (  7056,    7889)";"156";"   41471 (   38918,    44025)";"1048";"  12089 (  10630,   13547)";"   8052 (   7258,    8846)";"  1258 (  1156,   1361)";"  2328 (   2128,    2528)";"   4190 (   3830,    4550)";"34%"
"2014-10-01";"-26";"  7316 (  6909,    7724)";"154";"   40424 (   37952,    42895)";"1023";"  11803 (  10415,   13190)";"   7861 (   7106,    8616)";"  1237 (  1138,   1335)";"  2274 (   2084,    2465)";"   4094 (   3751,    4437)";"34%"
"2014-09-30";"-27";"  7163 (  6763,    7562)";"151";"   39401 (   37005,    41796)";"999";"  11525 (  10205,   12844)";"   7675 (   6957,    8394)";"  1215 (  1120,   1310)";"  2223 (   2042,    2404)";"   4001 (   3675,    4327)";"34%"
"2014-09-29";"-28";"  7012 (  6620,    7403)";"148";"   38402 (   36077,    40726)";"976";"  11255 (   9999,   12510)";"   7495 (   6811,    8179)";"  1194 (  1103,   1286)";"  2172 (   2000,    2345)";"   3910 (   3600,    4221)";"34%"
"2014-09-28";"-29";"  6863 (  6479,    7247)";"146";"   37426 (   35168,    39684)";"953";"  10992 (   9798,   12186)";"   7320 (   6668,    7971)";"  1174 (  1085,   1263)";"  2123 (   1959,    2288)";"   3822 (   3526,    4118)";"34%"
"2014-09-27";"-30";"  6717 (  6341,    7094)";"144";"   36473 (   34277,    38668)";"931";"  10737 (   9601,   11873)";"   7149 (   6528,    7770)";"  1154 (  1067,   1240)";"  2076 (   1919,    2232)";"   3736 (   3454,    4018)";"35%"
"2014-09-26";"-31";"  6574 (  6204,    6943)";"141";"   35542 (   33405,    37679)";"909";"  10489 (   9408,   11570)";"   6983 (   6391,    7576)";"  1134 (  1050,   1218)";"  2029 (   1880,    2179)";"   3653 (   3383,    3922)";"35%"
"2014-09-25";"-32";"  6433 (  6070,    6795)";"139";"   34633 (   32550,    36715)";"889";"  10248 (   9219,   11277)";"   6822 (   6256,    7388)";"  1115 (  1033,   1197)";"  1984 (   1841,    2127)";"   3572 (   3314,    3829)";"35%"
"2014-09-24";"-33";"  6294 (  5938,    6649)";"137";"   33744 (   31714,    35774)";"868";"  10014 (   9034,   10993)";"   6666 (   6124,    7207)";"  1096 (  1016,   1176)";"  1940 (   1803,    2077)";"   3493 (   3246,    3739)";"35%"
"2014-09-23";"-34";"  6157 (  5808,    6506)";"134";"   32876 (   30894,    34857)";"849";"   9786 (   8853,   10718)";"   6513 (   5994,    7032)";"  1077 (   999,   1156)";"  1898 (   1766,    2029)";"   3416 (   3179,    3652)";"35%"
"2014-09-22";"-35";"  6023 (  5681,    6365)";"132";"   32027 (   30092,    33962)";"829";"   9564 (   8676,   10453)";"   6365 (   5867,    6863)";"  1059 (   982,   1136)";"  1856 (   1730,    1982)";"   3341 (   3114,    3568)";"35%"
"2014-09-21";"-36";"  5890 (  5555,    6226)";"130";"   31197 (   29307,    33088)";"811";"   9349 (   8502,   10196)";"   6221 (   5742,    6700)";"  1041 (   965,   1117)";"  1815 (   1694,    1937)";"   3268 (   3049,    3486)";"36%"
"2014-09-20";"-37";"  5760 (  5431,    6089)";"128";"   30387 (   28538,    32235)";"793";"   9139 (   8331,    9948)";"   6080 (   5619,    6542)";"  1023 (   948,   1098)";"  1776 (   1659,    1893)";"   3197 (   2986,    3407)";"36%"
"2014-09-19";"-38";"  5632 (  5310,    5954)";"126";"   29594 (   27786,    31401)";"775";"   8936 (   8164,    9707)";"   5944 (   5498,    6390)";"  1006 (   932,   1080)";"  1737 (   1624,    1850)";"   3127 (   2924,    3331)";"36%"
"2014-09-18";"-39";"  5506 (  5190,    5821)";"124";"   28819 (   27050,    30587)";"758";"   8737 (   8000,    9475)";"   5811 (   5379,    6243)";"   989 (   915,   1062)";"  1700 (   1590,    1809)";"   3060 (   2863,    3257)";"36%"
"2014-09-17";"-40";"  5382 (  5073,    5691)";"122";"   28061 (   26331,    29791)";"741";"   8545 (   7839,    9251)";"   5682 (   5262,    6101)";"   972 (   899,   1045)";"  1663 (   1557,    1770)";"   2994 (   2802,    3186)";"36%"
"2014-09-16";"-41";"  5260 (  4957,    5562)";"120";"   27320 (   25626,    29013)";"725";"   8357 (   7681,    9034)";"   5556 (   5147,    5964)";"   955 (   882,   1028)";"  1628 (   1524,    1731)";"   2930 (   2743,    3117)";"36%"
