"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-22";"102";"327.0 (213.8, 440.2)";" 68.0 (44.4,  91.5)";"0.9 (0.6, 1.2)";"0.1 (0.1, 0.1)";"0.4 (0.2, 0.5)";"0.4 (0.2, 0.5)";"5.0 (3.3,  6.8)";"2.5 (1.7, 3.4)";"0.5 (0.4, 0.7)";"0.3 (0.2, 0.4)";"333.8 (218.3, 449.4)";" 71.2 (46.5,  95.8)"
"2015-02-21";"101";"324.1 (212.7, 435.6)";" 67.4 (44.2,  90.5)";"0.9 (0.6, 1.2)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"5.0 (3.3,  6.7)";"2.5 (1.6, 3.4)";"0.5 (0.4, 0.7)";"0.3 (0.2, 0.4)";"330.9 (217.1, 444.7)";" 70.6 (46.3,  94.8)"
"2015-02-20";"100";"321.2 (211.5, 431.0)";" 66.8 (44.0,  89.6)";"0.9 (0.6, 1.2)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"5.0 (3.3,  6.7)";"2.5 (1.6, 3.3)";"0.5 (0.4, 0.7)";"0.3 (0.2, 0.3)";"328.0 (216.0, 440.0)";" 69.9 (46.0,  93.8)"
"2015-02-19";"99";"318.4 (210.4, 426.4)";" 66.2 (43.7,  88.6)";"0.9 (0.6, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.9 (3.2,  6.6)";"2.5 (1.6, 3.3)";"0.5 (0.4, 0.7)";"0.3 (0.2, 0.3)";"325.1 (214.8, 435.3)";" 69.3 (45.8,  92.8)"
"2015-02-18";"98";"315.6 (209.3, 421.9)";" 65.6 (43.5,  87.7)";"0.8 (0.6, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.5)";"0.3 (0.2, 0.5)";"4.9 (3.2,  6.5)";"2.4 (1.6, 3.3)";"0.5 (0.4, 0.7)";"0.3 (0.2, 0.3)";"322.2 (213.7, 430.7)";" 68.7 (45.6,  91.8)"
"2015-02-17";"97";"312.8 (208.2, 417.4)";" 65.0 (43.3,  86.7)";"0.8 (0.6, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.8 (3.2,  6.4)";"2.4 (1.6, 3.2)";"0.5 (0.3, 0.7)";"0.3 (0.2, 0.3)";"319.3 (212.5, 426.1)";" 68.1 (45.3,  90.9)"
"2015-02-16";"96";"310.0 (207.1, 413.0)";" 64.4 (43.0,  85.8)";"0.8 (0.6, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.8 (3.2,  6.4)";"2.4 (1.6, 3.2)";"0.5 (0.3, 0.7)";"0.2 (0.2, 0.3)";"316.5 (211.4, 421.6)";" 67.5 (45.1,  89.9)"
"2015-02-15";"95";"307.3 (206.0, 408.6)";" 63.9 (42.8,  84.9)";"0.8 (0.6, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.7 (3.2,  6.3)";"2.4 (1.6, 3.2)";"0.5 (0.3, 0.7)";"0.2 (0.2, 0.3)";"313.7 (210.3, 417.1)";" 66.9 (44.8,  88.9)"
"2015-02-14";"94";"304.5 (204.8, 404.2)";" 63.3 (42.6,  84.0)";"0.8 (0.6, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.7 (3.2,  6.2)";"2.4 (1.6, 3.1)";"0.5 (0.3, 0.7)";"0.2 (0.2, 0.3)";"310.9 (209.1, 412.6)";" 66.3 (44.6,  88.0)"
"2015-02-13";"93";"301.8 (203.7, 399.9)";" 62.7 (42.3,  83.1)";"0.8 (0.5, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.7 (3.1,  6.2)";"2.3 (1.6, 3.1)";"0.5 (0.3, 0.7)";"0.2 (0.2, 0.3)";"308.1 (208.0, 408.2)";" 65.7 (44.3,  87.0)"
"2015-02-12";"92";"299.1 (202.6, 395.6)";" 62.2 (42.1,  82.2)";"0.8 (0.5, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.6 (3.1,  6.1)";"2.3 (1.6, 3.1)";"0.5 (0.3, 0.7)";"0.2 (0.2, 0.3)";"305.4 (206.9, 403.8)";" 65.1 (44.1,  86.1)"
"2015-02-11";"91";"296.4 (201.5, 391.3)";" 61.6 (41.9,  81.3)";"0.8 (0.5, 1.1)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.6 (3.1,  6.0)";"2.3 (1.6, 3.0)";"0.5 (0.3, 0.7)";"0.2 (0.2, 0.3)";"302.6 (205.7, 399.5)";" 64.5 (43.9,  85.2)"
"2015-02-10";"90";"293.8 (200.4, 387.1)";" 61.1 (41.7,  80.5)";"0.8 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.5 (3.1,  6.0)";"2.3 (1.5, 3.0)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"299.9 (204.6, 395.2)";" 64.0 (43.6,  84.3)"
"2015-02-09";"89";"291.1 (199.3, 383.0)";" 60.5 (41.4,  79.6)";"0.8 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.5 (3.1,  5.9)";"2.2 (1.5, 3.0)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"297.2 (203.5, 391.0)";" 63.4 (43.4,  83.4)"
"2015-02-08";"88";"288.5 (198.2, 378.8)";" 60.0 (41.2,  78.7)";"0.8 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.5 (3.1,  5.9)";"2.2 (1.5, 2.9)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"294.5 (202.3, 386.7)";" 62.8 (43.1,  82.5)"
"2015-02-07";"87";"285.9 (197.1, 374.7)";" 59.4 (41.0,  77.9)";"0.8 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.4 (3.0,  5.8)";"2.2 (1.5, 2.9)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"291.9 (201.2, 382.6)";" 62.2 (42.9,  81.6)"
"2015-02-06";"86";"283.4 (196.0, 370.7)";" 58.9 (40.7,  77.0)";"0.8 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.4 (3.0,  5.7)";"2.2 (1.5, 2.9)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"289.3 (200.1, 378.4)";" 61.7 (42.7,  80.7)"
"2015-02-05";"85";"280.8 (194.9, 366.7)";" 58.4 (40.5,  76.2)";"0.8 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.3 (3.0,  5.7)";"2.2 (1.5, 2.8)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"286.6 (199.0, 374.3)";" 61.1 (42.4,  79.8)"
"2015-02-04";"84";"278.2 (193.8, 362.7)";" 57.8 (40.3,  75.4)";"0.7 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.3 (3.0,  5.6)";"2.1 (1.5, 2.8)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"284.0 (197.9, 370.2)";" 60.6 (42.2,  78.9)"
"2015-02-03";"83";"275.7 (192.7, 358.7)";" 57.3 (40.1,  74.6)";"0.7 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.3 (3.0,  5.5)";"2.1 (1.5, 2.8)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"281.5 (196.8, 366.2)";" 60.0 (42.0,  78.1)"
"2015-02-02";"82";"273.2 (191.6, 354.8)";" 56.8 (39.8,  73.7)";"0.7 (0.5, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.2 (3.0,  5.5)";"2.1 (1.5, 2.7)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"279.0 (195.7, 362.3)";" 59.5 (41.7,  77.2)"
"2015-02-01";"81";"270.8 (190.5, 351.0)";" 56.3 (39.6,  72.9)";"0.7 (0.5, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.2 (2.9,  5.4)";"2.1 (1.5, 2.7)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"276.4 (194.5, 358.3)";" 58.9 (41.5,  76.4)"
"2015-01-31";"80";"268.3 (189.5, 347.1)";" 55.8 (39.4,  72.1)";"0.7 (0.5, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.1 (2.9,  5.4)";"2.1 (1.5, 2.7)";"0.5 (0.3, 0.6)";"0.2 (0.2, 0.3)";"273.9 (193.4, 354.4)";" 58.4 (41.2,  75.6)"
"2015-01-30";"79";"265.9 (188.4, 343.4)";" 55.3 (39.2,  71.4)";"0.7 (0.5, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.1 (2.9,  5.3)";"2.1 (1.5, 2.7)";"0.4 (0.3, 0.6)";"0.2 (0.2, 0.3)";"271.4 (192.3, 350.5)";" 57.9 (41.0,  74.7)"
"2015-01-29";"78";"263.5 (187.3, 339.6)";" 54.8 (38.9,  70.6)";"0.7 (0.5, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.1 (2.9,  5.2)";"2.0 (1.4, 2.6)";"0.4 (0.3, 0.6)";"0.2 (0.2, 0.3)";"269.0 (191.2, 346.7)";" 57.4 (40.8,  73.9)"
"2015-01-28";"77";"261.1 (186.2, 335.9)";" 54.3 (38.7,  69.8)";"0.7 (0.5, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.0 (2.9,  5.2)";"2.0 (1.4, 2.6)";"0.4 (0.3, 0.6)";"0.2 (0.2, 0.3)";"266.5 (190.1, 342.9)";" 56.8 (40.5,  73.1)"
"2015-01-27";"76";"258.7 (185.2, 332.2)";" 53.8 (38.5,  69.0)";"0.7 (0.5, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.0 (2.9,  5.1)";"2.0 (1.4, 2.6)";"0.4 (0.3, 0.6)";"0.2 (0.1, 0.3)";"264.1 (189.0, 339.2)";" 56.3 (40.3,  72.3)"
"2015-01-26";"75";"256.3 (184.1, 328.6)";" 53.3 (38.3,  68.3)";"0.7 (0.5, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.4)";"0.3 (0.2, 0.4)";"4.0 (2.8,  5.1)";"2.0 (1.4, 2.5)";"0.4 (0.3, 0.6)";"0.2 (0.1, 0.3)";"261.7 (187.9, 335.4)";" 55.8 (40.1,  71.5)"
"2015-01-25";"74";"254.0 (183.0, 325.0)";" 52.8 (38.0,  67.5)";"0.7 (0.5, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.9 (2.8,  5.0)";"2.0 (1.4, 2.5)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.3)";"259.3 (186.8, 331.8)";" 55.3 (39.8,  70.7)"
"2015-01-24";"73";"251.7 (181.9, 321.4)";" 52.3 (37.8,  66.8)";"0.7 (0.5, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.9 (2.8,  5.0)";"1.9 (1.4, 2.5)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.3)";"256.9 (185.7, 328.1)";" 54.8 (39.6,  70.0)"
"2015-01-23";"72";"249.4 (180.9, 317.9)";" 51.8 (37.6,  66.1)";"0.7 (0.5, 0.9)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.9 (2.8,  4.9)";"1.9 (1.4, 2.5)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.3)";"254.6 (184.7, 324.5)";" 54.3 (39.4,  69.2)"
"2015-01-22";"71";"247.1 (179.8, 314.3)";" 51.3 (37.4,  65.3)";"0.7 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.8 (2.8,  4.9)";"1.9 (1.4, 2.4)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.3)";"252.2 (183.5, 320.9)";" 53.8 (39.1,  68.4)"
"2015-01-21";"70";"244.8 (178.7, 310.9)";" 50.9 (37.1,  64.6)";"0.7 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.8 (2.8,  4.8)";"1.9 (1.4, 2.4)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.3)";"249.9 (182.5, 317.4)";" 53.3 (38.9,  67.7)"
"2015-01-20";"69";"242.6 (177.7, 307.5)";" 50.4 (36.9,  63.9)";"0.7 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.7 (2.7,  4.7)";"1.9 (1.4, 2.4)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"247.6 (181.4, 313.9)";" 52.8 (38.7,  66.9)"
"2015-01-19";"68";"240.3 (176.6, 304.1)";" 49.9 (36.7,  63.2)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.7 (2.7,  4.7)";"1.9 (1.4, 2.3)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"245.4 (180.3, 310.4)";" 52.3 (38.4,  66.2)"
"2015-01-18";"67";"238.1 (175.6, 300.7)";" 49.5 (36.5,  62.5)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.7 (2.7,  4.6)";"1.8 (1.4, 2.3)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"243.1 (179.2, 307.0)";" 51.8 (38.2,  65.5)"
"2015-01-17";"66";"235.9 (174.5, 297.4)";" 49.0 (36.3,  61.8)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.6 (2.7,  4.6)";"1.8 (1.3, 2.3)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"240.9 (178.1, 303.6)";" 51.4 (38.0,  64.7)"
"2015-01-16";"65";"233.8 (173.4, 294.1)";" 48.6 (36.0,  61.1)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";"3.6 (2.7,  4.5)";"1.8 (1.3, 2.3)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"238.6 (177.1, 300.2)";" 50.9 (37.8,  64.0)"
"2015-01-15";"64";"231.6 (172.4, 290.8)";" 48.1 (35.8,  60.4)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.6 (2.7,  4.5)";"1.8 (1.3, 2.2)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"236.4 (176.0, 296.9)";" 50.4 (37.5,  63.3)"
"2015-01-14";"63";"229.5 (171.4, 287.6)";" 47.7 (35.6,  59.8)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.5 (2.6,  4.4)";"1.8 (1.3, 2.2)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"234.3 (174.9, 293.6)";" 50.0 (37.3,  62.6)"
"2015-01-13";"62";"227.4 (170.3, 284.4)";" 47.2 (35.4,  59.1)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.5 (2.6,  4.4)";"1.8 (1.3, 2.2)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"232.1 (173.9, 290.3)";" 49.5 (37.1,  61.9)"
"2015-01-12";"61";"225.2 (169.3, 281.2)";" 46.8 (35.2,  58.4)";"0.6 (0.5, 0.8)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.5 (2.6,  4.3)";"1.7 (1.3, 2.2)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"230.0 (172.8, 287.1)";" 49.0 (36.8,  61.2)"
"2015-01-11";"60";"223.2 (168.2, 278.1)";" 46.4 (35.0,  57.8)";"0.6 (0.5, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.4 (2.6,  4.3)";"1.7 (1.3, 2.1)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"227.8 (171.7, 283.9)";" 48.6 (36.6,  60.5)"
"2015-01-10";"59";"221.1 (167.2, 275.0)";" 46.0 (34.7,  57.2)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.4 (2.6,  4.2)";"1.7 (1.3, 2.1)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"225.7 (170.7, 280.8)";" 48.1 (36.4,  59.9)"
"2015-01-09";"58";"219.1 (166.2, 272.0)";" 45.5 (34.5,  56.5)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.4 (2.6,  4.2)";"1.7 (1.3, 2.1)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"223.6 (169.6, 277.6)";" 47.7 (36.2,  59.2)"
"2015-01-08";"57";"217.0 (165.1, 268.9)";" 45.1 (34.3,  55.9)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.4 (2.6,  4.2)";"1.7 (1.3, 2.1)";"0.4 (0.3, 0.5)";"0.2 (0.1, 0.2)";"221.6 (168.6, 274.5)";" 47.2 (35.9,  58.5)"
"2015-01-07";"56";"215.0 (164.1, 265.9)";" 44.7 (34.1,  55.3)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.3 (2.5,  4.1)";"1.7 (1.3, 2.1)";"0.4 (0.3, 0.4)";"0.2 (0.1, 0.2)";"219.5 (167.5, 271.5)";" 46.8 (35.7,  57.9)"
"2015-01-06";"55";"213.0 (163.1, 263.0)";" 44.3 (33.9,  54.6)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.3 (2.5,  4.1)";"1.6 (1.3, 2.0)";"0.4 (0.3, 0.4)";"0.2 (0.1, 0.2)";"217.5 (166.5, 268.5)";" 46.4 (35.5,  57.2)"
"2015-01-05";"54";"211.0 (162.0, 260.0)";" 43.9 (33.7,  54.0)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.3 (2.5,  4.0)";"1.6 (1.3, 2.0)";"0.4 (0.3, 0.4)";"0.2 (0.1, 0.2)";"215.4 (165.4, 265.5)";" 45.9 (35.3,  56.6)"
"2015-01-04";"53";"209.1 (161.0, 257.1)";" 43.4 (33.5,  53.4)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.2 (2.5,  4.0)";"1.6 (1.2, 2.0)";"0.4 (0.3, 0.4)";"0.2 (0.1, 0.2)";"213.4 (164.4, 262.5)";" 45.5 (35.1,  56.0)"
"2015-01-03";"52";"207.1 (160.0, 254.3)";" 43.0 (33.3,  52.8)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.2 (2.5,  3.9)";"1.6 (1.2, 2.0)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"211.5 (163.4, 259.6)";" 45.1 (34.8,  55.4)"
"2015-01-02";"51";"205.2 (159.0, 251.4)";" 42.6 (33.0,  52.2)";"0.6 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.2 (2.5,  3.9)";"1.6 (1.2, 1.9)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"209.5 (162.3, 256.7)";" 44.7 (34.6,  54.7)"
"2015-01-01";"50";"203.3 (158.0, 248.6)";" 42.2 (32.8,  51.7)";"0.5 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.1 (2.4,  3.8)";"1.6 (1.2, 1.9)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"207.5 (161.3, 253.8)";" 44.3 (34.4,  54.1)"
"2014-12-31";"49";"201.4 (157.0, 245.8)";" 41.9 (32.6,  51.1)";"0.5 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.1 (2.4,  3.8)";"1.6 (1.2, 1.9)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"205.6 (160.2, 251.0)";" 43.8 (34.2,  53.5)"
"2014-12-30";"48";"199.5 (156.0, 243.1)";" 41.5 (32.4,  50.5)";"0.5 (0.4, 0.7)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.1 (2.4,  3.8)";"1.5 (1.2, 1.9)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"203.7 (159.2, 248.1)";" 43.4 (34.0,  52.9)"
"2014-12-29";"47";"197.7 (155.0, 240.3)";" 41.1 (32.2,  49.9)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.1 (2.4,  3.7)";"1.5 (1.2, 1.9)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"201.8 (158.2, 245.4)";" 43.0 (33.7,  52.3)"
"2014-12-28";"46";"195.8 (154.0, 237.7)";" 40.7 (32.0,  49.4)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.0 (2.4,  3.7)";"1.5 (1.2, 1.8)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"199.9 (157.2, 242.6)";" 42.6 (33.5,  51.7)"
"2014-12-27";"45";"194.0 (153.0, 235.0)";" 40.3 (31.8,  48.8)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";"3.0 (2.4,  3.6)";"1.5 (1.2, 1.8)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"198.0 (156.2, 239.9)";" 42.2 (33.3,  51.2)"
"2014-12-26";"44";"192.2 (152.0, 232.4)";" 39.9 (31.6,  48.3)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"3.0 (2.3,  3.6)";"1.5 (1.2, 1.8)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"196.2 (155.2, 237.2)";" 41.8 (33.1,  50.6)"
"2014-12-25";"43";"190.4 (151.0, 229.7)";" 39.6 (31.4,  47.7)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.9 (2.3,  3.5)";"1.5 (1.2, 1.8)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"194.3 (154.1, 234.5)";" 41.4 (32.9,  50.0)"
"2014-12-24";"42";"188.6 (150.0, 227.2)";" 39.2 (31.2,  47.2)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.9 (2.3,  3.5)";"1.5 (1.2, 1.8)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"192.5 (153.1, 231.9)";" 41.1 (32.7,  49.5)"
"2014-12-23";"41";"186.8 (149.0, 224.6)";" 38.8 (31.0,  46.7)";"0.5 (0.4, 0.6)";"0.1 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.9 (2.3,  3.5)";"1.4 (1.2, 1.7)";"0.3 (0.3, 0.4)";"0.2 (0.1, 0.2)";"190.7 (152.1, 229.3)";" 40.7 (32.4,  48.9)"
"2014-12-22";"40";"185.1 (148.0, 222.1)";" 38.5 (30.8,  46.2)";"0.5 (0.4, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.9 (2.3,  3.4)";"1.4 (1.1, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"188.9 (151.1, 226.7)";" 40.3 (32.2,  48.3)"
"2014-12-21";"39";"183.3 (147.0, 219.6)";" 38.1 (30.6,  45.6)";"0.5 (0.4, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.8 (2.3,  3.4)";"1.4 (1.1, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"187.1 (150.1, 224.2)";" 39.9 (32.0,  47.8)"
"2014-12-20";"38";"181.6 (146.1, 217.1)";" 37.7 (30.4,  45.1)";"0.5 (0.4, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.8 (2.3,  3.4)";"1.4 (1.1, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"185.4 (149.1, 221.7)";" 39.5 (31.8,  47.3)"
"2014-12-19";"37";"179.9 (145.1, 214.7)";" 37.4 (30.2,  44.6)";"0.5 (0.4, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.8 (2.2,  3.3)";"1.4 (1.1, 1.7)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"183.6 (148.1, 219.2)";" 39.2 (31.6,  46.7)"
"2014-12-18";"36";"178.2 (144.1, 212.3)";" 37.0 (30.0,  44.1)";"0.5 (0.4, 0.6)";"0.0 (0.0, 0.1)";"0.2 (0.2, 0.2)";"0.2 (0.2, 0.2)";"2.8 (2.2,  3.3)";"1.4 (1.1, 1.6)";"0.3 (0.2, 0.4)";"0.1 (0.1, 0.2)";"181.9 (147.1, 216.7)";" 38.8 (31.4,  46.2)"
