"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-02-08";"88";"11793 ( 8102, 15484)";"13 ( 9, 17)";"27 (19, 35)";" 6 (4,  8)";"15 (10, 20)";"19 (13, 25)";"40 (28,  52)";"19 (13, 25)";" 52 (36,  68)";"19 (13, 25)";"105 ( 72, 138)";"30 (21, 39)";"13 ( 9, 17)";"17 (12, 22)";"375 (332, 418)"
"2015-02-07";"87";"11687 ( 8057, 15317)";"13 ( 9, 17)";"26 (18, 34)";" 6 (4,  8)";"15 (10, 20)";"19 (13, 25)";"39 (27,  51)";"19 (13, 25)";" 52 (36,  68)";"19 (13, 25)";"104 ( 72, 136)";"30 (21, 39)";"13 ( 9, 17)";"16 (11, 21)";"371 (329, 413)"
"2015-02-06";"86";"11582 ( 8012, 15152)";"13 ( 9, 17)";"26 (18, 34)";" 6 (4,  8)";"14 (10, 18)";"19 (13, 25)";"39 (27,  51)";"19 (13, 25)";" 52 (36,  68)";"19 (13, 25)";"103 ( 71, 135)";"30 (21, 39)";"13 ( 9, 17)";"16 (11, 21)";"369 (327, 411)"
"2015-02-05";"85";"11477 ( 7967, 14987)";"13 ( 9, 17)";"26 (18, 34)";" 6 (4,  8)";"14 (10, 18)";"19 (13, 25)";"38 (26,  50)";"19 (13, 25)";" 51 (35,  67)";"19 (13, 25)";"102 ( 71, 133)";"29 (20, 38)";"13 ( 9, 17)";"16 (11, 21)";"365 (324, 406)"
"2015-02-04";"84";"11373 ( 7922, 14824)";"13 ( 9, 17)";"26 (18, 34)";" 6 (4,  8)";"14 (10, 18)";"19 (13, 25)";"38 (26,  50)";"19 (13, 25)";" 51 (36,  66)";"19 (13, 25)";"101 ( 70, 132)";"29 (20, 38)";"13 ( 9, 17)";"16 (11, 21)";"364 (324, 404)"
"2015-02-03";"83";"11271 ( 7878, 14664)";"12 ( 8, 16)";"25 (17, 33)";" 6 (4,  8)";"14 (10, 18)";"19 (13, 25)";"38 (27,  49)";"19 (13, 25)";" 50 (35,  65)";"19 (13, 25)";"100 ( 70, 130)";"29 (20, 38)";"12 ( 8, 16)";"16 (11, 21)";"359 (319, 399)"
"2015-02-02";"82";"11169 ( 7834, 14504)";"12 ( 8, 16)";"25 (17, 33)";" 6 (4,  8)";"14 (10, 18)";"18 (12, 24)";"37 (26,  48)";"18 (12, 24)";" 50 (35,  65)";"18 (12, 24)";" 99 ( 69, 129)";"28 (19, 37)";"12 ( 8, 16)";"16 (11, 21)";"353 (314, 392)"
"2015-02-01";"81";"11067 ( 7788, 14346)";"12 ( 8, 16)";"25 (18, 32)";" 6 (4,  8)";"14 (10, 18)";"18 (13, 23)";"37 (26,  48)";"18 (13, 23)";" 49 (34,  64)";"18 (13, 23)";" 98 ( 69, 127)";"28 (20, 36)";"12 ( 8, 16)";"15 (10, 20)";"350 (312, 388)"
"2015-01-31";"80";"10967 ( 7744, 14190)";"12 ( 8, 16)";"25 (18, 32)";" 6 (4,  8)";"14 (10, 18)";"18 (13, 23)";"37 (26,  48)";"18 (13, 23)";" 49 (35,  63)";"18 (13, 23)";" 98 ( 69, 127)";"28 (20, 36)";"12 ( 8, 16)";"15 (10, 20)";"350 (312, 388)"
"2015-01-30";"79";"10868 ( 7701, 14035)";"12 ( 9, 15)";"24 (17, 31)";" 6 (4,  8)";"14 (10, 18)";"18 (13, 23)";"36 (25,  47)";"18 (13, 23)";" 48 (34,  62)";"18 (13, 23)";" 97 ( 69, 125)";"28 (20, 36)";"12 ( 9, 15)";"15 (11, 19)";"346 (309, 383)"
"2015-01-29";"78";"10769 ( 7656, 13882)";"12 ( 9, 15)";"24 (17, 31)";" 6 (4,  8)";"13 ( 9, 17)";"18 (13, 23)";"36 (26,  46)";"18 (13, 23)";" 48 (34,  62)";"18 (13, 23)";" 96 ( 68, 124)";"27 (19, 35)";"12 ( 9, 15)";"15 (11, 19)";"343 (307, 379)"
"2015-01-28";"77";"10671 ( 7612, 13730)";"12 ( 9, 15)";"24 (17, 31)";" 6 (4,  8)";"13 ( 9, 17)";"18 (13, 23)";"36 (26,  46)";"18 (13, 23)";" 47 (33,  61)";"18 (13, 23)";" 95 ( 68, 122)";"27 (19, 35)";"12 ( 9, 15)";"15 (11, 19)";"341 (305, 377)"
"2015-01-27";"76";"10574 ( 7568, 13580)";"12 ( 9, 15)";"24 (17, 31)";" 6 (4,  8)";"13 ( 9, 17)";"17 (12, 22)";"35 (25,  45)";"17 (12, 22)";" 47 (34,  60)";"17 (12, 22)";" 94 ( 67, 121)";"27 (19, 35)";"12 ( 9, 15)";"15 (11, 19)";"336 (301, 371)"
"2015-01-26";"75";"10477 ( 7524, 13430)";"12 ( 9, 15)";"24 (17, 31)";" 6 (4,  8)";"13 ( 9, 17)";"17 (12, 22)";"35 (25,  45)";"17 (12, 22)";" 47 (34,  60)";"17 (12, 22)";" 93 ( 67, 119)";"27 (19, 35)";"12 ( 9, 15)";"15 (11, 19)";"335 (301, 369)"
"2015-01-25";"74";"10382 ( 7481, 13283)";"11 ( 8, 14)";"23 (16, 30)";" 6 (4,  8)";"13 ( 9, 17)";"17 (12, 22)";"35 (25,  45)";"17 (12, 22)";" 46 (33,  59)";"17 (12, 22)";" 92 ( 66, 118)";"26 (19, 33)";"11 ( 8, 14)";"15 (11, 19)";"329 (295, 363)"
"2015-01-24";"73";"10287 ( 7437, 13137)";"11 ( 8, 14)";"23 (17, 29)";" 6 (4,  8)";"13 ( 9, 17)";"17 (12, 22)";"34 (24,  44)";"17 (12, 22)";" 46 (33,  59)";"17 (12, 22)";" 92 ( 67, 117)";"26 (19, 33)";"11 ( 8, 14)";"14 (10, 18)";"327 (294, 360)"
"2015-01-23";"72";"10193 ( 7393, 12993)";"11 ( 8, 14)";"23 (17, 29)";" 6 (4,  8)";"13 (10, 16)";"17 (12, 22)";"34 (25,  43)";"17 (12, 22)";" 45 (33,  57)";"17 (12, 22)";" 91 ( 66, 116)";"26 (19, 33)";"11 ( 8, 14)";"14 (10, 18)";"325 (292, 358)"
"2015-01-22";"71";"10099 ( 7349, 12849)";"11 ( 8, 14)";"23 (17, 29)";" 6 (4,  8)";"13 (10, 16)";"17 (12, 22)";"34 (25,  43)";"17 (12, 22)";" 45 (33,  57)";"17 (12, 22)";" 90 ( 66, 114)";"26 (19, 33)";"11 ( 8, 14)";"14 (10, 18)";"324 (292, 356)"
"2015-01-21";"70";"10007 ( 7306, 12708)";"11 ( 8, 14)";"23 (17, 29)";" 6 (5,  7)";"13 (10, 16)";"17 (13, 21)";"34 (25,  43)";"17 (13, 21)";" 45 (33,  57)";"17 (13, 21)";" 89 ( 65, 113)";"26 (19, 33)";"11 ( 8, 14)";"14 (10, 18)";"323 (291, 355)"
"2015-01-20";"69";" 9915 ( 7263, 12567)";"11 ( 8, 14)";"22 (16, 28)";" 5 (4,  6)";"12 ( 9, 15)";"16 (12, 20)";"33 (24,  42)";"16 (12, 20)";" 44 (32,  56)";"16 (12, 20)";" 88 ( 64, 112)";"25 (18, 32)";"11 ( 8, 14)";"14 (10, 18)";"313 (282, 344)"
"2015-01-19";"68";" 9824 ( 7219, 12429)";"11 ( 8, 14)";"22 (16, 28)";" 5 (4,  6)";"12 ( 9, 15)";"16 (12, 20)";"33 (24,  42)";"16 (12, 20)";" 44 (32,  56)";"16 (12, 20)";" 87 ( 64, 110)";"25 (18, 32)";"11 ( 8, 14)";"14 (10, 18)";"312 (282, 342)"
"2015-01-18";"67";" 9734 ( 7176, 12292)";"11 ( 8, 14)";"22 (16, 28)";" 5 (4,  6)";"12 ( 9, 15)";"16 (12, 20)";"33 (24,  42)";"16 (12, 20)";" 43 (32,  54)";"16 (12, 20)";" 87 ( 64, 110)";"25 (18, 32)";"11 ( 8, 14)";"14 (10, 18)";"311 (281, 341)"
"2015-01-17";"66";" 9644 ( 7133, 12155)";"11 ( 8, 14)";"22 (16, 28)";" 5 (4,  6)";"12 ( 9, 15)";"16 (12, 20)";"32 (24,  40)";"16 (12, 20)";" 43 (32,  54)";"16 (12, 20)";" 86 ( 64, 108)";"25 (19, 31)";"11 ( 8, 14)";"14 (10, 18)";"309 (280, 338)"
"2015-01-16";"65";" 9555 ( 7090, 12020)";"11 ( 8, 14)";"21 (15, 27)";" 5 (4,  6)";"12 ( 9, 15)";"16 (12, 20)";"32 (24,  40)";"16 (12, 20)";" 43 (32,  54)";"16 (12, 20)";" 85 ( 63, 107)";"24 (18, 30)";"11 ( 8, 14)";"13 (10, 16)";"305 (276, 334)"
"2015-01-15";"64";" 9467 ( 7047, 11887)";"10 ( 7, 13)";"21 (16, 26)";" 5 (4,  6)";"12 ( 9, 15)";"16 (12, 20)";"32 (24,  40)";"16 (12, 20)";" 42 (31,  53)";"16 (12, 20)";" 84 ( 62, 106)";"24 (18, 30)";"10 ( 7, 13)";"13 (10, 16)";"301 (273, 329)"
"2015-01-14";"63";" 9380 ( 7004, 11756)";"10 ( 7, 13)";"21 (16, 26)";" 5 (4,  6)";"12 ( 9, 15)";"15 (11, 19)";"31 (23,  39)";"15 (11, 19)";" 42 (31,  53)";"15 (11, 19)";" 83 ( 62, 104)";"24 (18, 30)";"10 ( 7, 13)";"13 (10, 16)";"296 (268, 324)"
"2015-01-13";"62";" 9293 ( 6961, 11625)";"10 ( 7, 13)";"21 (16, 26)";" 5 (4,  6)";"12 ( 9, 15)";"15 (11, 19)";"31 (23,  39)";"15 (11, 19)";" 41 (31,  51)";"15 (11, 19)";" 83 ( 62, 104)";"24 (18, 30)";"10 ( 7, 13)";"13 (10, 16)";"295 (268, 322)"
"2015-01-12";"61";" 9207 ( 6918, 11496)";"10 ( 7, 13)";"21 (16, 26)";" 5 (4,  6)";"12 ( 9, 15)";"15 (11, 19)";"31 (23,  39)";"15 (11, 19)";" 41 (31,  51)";"15 (11, 19)";" 82 ( 62, 102)";"23 (17, 29)";"10 ( 7, 13)";"13 (10, 16)";"293 (266, 320)"
"2015-01-11";"60";" 9122 ( 6876, 11368)";"10 ( 8, 12)";"21 (16, 26)";" 5 (4,  6)";"11 ( 8, 14)";"15 (11, 19)";"31 (23,  39)";"15 (11, 19)";" 41 (31,  51)";"15 (11, 19)";" 81 ( 61, 101)";"23 (17, 29)";"10 ( 8, 12)";"13 (10, 16)";"291 (265, 317)"
"2015-01-10";"59";" 9038 ( 6834, 11242)";"10 ( 8, 12)";"20 (15, 25)";" 5 (4,  6)";"11 ( 8, 14)";"15 (11, 19)";"30 (23,  37)";"15 (11, 19)";" 40 (30,  50)";"15 (11, 19)";" 80 ( 60, 100)";"23 (17, 29)";"10 ( 8, 12)";"13 (10, 16)";"287 (261, 313)"
"2015-01-09";"58";" 8954 ( 6792, 11116)";"10 ( 8, 12)";"20 (15, 25)";" 5 (4,  6)";"11 ( 8, 14)";"15 (11, 19)";"30 (23,  37)";"15 (11, 19)";" 40 (30,  50)";"15 (11, 19)";" 80 ( 61,  99)";"23 (17, 29)";"10 ( 8, 12)";"13 (10, 16)";"287 (262, 312)"
"2015-01-08";"57";" 8871 ( 6749, 10993)";"10 ( 8, 12)";"20 (15, 25)";" 5 (4,  6)";"11 ( 8, 14)";"15 (11, 19)";"30 (23,  37)";"15 (11, 19)";" 39 (30,  48)";"15 (11, 19)";" 79 ( 60,  98)";"23 (18, 28)";"10 ( 8, 12)";"12 ( 9, 15)";"284 (259, 309)"
"2015-01-07";"56";" 8789 ( 6708, 10870)";"10 ( 8, 12)";"20 (15, 25)";" 5 (4,  6)";"11 ( 8, 14)";"15 (12, 18)";"29 (22,  36)";"15 (12, 18)";" 39 (30,  48)";"15 (12, 18)";" 78 ( 59,  97)";"22 (17, 27)";"10 ( 8, 12)";"12 ( 9, 15)";"281 (257, 305)"
"2015-01-06";"55";" 8707 ( 6665, 10749)";"10 ( 8, 12)";"20 (15, 25)";" 5 (4,  6)";"11 ( 8, 14)";"14 (11, 17)";"29 (22,  36)";"14 (11, 17)";" 39 (30,  48)";"14 (11, 17)";" 77 ( 59,  95)";"22 (17, 27)";"10 ( 8, 12)";"12 ( 9, 15)";"277 (253, 301)"
"2015-01-05";"54";" 8626 ( 6623, 10629)";" 9 ( 7, 11)";"19 (14, 24)";" 5 (4,  6)";"11 ( 8, 14)";"14 (11, 17)";"29 (22,  36)";"14 (11, 17)";" 38 (29,  47)";"14 (11, 17)";" 77 ( 59,  95)";"22 (17, 27)";" 9 ( 7, 11)";"12 ( 9, 15)";"273 (250, 296)"
"2015-01-04";"53";" 8546 ( 6582, 10510)";" 9 ( 7, 11)";"19 (15, 23)";" 5 (4,  6)";"11 ( 9, 13)";"14 (11, 17)";"29 (22,  36)";"14 (11, 17)";" 38 (29,  47)";"14 (11, 17)";" 76 ( 59,  93)";"22 (17, 27)";" 9 ( 7, 11)";"12 ( 9, 15)";"272 (249, 295)"
"2015-01-03";"52";" 8467 ( 6541, 10393)";" 9 ( 7, 11)";"19 (15, 23)";" 5 (4,  6)";"11 ( 9, 13)";"14 (11, 17)";"28 (22,  34)";"14 (11, 17)";" 38 (29,  47)";"14 (11, 17)";" 75 ( 58,  92)";"22 (17, 27)";" 9 ( 7, 11)";"12 ( 9, 15)";"270 (248, 292)"
"2015-01-02";"51";" 8388 ( 6499, 10277)";" 9 ( 7, 11)";"19 (15, 23)";" 5 (4,  6)";"10 ( 8, 12)";"14 (11, 17)";"28 (22,  34)";"14 (11, 17)";" 37 (29,  45)";"14 (11, 17)";" 75 ( 58,  92)";"21 (16, 26)";" 9 ( 7, 11)";"12 ( 9, 15)";"267 (245, 289)"
"2015-01-01";"50";" 8310 ( 6458, 10162)";" 9 ( 7, 11)";"19 (15, 23)";" 5 (4,  6)";"10 ( 8, 12)";"14 (11, 17)";"28 (22,  34)";"14 (11, 17)";" 37 (29,  45)";"14 (11, 17)";" 74 ( 58,  90)";"21 (16, 26)";" 9 ( 7, 11)";"12 ( 9, 15)";"266 (244, 288)"
"2014-12-31";"49";" 8232 ( 6416, 10048)";" 9 ( 7, 11)";"19 (15, 23)";" 5 (4,  6)";"10 ( 8, 12)";"14 (11, 17)";"28 (22,  34)";"14 (11, 17)";" 37 (29,  45)";"14 (11, 17)";" 73 ( 57,  89)";"21 (16, 26)";" 9 ( 7, 11)";"12 ( 9, 15)";"265 (244, 286)"
"2014-12-30";"48";" 8155 ( 6375,  9935)";" 9 ( 7, 11)";"18 (14, 22)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"27 (21,  33)";"13 (10, 16)";" 36 (28,  44)";"13 (10, 16)";" 73 ( 57,  89)";"21 (16, 26)";" 9 ( 7, 11)";"11 ( 9, 13)";"257 (236, 278)"
"2014-12-29";"47";" 8079 ( 6334,  9824)";" 9 ( 7, 11)";"18 (14, 22)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"27 (21,  33)";"13 (10, 16)";" 36 (28,  44)";"13 (10, 16)";" 72 ( 56,  88)";"21 (17, 25)";" 9 ( 7, 11)";"11 ( 9, 13)";"256 (236, 276)"
"2014-12-28";"46";" 8004 ( 6294,  9714)";" 9 ( 7, 11)";"18 (14, 22)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"27 (21,  33)";"13 (10, 16)";" 36 (28,  44)";"13 (10, 16)";" 71 ( 56,  86)";"20 (16, 24)";" 9 ( 7, 11)";"11 ( 9, 13)";"254 (234, 274)"
"2014-12-27";"45";" 7929 ( 6253,  9605)";" 9 ( 7, 11)";"18 (14, 22)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"27 (21,  33)";"13 (10, 16)";" 35 (28,  42)";"13 (10, 16)";" 71 ( 56,  86)";"20 (16, 24)";" 9 ( 7, 11)";"11 ( 9, 13)";"253 (233, 273)"
"2014-12-26";"44";" 7855 ( 6212,  9498)";" 9 ( 7, 11)";"18 (14, 22)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"26 (20,  32)";"13 (10, 16)";" 35 (28,  42)";"13 (10, 16)";" 70 ( 55,  85)";"20 (16, 24)";" 9 ( 7, 11)";"11 ( 9, 13)";"251 (232, 270)"
"2014-12-25";"43";" 7781 ( 6171,  9391)";" 9 ( 7, 11)";"18 (14, 22)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"26 (21,  31)";"13 (10, 16)";" 35 (28,  42)";"13 (10, 16)";" 69 ( 55,  83)";"20 (16, 24)";" 9 ( 7, 11)";"11 ( 9, 13)";"250 (231, 269)"
"2014-12-24";"42";" 7708 ( 6131,  9285)";" 8 ( 6, 10)";"17 (13, 21)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"26 (21,  31)";"13 (10, 16)";" 34 (27,  41)";"13 (10, 16)";" 69 ( 55,  83)";"20 (16, 24)";" 8 ( 6, 10)";"11 ( 9, 13)";"246 (228, 264)"
"2014-12-23";"41";" 7636 ( 6091,  9181)";" 8 ( 6, 10)";"17 (14, 20)";" 4 (3,  5)";"10 ( 8, 12)";"13 (10, 16)";"26 (21,  31)";"13 (10, 16)";" 34 (27,  41)";"13 (10, 16)";" 68 ( 54,  82)";"19 (15, 23)";" 8 ( 6, 10)";"11 ( 9, 13)";"244 (226, 262)"
"2014-12-22";"40";" 7564 ( 6050,  9078)";" 8 ( 6, 10)";"17 (14, 20)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"25 (20,  30)";"12 (10, 14)";" 34 (27,  41)";"12 (10, 14)";" 67 ( 54,  80)";"19 (15, 23)";" 8 ( 6, 10)";"11 ( 9, 13)";"238 (220, 256)"
"2014-12-21";"39";" 7493 ( 6010,  8976)";" 8 ( 6, 10)";"17 (14, 20)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"25 (20,  30)";"12 (10, 14)";" 33 (26,  40)";"12 (10, 14)";" 67 ( 54,  80)";"19 (15, 23)";" 8 ( 6, 10)";"10 ( 8, 12)";"236 (219, 253)"
"2014-12-20";"38";" 7423 ( 5971,  8875)";" 8 ( 6, 10)";"17 (14, 20)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"25 (20,  30)";"12 (10, 14)";" 33 (27,  39)";"12 (10, 14)";" 66 ( 53,  79)";"19 (15, 23)";" 8 ( 6, 10)";"10 ( 8, 12)";"235 (218, 252)"
"2014-12-19";"37";" 7353 ( 5931,  8775)";" 8 ( 6, 10)";"17 (14, 20)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"25 (20,  30)";"12 (10, 14)";" 33 (27,  39)";"12 (10, 14)";" 65 ( 52,  78)";"19 (15, 23)";" 8 ( 6, 10)";"10 ( 8, 12)";"234 (217, 251)"
"2014-12-18";"36";" 7284 ( 5891,  8677)";" 8 ( 6, 10)";"16 (13, 19)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"24 (19,  29)";"12 (10, 14)";" 32 (26,  38)";"12 (10, 14)";" 65 ( 53,  77)";"19 (15, 23)";" 8 ( 6, 10)";"10 ( 8, 12)";"231 (215, 247)"
"2014-12-17";"35";" 7216 ( 5852,  8580)";" 8 ( 7,  9)";"16 (13, 19)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"24 (19,  29)";"12 (10, 14)";" 32 (26,  38)";"12 (10, 14)";" 64 ( 52,  76)";"18 (15, 21)";" 8 ( 7,  9)";"10 ( 8, 12)";"229 (213, 245)"
"2014-12-16";"34";" 7148 ( 5813,  8483)";" 8 ( 7,  9)";"16 (13, 19)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"24 (20,  28)";"12 (10, 14)";" 32 (26,  38)";"12 (10, 14)";" 64 ( 52,  76)";"18 (15, 21)";" 8 ( 7,  9)";"10 ( 8, 12)";"229 (213, 245)"
"2014-12-15";"33";" 7080 ( 5773,  8387)";" 8 ( 7,  9)";"16 (13, 19)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"24 (20,  28)";"12 (10, 14)";" 32 (26,  38)";"12 (10, 14)";" 63 ( 51,  75)";"18 (15, 21)";" 8 ( 7,  9)";"10 ( 8, 12)";"228 (213, 243)"
"2014-12-14";"32";" 7014 ( 5735,  8293)";" 8 ( 7,  9)";"16 (13, 19)";" 4 (3,  5)";" 9 ( 7, 11)";"12 (10, 14)";"23 (19,  27)";"12 (10, 14)";" 31 (25,  37)";"12 (10, 14)";" 62 ( 51,  73)";"18 (15, 21)";" 8 ( 7,  9)";"10 ( 8, 12)";"225 (210, 240)"
"2014-12-13";"31";" 6948 ( 5696,  8200)";" 8 ( 7,  9)";"16 (13, 19)";" 4 (3,  5)";" 9 ( 7, 11)";"11 ( 9, 13)";"23 (19,  27)";"11 ( 9, 13)";" 31 (25,  37)";"11 ( 9, 13)";" 62 ( 51,  73)";"18 (15, 21)";" 8 ( 7,  9)";"10 ( 8, 12)";"222 (207, 237)"
"2014-12-12";"30";" 6882 ( 5657,  8107)";" 8 ( 7,  9)";"15 (12, 18)";" 4 (3,  5)";" 9 ( 7, 11)";"11 ( 9, 13)";"23 (19,  27)";"11 ( 9, 13)";" 31 (26,  36)";"11 ( 9, 13)";" 61 ( 50,  72)";"18 (15, 21)";" 8 ( 7,  9)";"10 ( 8, 12)";"220 (206, 234)"
"2014-12-11";"29";" 6817 ( 5618,  8016)";" 7 ( 6,  8)";"15 (12, 18)";" 4 (3,  5)";" 9 ( 8, 10)";"11 ( 9, 13)";"23 (19,  27)";"11 ( 9, 13)";" 30 (25,  35)";"11 ( 9, 13)";" 61 ( 50,  72)";"17 (14, 20)";" 7 ( 6,  8)";"10 ( 8, 12)";"216 (202, 230)"
"2014-12-10";"28";" 6753 ( 5580,  7926)";" 7 ( 6,  8)";"15 (12, 18)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"23 (19,  27)";"11 ( 9, 13)";" 30 (25,  35)";"11 ( 9, 13)";" 60 ( 50,  70)";"17 (14, 20)";" 7 ( 6,  8)";" 9 ( 7, 11)";"213 (199, 227)"
"2014-12-09";"27";" 6689 ( 5542,  7836)";" 7 ( 6,  8)";"15 (12, 18)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"22 (18,  26)";"11 ( 9, 13)";" 30 (25,  35)";"11 ( 9, 13)";" 60 ( 50,  70)";"17 (14, 20)";" 7 ( 6,  8)";" 9 ( 7, 11)";"212 (199, 225)"
"2014-12-08";"26";" 6626 ( 5504,  7748)";" 7 ( 6,  8)";"15 (12, 18)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"22 (18,  26)";"11 ( 9, 13)";" 29 (24,  34)";"11 ( 9, 13)";" 59 ( 49,  69)";"17 (14, 20)";" 7 ( 6,  8)";" 9 ( 7, 11)";"210 (197, 223)"
"2014-12-07";"25";" 6563 ( 5465,  7661)";" 7 ( 6,  8)";"15 (13, 17)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"22 (18,  26)";"11 ( 9, 13)";" 29 (24,  34)";"11 ( 9, 13)";" 58 ( 48,  68)";"17 (14, 20)";" 7 ( 6,  8)";" 9 ( 7, 11)";"209 (196, 222)"
"2014-12-06";"24";" 6501 ( 5428,  7574)";" 7 ( 6,  8)";"15 (13, 17)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"22 (18,  26)";"11 ( 9, 13)";" 29 (24,  34)";"11 ( 9, 13)";" 58 ( 48,  68)";"17 (14, 20)";" 7 ( 6,  8)";" 9 ( 7, 11)";"209 (196, 222)"
"2014-12-05";"23";" 6439 ( 5389,  7489)";" 7 ( 6,  8)";"14 (12, 16)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"22 (18,  26)";"11 ( 9, 13)";" 29 (24,  34)";"11 ( 9, 13)";" 57 ( 48,  66)";"16 (13, 19)";" 7 ( 6,  8)";" 9 ( 8, 10)";"206 (194, 218)"
"2014-12-04";"22";" 6378 ( 5352,  7404)";" 7 ( 6,  8)";"14 (12, 16)";" 4 (3,  5)";" 8 ( 7,  9)";"11 ( 9, 13)";"21 (18,  24)";"11 ( 9, 13)";" 28 (23,  33)";"11 ( 9, 13)";" 57 ( 48,  66)";"16 (13, 19)";" 7 ( 6,  8)";" 9 ( 8, 10)";"204 (192, 216)"
"2014-12-03";"21";" 6318 ( 5315,  7321)";" 7 ( 6,  8)";"14 (12, 16)";" 3 (2,  4)";" 8 ( 7,  9)";"10 ( 8, 12)";"21 (18,  24)";"10 ( 8, 12)";" 28 (24,  32)";"10 ( 8, 12)";" 56 ( 47,  65)";"16 (13, 19)";" 7 ( 6,  8)";" 9 ( 8, 10)";"199 (187, 211)"
"2014-12-02";"20";" 6258 ( 5277,  7239)";" 7 ( 6,  8)";"14 (12, 16)";" 3 (2,  4)";" 8 ( 7,  9)";"10 ( 8, 12)";"21 (18,  24)";"10 ( 8, 12)";" 28 (24,  32)";"10 ( 8, 12)";" 56 ( 47,  65)";"16 (13, 19)";" 7 ( 6,  8)";" 9 ( 8, 10)";"199 (188, 210)"
"2014-12-01";"19";" 6199 ( 5240,  7158)";" 7 ( 6,  8)";"14 (12, 16)";" 3 (2,  4)";" 8 ( 7,  9)";"10 ( 8, 12)";"21 (18,  24)";"10 ( 8, 12)";" 28 (24,  32)";"10 ( 8, 12)";" 55 ( 46,  64)";"16 (14, 18)";" 7 ( 6,  8)";" 9 ( 8, 10)";"198 (187, 209)"
"2014-11-30";"18";" 6140 ( 5203,  7077)";" 7 ( 6,  8)";"14 (12, 16)";" 3 (2,  4)";" 8 ( 7,  9)";"10 ( 8, 12)";"21 (18,  24)";"10 ( 8, 12)";" 27 (23,  31)";"10 ( 8, 12)";" 55 ( 47,  63)";"16 (14, 18)";" 7 ( 6,  8)";" 9 ( 8, 10)";"197 (186, 208)"
"2014-11-29";"17";" 6082 ( 5167,  6997)";" 7 ( 6,  8)";"14 (12, 16)";" 3 (2,  4)";" 8 ( 7,  9)";"10 ( 8, 12)";"20 (17,  23)";"10 ( 8, 12)";" 27 (23,  31)";"10 ( 8, 12)";" 54 ( 46,  62)";"16 (14, 18)";" 7 ( 6,  8)";" 9 ( 8, 10)";"195 (184, 206)"
"2014-11-28";"16";" 6024 ( 5130,  6918)";" 7 ( 6,  8)";"14 (12, 16)";" 3 (3,  3)";" 8 ( 7,  9)";"10 ( 9, 11)";"20 (17,  23)";"10 ( 9, 11)";" 27 (23,  31)";"10 ( 9, 11)";" 54 ( 46,  62)";"15 (13, 17)";" 7 ( 6,  8)";" 8 ( 7,  9)";"193 (183, 203)"
"2014-11-27";"15";" 5967 ( 5093,  6841)";" 7 ( 6,  8)";"13 (11, 15)";" 3 (3,  3)";" 7 ( 6,  8)";"10 ( 9, 11)";"20 (17,  23)";"10 ( 9, 11)";" 27 (23,  31)";"10 ( 9, 11)";" 53 ( 45,  61)";"15 (13, 17)";" 7 ( 6,  8)";" 8 ( 7,  9)";"190 (180, 200)"
"2014-11-26";"14";" 5910 ( 5057,  6763)";" 7 ( 6,  8)";"13 (11, 15)";" 3 (3,  3)";" 7 ( 6,  8)";"10 ( 9, 11)";"20 (17,  23)";"10 ( 9, 11)";" 26 (22,  30)";"10 ( 9, 11)";" 53 ( 45,  61)";"15 (13, 17)";" 7 ( 6,  8)";" 8 ( 7,  9)";"189 (179, 199)"
