"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-25";"105";"2091.7 ( 687.2, 3496.2)";" 434.7 (142.8,  726.6)";" 5.6 (1.8,  9.4)";"0.6 (0.2, 0.9)";"2.2 (0.7, 3.8)";"2.2 (0.7, 3.8)";"32.3 (10.6,  54.0)";"16.2 ( 5.3, 27.0)";"3.5 (1.2,  5.9)";"1.7 (0.6, 2.8)";"2135.4 ( 701.5, 3569.2)";" 455.3 (149.6,  761.1)"
"2015-02-24";"104";"2050.7 ( 680.6, 3420.8)";" 426.2 (141.4,  710.9)";" 5.5 (1.8,  9.2)";"0.6 (0.2, 0.9)";"2.2 (0.7, 3.7)";"2.2 (0.7, 3.7)";"31.7 (10.5,  52.8)";"15.8 ( 5.3, 26.4)";"3.4 (1.1,  5.7)";"1.7 (0.5, 2.8)";"2093.5 ( 694.8, 3492.3)";" 446.4 (148.2,  744.7)"
"2015-02-23";"103";"2010.4 ( 674.2, 3346.6)";" 417.8 (140.1,  695.5)";" 5.4 (1.8,  9.0)";"0.5 (0.2, 0.9)";"2.2 (0.7, 3.6)";"2.2 (0.7, 3.6)";"31.0 (10.4,  51.7)";"15.5 ( 5.2, 25.8)";"3.4 (1.1,  5.6)";"1.6 (0.5, 2.7)";"2052.4 ( 688.3, 3416.5)";" 437.6 (146.8,  728.5)"
"2015-02-22";"102";"1970.7 ( 667.9, 3273.5)";" 409.5 (138.8,  680.3)";" 5.3 (1.8,  8.8)";"0.5 (0.2, 0.9)";"2.1 (0.7, 3.5)";"2.1 (0.7, 3.5)";"30.4 (10.3,  50.6)";"15.2 ( 5.2, 25.3)";"3.3 (1.1,  5.5)";"1.6 (0.5, 2.6)";"2011.8 ( 681.9, 3341.8)";" 429.0 (145.4,  712.6)"
"2015-02-21";"101";"1931.7 ( 661.8, 3201.5)";" 401.4 (137.5,  665.3)";" 5.2 (1.8,  8.6)";"0.5 (0.2, 0.9)";"2.1 (0.7, 3.4)";"2.1 (0.7, 3.4)";"29.8 (10.2,  49.4)";"14.9 ( 5.1, 24.7)";"3.2 (1.1,  5.4)";"1.6 (0.5, 2.6)";"1972.0 ( 675.6, 3268.4)";" 420.5 (144.1,  696.9)"
"2015-02-20";"100";"1893.3 ( 655.8, 3130.8)";" 393.5 (136.3,  650.6)";" 5.1 (1.8,  8.4)";"0.5 (0.2, 0.8)";"2.0 (0.7, 3.4)";"2.0 (0.7, 3.4)";"29.2 (10.1,  48.4)";"14.6 ( 5.1, 24.2)";"3.2 (1.1,  5.3)";"1.5 (0.5, 2.5)";"1932.8 ( 669.5, 3196.2)";" 412.1 (142.8,  681.5)"
"2015-02-19";"99";"1855.6 ( 650.0, 3061.2)";" 385.6 (135.1,  636.2)";" 5.0 (1.7,  8.2)";"0.5 (0.2, 0.8)";"2.0 (0.7, 3.3)";"2.0 (0.7, 3.3)";"28.7 (10.0,  47.3)";"14.3 ( 5.0, 23.6)";"3.1 (1.1,  5.1)";"1.5 (0.5, 2.5)";"1894.4 ( 663.6, 3125.1)";" 403.9 (141.5,  666.4)"
"2015-02-18";"98";"1818.5 ( 644.3, 2992.8)";" 377.9 (133.9,  622.0)";" 4.9 (1.7,  8.0)";"0.5 (0.2, 0.8)";"2.0 (0.7, 3.2)";"2.0 (0.7, 3.2)";"28.1 ( 9.9,  46.2)";"14.0 ( 5.0, 23.1)";"3.1 (1.1,  5.0)";"1.5 (0.5, 2.4)";"1856.5 ( 657.7, 3055.3)";" 395.9 (140.3,  651.5)"
"2015-02-17";"97";"1782.1 ( 638.7, 2925.6)";" 370.4 (132.7,  608.0)";" 4.8 (1.7,  7.9)";"0.5 (0.2, 0.8)";"1.9 (0.7, 3.1)";"1.9 (0.7, 3.1)";"27.5 ( 9.9,  45.2)";"13.8 ( 4.9, 22.6)";"3.0 (1.1,  4.9)";"1.4 (0.5, 2.4)";"1819.4 ( 652.0, 2986.7)";" 387.9 (139.0,  636.9)"
"2015-02-16";"96";"1746.4 ( 633.2, 2859.6)";" 362.9 (131.6,  594.3)";" 4.7 (1.7,  7.7)";"0.5 (0.2, 0.8)";"1.9 (0.7, 3.1)";"1.9 (0.7, 3.1)";"27.0 ( 9.8,  44.2)";"13.5 ( 4.9, 22.1)";"2.9 (1.1,  4.8)";"1.4 (0.5, 2.3)";"1782.9 ( 646.4, 2919.3)";" 380.2 (137.8,  622.5)"
"2015-02-15";"95";"1711.3 ( 627.8, 2794.8)";" 355.6 (130.5,  580.8)";" 4.6 (1.7,  7.5)";"0.5 (0.2, 0.8)";"1.8 (0.7, 3.0)";"1.8 (0.7, 3.0)";"26.4 ( 9.7,  43.2)";"13.2 ( 4.8, 21.6)";"2.9 (1.1,  4.7)";"1.4 (0.5, 2.3)";"1747.0 ( 640.9, 2853.1)";" 372.5 (136.7,  608.4)"
"2015-02-14";"94";"1676.8 ( 622.4, 2731.2)";" 348.5 (129.4,  567.6)";" 4.5 (1.7,  7.3)";"0.5 (0.2, 0.7)";"1.8 (0.7, 2.9)";"1.8 (0.7, 2.9)";"25.9 ( 9.6,  42.2)";"12.9 ( 4.8, 21.1)";"2.8 (1.0,  4.6)";"1.4 (0.5, 2.2)";"1711.8 ( 635.4, 2788.2)";" 365.0 (135.5,  594.5)"
"2015-02-13";"93";"1642.9 ( 617.2, 2668.7)";" 341.4 (128.3,  554.6)";" 4.4 (1.7,  7.2)";"0.4 (0.2, 0.7)";"1.8 (0.7, 2.9)";"1.8 (0.7, 2.9)";"25.4 ( 9.5,  41.2)";"12.7 ( 4.8, 20.6)";"2.8 (1.0,  4.5)";"1.3 (0.5, 2.2)";"1677.2 ( 630.1, 2724.4)";" 357.6 (134.4,  580.9)"
"2015-02-12";"92";"1609.7 ( 612.0, 2607.5)";" 334.5 (127.2,  541.9)";" 4.3 (1.6,  7.0)";"0.4 (0.2, 0.7)";"1.7 (0.7, 2.8)";"1.7 (0.7, 2.8)";"24.9 ( 9.5,  40.3)";"12.4 ( 4.7, 20.1)";"2.7 (1.0,  4.4)";"1.3 (0.5, 2.1)";"1643.4 ( 624.8, 2661.9)";" 350.4 (133.2,  567.6)"
"2015-02-11";"91";"1577.1 ( 606.9, 2547.4)";" 327.8 (126.1,  529.4)";" 4.2 (1.6,  6.8)";"0.4 (0.2, 0.7)";"1.7 (0.7, 2.7)";"1.7 (0.7, 2.7)";"24.4 ( 9.4,  39.3)";"12.2 ( 4.7, 19.7)";"2.6 (1.0,  4.3)";"1.3 (0.5, 2.1)";"1610.1 ( 619.6, 2600.6)";" 343.3 (132.1,  554.5)"
"2015-02-10";"90";"1545.2 ( 601.8, 2488.5)";" 321.1 (125.1,  517.1)";" 4.2 (1.6,  6.7)";"0.4 (0.2, 0.7)";"1.7 (0.6, 2.7)";"1.7 (0.6, 2.7)";"23.9 ( 9.3,  38.4)";"11.9 ( 4.6, 19.2)";"2.6 (1.0,  4.2)";"1.2 (0.5, 2.0)";"1577.4 ( 614.4, 2540.4)";" 336.4 (131.0,  541.7)"
"2015-02-09";"89";"1513.8 ( 596.8, 2430.7)";" 314.6 (124.0,  505.1)";" 4.1 (1.6,  6.5)";"0.4 (0.2, 0.7)";"1.6 (0.6, 2.6)";"1.6 (0.6, 2.6)";"23.4 ( 9.2,  37.5)";"11.7 ( 4.6, 18.8)";"2.5 (1.0,  4.1)";"1.2 (0.5, 2.0)";"1545.4 ( 609.3, 2481.5)";" 329.5 (129.9,  529.1)"
"2015-02-08";"88";"1483.0 ( 591.9, 2374.1)";" 308.2 (123.0,  493.4)";" 4.0 (1.6,  6.4)";"0.4 (0.2, 0.6)";"1.6 (0.6, 2.6)";"1.6 (0.6, 2.6)";"22.9 ( 9.1,  36.7)";"11.5 ( 4.6, 18.3)";"2.5 (1.0,  4.0)";"1.2 (0.5, 1.9)";"1514.0 ( 604.2, 2423.7)";" 322.8 (128.8,  516.8)"
"2015-02-07";"87";"1452.8 ( 587.0, 2318.7)";" 301.9 (122.0,  481.9)";" 3.9 (1.6,  6.2)";"0.4 (0.2, 0.6)";"1.6 (0.6, 2.5)";"1.6 (0.6, 2.5)";"22.4 ( 9.1,  35.8)";"11.2 ( 4.5, 17.9)";"2.4 (1.0,  3.9)";"1.2 (0.5, 1.9)";"1483.2 ( 599.2, 2367.1)";" 316.3 (127.8,  504.7)"
"2015-02-06";"86";"1423.2 ( 582.1, 2264.4)";" 295.8 (121.0,  470.6)";" 3.8 (1.6,  6.1)";"0.4 (0.2, 0.6)";"1.5 (0.6, 2.4)";"1.5 (0.6, 2.4)";"22.0 ( 9.0,  35.0)";"11.0 ( 4.5, 17.5)";"2.4 (1.0,  3.8)";"1.1 (0.5, 1.8)";"1453.0 ( 594.2, 2311.7)";" 309.8 (126.7,  492.9)"
"2015-02-05";"85";"1394.2 ( 577.2, 2211.2)";" 289.7 (120.0,  459.5)";" 3.7 (1.6,  5.9)";"0.4 (0.2, 0.6)";"1.5 (0.6, 2.4)";"1.5 (0.6, 2.4)";"21.5 ( 8.9,  34.1)";"10.8 ( 4.5, 17.1)";"2.3 (1.0,  3.7)";"1.1 (0.5, 1.8)";"1423.3 ( 589.3, 2257.4)";" 303.5 (125.7,  481.4)"
"2015-02-04";"84";"1365.8 ( 572.4, 2159.2)";" 283.8 (119.0,  448.7)";" 3.7 (1.5,  5.8)";"0.4 (0.2, 0.6)";"1.5 (0.6, 2.3)";"1.5 (0.6, 2.3)";"21.1 ( 8.8,  33.3)";"10.5 ( 4.4, 16.7)";"2.3 (1.0,  3.6)";"1.1 (0.5, 1.7)";"1394.3 ( 584.4, 2204.3)";" 297.3 (124.6,  470.0)"
"2015-02-03";"83";"1337.9 ( 567.6, 2108.3)";" 278.0 (118.0,  438.1)";" 3.6 (1.5,  5.7)";"0.4 (0.2, 0.6)";"1.4 (0.6, 2.3)";"1.4 (0.6, 2.3)";"20.7 ( 8.8,  32.6)";"10.3 ( 4.4, 16.3)";"2.2 (1.0,  3.5)";"1.1 (0.5, 1.7)";"1365.9 ( 579.5, 2152.3)";" 291.3 (123.6,  458.9)"
"2015-02-02";"82";"1310.6 ( 562.8, 2058.4)";" 272.4 (117.0,  427.8)";" 3.5 (1.5,  5.5)";"0.4 (0.2, 0.6)";"1.4 (0.6, 2.2)";"1.4 (0.6, 2.2)";"20.2 ( 8.7,  31.8)";"10.1 ( 4.3, 15.9)";"2.2 (0.9,  3.5)";"1.1 (0.5, 1.7)";"1338.0 ( 574.6, 2101.4)";" 285.3 (122.5,  448.1)"
"2015-02-01";"81";"1283.9 ( 558.1, 2009.7)";" 266.8 (116.0,  417.6)";" 3.4 (1.5,  5.4)";"0.3 (0.1, 0.5)";"1.4 (0.6, 2.2)";"1.4 (0.6, 2.2)";"19.8 ( 8.6,  31.0)";" 9.9 ( 4.3, 15.5)";"2.2 (0.9,  3.4)";"1.0 (0.4, 1.6)";"1310.7 ( 569.7, 2051.6)";" 279.5 (121.5,  437.5)"
"2015-01-31";"80";"1257.7 ( 553.4, 1962.0)";" 261.4 (115.0,  407.7)";" 3.4 (1.5,  5.3)";"0.3 (0.1, 0.5)";"1.4 (0.6, 2.1)";"1.4 (0.6, 2.1)";"19.4 ( 8.5,  30.3)";" 9.7 ( 4.3, 15.1)";"2.1 (0.9,  3.3)";"1.0 (0.4, 1.6)";"1283.9 ( 564.9, 2002.9)";" 273.8 (120.5,  427.1)"
"2015-01-30";"79";"1232.0 ( 548.6, 1915.3)";" 256.0 (114.0,  398.0)";" 3.3 (1.5,  5.1)";"0.3 (0.1, 0.5)";"1.3 (0.6, 2.1)";"1.3 (0.6, 2.1)";"19.0 ( 8.5,  29.6)";" 9.5 ( 4.2, 14.8)";"2.1 (0.9,  3.2)";"1.0 (0.4, 1.5)";"1257.7 ( 560.1, 1955.3)";" 268.2 (119.4,  416.9)"
"2015-01-29";"78";"1206.8 ( 543.9, 1869.7)";" 250.8 (113.0,  388.6)";" 3.2 (1.5,  5.0)";"0.3 (0.1, 0.5)";"1.3 (0.6, 2.0)";"1.3 (0.6, 2.0)";"18.6 ( 8.4,  28.9)";" 9.3 ( 4.2, 14.4)";"2.0 (0.9,  3.1)";"1.0 (0.4, 1.5)";"1232.0 ( 555.3, 1908.8)";" 262.7 (118.4,  407.0)"
"2015-01-28";"77";"1182.2 ( 539.2, 1825.2)";" 245.7 (112.1,  379.3)";" 3.2 (1.4,  4.9)";"0.3 (0.1, 0.5)";"1.3 (0.6, 2.0)";"1.3 (0.6, 2.0)";"18.3 ( 8.3,  28.2)";" 9.1 ( 4.2, 14.1)";"2.0 (0.9,  3.1)";"1.0 (0.4, 1.5)";"1206.9 ( 550.5, 1863.3)";" 257.3 (117.4,  397.3)"
"2015-01-27";"76";"1158.1 ( 534.6, 1781.6)";" 240.7 (111.1,  370.2)";" 3.1 (1.4,  4.8)";"0.3 (0.1, 0.5)";"1.2 (0.6, 1.9)";"1.2 (0.6, 1.9)";"17.9 ( 8.3,  27.5)";" 8.9 ( 4.1, 13.8)";"1.9 (0.9,  3.0)";"0.9 (0.4, 1.4)";"1182.3 ( 545.7, 1818.8)";" 252.1 (116.4,  387.8)"
"2015-01-26";"75";"1134.5 ( 529.9, 1739.0)";" 235.8 (110.1,  361.4)";" 3.0 (1.4,  4.7)";"0.3 (0.1, 0.5)";"1.2 (0.6, 1.9)";"1.2 (0.6, 1.9)";"17.5 ( 8.2,  26.9)";" 8.8 ( 4.1, 13.4)";"1.9 (0.9,  2.9)";"0.9 (0.4, 1.4)";"1158.2 ( 541.0, 1775.3)";" 247.0 (115.4,  378.6)"
"2015-01-25";"74";"1111.3 ( 525.2, 1697.4)";" 230.9 (109.1,  352.8)";" 3.0 (1.4,  4.6)";"0.3 (0.1, 0.5)";"1.2 (0.6, 1.8)";"1.2 (0.6, 1.8)";"17.2 ( 8.1,  26.2)";" 8.6 ( 4.1, 13.1)";"1.9 (0.9,  2.8)";"0.9 (0.4, 1.4)";"1134.5 ( 536.2, 1732.9)";" 241.9 (114.3,  369.5)"
"2015-01-24";"73";"1088.7 ( 520.6, 1656.8)";" 226.2 (108.2,  344.3)";" 2.9 (1.4,  4.4)";"0.3 (0.1, 0.4)";"1.2 (0.6, 1.8)";"1.2 (0.6, 1.8)";"16.8 ( 8.0,  25.6)";" 8.4 ( 4.0, 12.8)";"1.8 (0.9,  2.8)";"0.9 (0.4, 1.3)";"1111.4 ( 531.4, 1691.4)";" 237.0 (113.3,  360.7)"
"2015-01-23";"72";"1066.5 ( 515.9, 1617.1)";" 221.6 (107.2,  336.1)";" 2.9 (1.4,  4.3)";"0.3 (0.1, 0.4)";"1.1 (0.6, 1.7)";"1.1 (0.6, 1.7)";"16.5 ( 8.0,  25.0)";" 8.2 ( 4.0, 12.5)";"1.8 (0.9,  2.7)";"0.9 (0.4, 1.3)";"1088.8 ( 526.7, 1650.9)";" 232.2 (112.3,  352.0)"
"2015-01-22";"71";"1044.8 ( 511.3, 1578.4)";" 217.1 (106.3,  328.0)";" 2.8 (1.4,  4.2)";"0.3 (0.1, 0.4)";"1.1 (0.5, 1.7)";"1.1 (0.5, 1.7)";"16.1 ( 7.9,  24.4)";" 8.1 ( 3.9, 12.2)";"1.8 (0.9,  2.6)";"0.8 (0.4, 1.3)";"1066.6 ( 522.0, 1611.3)";" 227.4 (111.3,  343.6)"
"2015-01-21";"70";"1023.6 ( 506.7, 1540.5)";" 212.7 (105.3,  320.1)";" 2.7 (1.4,  4.1)";"0.3 (0.1, 0.4)";"1.1 (0.5, 1.7)";"1.1 (0.5, 1.7)";"15.8 ( 7.8,  23.8)";" 7.9 ( 3.9, 11.9)";"1.7 (0.9,  2.6)";"0.8 (0.4, 1.2)";"1045.0 ( 517.2, 1572.7)";" 222.8 (110.3,  335.3)"
"2015-01-20";"69";"1002.8 ( 502.1, 1503.6)";" 208.4 (104.3,  312.5)";" 2.7 (1.3,  4.0)";"0.3 (0.1, 0.4)";"1.1 (0.5, 1.6)";"1.1 (0.5, 1.6)";"15.5 ( 7.8,  23.2)";" 7.7 ( 3.9, 11.6)";"1.7 (0.8,  2.5)";"0.8 (0.4, 1.2)";"1023.8 ( 512.5, 1535.0)";" 218.3 (109.3,  327.3)"
"2015-01-19";"68";" 982.5 ( 497.4, 1467.5)";" 204.2 (103.4,  305.0)";" 2.6 (1.3,  3.9)";"0.3 (0.1, 0.4)";"1.1 (0.5, 1.6)";"1.1 (0.5, 1.6)";"15.2 ( 7.7,  22.7)";" 7.6 ( 3.8, 11.3)";"1.6 (0.8,  2.5)";"0.8 (0.4, 1.2)";"1003.0 ( 507.8, 1498.1)";" 213.9 (108.3,  319.5)"
"2015-01-18";"67";" 962.6 ( 492.8, 1432.3)";" 200.0 (102.4,  297.7)";" 2.6 (1.3,  3.8)";"0.3 (0.1, 0.4)";"1.0 (0.5, 1.5)";"1.0 (0.5, 1.5)";"14.9 ( 7.6,  22.1)";" 7.4 ( 3.8, 11.1)";"1.6 (0.8,  2.4)";"0.8 (0.4, 1.2)";" 982.7 ( 503.1, 1462.2)";" 209.5 (107.3,  311.8)"
"2015-01-17";"66";" 943.1 ( 488.2, 1397.9)";" 196.0 (101.5,  290.5)";" 2.5 (1.3,  3.8)";"0.3 (0.1, 0.4)";"1.0 (0.5, 1.5)";"1.0 (0.5, 1.5)";"14.6 ( 7.5,  21.6)";" 7.3 ( 3.8, 10.8)";"1.6 (0.8,  2.3)";"0.8 (0.4, 1.1)";" 962.8 ( 498.4, 1427.1)";" 205.3 (106.3,  304.3)"
"2015-01-16";"65";" 924.0 ( 483.6, 1364.4)";" 192.0 (100.5,  283.5)";" 2.5 (1.3,  3.7)";"0.2 (0.1, 0.4)";"1.0 (0.5, 1.5)";"1.0 (0.5, 1.5)";"14.3 ( 7.5,  21.1)";" 7.1 ( 3.7, 10.5)";"1.6 (0.8,  2.3)";"0.7 (0.4, 1.1)";" 943.3 ( 493.7, 1392.9)";" 201.1 (105.3,  297.0)"
"2015-01-15";"64";" 905.4 ( 479.0, 1331.7)";" 188.2 ( 99.6,  276.7)";" 2.4 (1.3,  3.6)";"0.2 (0.1, 0.4)";"1.0 (0.5, 1.4)";"1.0 (0.5, 1.4)";"14.0 ( 7.4,  20.6)";" 7.0 ( 3.7, 10.3)";"1.5 (0.8,  2.2)";"0.7 (0.4, 1.1)";" 924.3 ( 489.1, 1359.5)";" 197.1 (104.3,  289.9)"
"2015-01-14";"63";" 887.1 ( 474.5, 1299.8)";" 184.4 ( 98.6,  270.1)";" 2.4 (1.3,  3.5)";"0.2 (0.1, 0.3)";"1.0 (0.5, 1.4)";"1.0 (0.5, 1.4)";"13.7 ( 7.3,  20.1)";" 6.9 ( 3.7, 10.0)";"1.5 (0.8,  2.2)";"0.7 (0.4, 1.0)";" 905.6 ( 484.4, 1326.9)";" 193.1 (103.3,  282.9)"
"2015-01-13";"62";" 869.3 ( 469.9, 1268.7)";" 180.7 ( 97.7,  263.6)";" 2.3 (1.3,  3.4)";"0.2 (0.1, 0.3)";"0.9 (0.5, 1.4)";"0.9 (0.5, 1.4)";"13.4 ( 7.3,  19.6)";" 6.7 ( 3.6,  9.8)";"1.5 (0.8,  2.1)";"0.7 (0.4, 1.0)";" 887.4 ( 479.7, 1295.1)";" 189.2 (102.3,  276.2)"
"2015-01-12";"61";" 851.8 ( 465.4, 1238.3)";" 177.0 ( 96.7,  257.3)";" 2.3 (1.2,  3.3)";"0.2 (0.1, 0.3)";"0.9 (0.5, 1.3)";"0.9 (0.5, 1.3)";"13.2 ( 7.2,  19.1)";" 6.6 ( 3.6,  9.6)";"1.4 (0.8,  2.1)";"0.7 (0.4, 1.0)";" 869.6 ( 475.1, 1264.1)";" 185.4 (101.3,  269.6)"
"2015-01-11";"60";" 834.7 ( 460.8, 1208.7)";" 173.5 ( 95.8,  251.2)";" 2.2 (1.2,  3.2)";"0.2 (0.1, 0.3)";"0.9 (0.5, 1.3)";"0.9 (0.5, 1.3)";"12.9 ( 7.1,  18.7)";" 6.4 ( 3.6,  9.3)";"1.4 (0.8,  2.0)";"0.7 (0.4, 1.0)";" 852.2 ( 470.4, 1233.9)";" 181.7 (100.3,  263.1)"
"2015-01-10";"59";" 818.0 ( 456.3, 1179.8)";" 170.0 ( 94.8,  245.2)";" 2.2 (1.2,  3.2)";"0.2 (0.1, 0.3)";"0.9 (0.5, 1.3)";"0.9 (0.5, 1.3)";"12.6 ( 7.0,  18.2)";" 6.3 ( 3.5,  9.1)";"1.4 (0.8,  2.0)";"0.7 (0.4, 1.0)";" 835.1 ( 465.8, 1204.4)";" 178.1 ( 99.3,  256.8)"
"2015-01-09";"58";" 801.7 ( 451.8, 1151.6)";" 166.6 ( 93.9,  239.3)";" 2.2 (1.2,  3.1)";"0.2 (0.1, 0.3)";"0.9 (0.5, 1.2)";"0.9 (0.5, 1.2)";"12.4 ( 7.0,  17.8)";" 6.2 ( 3.5,  8.9)";"1.3 (0.8,  1.9)";"0.6 (0.4, 0.9)";" 818.4 ( 461.2, 1175.6)";" 174.5 ( 98.3,  250.7)"
"2015-01-08";"57";" 785.7 ( 447.3, 1124.1)";" 163.3 ( 92.9,  233.6)";" 2.1 (1.2,  3.0)";"0.2 (0.1, 0.3)";"0.8 (0.5, 1.2)";"0.8 (0.5, 1.2)";"12.1 ( 6.9,  17.4)";" 6.1 ( 3.5,  8.7)";"1.3 (0.8,  1.9)";"0.6 (0.4, 0.9)";" 802.1 ( 456.6, 1147.6)";" 171.0 ( 97.4,  244.7)"
"2015-01-07";"56";" 770.1 ( 442.8, 1097.3)";" 160.0 ( 92.0,  228.0)";" 2.1 (1.2,  2.9)";"0.2 (0.1, 0.3)";"0.8 (0.5, 1.2)";"0.8 (0.5, 1.2)";"11.9 ( 6.8,  16.9)";" 5.9 ( 3.4,  8.5)";"1.3 (0.7,  1.8)";"0.6 (0.4, 0.9)";" 786.1 ( 452.0, 1120.3)";" 167.6 ( 96.4,  238.9)"
"2015-01-06";"55";" 754.8 ( 438.3, 1071.2)";" 156.9 ( 91.1,  222.6)";" 2.0 (1.2,  2.9)";"0.2 (0.1, 0.3)";"0.8 (0.5, 1.2)";"0.8 (0.5, 1.2)";"11.7 ( 6.8,  16.5)";" 5.8 ( 3.4,  8.3)";"1.3 (0.7,  1.8)";"0.6 (0.4, 0.9)";" 770.5 ( 447.5, 1093.6)";" 164.3 ( 95.4,  233.2)"
"2015-01-05";"54";" 739.8 ( 433.8, 1045.8)";" 153.7 ( 90.2,  217.3)";" 2.0 (1.2,  2.8)";"0.2 (0.1, 0.3)";"0.8 (0.5, 1.1)";"0.8 (0.5, 1.1)";"11.4 ( 6.7,  16.2)";" 5.7 ( 3.3,  8.1)";"1.2 (0.7,  1.8)";"0.6 (0.3, 0.8)";" 755.2 ( 442.9, 1067.6)";" 161.0 ( 94.4,  227.6)"
"2015-01-04";"53";" 725.2 ( 429.4, 1020.9)";" 150.7 ( 89.2,  212.2)";" 1.9 (1.2,  2.7)";"0.2 (0.1, 0.3)";"0.8 (0.5, 1.1)";"0.8 (0.5, 1.1)";"11.2 ( 6.6,  15.8)";" 5.6 ( 3.3,  7.9)";"1.2 (0.7,  1.7)";"0.6 (0.3, 0.8)";" 740.3 ( 438.4, 1042.3)";" 157.9 ( 93.5,  222.2)"
"2015-01-03";"52";" 710.9 ( 425.0,  996.7)";" 147.7 ( 88.3,  207.1)";" 1.9 (1.1,  2.7)";"0.2 (0.1, 0.3)";"0.8 (0.5, 1.1)";"0.8 (0.5, 1.1)";"11.0 ( 6.6,  15.4)";" 5.5 ( 3.3,  7.7)";"1.2 (0.7,  1.7)";"0.6 (0.3, 0.8)";" 725.7 ( 433.8, 1017.5)";" 154.7 ( 92.5,  217.0)"
"2015-01-02";"51";" 696.9 ( 420.6,  973.2)";" 144.8 ( 87.4,  202.2)";" 1.9 (1.1,  2.6)";"0.2 (0.1, 0.3)";"0.7 (0.5, 1.0)";"0.7 (0.5, 1.0)";"10.8 ( 6.5,  15.0)";" 5.4 ( 3.2,  7.5)";"1.2 (0.7,  1.6)";"0.6 (0.3, 0.8)";" 711.4 ( 429.3,  993.5)";" 151.7 ( 91.6,  211.8)"
"2015-01-01";"50";" 683.2 ( 416.2,  950.2)";" 142.0 ( 86.5,  197.5)";" 1.8 (1.1,  2.6)";"0.2 (0.1, 0.3)";"0.7 (0.4, 1.0)";"0.7 (0.4, 1.0)";"10.6 ( 6.4,  14.7)";" 5.3 ( 3.2,  7.3)";"1.1 (0.7,  1.6)";"0.6 (0.3, 0.8)";" 697.4 ( 424.9,  970.0)";" 148.7 ( 90.6,  206.8)"
"2014-12-31";"49";" 669.8 ( 411.8,  927.7)";" 139.2 ( 85.6,  192.8)";" 1.8 (1.1,  2.5)";"0.2 (0.1, 0.2)";"0.7 (0.4, 1.0)";"0.7 (0.4, 1.0)";"10.3 ( 6.4,  14.3)";" 5.2 ( 3.2,  7.2)";"1.1 (0.7,  1.6)";"0.5 (0.3, 0.7)";" 683.8 ( 420.4,  947.1)";" 145.8 ( 89.6,  202.0)"
"2014-12-30";"48";" 656.7 ( 407.5,  905.9)";" 136.5 ( 84.7,  188.3)";" 1.8 (1.1,  2.4)";"0.2 (0.1, 0.2)";"0.7 (0.4, 1.0)";"0.7 (0.4, 1.0)";"10.1 ( 6.3,  14.0)";" 5.1 ( 3.1,  7.0)";"1.1 (0.7,  1.5)";"0.5 (0.3, 0.7)";" 670.4 ( 416.0,  924.8)";" 143.0 ( 88.7,  197.2)"
"2014-12-29";"47";" 643.9 ( 403.1,  884.6)";" 133.8 ( 83.8,  183.8)";" 1.7 (1.1,  2.4)";"0.2 (0.1, 0.2)";"0.7 (0.4, 1.0)";"0.7 (0.4, 1.0)";" 9.9 ( 6.2,  13.7)";" 5.0 ( 3.1,  6.8)";"1.1 (0.7,  1.5)";"0.5 (0.3, 0.7)";" 657.3 ( 411.5,  903.1)";" 140.2 ( 87.8,  192.6)"
"2014-12-28";"46";" 631.3 ( 398.8,  863.9)";" 131.2 ( 82.9,  179.5)";" 1.7 (1.1,  2.3)";"0.2 (0.1, 0.2)";"0.7 (0.4, 0.9)";"0.7 (0.4, 0.9)";" 9.8 ( 6.2,  13.3)";" 4.9 ( 3.1,  6.7)";"1.1 (0.7,  1.5)";"0.5 (0.3, 0.7)";" 644.5 ( 407.1,  881.9)";" 137.4 ( 86.8,  188.1)"
"2014-12-27";"45";" 619.1 ( 394.5,  843.6)";" 128.7 ( 82.0,  175.3)";" 1.7 (1.1,  2.3)";"0.2 (0.1, 0.2)";"0.7 (0.4, 0.9)";"0.7 (0.4, 0.9)";" 9.6 ( 6.1,  13.0)";" 4.8 ( 3.0,  6.5)";"1.0 (0.7,  1.4)";"0.5 (0.3, 0.7)";" 632.0 ( 402.8,  861.3)";" 134.8 ( 85.9,  183.7)"
"2014-12-26";"44";" 607.1 ( 390.3,  824.0)";" 126.2 ( 81.1,  171.2)";" 1.6 (1.0,  2.2)";"0.2 (0.1, 0.2)";"0.7 (0.4, 0.9)";"0.7 (0.4, 0.9)";" 9.4 ( 6.0,  12.7)";" 4.7 ( 3.0,  6.4)";"1.0 (0.7,  1.4)";"0.5 (0.3, 0.7)";" 619.8 ( 398.4,  841.2)";" 132.2 ( 85.0,  179.4)"
