"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-25";"105";"1561.4 ( 193.7, 2929.0)";"324.5 ( 40.3,  608.7)";" 4.2 (0.5,  7.9)";"0.4 (0.1, 0.8)";"1.7 (0.2, 3.1)";"1.7 (0.2, 3.1)";"24.1 ( 3.0,  45.2)";"12.1 (1.5, 22.6)";"2.6 (0.3,  4.9)";"1.3 (0.2, 2.4)";"1594.0 ( 197.8, 2990.2)";"339.9 ( 42.2,  637.6)"
"2015-02-24";"104";"1527.4 ( 193.0, 2861.7)";"317.4 ( 40.1,  594.7)";" 4.1 (0.5,  7.7)";"0.4 (0.1, 0.8)";"1.6 (0.2, 3.1)";"1.6 (0.2, 3.1)";"23.6 ( 3.0,  44.2)";"11.8 (1.5, 22.1)";"2.6 (0.3,  4.8)";"1.2 (0.2, 2.3)";"1559.3 ( 197.0, 2921.5)";"332.5 ( 42.0,  623.0)"
"2015-02-23";"103";"1493.9 ( 192.4, 2795.4)";"310.5 ( 40.0,  580.9)";" 4.0 (0.5,  7.5)";"0.4 (0.1, 0.8)";"1.6 (0.2, 3.0)";"1.6 (0.2, 3.0)";"23.1 ( 3.0,  43.2)";"11.5 (1.5, 21.6)";"2.5 (0.3,  4.7)";"1.2 (0.2, 2.3)";"1525.1 ( 196.4, 2853.8)";"325.2 ( 41.9,  608.5)"
"2015-02-22";"102";"1461.0 ( 191.9, 2730.1)";"303.6 ( 39.9,  567.4)";" 3.9 (0.5,  7.3)";"0.4 (0.1, 0.7)";"1.6 (0.2, 2.9)";"1.6 (0.2, 2.9)";"22.6 ( 3.0,  42.2)";"11.3 (1.5, 21.1)";"2.5 (0.3,  4.6)";"1.2 (0.2, 2.2)";"1491.5 ( 195.9, 2787.1)";"318.0 ( 41.8,  594.3)"
"2015-02-21";"101";"1428.6 ( 191.4, 2665.8)";"296.9 ( 39.8,  554.0)";" 3.8 (0.5,  7.2)";"0.4 (0.1, 0.7)";"1.5 (0.2, 2.9)";"1.5 (0.2, 2.9)";"22.1 ( 3.0,  41.2)";"11.0 (1.5, 20.6)";"2.4 (0.3,  4.5)";"1.2 (0.2, 2.1)";"1458.5 ( 195.4, 2721.5)";"311.0 ( 41.7,  580.3)"
"2015-02-20";"100";"1396.8 ( 191.1, 2602.6)";"290.3 ( 39.7,  540.9)";" 3.8 (0.5,  7.0)";"0.4 (0.1, 0.7)";"1.5 (0.2, 2.8)";"1.5 (0.2, 2.8)";"21.6 ( 3.0,  40.2)";"10.8 (1.5, 20.1)";"2.3 (0.3,  4.4)";"1.1 (0.2, 2.1)";"1426.0 ( 195.1, 2656.9)";"304.1 ( 41.6,  566.5)"
"2015-02-19";"99";"1365.6 ( 190.8, 2540.4)";"283.8 ( 39.6,  527.9)";" 3.7 (0.5,  6.8)";"0.4 (0.1, 0.7)";"1.5 (0.2, 2.7)";"1.5 (0.2, 2.7)";"21.1 ( 2.9,  39.2)";"10.5 (1.5, 19.6)";"2.3 (0.3,  4.3)";"1.1 (0.2, 2.0)";"1394.1 ( 194.8, 2593.4)";"297.3 ( 41.5,  553.0)"
"2015-02-18";"98";"1334.9 ( 190.5, 2479.2)";"277.4 ( 39.6,  515.2)";" 3.6 (0.5,  6.7)";"0.4 (0.1, 0.7)";"1.4 (0.2, 2.7)";"1.4 (0.2, 2.7)";"20.6 ( 2.9,  38.3)";"10.3 (1.5, 19.1)";"2.2 (0.3,  4.2)";"1.1 (0.2, 2.0)";"1362.8 ( 194.5, 2531.0)";"290.6 ( 41.5,  539.7)"
"2015-02-17";"97";"1304.7 ( 190.4, 2419.1)";"271.1 ( 39.6,  502.7)";" 3.5 (0.5,  6.5)";"0.4 (0.1, 0.6)";"1.4 (0.2, 2.6)";"1.4 (0.2, 2.6)";"20.1 ( 2.9,  37.4)";"10.1 (1.5, 18.7)";"2.2 (0.3,  4.1)";"1.1 (0.2, 1.9)";"1332.0 ( 194.3, 2469.6)";"284.0 ( 41.4,  526.6)"
"2015-02-16";"96";"1275.1 ( 190.2, 2360.1)";"265.0 ( 39.5,  490.5)";" 3.4 (0.5,  6.3)";"0.3 (0.1, 0.6)";"1.4 (0.2, 2.5)";"1.4 (0.2, 2.5)";"19.7 ( 2.9,  36.4)";" 9.8 (1.5, 18.2)";"2.1 (0.3,  4.0)";"1.0 (0.2, 1.9)";"1301.8 ( 194.2, 2409.4)";"277.6 ( 41.4,  513.8)"
"2015-02-15";"95";"1246.1 ( 190.1, 2302.1)";"259.0 ( 39.5,  478.4)";" 3.3 (0.5,  6.2)";"0.3 (0.1, 0.6)";"1.3 (0.2, 2.5)";"1.3 (0.2, 2.5)";"19.2 ( 2.9,  35.6)";" 9.6 (1.5, 17.8)";"2.1 (0.3,  3.9)";"1.0 (0.2, 1.9)";"1272.1 ( 194.1, 2350.2)";"271.3 ( 41.4,  501.1)"
"2015-02-14";"94";"1217.6 ( 190.0, 2245.2)";"253.0 ( 39.5,  466.6)";" 3.3 (0.5,  6.0)";"0.3 (0.1, 0.6)";"1.3 (0.2, 2.4)";"1.3 (0.2, 2.4)";"18.8 ( 2.9,  34.7)";" 9.4 (1.5, 17.3)";"2.0 (0.3,  3.8)";"1.0 (0.2, 1.8)";"1243.0 ( 193.9, 2292.1)";"265.0 ( 41.4,  488.7)"
"2015-02-13";"93";"1189.6 ( 189.9, 2189.3)";"247.2 ( 39.5,  455.0)";" 3.2 (0.5,  5.9)";"0.3 (0.1, 0.6)";"1.3 (0.2, 2.4)";"1.3 (0.2, 2.4)";"18.4 ( 2.9,  33.8)";" 9.2 (1.5, 16.9)";"2.0 (0.3,  3.7)";"1.0 (0.2, 1.8)";"1214.4 ( 193.8, 2235.1)";"259.0 ( 41.3,  476.6)"
"2015-02-12";"92";"1162.2 ( 189.8, 2134.6)";"241.5 ( 39.4,  443.6)";" 3.1 (0.5,  5.7)";"0.3 (0.1, 0.6)";"1.2 (0.2, 2.3)";"1.2 (0.2, 2.3)";"17.9 ( 2.9,  33.0)";" 9.0 (1.5, 16.5)";"2.0 (0.3,  3.6)";"0.9 (0.2, 1.7)";"1186.4 ( 193.7, 2179.2)";"253.0 ( 41.3,  464.7)"
"2015-02-11";"91";"1135.3 ( 189.7, 2080.9)";"235.9 ( 39.4,  432.4)";" 3.0 (0.5,  5.6)";"0.3 (0.1, 0.6)";"1.2 (0.2, 2.2)";"1.2 (0.2, 2.2)";"17.5 ( 2.9,  32.1)";" 8.8 (1.5, 16.1)";"1.9 (0.3,  3.5)";"0.9 (0.2, 1.7)";"1159.0 ( 193.7, 2124.3)";"247.1 ( 41.3,  453.0)"
"2015-02-10";"90";"1108.9 ( 189.6, 2028.2)";"230.5 ( 39.4,  421.5)";" 3.0 (0.5,  5.4)";"0.3 (0.1, 0.5)";"1.2 (0.2, 2.2)";"1.2 (0.2, 2.2)";"17.1 ( 2.9,  31.3)";" 8.6 (1.5, 15.7)";"1.9 (0.3,  3.4)";"0.9 (0.2, 1.6)";"1132.1 ( 193.6, 2070.6)";"241.4 ( 41.3,  441.5)"
"2015-02-09";"89";"1083.1 ( 189.5, 1976.7)";"225.1 ( 39.4,  410.8)";" 2.9 (0.5,  5.3)";"0.3 (0.1, 0.5)";"1.2 (0.2, 2.1)";"1.2 (0.2, 2.1)";"16.7 ( 2.9,  30.5)";" 8.4 (1.5, 15.3)";"1.8 (0.3,  3.3)";"0.9 (0.2, 1.6)";"1105.7 ( 193.5, 2017.9)";"235.8 ( 41.3,  430.3)"
"2015-02-08";"88";"1057.8 ( 189.4, 1926.1)";"219.8 ( 39.4,  400.3)";" 2.8 (0.5,  5.2)";"0.3 (0.1, 0.5)";"1.1 (0.2, 2.1)";"1.1 (0.2, 2.1)";"16.3 ( 2.9,  29.7)";" 8.2 (1.5, 14.9)";"1.8 (0.3,  3.2)";"0.9 (0.2, 1.6)";"1079.9 ( 193.3, 1966.4)";"230.3 ( 41.2,  419.3)"
"2015-02-07";"87";"1033.0 ( 189.2, 1876.7)";"214.7 ( 39.3,  390.0)";" 2.8 (0.5,  5.0)";"0.3 (0.1, 0.5)";"1.1 (0.2, 2.0)";"1.1 (0.2, 2.0)";"16.0 ( 2.9,  29.0)";" 8.0 (1.5, 14.5)";"1.7 (0.3,  3.2)";"0.8 (0.2, 1.5)";"1054.5 ( 193.2, 1915.9)";"224.9 ( 41.2,  408.5)"
"2015-02-06";"86";"1008.7 ( 189.1, 1828.2)";"209.6 ( 39.3,  379.9)";" 2.7 (0.5,  4.9)";"0.3 (0.1, 0.5)";"1.1 (0.2, 2.0)";"1.1 (0.2, 2.0)";"15.6 ( 2.9,  28.2)";" 7.8 (1.5, 14.1)";"1.7 (0.3,  3.1)";"0.8 (0.2, 1.5)";"1029.7 ( 193.0, 1866.4)";"219.6 ( 41.2,  398.0)"
"2015-02-05";"85";" 984.9 ( 188.9, 1780.8)";"204.7 ( 39.3,  370.1)";" 2.6 (0.5,  4.8)";"0.3 (0.1, 0.5)";"1.1 (0.2, 1.9)";"1.1 (0.2, 1.9)";"15.2 ( 2.9,  27.5)";" 7.6 (1.5, 13.8)";"1.7 (0.3,  3.0)";"0.8 (0.2, 1.4)";"1005.4 ( 192.8, 1818.0)";"214.4 ( 41.1,  387.7)"
"2015-02-04";"84";" 961.5 ( 188.7, 1734.4)";"199.8 ( 39.2,  360.4)";" 2.6 (0.5,  4.7)";"0.3 (0.1, 0.5)";"1.0 (0.2, 1.9)";"1.0 (0.2, 1.9)";"14.8 ( 2.9,  26.8)";" 7.4 (1.5, 13.4)";"1.6 (0.3,  2.9)";"0.8 (0.2, 1.4)";" 981.6 ( 192.6, 1770.6)";"209.3 ( 41.1,  377.6)"
"2015-02-03";"83";" 938.7 ( 188.4, 1689.1)";"195.1 ( 39.2,  351.0)";" 2.5 (0.5,  4.5)";"0.3 (0.1, 0.5)";"1.0 (0.2, 1.8)";"1.0 (0.2, 1.8)";"14.5 ( 2.9,  26.1)";" 7.2 (1.5, 13.0)";"1.6 (0.3,  2.8)";"0.8 (0.2, 1.4)";" 958.3 ( 192.4, 1724.3)";"204.4 ( 41.0,  367.7)"
"2015-02-02";"82";" 916.4 ( 188.1, 1644.7)";"190.4 ( 39.1,  341.8)";" 2.5 (0.5,  4.4)";"0.2 (0.1, 0.4)";"1.0 (0.2, 1.8)";"1.0 (0.2, 1.8)";"14.2 ( 2.9,  25.4)";" 7.1 (1.5, 12.7)";"1.5 (0.3,  2.8)";"0.7 (0.2, 1.3)";" 935.5 ( 192.1, 1679.0)";"199.5 ( 41.0,  358.0)"
"2015-02-01";"81";" 894.6 ( 187.8, 1601.3)";"185.9 ( 39.0,  332.8)";" 2.4 (0.5,  4.3)";"0.2 (0.1, 0.4)";"1.0 (0.2, 1.7)";"1.0 (0.2, 1.7)";"13.8 ( 2.9,  24.7)";" 6.9 (1.5, 12.4)";"1.5 (0.3,  2.7)";"0.7 (0.2, 1.3)";" 913.2 ( 191.7, 1634.7)";"194.7 ( 40.9,  348.6)"
"2015-01-31";"80";" 873.2 ( 187.4, 1558.9)";"181.5 ( 39.0,  324.0)";" 2.3 (0.5,  4.2)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.7)";"0.9 (0.2, 1.7)";"13.5 ( 2.9,  24.1)";" 6.7 (1.4, 12.0)";"1.5 (0.3,  2.6)";"0.7 (0.2, 1.3)";" 891.4 ( 191.4, 1591.5)";"190.1 ( 40.8,  339.4)"
"2015-01-30";"79";" 852.3 ( 187.0, 1517.5)";"177.1 ( 38.9,  315.4)";" 2.3 (0.5,  4.1)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.6)";"0.9 (0.2, 1.6)";"13.2 ( 2.9,  23.4)";" 6.6 (1.4, 11.7)";"1.4 (0.3,  2.5)";"0.7 (0.2, 1.2)";" 870.1 ( 191.0, 1549.2)";"185.5 ( 40.7,  330.3)"
"2015-01-29";"78";" 831.8 ( 186.6, 1477.0)";"172.9 ( 38.8,  306.9)";" 2.2 (0.5,  4.0)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.6)";"0.9 (0.2, 1.6)";"12.8 ( 2.9,  22.8)";" 6.4 (1.4, 11.4)";"1.4 (0.3,  2.5)";"0.7 (0.2, 1.2)";" 849.2 ( 190.5, 1507.8)";"181.1 ( 40.6,  321.5)"
"2015-01-28";"77";" 811.8 ( 186.1, 1437.5)";"168.7 ( 38.7,  298.7)";" 2.2 (0.5,  3.9)";"0.2 (0.0, 0.4)";"0.9 (0.2, 1.5)";"0.9 (0.2, 1.5)";"12.5 ( 2.9,  22.2)";" 6.3 (1.4, 11.1)";"1.4 (0.3,  2.4)";"0.7 (0.1, 1.2)";" 828.7 ( 190.0, 1467.5)";"176.7 ( 40.5,  312.9)"
"2015-01-27";"76";" 792.2 ( 185.6, 1398.9)";"164.6 ( 38.6,  290.7)";" 2.1 (0.5,  3.8)";"0.2 (0.0, 0.4)";"0.9 (0.2, 1.5)";"0.9 (0.2, 1.5)";"12.2 ( 2.9,  21.6)";" 6.1 (1.4, 10.8)";"1.3 (0.3,  2.3)";"0.6 (0.1, 1.1)";" 808.8 ( 189.5, 1428.1)";"172.5 ( 40.4,  304.5)"
"2015-01-26";"75";" 773.1 ( 185.0, 1361.2)";"160.7 ( 38.5,  282.9)";" 2.1 (0.5,  3.7)";"0.2 (0.0, 0.4)";"0.8 (0.2, 1.5)";"0.8 (0.2, 1.5)";"11.9 ( 2.9,  21.0)";" 6.0 (1.4, 10.5)";"1.3 (0.3,  2.3)";"0.6 (0.1, 1.1)";" 789.2 ( 188.9, 1389.6)";"168.3 ( 40.3,  296.3)"
"2015-01-25";"74";" 754.4 ( 184.4, 1324.4)";"156.8 ( 38.3,  275.2)";" 2.0 (0.5,  3.6)";"0.2 (0.0, 0.4)";"0.8 (0.2, 1.4)";"0.8 (0.2, 1.4)";"11.7 ( 2.8,  20.5)";" 5.8 (1.4, 10.2)";"1.3 (0.3,  2.2)";"0.6 (0.1, 1.1)";" 770.2 ( 188.3, 1352.0)";"164.2 ( 40.1,  288.3)"
"2015-01-24";"73";" 736.1 ( 183.8, 1288.5)";"153.0 ( 38.2,  267.8)";" 2.0 (0.5,  3.5)";"0.2 (0.0, 0.3)";"0.8 (0.2, 1.4)";"0.8 (0.2, 1.4)";"11.4 ( 2.8,  19.9)";" 5.7 (1.4,  9.9)";"1.2 (0.3,  2.2)";"0.6 (0.1, 1.0)";" 751.5 ( 187.6, 1315.4)";"160.2 ( 40.0,  280.5)"
"2015-01-23";"72";" 718.2 ( 183.1, 1253.4)";"149.3 ( 38.0,  260.5)";" 1.9 (0.5,  3.4)";"0.2 (0.0, 0.3)";"0.8 (0.2, 1.3)";"0.8 (0.2, 1.3)";"11.1 ( 2.8,  19.4)";" 5.5 (1.4,  9.7)";"1.2 (0.3,  2.1)";"0.6 (0.1, 1.0)";" 733.2 ( 186.9, 1279.6)";"156.4 ( 39.8,  272.9)"
"2015-01-22";"71";" 700.8 ( 182.3, 1219.3)";"145.6 ( 37.9,  253.4)";" 1.9 (0.5,  3.3)";"0.2 (0.0, 0.3)";"0.8 (0.2, 1.3)";"0.8 (0.2, 1.3)";"10.8 ( 2.8,  18.8)";" 5.4 (1.4,  9.4)";"1.2 (0.3,  2.0)";"0.6 (0.1, 1.0)";" 715.4 ( 186.1, 1244.7)";"152.6 ( 39.7,  265.4)"
"2015-01-21";"70";" 683.7 ( 181.5, 1185.9)";"142.1 ( 37.7,  246.5)";" 1.8 (0.5,  3.2)";"0.2 (0.0, 0.3)";"0.7 (0.2, 1.3)";"0.7 (0.2, 1.3)";"10.6 ( 2.8,  18.3)";" 5.3 (1.4,  9.2)";"1.1 (0.3,  2.0)";"0.6 (0.1, 1.0)";" 698.0 ( 185.3, 1210.7)";"148.8 ( 39.5,  258.2)"
"2015-01-20";"69";" 667.1 ( 180.7, 1153.4)";"138.6 ( 37.6,  239.7)";" 1.8 (0.5,  3.1)";"0.2 (0.0, 0.3)";"0.7 (0.2, 1.2)";"0.7 (0.2, 1.2)";"10.3 ( 2.8,  17.8)";" 5.2 (1.4,  8.9)";"1.1 (0.3,  1.9)";"0.5 (0.1, 0.9)";" 681.0 ( 184.5, 1177.5)";"145.2 ( 39.3,  251.1)"
"2015-01-19";"68";" 650.8 ( 179.8, 1121.7)";"135.2 ( 37.4,  233.1)";" 1.7 (0.5,  3.0)";"0.2 (0.0, 0.3)";"0.7 (0.2, 1.2)";"0.7 (0.2, 1.2)";"10.1 ( 2.8,  17.3)";" 5.0 (1.4,  8.7)";"1.1 (0.3,  1.9)";"0.5 (0.1, 0.9)";" 664.4 ( 183.6, 1145.2)";"141.7 ( 39.2,  244.2)"
"2015-01-18";"67";" 634.9 ( 178.9, 1090.8)";"131.9 ( 37.2,  226.7)";" 1.7 (0.5,  2.9)";"0.2 (0.0, 0.3)";"0.7 (0.2, 1.2)";"0.7 (0.2, 1.2)";" 9.8 ( 2.8,  16.8)";" 4.9 (1.4,  8.4)";"1.1 (0.3,  1.8)";"0.5 (0.1, 0.9)";" 648.1 ( 182.7, 1113.6)";"138.2 ( 38.9,  237.5)"
"2015-01-17";"66";" 619.4 ( 178.0, 1060.7)";"128.7 ( 37.0,  220.4)";" 1.7 (0.5,  2.8)";"0.2 (0.0, 0.3)";"0.7 (0.2, 1.1)";"0.7 (0.2, 1.1)";" 9.6 ( 2.7,  16.4)";" 4.8 (1.4,  8.2)";"1.0 (0.3,  1.8)";"0.5 (0.1, 0.9)";" 632.3 ( 181.7, 1082.9)";"134.8 ( 38.7,  230.9)"
"2015-01-16";"65";" 604.2 ( 177.0, 1031.3)";"125.6 ( 36.8,  214.3)";" 1.6 (0.5,  2.8)";"0.2 (0.0, 0.3)";"0.6 (0.2, 1.1)";"0.6 (0.2, 1.1)";" 9.3 ( 2.7,  15.9)";" 4.7 (1.4,  8.0)";"1.0 (0.3,  1.7)";"0.5 (0.1, 0.8)";" 616.8 ( 180.7, 1052.9)";"131.5 ( 38.5,  224.5)"
"2015-01-15";"64";" 589.4 ( 176.0, 1002.8)";"122.5 ( 36.6,  208.4)";" 1.6 (0.5,  2.7)";"0.2 (0.0, 0.3)";"0.6 (0.2, 1.1)";"0.6 (0.2, 1.1)";" 9.1 ( 2.7,  15.5)";" 4.6 (1.4,  7.7)";"1.0 (0.3,  1.7)";"0.5 (0.1, 0.8)";" 601.7 ( 179.6, 1023.7)";"128.3 ( 38.3,  218.3)"
"2015-01-14";"63";" 574.9 ( 174.9,  974.9)";"119.5 ( 36.3,  202.6)";" 1.5 (0.5,  2.6)";"0.2 (0.0, 0.3)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.9 ( 2.7,  15.1)";" 4.4 (1.4,  7.5)";"1.0 (0.3,  1.6)";"0.5 (0.1, 0.8)";" 586.9 ( 178.6,  995.2)";"125.1 ( 38.1,  212.2)"
"2015-01-13";"62";" 560.8 ( 173.8,  947.7)";"116.5 ( 36.1,  197.0)";" 1.5 (0.5,  2.5)";"0.2 (0.0, 0.3)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.7 ( 2.7,  14.6)";" 4.3 (1.3,  7.3)";"0.9 (0.3,  1.6)";"0.5 (0.1, 0.8)";" 572.5 ( 177.4,  967.5)";"122.1 ( 37.8,  206.3)"
"2015-01-12";"61";" 547.0 ( 172.7,  921.3)";"113.7 ( 35.9,  191.5)";" 1.5 (0.5,  2.5)";"0.1 (0.0, 0.2)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.4 ( 2.7,  14.2)";" 4.2 (1.3,  7.1)";"0.9 (0.3,  1.5)";"0.4 (0.1, 0.7)";" 558.4 ( 176.3,  940.5)";"119.1 ( 37.6,  200.6)"
"2015-01-11";"60";" 533.5 ( 171.5,  895.5)";"110.9 ( 35.6,  186.1)";" 1.4 (0.5,  2.4)";"0.1 (0.0, 0.2)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.2 ( 2.6,  13.8)";" 4.1 (1.3,  6.9)";"0.9 (0.3,  1.5)";"0.4 (0.1, 0.7)";" 544.7 ( 175.1,  914.2)";"116.1 ( 37.3,  194.9)"
"2015-01-10";"59";" 520.4 ( 170.3,  870.5)";"108.1 ( 35.4,  180.9)";" 1.4 (0.5,  2.3)";"0.1 (0.0, 0.2)";"0.6 (0.2, 0.9)";"0.6 (0.2, 0.9)";" 8.0 ( 2.6,  13.4)";" 4.0 (1.3,  6.7)";"0.9 (0.3,  1.5)";"0.4 (0.1, 0.7)";" 531.3 ( 173.9,  888.6)";"113.3 ( 37.1,  189.5)"
"2015-01-09";"58";" 507.6 ( 169.1,  846.1)";"105.5 ( 35.1,  175.8)";" 1.4 (0.5,  2.3)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.9)";"0.5 (0.2, 0.9)";" 7.8 ( 2.6,  13.1)";" 3.9 (1.3,  6.5)";"0.9 (0.3,  1.4)";"0.4 (0.1, 0.7)";" 518.2 ( 172.6,  863.7)";"110.5 ( 36.8,  184.2)"
"2015-01-08";"57";" 495.0 ( 167.8,  822.3)";"102.9 ( 34.9,  170.9)";" 1.3 (0.5,  2.2)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.9)";"0.5 (0.2, 0.9)";" 7.6 ( 2.6,  12.7)";" 3.8 (1.3,  6.3)";"0.8 (0.3,  1.4)";"0.4 (0.1, 0.7)";" 505.4 ( 171.3,  839.4)";"107.8 ( 36.5,  179.0)"
"2015-01-07";"56";" 482.8 ( 166.5,  799.1)";"100.3 ( 34.6,  166.1)";" 1.3 (0.4,  2.1)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.9)";"0.5 (0.2, 0.9)";" 7.5 ( 2.6,  12.3)";" 3.7 (1.3,  6.2)";"0.8 (0.3,  1.3)";"0.4 (0.1, 0.6)";" 492.9 ( 170.0,  815.8)";"105.1 ( 36.3,  174.0)"
"2015-01-06";"55";" 470.9 ( 165.2,  776.6)";" 97.9 ( 34.3,  161.4)";" 1.3 (0.4,  2.1)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";" 7.3 ( 2.6,  12.0)";" 3.6 (1.3,  6.0)";"0.8 (0.3,  1.3)";"0.4 (0.1, 0.6)";" 480.8 ( 168.7,  792.8)";"102.5 ( 36.0,  169.1)"
"2015-01-05";"54";" 459.3 ( 163.9,  754.7)";" 95.5 ( 34.1,  156.8)";" 1.2 (0.4,  2.0)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";" 7.1 ( 2.5,  11.7)";" 3.5 (1.3,  5.8)";"0.8 (0.3,  1.3)";"0.4 (0.1, 0.6)";" 468.9 ( 167.3,  770.5)";"100.0 ( 35.7,  164.3)"
"2015-01-04";"53";" 448.0 ( 162.5,  733.4)";" 93.1 ( 33.8,  152.4)";" 1.2 (0.4,  2.0)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";" 6.9 ( 2.5,  11.3)";" 3.5 (1.3,  5.7)";"0.8 (0.3,  1.2)";"0.4 (0.1, 0.6)";" 457.3 ( 165.9,  748.7)";" 97.5 ( 35.4,  159.6)"
"2015-01-03";"52";" 436.9 ( 161.2,  712.6)";" 90.8 ( 33.5,  148.1)";" 1.2 (0.4,  1.9)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.8)";"0.5 (0.2, 0.8)";" 6.7 ( 2.5,  11.0)";" 3.4 (1.2,  5.5)";"0.7 (0.3,  1.2)";"0.4 (0.1, 0.6)";" 446.0 ( 164.5,  727.5)";" 95.1 ( 35.1,  155.1)"
"2015-01-02";"51";" 426.1 ( 159.7,  692.4)";" 88.5 ( 33.2,  143.9)";" 1.1 (0.4,  1.9)";"0.1 (0.0, 0.2)";"0.5 (0.2, 0.7)";"0.5 (0.2, 0.7)";" 6.6 ( 2.5,  10.7)";" 3.3 (1.2,  5.3)";"0.7 (0.3,  1.2)";"0.3 (0.1, 0.6)";" 435.0 ( 163.1,  706.9)";" 92.8 ( 34.8,  150.7)"
"2015-01-01";"50";" 415.6 ( 158.3,  672.8)";" 86.4 ( 32.9,  139.8)";" 1.1 (0.4,  1.8)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";" 6.4 ( 2.4,  10.4)";" 3.2 (1.2,  5.2)";"0.7 (0.3,  1.1)";"0.3 (0.1, 0.5)";" 424.2 ( 161.6,  686.8)";" 90.5 ( 34.5,  146.5)"
"2014-12-31";"49";" 405.3 ( 156.9,  653.7)";" 84.2 ( 32.6,  135.8)";" 1.1 (0.4,  1.8)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";" 6.3 ( 2.4,  10.1)";" 3.1 (1.2,  5.0)";"0.7 (0.3,  1.1)";"0.3 (0.1, 0.5)";" 413.7 ( 160.2,  667.3)";" 88.2 ( 34.2,  142.3)"
"2014-12-30";"48";" 395.3 ( 155.4,  635.1)";" 82.1 ( 32.3,  132.0)";" 1.1 (0.4,  1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";" 6.1 ( 2.4,   9.8)";" 3.1 (1.2,  4.9)";"0.7 (0.3,  1.1)";"0.3 (0.1, 0.5)";" 403.5 ( 158.7,  648.3)";" 86.0 ( 33.8,  138.2)"
"2014-12-29";"47";" 385.5 ( 154.0,  617.0)";" 80.1 ( 32.0,  128.2)";" 1.0 (0.4,  1.7)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.7)";"0.4 (0.2, 0.7)";" 6.0 ( 2.4,   9.5)";" 3.0 (1.2,  4.8)";"0.6 (0.3,  1.0)";"0.3 (0.1, 0.5)";" 393.5 ( 157.2,  629.9)";" 83.9 ( 33.5,  134.3)"
"2014-12-28";"46";" 376.0 ( 152.5,  599.4)";" 78.1 ( 31.7,  124.6)";" 1.0 (0.4,  1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";" 5.8 ( 2.4,   9.3)";" 2.9 (1.2,  4.6)";"0.6 (0.3,  1.0)";"0.3 (0.1, 0.5)";" 383.8 ( 155.7,  611.9)";" 81.8 ( 33.2,  130.5)"
"2014-12-27";"45";" 366.7 ( 151.0,  582.3)";" 76.2 ( 31.4,  121.0)";" 1.0 (0.4,  1.6)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";" 5.7 ( 2.3,   9.0)";" 2.8 (1.2,  4.5)";"0.6 (0.3,  1.0)";"0.3 (0.1, 0.5)";" 374.3 ( 154.1,  594.5)";" 79.8 ( 32.9,  126.8)"
"2014-12-26";"44";" 357.6 ( 149.5,  565.7)";" 74.3 ( 31.1,  117.6)";" 1.0 (0.4,  1.5)";"0.1 (0.0, 0.2)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";" 5.5 ( 2.3,   8.7)";" 2.8 (1.2,  4.4)";"0.6 (0.3,  0.9)";"0.3 (0.1, 0.5)";" 365.0 ( 152.6,  577.5)";" 77.8 ( 32.5,  123.1)"
"2014-12-25";"43";" 348.7 ( 147.9,  549.5)";" 72.5 ( 30.7,  114.2)";" 0.9 (0.4,  1.5)";"0.1 (0.0, 0.1)";"0.4 (0.2, 0.6)";"0.4 (0.2, 0.6)";" 5.4 ( 2.3,   8.5)";" 2.7 (1.1,  4.2)";"0.6 (0.2,  0.9)";"0.3 (0.1, 0.4)";" 356.0 ( 151.0,  561.0)";" 75.9 ( 32.2,  119.6)"
