"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-10-29";"-14";" 1745 (  1539,   1952)";" 25 (   14,   36)";"  8549 (   7257,   9842)";" 128 (    58,   197)";" 1468 (    663,   2273)";"  996 (   541,   1451)";" 195 (   123,   268)";"  298 (   183,   413)";"  536 (   329,   744)";"40%"
"2014-10-28";"-15";" 1720 (  1523,   1918)";" 25 (   14,   35)";"  8422 (   7188,   9656)";" 126 (    59,   192)";" 1443 (    669,   2217)";"  979 (   543,   1416)";" 192 (   123,   262)";"  293 (   182,   403)";"  527 (   328,   726)";"40%"
"2014-10-27";"-16";" 1696 (  1506,   1886)";" 24 (   14,   35)";"  8296 (   7118,   9475)";" 123 (    59,   187)";" 1419 (    675,   2162)";"  963 (   545,   1381)";" 189 (   123,   256)";"  288 (   182,   394)";"  518 (   328,   709)";"40%"
"2014-10-26";"-17";" 1672 (  1489,   1854)";" 24 (   14,   34)";"  8173 (   7047,   9299)";" 121 (    60,   183)";" 1395 (    681,   2109)";"  947 (   547,   1348)";" 186 (   122,   250)";"  283 (   182,   385)";"  510 (   327,   692)";"40%"
"2014-10-25";"-18";" 1648 (  1472,   1824)";" 23 (   14,   33)";"  8051 (   6975,   9128)";" 119 (    60,   178)";" 1372 (    686,   2057)";"  932 (   548,   1315)";" 183 (   122,   244)";"  279 (   182,   376)";"  502 (   327,   676)";"40%"
"2014-10-24";"-19";" 1625 (  1455,   1794)";" 23 (   14,   32)";"  7932 (   6902,   8962)";" 117 (    61,   174)";" 1349 (    691,   2007)";"  916 (   549,   1283)";" 180 (   122,   238)";"  274 (   181,   367)";"  493 (   326,   661)";"40%"
"2014-10-23";"-20";" 1602 (  1438,   1766)";" 23 (   14,   31)";"  7815 (   6829,   8801)";" 115 (    61,   170)";" 1326 (    695,   1957)";"  901 (   550,   1252)";" 177 (   122,   233)";"  270 (   181,   358)";"  485 (   325,   645)";"40%"
"2014-10-22";"-21";" 1579 (  1420,   1738)";" 22 (   14,   31)";"  7699 (   6755,   8644)";" 113 (    61,   165)";" 1304 (    698,   1909)";"  886 (   550,   1222)";" 174 (   121,   227)";"  265 (   180,   350)";"  477 (   324,   630)";"40%"
"2014-10-21";"-22";" 1557 (  1403,   1711)";" 22 (   14,   30)";"  7586 (   6680,   8493)";" 112 (    62,   161)";" 1282 (    702,   1863)";"  872 (   550,   1193)";" 171 (   121,   222)";"  261 (   179,   342)";"  469 (   323,   616)";"40%"
"2014-10-20";"-23";" 1535 (  1385,   1684)";" 22 (   14,   29)";"  7475 (   6604,   8345)";" 110 (    62,   157)";" 1261 (    704,   1817)";"  857 (   550,   1165)";" 169 (   120,   217)";"  257 (   179,   334)";"  462 (   322,   602)";"40%"
"2014-10-19";"-24";" 1513 (  1368,   1659)";" 21 (   14,   28)";"  7365 (   6527,   8202)";" 108 (    62,   154)";" 1240 (    707,   1773)";"  844 (   550,   1137)";" 166 (   120,   212)";"  252 (   178,   327)";"  454 (   320,   588)";"40%"
"2014-10-18";"-25";" 1492 (  1350,   1634)";" 21 (   14,   28)";"  7257 (   6450,   8064)";" 106 (    62,   150)";" 1219 (    709,   1730)";"  830 (   549,   1110)";" 163 (   119,   207)";"  248 (   177,   319)";"  447 (   319,   575)";"40%"
"2014-10-17";"-26";" 1471 (  1333,   1609)";" 20 (   14,   27)";"  7151 (   6373,   7929)";" 104 (    62,   146)";" 1199 (    710,   1688)";"  816 (   548,   1084)";" 161 (   119,   203)";"  244 (   176,   312)";"  440 (   318,   562)";"40%"
"2014-10-16";"-27";" 1451 (  1316,   1586)";" 20 (   14,   27)";"  7047 (   6295,   7798)";" 103 (    62,   143)";" 1180 (    711,   1648)";"  803 (   547,   1059)";" 158 (   118,   198)";"  240 (   175,   305)";"  433 (   316,   549)";"40%"
"2014-10-15";"-28";" 1431 (  1298,   1563)";" 20 (   14,   26)";"  6944 (   6217,   7671)";" 101 (    62,   139)";" 1160 (    712,   1608)";"  790 (   545,   1035)";" 156 (   117,   194)";"  236 (   175,   298)";"  426 (   314,   537)";"40%"
"2014-10-14";"-29";" 1411 (  1281,   1541)";" 20 (   14,   25)";"  6843 (   6138,   7548)";"  99 (    63,   136)";" 1141 (    713,   1569)";"  777 (   544,   1011)";" 153 (   116,   190)";"  233 (   174,   292)";"  419 (   312,   525)";"40%"
"2014-10-13";"-30";" 1391 (  1264,   1519)";" 19 (   14,   25)";"  6744 (   6059,   7429)";"  98 (    63,   133)";" 1122 (    713,   1532)";"  765 (   542,    988)";" 151 (   115,   186)";"  229 (   172,   285)";"  412 (   310,   514)";"40%"
"2014-10-12";"-31";" 1372 (  1246,   1498)";" 19 (   14,   24)";"  6646 (   5980,   7312)";"  96 (    62,   130)";" 1104 (    712,   1496)";"  752 (   539,    966)";" 148 (   114,   182)";"  225 (   171,   279)";"  405 (   308,   502)";"40%"
"2014-10-11";"-32";" 1353 (  1229,   1477)";" 19 (   14,   24)";"  6550 (   5901,   7200)";"  94 (    62,   127)";" 1086 (    712,   1460)";"  740 (   537,    944)";" 146 (   113,   179)";"  222 (   170,   273)";"  399 (   306,   492)";"40%"
"2014-10-10";"-33";" 1335 (  1212,   1457)";" 18 (   13,   23)";"  6456 (   5821,   7090)";"  93 (    62,   124)";" 1068 (    711,   1426)";"  729 (   534,    923)";" 144 (   112,   175)";"  218 (   169,   267)";"  393 (   304,   481)";"40%"
"2014-10-09";"-34";" 1316 (  1196,   1437)";" 18 (   13,   23)";"  6363 (   5742,   6983)";"  91 (    62,   121)";" 1051 (    709,   1393)";"  717 (   531,    903)";" 141 (   111,   172)";"  215 (   167,   262)";"  386 (   301,   471)";"40%"
"2014-10-08";"-35";" 1298 (  1179,   1417)";" 18 (   13,   22)";"  6271 (   5663,   6879)";"  90 (    62,   118)";" 1034 (    708,   1360)";"  705 (   527,    883)";" 139 (   110,   169)";"  211 (   166,   256)";"  380 (   299,   461)";"40%"
"2014-10-07";"-36";" 1280 (  1163,   1398)";" 17 (   13,   22)";"  6181 (   5584,   6778)";"  89 (    62,   115)";" 1017 (    706,   1329)";"  694 (   524,    865)";" 137 (   109,   166)";"  208 (   165,   251)";"  374 (   296,   452)";"40%"
"2014-10-06";"-37";" 1263 (  1146,   1380)";" 17 (   13,   21)";"  6093 (   5506,   6679)";"  87 (    62,   113)";" 1001 (    703,   1299)";"  683 (   520,    847)";" 135 (   107,   163)";"  205 (   163,   246)";"  368 (   294,   443)";"40%"
"2014-10-05";"-38";" 1246 (  1130,   1362)";" 17 (   13,   21)";"  6006 (   5428,   6583)";"  86 (    61,   110)";"  985 (    700,   1269)";"  672 (   516,    829)";" 133 (   106,   160)";"  201 (   162,   241)";"  362 (   291,   434)";"40%"
"2014-10-04";"-39";" 1229 (  1114,   1344)";" 17 (   13,   20)";"  5920 (   5350,   6489)";"  84 (    61,   108)";"  969 (    697,   1240)";"  662 (   511,    813)";" 131 (   104,   157)";"  198 (   160,   236)";"  357 (   288,   426)";"40%"
"2014-10-03";"-40";" 1212 (  1099,   1326)";" 16 (   13,   20)";"  5836 (   5274,   6398)";"  83 (    61,   105)";"  953 (    694,   1213)";"  651 (   506,    797)";" 129 (   103,   155)";"  195 (   158,   232)";"  351 (   285,   417)";"40%"
"2014-10-02";"-41";" 1196 (  1083,   1309)";" 16 (   13,   20)";"  5753 (   5197,   6308)";"  82 (    60,   103)";"  938 (    690,   1186)";"  641 (   501,    781)";" 127 (   101,   152)";"  192 (   156,   228)";"  346 (   282,   410)";"40%"
"2014-10-01";"-42";" 1180 (  1068,   1292)";" 16 (   12,   19)";"  5671 (   5122,   6220)";"  80 (    60,   101)";"  923 (    686,   1160)";"  631 (   496,    766)";" 125 (   100,   150)";"  189 (   155,   223)";"  340 (   278,   402)";"40%"
"2014-09-30";"-43";" 1164 (  1053,   1275)";" 16 (   12,   19)";"  5591 (   5047,   6134)";"  79 (    60,    99)";"  908 (    681,   1135)";"  621 (   490,    752)";" 123 (    98,   148)";"  186 (   153,   219)";"  335 (   275,   395)";"40%"
"2014-09-29";"-44";" 1148 (  1038,   1259)";" 15 (   12,   19)";"  5512 (   4973,   6050)";"  78 (    59,    96)";"  894 (    676,   1111)";"  611 (   484,    739)";" 121 (    97,   145)";"  183 (   151,   216)";"  330 (   271,   388)";"40%"
"2014-09-28";"-45";" 1133 (  1024,   1243)";" 15 (   12,   18)";"  5434 (   4900,   5968)";"  77 (    59,    94)";"  880 (    671,   1088)";"  602 (   478,    726)";" 119 (    95,   143)";"  180 (   149,   212)";"  325 (   268,   382)";"40%"
"2014-09-27";"-46";" 1118 (  1009,   1227)";" 15 (   12,   18)";"  5357 (   4828,   5887)";"  75 (    58,    93)";"  866 (    666,   1066)";"  593 (   471,    714)";" 118 (    94,   141)";"  178 (   147,   208)";"  320 (   264,   375)";"40%"
"2014-09-26";"-47";" 1103 (   995,   1211)";" 15 (   12,   18)";"  5282 (   4757,   5807)";"  74 (    58,    91)";"  852 (    659,   1045)";"  583 (   464,    702)";" 116 (    92,   139)";"  175 (   144,   205)";"  315 (   260,   369)";"40%"
"2014-09-25";"-48";" 1088 (   981,   1196)";" 14 (   11,   17)";"  5208 (   4687,   5729)";"  73 (    57,    89)";"  839 (    653,   1024)";"  574 (   457,    691)";" 114 (    91,   137)";"  172 (   142,   202)";"  310 (   256,   363)";"40%"
"2014-09-24";"-49";" 1074 (   967,   1181)";" 14 (   11,   17)";"  5135 (   4617,   5652)";"  72 (    56,    87)";"  825 (    646,   1005)";"  565 (   450,    681)";" 112 (    89,   136)";"  169 (   140,   199)";"  305 (   252,   358)";"40%"
"2014-09-23";"-50";" 1060 (   954,   1166)";" 14 (   11,   17)";"  5063 (   4549,   5577)";"  71 (    56,    86)";"  812 (    639,    986)";"  557 (   442,    671)";" 111 (    88,   134)";"  167 (   138,   196)";"  300 (   248,   353)";"40%"
"2014-09-22";"-51";" 1046 (   941,   1151)";" 14 (   11,   17)";"  4992 (   4482,   5502)";"  70 (    55,    84)";"  800 (    631,    968)";"  548 (   435,    661)";" 109 (    86,   132)";"  164 (   135,   193)";"  296 (   244,   348)";"40%"
"2014-09-21";"-52";" 1032 (   928,   1137)";" 14 (   11,   16)";"  4923 (   4416,   5429)";"  69 (    54,    83)";"  787 (    623,    951)";"  540 (   427,    652)";" 107 (    85,   130)";"  162 (   133,   190)";"  291 (   240,   343)";"40%"
"2014-09-20";"-53";" 1019 (   915,   1122)";" 13 (   11,   16)";"  4854 (   4351,   5357)";"  67 (    54,    81)";"  775 (    614,    935)";"  531 (   419,    643)";" 106 (    83,   128)";"  159 (   131,   188)";"  287 (   235,   338)";"40%"
"2014-09-19";"-54";" 1005 (   902,   1108)";" 13 (   10,   16)";"  4787 (   4287,   5286)";"  66 (    53,    80)";"  763 (    605,    920)";"  523 (   412,    635)";" 104 (    82,   127)";"  157 (   128,   185)";"  282 (   231,   334)";"40%"
"2014-09-18";"-55";"  992 (   890,   1094)";" 13 (   10,   16)";"  4720 (   4224,   5217)";"  65 (    52,    79)";"  751 (    596,    905)";"  515 (   404,    627)";" 103 (    81,   125)";"  155 (   126,   183)";"  278 (   227,   329)";"40%"
"2014-09-17";"-56";"  979 (   877,   1081)";" 13 (   10,   16)";"  4655 (   4162,   5148)";"  64 (    51,    78)";"  739 (    586,    892)";"  508 (   396,    619)";" 101 (    80,   123)";"  152 (   124,   181)";"  274 (   223,   325)";"40%"
"2014-09-16";"-57";"  966 (   865,   1068)";" 13 (   10,   15)";"  4591 (   4101,   5080)";"  63 (    50,    77)";"  727 (    576,    879)";"  500 (   388,    611)";" 100 (    79,   121)";"  150 (   122,   178)";"  270 (   219,   321)";"40%"
"2014-09-15";"-58";"  954 (   853,   1054)";" 12 (   10,   15)";"  4527 (   4041,   5013)";"  62 (    49,    76)";"  716 (    565,    867)";"  492 (   381,    604)";"  99 (    78,   120)";"  148 (   119,   176)";"  266 (   215,   317)";"40%"
"2014-09-14";"-59";"  941 (   841,   1042)";" 12 (    9,   15)";"  4465 (   3983,   4948)";"  61 (    48,    75)";"  705 (    554,    856)";"  485 (   374,    596)";"  97 (    77,   118)";"  146 (   117,   174)";"  262 (   211,   313)";"40%"
"2014-09-13";"-60";"  929 (   829,   1029)";" 12 (    9,   15)";"  4404 (   3925,   4883)";"  60 (    47,    74)";"  694 (    542,    846)";"  478 (   367,    589)";"  96 (    76,   116)";"  143 (   115,   172)";"  258 (   208,   309)";"40%"
"2014-09-12";"-61";"  917 (   818,   1016)";" 12 (    9,   15)";"  4343 (   3868,   4819)";"  59 (    46,    73)";"  683 (    529,    836)";"  471 (   361,    582)";"  95 (    75,   114)";"  141 (   113,   169)";"  255 (   204,   305)";"40%"
"2014-09-11";"-62";"  905 (   807,   1004)";" 12 (    9,   14)";"  4284 (   3812,   4756)";"  58 (    45,    72)";"  672 (    516,    828)";"  464 (   355,    574)";"  93 (    75,   112)";"  139 (   112,   167)";"  251 (   201,   301)";"40%"
"2014-09-10";"-63";"  894 (   795,    992)";" 12 (    9,   14)";"  4226 (   3757,   4694)";"  58 (    43,    72)";"  661 (    502,    820)";"  458 (   349,    566)";"  92 (    74,   110)";"  137 (   110,   165)";"  247 (   198,   297)";"40%"
"2014-09-09";"-64";"  882 (   784,    980)";" 11 (    9,   14)";"  4168 (   3702,   4633)";"  57 (    42,    71)";"  650 (    486,    814)";"  451 (   345,    558)";"  91 (    73,   109)";"  136 (   109,   163)";"  244 (   195,   293)";"40%"
"2014-09-08";"-65";"  871 (   773,    969)";" 11 (    9,   14)";"  4111 (   3649,   4574)";"  56 (    40,    71)";"  639 (    470,    809)";"  445 (   341,    549)";"  90 (    73,   107)";"  134 (   107,   160)";"  241 (   193,   288)";"40%"
"2014-09-07";"-66";"  860 (   762,    957)";" 11 (    9,   14)";"  4056 (   3597,   4515)";"  55 (    40,    70)";"  629 (    452,    805)";"  439 (   339,    540)";"  89 (    73,   105)";"  132 (   107,   157)";"  238 (   192,   283)";"40%"
"2014-09-06";"-67";"  849 (   751,    946)";" 11 (    9,   13)";"  4001 (   3545,   4457)";"  54 (    39,    69)";"  620 (    450,    790)";"  434 (   337,    530)";"  88 (    72,   103)";"  130 (   106,   155)";"  235 (   191,   278)";"40%"
"2014-09-05";"-68";"  838 (   741,    935)";" 11 (    8,   13)";"  3947 (   3493,   4401)";"  53 (    39,    67)";"  612 (    449,    776)";"  428 (   336,    520)";"  86 (    72,   101)";"  129 (   105,   152)";"  231 (   189,   274)";"40%"
"2014-09-04";"-69";"  827 (   730,    924)";" 11 (    8,   13)";"  3894 (   3442,   4345)";"  53 (    39,    66)";"  604 (    447,    762)";"  422 (   334,    511)";"  85 (    71,   100)";"  127 (   104,   149)";"  229 (   188,   269)";"40%"
"2014-09-03";"-70";"  816 (   720,    913)";" 10 (    8,   13)";"  3841 (   3391,   4291)";"  52 (    39,    65)";"  596 (    445,    748)";"  417 (   332,    502)";"  84 (    71,    98)";"  125 (   104,   147)";"  226 (   187,   264)";"40%"
"2014-09-02";"-71";"  806 (   709,    902)";" 10 (    8,   12)";"  3789 (   3341,   4237)";"  51 (    39,    64)";"  589 (    443,    734)";"  412 (   330,    493)";"  83 (    70,    96)";"  124 (   103,   144)";"  223 (   185,   260)";"40%"
"2014-09-01";"-72";"  795 (   699,    892)";" 10 (    8,   12)";"  3738 (   3291,   4184)";"  51 (    39,    63)";"  581 (    441,    721)";"  406 (   328,    485)";"  82 (    69,    95)";"  122 (   102,   142)";"  220 (   184,   255)";"40%"
"2014-08-31";"-73";"  785 (   689,    881)";" 10 (    8,   12)";"  3687 (   3241,   4133)";"  50 (    38,    62)";"  574 (    439,    708)";"  401 (   326,    476)";"  81 (    69,    93)";"  121 (   102,   140)";"  217 (   183,   251)";"40%"
"2014-08-30";"-74";"  775 (   679,    871)";" 10 (    8,   12)";"  3637 (   3192,   4082)";"  49 (    38,    60)";"  566 (    437,    695)";"  396 (   324,    468)";"  80 (    68,    92)";"  119 (   101,   137)";"  214 (   181,   247)";"40%"
"2014-08-29";"-75";"  765 (   669,    861)";" 10 (    8,   12)";"  3588 (   3144,   4031)";"  49 (    38,    59)";"  559 (    435,    683)";"  391 (   322,    460)";"  79 (    68,    90)";"  117 (   100,   135)";"  211 (   180,   243)";"40%"
"2014-08-28";"-76";"  755 (   660,    851)";" 10 (    8,   11)";"  3539 (   3096,   3982)";"  48 (    38,    58)";"  552 (    433,    670)";"  386 (   320,    452)";"  78 (    67,    89)";"  116 (    99,   133)";"  209 (   179,   239)";"40%"
"2014-08-27";"-77";"  746 (   650,    841)";" 10 (    8,   11)";"  3491 (   3049,   3933)";"  47 (    38,    57)";"  545 (    431,    659)";"  381 (   317,    445)";"  77 (    66,    88)";"  115 (    98,   131)";"  206 (   177,   235)";"40%"
"2014-08-26";"-78";"  736 (   641,    831)";"  9 (    8,   11)";"  3443 (   3002,   3885)";"  47 (    37,    56)";"  538 (    428,    647)";"  376 (   315,    437)";"  76 (    66,    86)";"  113 (    98,   129)";"  203 (   176,   231)";"40%"
"2014-08-25";"-79";"  727 (   632,    821)";"  9 (    8,   11)";"  3397 (   2956,   3837)";"  46 (    37,    55)";"  531 (    426,    636)";"  371 (   313,    430)";"  75 (    65,    85)";"  112 (    97,   127)";"  201 (   174,   228)";"40%"
"2014-08-24";"-80";"  717 (   623,    812)";"  9 (    8,   11)";"  3350 (   2910,   3790)";"  46 (    37,    54)";"  524 (    423,    624)";"  367 (   310,    423)";"  74 (    64,    84)";"  110 (    96,   125)";"  198 (   173,   224)";"40%"
"2014-08-23";"-81";"  708 (   614,    802)";"  9 (    8,   10)";"  3305 (   2865,   3744)";"  45 (    37,    53)";"  517 (    421,    614)";"  362 (   308,    416)";"  73 (    64,    83)";"  109 (    95,   123)";"  196 (   171,   221)";"40%"
"2014-08-22";"-82";"  699 (   605,    793)";"  9 (    8,   10)";"  3260 (   2821,   3698)";"  44 (    37,    52)";"  510 (    418,    603)";"  357 (   305,    410)";"  72 (    63,    82)";"  107 (    94,   121)";"  193 (   169,   217)";"40%"
"2014-08-21";"-83";"  690 (   596,    784)";"  9 (    8,   10)";"  3215 (   2777,   3653)";"  44 (    36,    52)";"  504 (    415,    593)";"  353 (   302,    404)";"  71 (    62,    81)";"  106 (    93,   119)";"  191 (   168,   214)";"40%"
"2014-08-20";"-84";"  681 (   588,    774)";"  9 (    8,   10)";"  3171 (   2734,   3608)";"  43 (    36,    51)";"  497 (    412,    583)";"  348 (   299,    397)";"  70 (    61,    80)";"  105 (    92,   117)";"  188 (   166,   211)";"40%"
"2014-08-19";"-85";"  672 (   579,    765)";"  9 (    7,   10)";"  3128 (   2692,   3564)";"  43 (    36,    50)";"  491 (    409,    573)";"  344 (   296,    391)";"  70 (    60,    79)";"  103 (    91,   115)";"  186 (   164,   208)";"40%"
"2014-08-18";"-86";"  664 (   571,    756)";"  9 (    7,   10)";"  3085 (   2650,   3520)";"  42 (    35,    49)";"  485 (    406,    563)";"  340 (   293,    386)";"  69 (    60,    78)";"  102 (    90,   114)";"  184 (   163,   205)";"40%"
"2014-08-17";"-87";"  655 (   563,    747)";"  8 (    7,   10)";"  3043 (   2609,   3477)";"  42 (    35,    48)";"  479 (    403,    554)";"  335 (   290,    380)";"  68 (    59,    77)";"  101 (    89,   112)";"  181 (   161,   202)";"40%"
"2014-08-16";"-88";"  647 (   555,    738)";"  8 (    7,    9)";"  3001 (   2568,   3434)";"  41 (    35,    47)";"  473 (    400,    545)";"  331 (   287,    375)";"  67 (    58,    76)";"  100 (    88,   111)";"  179 (   159,   199)";"40%"
"2014-08-15";"-89";"  638 (   547,    729)";"  8 (    7,    9)";"  2960 (   2528,   3392)";"  41 (    35,    47)";"  467 (    396,    537)";"  327 (   284,    370)";"  66 (    57,    75)";"   98 (    87,   109)";"  177 (   157,   197)";"40%"
"2014-08-14";"-90";"  630 (   539,    721)";"  8 (    7,    9)";"  2919 (   2489,   3350)";"  40 (    34,    46)";"  461 (    393,    528)";"  323 (   280,    365)";"  65 (    56,    74)";"   97 (    86,   108)";"  175 (   155,   194)";"40%"
"2014-08-13";"-91";"  622 (   532,    712)";"  8 (    7,    9)";"  2879 (   2450,   3308)";"  40 (    34,    45)";"  455 (    389,    520)";"  319 (   277,    360)";"  65 (    56,    74)";"   96 (    85,   106)";"  172 (   153,   192)";"40%"
"2014-08-12";"-92";"  614 (   524,    703)";"  8 (    7,    9)";"  2839 (   2412,   3267)";"  39 (    34,    45)";"  449 (    386,    512)";"  315 (   273,    356)";"  64 (    55,    73)";"   95 (    84,   105)";"  170 (   151,   189)";"40%"
"2014-08-11";"-93";"  606 (   517,    695)";"  8 (    7,    9)";"  2800 (   2375,   3226)";"  39 (    33,    44)";"  443 (    382,    505)";"  311 (   270,    352)";"  63 (    54,    72)";"   93 (    83,   104)";"  168 (   149,   187)";"40%"
"2014-08-10";"-94";"  598 (   510,    686)";"  8 (    7,    9)";"  2762 (   2338,   3186)";"  38 (    33,    43)";"  438 (    378,    497)";"  307 (   266,    347)";"  62 (    53,    71)";"   92 (    82,   103)";"  166 (   147,   185)";"40%"
"2014-08-09";"-95";"  590 (   503,    678)";"  8 (    7,    9)";"  2724 (   2301,   3146)";"  38 (    33,    43)";"  432 (    374,    490)";"  303 (   263,    343)";"  61 (    52,    71)";"   91 (    81,   101)";"  164 (   145,   183)";"40%"
"2014-08-08";"-96";"  583 (   496,    670)";"  8 (    7,    9)";"  2686 (   2266,   3106)";"  37 (    32,    42)";"  427 (    370,    483)";"  299 (   259,    340)";"  61 (    51,    70)";"   90 (    80,   100)";"  162 (   143,   181)";"40%"
"2014-08-07";"-97";"  575 (   489,    662)";"  7 (    6,    8)";"  2649 (   2231,   3067)";"  37 (    32,    42)";"  421 (    366,    477)";"  295 (   255,    336)";"  60 (    50,    69)";"   89 (    78,    99)";"  160 (   141,   179)";"40%"
"2014-08-06";"-98";"  568 (   482,    653)";"  7 (    6,    8)";"  2612 (   2196,   3028)";"  36 (    32,    41)";"  416 (    361,    471)";"  292 (   251,    332)";"  59 (    50,    69)";"   88 (    77,    98)";"  158 (   139,   177)";"40%"
"2014-08-05";"-99";"  561 (   476,    645)";"  7 (    6,    8)";"  2576 (   2163,   2989)";"  36 (    31,    40)";"  411 (    357,    465)";"  288 (   247,    329)";"  58 (    49,    68)";"   87 (    76,    97)";"  156 (   137,   175)";"40%"
"2014-08-04";"-100";"  553 (   469,    637)";"  7 (    6,    8)";"  2540 (   2129,   2950)";"  35 (    31,    40)";"  406 (    352,    459)";"  285 (   243,    326)";"  58 (    48,    67)";"   86 (    75,    96)";"  154 (   135,   173)";"40%"
"2014-08-03";"-101";"  546 (   463,    629)";"  7 (    6,    8)";"  2505 (   2097,   2912)";"  35 (    30,    40)";"  401 (    348,    453)";"  281 (   239,    323)";"  57 (    47,    67)";"   85 (    74,    95)";"  152 (   133,   171)";"40%"
"2014-08-02";"-102";"  539 (   457,    621)";"  7 (    6,    8)";"  2470 (   2064,   2875)";"  34 (    30,    39)";"  395 (    343,    448)";"  278 (   236,    319)";"  56 (    46,    66)";"   83 (    73,    94)";"  150 (   131,   170)";"40%"
"2014-08-01";"-103";"  532 (   451,    614)";"  7 (    6,    8)";"  2435 (   2033,   2837)";"  34 (    29,    39)";"  391 (    338,    443)";"  274 (   232,    316)";"  56 (    46,    66)";"   82 (    72,    93)";"  148 (   129,   168)";"40%"
"2014-07-31";"-104";"  525 (   444,    606)";"  7 (    6,    8)";"  2401 (   2002,   2800)";"  34 (    29,    38)";"  386 (    333,    438)";"  271 (   228,    314)";"  55 (    45,    65)";"   81 (    70,    92)";"  147 (   127,   166)";"40%"
"2014-07-30";"-105";"  518 (   439,    598)";"  7 (    6,    8)";"  2367 (   1971,   2764)";"  33 (    29,    38)";"  381 (    328,    433)";"  267 (   224,    311)";"  54 (    44,    64)";"   80 (    69,    92)";"  145 (   125,   165)";"40%"
"2014-07-29";"-106";"  512 (   433,    591)";"  7 (    6,    8)";"  2334 (   1941,   2727)";"  33 (    28,    37)";"  376 (    323,    429)";"  264 (   220,    308)";"  54 (    43,    64)";"   79 (    68,    91)";"  143 (   123,   163)";"40%"
"2014-07-28";"-107";"  505 (   427,    583)";"  7 (    5,    8)";"  2302 (   1912,   2691)";"  32 (    28,    37)";"  371 (    318,    424)";"  261 (   216,    305)";"  53 (    43,    63)";"   78 (    67,    90)";"  141 (   121,   162)";"40%"
"2014-07-27";"-108";"  498 (   421,    576)";"  6 (    5,    8)";"  2269 (   1883,   2655)";"  32 (    27,    37)";"  367 (    313,    420)";"  258 (   213,    303)";"  52 (    42,    63)";"   77 (    66,    89)";"  139 (   119,   160)";"40%"
"2014-07-26";"-109";"  492 (   416,    568)";"  6 (    5,    8)";"  2237 (   1855,   2620)";"  32 (    27,    36)";"  362 (    308,    416)";"  254 (   209,    300)";"  52 (    41,    62)";"   77 (    65,    88)";"  138 (   117,   159)";"40%"
"2014-07-25";"-110";"  486 (   410,    561)";"  6 (    5,    7)";"  2206 (   1827,   2584)";"  31 (    26,    36)";"  358 (    303,    412)";"  251 (   205,    297)";"  51 (    41,    62)";"   76 (    64,    87)";"  136 (   115,   157)";"40%"
"2014-07-24";"-111";"  479 (   405,    553)";"  6 (    5,    7)";"  2174 (   1799,   2550)";"  31 (    26,    36)";"  353 (    298,    408)";"  248 (   202,    295)";"  51 (    40,    61)";"   75 (    63,    87)";"  134 (   113,   156)";"40%"
"2014-07-23";"-112";"  473 (   400,    546)";"  6 (    5,    7)";"  2144 (   1772,   2515)";"  30 (    25,    35)";"  349 (    293,    405)";"  245 (   198,    292)";"  50 (    40,    60)";"   74 (    62,    86)";"  133 (   111,   155)";"40%"
"2014-07-22";"-113";"  467 (   395,    539)";"  6 (    5,    7)";"  2113 (   1746,   2480)";"  30 (    25,    35)";"  344 (    287,    401)";"  242 (   195,    290)";"  49 (    39,    60)";"   73 (    61,    85)";"  131 (   109,   153)";"40%"
"2014-07-21";"-114";"  461 (   390,    532)";"  6 (    5,    7)";"  2083 (   1720,   2446)";"  30 (    25,    35)";"  340 (    282,    398)";"  239 (   191,    287)";"  49 (    38,    59)";"   72 (    60,    84)";"  130 (   108,   152)";"40%"
"2014-07-20";"-115";"  455 (   385,    525)";"  6 (    5,    7)";"  2054 (   1695,   2413)";"  29 (    24,    34)";"  336 (    277,    395)";"  236 (   188,    285)";"  48 (    38,    59)";"   71 (    59,    84)";"  128 (   106,   150)";"40%"
"2014-07-19";"-116";"  449 (   380,    518)";"  6 (    5,    7)";"  2024 (   1670,   2379)";"  29 (    24,    34)";"  331 (    271,    392)";"  234 (   185,    282)";"  48 (    38,    58)";"   70 (    58,    83)";"  127 (   104,   149)";"40%"
"2014-07-18";"-117";"  443 (   375,    511)";"  6 (    5,    7)";"  1995 (   1645,   2346)";"  29 (    23,    34)";"  327 (    266,    389)";"  231 (   182,    280)";"  47 (    37,    57)";"   69 (    57,    82)";"  125 (   103,   148)";"40%"
"2014-07-17";"-118";"  437 (   370,    504)";"  6 (    4,    7)";"  1967 (   1621,   2313)";"  28 (    23,    34)";"  323 (    260,    386)";"  228 (   179,    277)";"  47 (    37,    57)";"   69 (    56,    81)";"  124 (   101,   146)";"40%"
"2014-07-16";"-119";"  431 (   365,    497)";"  6 (    4,    7)";"  1939 (   1598,   2280)";"  28 (    22,    34)";"  319 (    255,    383)";"  225 (   176,    274)";"  46 (    36,    56)";"   68 (    55,    80)";"  122 (   100,   145)";"40%"
