"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-27";"107";"202.8 (-112.0,  517.7)";" 42.2 ( -23.3, 107.6)";"0.5 (-0.3, 1.4)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.6)";"0.2 (-0.1, 0.6)";" 3.1 ( -1.7,  8.0)";"1.6 (-0.9,  4.0)";"0.3 (-0.2, 0.9)";"0.2 (-0.1, 0.4)";"207.1 (-114.4,  528.5)";" 44.2 ( -24.4, 112.7)"
"2015-02-26";"106";"198.6 (-107.1,  504.4)";" 41.3 ( -22.3, 104.8)";"0.5 (-0.3, 1.4)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 3.1 ( -1.7,  7.8)";"1.5 (-0.8,  3.9)";"0.3 (-0.2, 0.8)";"0.2 (-0.1, 0.4)";"202.8 (-109.3,  514.9)";" 43.2 ( -23.3, 109.8)"
"2015-02-25";"105";"194.5 (-102.3,  491.4)";" 40.4 ( -21.3, 102.1)";"0.5 (-0.3, 1.3)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 3.0 ( -1.6,  7.6)";"1.5 (-0.8,  3.8)";"0.3 (-0.2, 0.8)";"0.2 (-0.1, 0.4)";"198.6 (-104.4,  501.6)";" 42.3 ( -22.3, 107.0)"
"2015-02-24";"104";"190.5 ( -97.7,  478.7)";" 39.6 ( -20.3,  99.5)";"0.5 (-0.3, 1.3)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 2.9 ( -1.5,  7.4)";"1.5 (-0.8,  3.7)";"0.3 (-0.2, 0.8)";"0.2 (-0.1, 0.4)";"194.5 ( -99.7,  488.7)";" 41.5 ( -21.3, 104.2)"
"2015-02-23";"103";"186.5 ( -93.2,  466.3)";" 38.8 ( -19.4,  96.9)";"0.5 (-0.3, 1.3)";"0.1 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 2.9 ( -1.4,  7.2)";"1.4 (-0.7,  3.6)";"0.3 (-0.2, 0.8)";"0.2 (-0.1, 0.4)";"190.4 ( -95.2,  476.0)";" 40.6 ( -20.3, 101.5)"
"2015-02-22";"102";"182.7 ( -88.9,  454.3)";" 38.0 ( -18.5,  94.4)";"0.5 (-0.2, 1.2)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 2.8 ( -1.4,  7.0)";"1.4 (-0.7,  3.5)";"0.3 (-0.1, 0.8)";"0.1 (-0.1, 0.4)";"186.5 ( -90.8,  463.8)";" 39.8 ( -19.4,  98.9)"
"2015-02-21";"101";"178.9 ( -84.7,  442.5)";" 37.2 ( -17.6,  92.0)";"0.5 (-0.2, 1.2)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 2.8 ( -1.3,  6.8)";"1.4 (-0.7,  3.4)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.4)";"182.6 ( -86.5,  451.8)";" 38.9 ( -18.4,  96.3)"
"2015-02-20";"100";"175.2 ( -80.7,  431.1)";" 36.4 ( -16.8,  89.6)";"0.5 (-0.2, 1.2)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 2.7 ( -1.2,  6.7)";"1.4 (-0.6,  3.3)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.3)";"178.9 ( -82.4,  440.1)";" 38.1 ( -17.6,  93.8)"
"2015-02-19";"99";"171.6 ( -76.8,  420.0)";" 35.7 ( -16.0,  87.3)";"0.5 (-0.2, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.5)";"0.2 (-0.1, 0.5)";" 2.7 ( -1.2,  6.5)";"1.3 (-0.6,  3.2)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.3)";"175.2 ( -78.4,  428.8)";" 37.4 ( -16.7,  91.4)"
"2015-02-18";"98";"168.1 ( -73.0,  409.2)";" 34.9 ( -15.2,  85.0)";"0.5 (-0.2, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.6 ( -1.1,  6.3)";"1.3 (-0.6,  3.2)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.3)";"171.6 ( -74.5,  417.7)";" 36.6 ( -15.9,  89.1)"
"2015-02-17";"97";"164.6 ( -69.4,  398.6)";" 34.2 ( -14.4,  82.8)";"0.4 (-0.2, 1.1)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.5 ( -1.1,  6.2)";"1.3 (-0.5,  3.1)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.3)";"168.1 ( -70.8,  406.9)";" 35.8 ( -15.1,  86.8)"
"2015-02-16";"96";"161.2 ( -65.8,  388.3)";" 33.5 ( -13.7,  80.7)";"0.4 (-0.2, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.5 ( -1.0,  6.0)";"1.2 (-0.5,  3.0)";"0.3 (-0.1, 0.7)";"0.1 (-0.1, 0.3)";"164.6 ( -67.2,  396.4)";" 35.1 ( -14.3,  84.5)"
"2015-02-15";"95";"157.9 ( -62.4,  378.3)";" 32.8 ( -13.0,  78.6)";"0.4 (-0.2, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.4 ( -1.0,  5.8)";"1.2 (-0.5,  2.9)";"0.3 (-0.1, 0.6)";"0.1 (-0.1, 0.3)";"161.2 ( -63.7,  386.2)";" 34.4 ( -13.6,  82.4)"
"2015-02-14";"94";"154.7 ( -59.2,  368.6)";" 32.2 ( -12.3,  76.6)";"0.4 (-0.2, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.4 ( -0.9,  5.7)";"1.2 (-0.5,  2.8)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"157.9 ( -60.4,  376.3)";" 33.7 ( -12.9,  80.2)"
"2015-02-13";"93";"151.5 ( -56.0,  359.1)";" 31.5 ( -11.6,  74.6)";"0.4 (-0.2, 1.0)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.3 ( -0.9,  5.5)";"1.2 (-0.4,  2.8)";"0.3 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"154.7 ( -57.2,  366.6)";" 33.0 ( -12.2,  78.2)"
"2015-02-12";"92";"148.5 ( -52.9,  349.8)";" 30.9 ( -11.0,  72.7)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.3 ( -0.8,  5.4)";"1.1 (-0.4,  2.7)";"0.2 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"151.6 ( -54.0,  357.1)";" 32.3 ( -11.5,  76.2)"
"2015-02-11";"91";"145.4 ( -50.0,  340.8)";" 30.2 ( -10.4,  70.8)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.2 ( -0.8,  5.3)";"1.1 (-0.4,  2.6)";"0.2 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"148.5 ( -51.0,  348.0)";" 31.7 ( -10.9,  74.2)"
"2015-02-10";"90";"142.5 ( -47.2,  332.1)";" 29.6 (  -9.8,  69.0)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.2 (-0.1, 0.4)";"0.2 (-0.1, 0.4)";" 2.2 ( -0.7,  5.1)";"1.1 (-0.4,  2.6)";"0.2 (-0.1, 0.6)";"0.1 ( 0.0, 0.3)";"145.4 ( -48.1,  339.0)";" 31.0 ( -10.3,  72.3)"
"2015-02-09";"89";"139.6 ( -44.4,  323.6)";" 29.0 (  -9.2,  67.2)";"0.4 (-0.1, 0.9)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 2.2 ( -0.7,  5.0)";"1.1 (-0.3,  2.5)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.3)";"142.5 ( -45.3,  330.3)";" 30.4 (  -9.7,  70.4)"
"2015-02-08";"88";"136.7 ( -41.8,  315.2)";" 28.4 (  -8.7,  65.5)";"0.4 (-0.1, 0.8)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 2.1 ( -0.6,  4.9)";"1.1 (-0.3,  2.4)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.3)";"139.6 ( -42.7,  321.8)";" 29.8 (  -9.1,  68.6)"
"2015-02-07";"87";"134.0 ( -39.2,  307.2)";" 27.8 (  -8.2,  63.8)";"0.4 (-0.1, 0.8)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 2.1 ( -0.6,  4.7)";"1.0 (-0.3,  2.4)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.2)";"136.8 ( -40.0,  313.6)";" 29.2 (  -8.5,  66.9)"
"2015-02-06";"86";"131.3 ( -36.8,  299.3)";" 27.3 (  -7.6,  62.2)";"0.4 (-0.1, 0.8)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 2.0 ( -0.6,  4.6)";"1.0 (-0.3,  2.3)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.2)";"134.0 ( -37.6,  305.5)";" 28.6 (  -8.0,  65.2)"
"2015-02-05";"85";"128.6 ( -34.4,  291.6)";" 26.7 (  -7.2,  60.6)";"0.3 (-0.1, 0.8)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 2.0 ( -0.5,  4.5)";"1.0 (-0.3,  2.3)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.2)";"131.3 ( -35.2,  297.7)";" 28.0 (  -7.5,  63.5)"
"2015-02-04";"84";"126.0 ( -32.2,  284.2)";" 26.2 (  -6.7,  59.1)";"0.3 (-0.1, 0.8)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.9 ( -0.5,  4.4)";"1.0 (-0.2,  2.2)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.2)";"128.6 ( -32.8,  290.1)";" 27.4 (  -7.0,  61.9)"
"2015-02-03";"83";"123.4 ( -30.0,  276.9)";" 25.7 (  -6.2,  57.5)";"0.3 (-0.1, 0.7)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.9 ( -0.5,  4.3)";"1.0 (-0.2,  2.1)";"0.2 (-0.1, 0.5)";"0.1 ( 0.0, 0.2)";"126.0 ( -30.6,  282.7)";" 26.9 (  -6.5,  60.3)"
"2015-02-02";"82";"121.0 ( -27.9,  269.8)";" 25.1 (  -5.8,  56.1)";"0.3 (-0.1, 0.7)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.9 ( -0.4,  4.2)";"0.9 (-0.2,  2.1)";"0.2 ( 0.0, 0.5)";"0.1 ( 0.0, 0.2)";"123.5 ( -28.4,  275.5)";" 26.3 (  -6.1,  58.7)"
"2015-02-01";"81";"118.6 ( -25.8,  262.9)";" 24.6 (  -5.4,  54.6)";"0.3 (-0.1, 0.7)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.8 ( -0.4,  4.1)";"0.9 (-0.2,  2.0)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"121.0 ( -26.4,  268.4)";" 25.8 (  -5.6,  57.2)"
"2015-01-31";"80";"116.2 ( -23.9,  256.2)";" 24.1 (  -5.0,  53.2)";"0.3 (-0.1, 0.7)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.8 ( -0.4,  4.0)";"0.9 (-0.2,  2.0)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"118.6 ( -24.4,  261.6)";" 25.3 (  -5.2,  55.8)"
"2015-01-30";"79";"113.8 ( -22.0,  249.7)";" 23.7 (  -4.6,  51.9)";"0.3 (-0.1, 0.7)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.8 ( -0.3,  3.9)";"0.9 (-0.2,  1.9)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"116.2 ( -22.5,  254.9)";" 24.8 (  -4.8,  54.4)"
"2015-01-29";"78";"111.6 ( -20.2,  243.3)";" 23.2 (  -4.2,  50.6)";"0.3 (-0.1, 0.7)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.7 ( -0.3,  3.8)";"0.9 (-0.2,  1.9)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"113.9 ( -20.6,  248.4)";" 24.3 (  -4.4,  53.0)"
"2015-01-28";"77";"109.3 ( -18.5,  237.2)";" 22.7 (  -3.8,  49.3)";"0.3 ( 0.0, 0.6)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.3)";" 1.7 ( -0.3,  3.7)";"0.8 (-0.1,  1.8)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"111.6 ( -18.9,  242.1)";" 23.8 (  -4.0,  51.6)"
"2015-01-27";"76";"107.2 ( -16.8,  231.1)";" 22.3 (  -3.5,  48.0)";"0.3 ( 0.0, 0.6)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.7 ( -0.3,  3.6)";"0.8 (-0.1,  1.8)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"109.4 ( -17.2,  236.0)";" 23.3 (  -3.7,  50.3)"
"2015-01-26";"75";"105.0 ( -15.2,  225.3)";" 21.8 (  -3.2,  46.8)";"0.3 ( 0.0, 0.6)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.6 ( -0.2,  3.5)";"0.8 (-0.1,  1.7)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"107.2 ( -15.5,  230.0)";" 22.9 (  -3.3,  49.0)"
"2015-01-25";"74";"102.9 ( -13.7,  219.6)";" 21.4 (  -2.8,  45.6)";"0.3 ( 0.0, 0.6)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.6 ( -0.2,  3.4)";"0.8 (-0.1,  1.7)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"105.1 ( -14.0,  224.2)";" 22.4 (  -3.0,  47.8)"
"2015-01-24";"73";"100.9 ( -12.2,  214.0)";" 21.0 (  -2.5,  44.5)";"0.3 ( 0.0, 0.6)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.6 ( -0.2,  3.3)";"0.8 (-0.1,  1.7)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"103.0 ( -12.4,  218.5)";" 22.0 (  -2.7,  46.6)"
"2015-01-23";"72";" 98.9 ( -10.8,  208.6)";" 20.6 (  -2.2,  43.4)";"0.3 ( 0.0, 0.6)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.5 ( -0.2,  3.2)";"0.8 (-0.1,  1.6)";"0.2 ( 0.0, 0.4)";"0.1 ( 0.0, 0.2)";"101.0 ( -11.0,  213.0)";" 21.5 (  -2.3,  45.4)"
"2015-01-22";"71";" 97.0 (  -9.4,  203.3)";" 20.1 (  -2.0,  42.3)";"0.3 ( 0.0, 0.5)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.5 ( -0.1,  3.1)";"0.7 (-0.1,  1.6)";"0.2 ( 0.0, 0.3)";"0.1 ( 0.0, 0.2)";" 99.0 (  -9.6,  207.6)";" 21.1 (  -2.1,  44.3)"
"2015-01-21";"70";" 95.0 (  -8.1,  198.2)";" 19.8 (  -1.7,  41.2)";"0.3 ( 0.0, 0.5)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.5 ( -0.1,  3.1)";"0.7 (-0.1,  1.5)";"0.2 ( 0.0, 0.3)";"0.1 ( 0.0, 0.2)";" 97.0 (  -8.3,  202.4)";" 20.7 (  -1.8,  43.1)"
"2015-01-20";"69";" 93.2 (  -6.9,  193.2)";" 19.4 (  -1.4,  40.2)";"0.3 ( 0.0, 0.5)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.4 ( -0.1,  3.0)";"0.7 (-0.1,  1.5)";"0.2 ( 0.0, 0.3)";"0.1 ( 0.0, 0.2)";" 95.1 (  -7.0,  197.2)";" 20.3 (  -1.5,  42.1)"
"2015-01-19";"68";" 91.4 (  -5.7,  188.4)";" 19.0 (  -1.2,  39.1)";"0.2 ( 0.0, 0.5)";"0.0 ( 0.0, 0.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.4 ( -0.1,  2.9)";"0.7 ( 0.0,  1.5)";"0.2 ( 0.0, 0.3)";"0.1 ( 0.0, 0.2)";" 93.3 (  -5.8,  192.3)";" 19.9 (  -1.2,  41.0)"
"2015-01-18";"67";" 89.5 (  -4.5,  183.6)";" 18.6 (  -0.9,  38.2)";"0.2 ( 0.0, 0.5)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.4 ( -0.1,  2.8)";"0.7 ( 0.0,  1.4)";"0.2 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 91.4 (  -4.6,  187.4)";" 19.5 (  -1.0,  40.0)"
"2015-01-17";"66";" 87.8 (  -3.4,  179.0)";" 18.2 (  -0.7,  37.2)";"0.2 ( 0.0, 0.5)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.4 ( -0.1,  2.8)";"0.7 ( 0.0,  1.4)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 89.6 (  -3.5,  182.8)";" 19.1 (  -0.7,  39.0)"
"2015-01-16";"65";" 86.1 (  -2.4,  174.5)";" 17.9 (  -0.5,  36.3)";"0.2 ( 0.0, 0.5)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.3 (  0.0,  2.7)";"0.7 ( 0.0,  1.3)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 87.9 (  -2.4,  178.2)";" 18.7 (  -0.5,  38.0)"
"2015-01-15";"64";" 84.4 (  -1.3,  170.2)";" 17.5 (  -0.3,  35.4)";"0.2 ( 0.0, 0.5)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.3 (  0.0,  2.6)";"0.7 ( 0.0,  1.3)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 86.2 (  -1.4,  173.7)";" 18.4 (  -0.3,  37.0)"
"2015-01-14";"63";" 82.8 (  -0.4,  165.9)";" 17.2 (  -0.1,  34.5)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.3 (  0.0,  2.6)";"0.6 ( 0.0,  1.3)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 84.5 (  -0.4,  169.4)";" 18.0 (  -0.1,  36.1)"
"2015-01-13";"62";" 81.2 (   0.5,  161.8)";" 16.9 (   0.1,  33.6)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.3 (  0.0,  2.5)";"0.6 ( 0.0,  1.2)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 82.8 (   0.6,  165.1)";" 17.7 (   0.1,  35.2)"
"2015-01-12";"61";" 79.6 (   1.4,  157.7)";" 16.5 (   0.3,  32.8)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.2 (  0.0,  2.4)";"0.6 ( 0.0,  1.2)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 81.2 (   1.5,  161.0)";" 17.3 (   0.3,  34.3)"
"2015-01-11";"60";" 78.0 (   2.3,  153.8)";" 16.2 (   0.5,  32.0)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.2 (  0.0,  2.4)";"0.6 ( 0.0,  1.2)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 79.7 (   2.3,  157.0)";" 17.0 (   0.5,  33.5)"
"2015-01-10";"59";" 76.5 (   3.1,  150.0)";" 15.9 (   0.6,  31.2)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.2 (  0.0,  2.3)";"0.6 ( 0.0,  1.2)";"0.1 ( 0.0, 0.3)";"0.1 ( 0.0, 0.1)";" 78.1 (   3.2,  153.1)";" 16.7 (   0.7,  32.6)"
"2015-01-09";"58";" 75.1 (   3.9,  146.2)";" 15.6 (   0.8,  30.4)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.2 (  0.1,  2.3)";"0.6 ( 0.0,  1.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 76.6 (   3.9,  149.3)";" 16.3 (   0.8,  31.8)"
"2015-01-08";"57";" 73.6 (   4.6,  142.6)";" 15.3 (   1.0,  29.6)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.2)";" 1.1 (  0.1,  2.2)";"0.6 ( 0.0,  1.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 75.2 (   4.7,  145.6)";" 16.0 (   1.0,  31.0)"
"2015-01-07";"56";" 72.2 (   5.3,  139.1)";" 15.0 (   1.1,  28.9)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.1 (  0.1,  2.1)";"0.6 ( 0.0,  1.1)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 73.7 (   5.4,  142.0)";" 15.7 (   1.2,  30.3)"
"2015-01-06";"55";" 70.8 (   6.0,  135.6)";" 14.7 (   1.2,  28.2)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.1 (  0.1,  2.1)";"0.5 ( 0.0,  1.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 72.3 (   6.1,  138.5)";" 15.4 (   1.3,  29.5)"
"2015-01-05";"54";" 69.5 (   6.6,  132.3)";" 14.4 (   1.4,  27.5)";"0.2 ( 0.0, 0.4)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.1 (  0.1,  2.0)";"0.5 ( 0.1,  1.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 70.9 (   6.8,  135.0)";" 15.1 (   1.4,  28.8)"
"2015-01-04";"53";" 68.1 (   7.2,  129.0)";" 14.2 (   1.5,  26.8)";"0.2 ( 0.0, 0.3)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.1 (  0.1,  2.0)";"0.5 ( 0.1,  1.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 69.6 (   7.4,  131.7)";" 14.8 (   1.6,  28.1)"
"2015-01-03";"52";" 66.8 (   7.8,  125.8)";" 13.9 (   1.6,  26.2)";"0.2 ( 0.0, 0.3)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.0 (  0.1,  1.9)";"0.5 ( 0.1,  1.0)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 68.2 (   8.0,  128.5)";" 14.5 (   1.7,  27.4)"
"2015-01-02";"51";" 65.6 (   8.4,  122.8)";" 13.6 (   1.7,  25.5)";"0.2 ( 0.0, 0.3)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.0 (  0.1,  1.9)";"0.5 ( 0.1,  0.9)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 66.9 (   8.6,  125.3)";" 14.3 (   1.8,  26.7)"
"2015-01-01";"50";" 64.3 (   8.9,  119.7)";" 13.4 (   1.9,  24.9)";"0.2 ( 0.0, 0.3)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.0 (  0.1,  1.8)";"0.5 ( 0.1,  0.9)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 65.7 (   9.1,  122.2)";" 14.0 (   1.9,  26.1)"
"2014-12-31";"49";" 63.1 (   9.4,  116.8)";" 13.1 (   2.0,  24.3)";"0.2 ( 0.0, 0.3)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.0 (  0.1,  1.8)";"0.5 ( 0.1,  0.9)";"0.1 ( 0.0, 0.2)";"0.1 ( 0.0, 0.1)";" 64.4 (   9.6,  119.2)";" 13.7 (   2.0,  25.4)"
"2014-12-30";"48";" 61.9 (   9.9,  113.9)";" 12.9 (   2.1,  23.7)";"0.2 ( 0.0, 0.3)";"0.0 ( 0.0, 0.0)";"0.1 ( 0.0, 0.1)";"0.1 ( 0.0, 0.1)";" 1.0 (  0.2,  1.8)";"0.5 ( 0.1,  0.9)";"0.1 ( 0.0, 0.2)";"0.0 ( 0.0, 0.1)";" 63.2 (  10.1,  116.3)";" 13.5 (   2.1,  24.8)"
