"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-10-29";"-14";"  4661 (  4291,   5031)";" 105 (   72,   139)";"  24902 (  22064,   27741)";"  568 (  343,   794)";"  6556 (  3922,   9191)";"  4211 (  2842,   5580)";"  782 (   587,   977)";" 1248 (  903,   1594)";"  2247 (  1625,   2869)";"40%"
"2014-10-28";"-15";"  4556 (  4212,   4900)";" 103 (   71,   135)";"  24334 (  21699,   26969)";"  555 (  340,   769)";"  6399 (  3895,   8904)";"  4111 (  2817,   5404)";"  763 (   580,   947)";" 1219 (  892,   1545)";"  2193 (  1605,   2781)";"40%"
"2014-10-27";"-16";"  4453 (  4132,   4774)";" 100 (   70,   130)";"  23779 (  21335,   26224)";"  541 (  338,   745)";"  6246 (  3867,   8626)";"  4013 (  2792,   5235)";"  745 (   574,   917)";" 1190 (  881,   1498)";"  2141 (  1586,   2696)";"40%"
"2014-10-26";"-17";"  4353 (  4052,   4653)";"  98 (   70,   126)";"  23238 (  20971,   25505)";"  528 (  335,   721)";"  6097 (  3838,   8356)";"  3918 (  2766,   5070)";"  728 (   568,   888)";" 1161 (  871,   1452)";"  2091 (  1567,   2614)";"40%"
"2014-10-25";"-18";"  4255 (  3972,   4537)";"  96 (   69,   122)";"  22710 (  20607,   24812)";"  516 (  333,   699)";"  5951 (  3808,   8094)";"  3825 (  2739,   4911)";"  711 (   561,   861)";" 1134 (  860,   1408)";"  2041 (  1548,   2534)";"40%"
"2014-10-24";"-19";"  4159 (  3892,   4426)";"  93 (   68,   119)";"  22194 (  20244,   24144)";"  503 (  330,   677)";"  5809 (  3778,   7840)";"  3735 (  2712,   4757)";"  694 (   555,   834)";" 1107 (  849,   1365)";"  1993 (  1529,   2457)";"40%"
"2014-10-23";"-20";"  4065 (  3812,   4319)";"  91 (   68,   115)";"  21690 (  19881,   23500)";"  491 (  327,   656)";"  5671 (  3747,   7594)";"  3646 (  2685,   4607)";"  678 (   548,   808)";" 1081 (  839,   1324)";"  1946 (  1510,   2382)";"40%"
"2014-10-22";"-21";"  3974 (  3731,   4217)";"  89 (   67,   111)";"  21199 (  19517,   22881)";"  480 (  324,   635)";"  5536 (  3715,   7356)";"  3560 (  2658,   4463)";"  662 (   541,   783)";" 1056 (  828,   1283)";"  1900 (  1490,   2310)";"40%"
"2014-10-21";"-22";"  3885 (  3651,   4119)";"  87 (   66,   108)";"  20719 (  19153,   22285)";"  468 (  322,   615)";"  5404 (  3682,   7125)";"  3476 (  2630,   4323)";"  647 (   534,   759)";" 1031 (  817,   1244)";"  1855 (  1471,   2240)";"40%"
"2014-10-20";"-23";"  3798 (  3571,   4025)";"  85 (   66,   104)";"  20251 (  18789,   21713)";"  457 (  319,   596)";"  5275 (  3649,   6902)";"  3394 (  2601,   4187)";"  632 (   527,   736)";" 1007 (  807,   1206)";"  1812 (  1452,   2172)";"40%"
"2014-10-19";"-24";"  3713 (  3492,   3935)";"  83 (   65,   101)";"  19794 (  18423,   21164)";"  446 (  316,   577)";"  5150 (  3616,   6685)";"  3315 (  2573,   4056)";"  617 (   520,   714)";"  983 (  796,   1170)";"  1769 (  1433,   2106)";"40%"
"2014-10-18";"-25";"  3630 (  3413,   3848)";"  81 (   64,    98)";"  19347 (  18057,   20637)";"  436 (  313,   559)";"  5028 (  3581,   6475)";"  3237 (  2544,   3930)";"  603 (   513,   692)";"  960 (  785,   1135)";"  1728 (  1413,   2042)";"40%"
"2014-10-17";"-26";"  3549 (  3334,   3764)";"  79 (   63,    95)";"  18911 (  17690,   20133)";"  426 (  310,   541)";"  4909 (  3547,   6272)";"  3161 (  2514,   3807)";"  589 (   505,   672)";"  937 (  774,   1100)";"  1687 (  1394,   1981)";"40%"
"2014-10-16";"-27";"  3470 (  3257,   3683)";"  77 (   63,    92)";"  18486 (  17322,   19649)";"  415 (  306,   524)";"  4793 (  3511,   6075)";"  3087 (  2484,   3689)";"  575 (   498,   652)";"  915 (  764,   1067)";"  1648 (  1375,   1921)";"40%"
"2014-10-15";"-28";"  3393 (  3181,   3605)";"  75 (   62,    89)";"  18070 (  16954,   19186)";"  406 (  303,   508)";"  4680 (  3475,   5884)";"  3014 (  2454,   3575)";"  562 (   490,   634)";"  894 (  753,   1035)";"  1609 (  1355,   1864)";"40%"
"2014-10-14";"-29";"  3318 (  3106,   3530)";"  74 (   61,    86)";"  17665 (  16587,   18743)";"  396 (  300,   492)";"  4569 (  3439,   5700)";"  2944 (  2423,   3465)";"  549 (   482,   616)";"  873 (  742,   1004)";"  1572 (  1335,   1808)";"40%"
"2014-10-13";"-30";"  3244 (  3032,   3456)";"  72 (   60,    84)";"  17269 (  16220,   18318)";"  387 (  297,   477)";"  4462 (  3402,   5521)";"  2875 (  2392,   3359)";"  536 (   473,   599)";"  853 (  731,    975)";"  1535 (  1316,   1755)";"40%"
"2014-10-12";"-31";"  3172 (  2959,   3384)";"  70 (   59,    81)";"  16882 (  15854,   17909)";"  378 (  294,   462)";"  4357 (  3365,   5348)";"  2808 (  2360,   3257)";"  524 (   465,   583)";"  833 (  720,    946)";"  1499 (  1296,   1703)";"40%"
"2014-10-11";"-32";"  3102 (  2889,   3315)";"  69 (   58,    79)";"  16504 (  15492,   17517)";"  369 (  290,   447)";"  4254 (  3327,   5181)";"  2743 (  2327,   3158)";"  512 (   456,   568)";"  814 (  709,    919)";"  1465 (  1276,   1653)";"40%"
"2014-10-10";"-33";"  3033 (  2819,   3247)";"  67 (   58,    76)";"  16135 (  15132,   17139)";"  360 (  287,   433)";"  4154 (  3289,   5020)";"  2679 (  2294,   3064)";"  500 (   446,   554)";"  795 (  698,    892)";"  1431 (  1256,   1606)";"40%"
"2014-10-09";"-34";"  2966 (  2752,   3180)";"  65 (   57,    74)";"  15775 (  14777,   16774)";"  352 (  283,   420)";"  4057 (  3250,   4864)";"  2617 (  2259,   2974)";"  489 (   437,   541)";"  776 (  686,    867)";"  1397 (  1235,   1560)";"40%"
"2014-10-08";"-35";"  2901 (  2686,   3115)";"  64 (   56,    72)";"  15424 (  14426,   16421)";"  343 (  280,   407)";"  3962 (  3211,   4713)";"  2556 (  2224,   2888)";"  478 (   427,   528)";"  758 (  674,    842)";"  1365 (  1214,   1516)";"40%"
"2014-10-07";"-36";"  2837 (  2622,   3051)";"  62 (   55,    70)";"  15080 (  14082,   16078)";"  335 (  276,   394)";"  3869 (  3171,   4568)";"  2497 (  2187,   2806)";"  467 (   417,   517)";"  741 (  663,    819)";"  1334 (  1193,   1475)";"40%"
"2014-10-06";"-37";"  2774 (  2559,   2989)";"  61 (   54,    68)";"  14745 (  13743,   15746)";"  328 (  273,   382)";"  3779 (  3130,   4427)";"  2439 (  2150,   2729)";"  456 (   406,   506)";"  724 (  650,    797)";"  1303 (  1171,   1435)";"40%"
"2014-10-05";"-38";"  2713 (  2498,   2928)";"  60 (   53,    66)";"  14417 (  13412,   15422)";"  320 (  269,   371)";"  3691 (  3089,   4292)";"  2383 (  2110,   2655)";"  446 (   396,   496)";"  707 (  638,    776)";"  1273 (  1148,   1397)";"40%"
"2014-10-04";"-39";"  2653 (  2439,   2868)";"  58 (   52,    65)";"  14097 (  13087,   15107)";"  313 (  265,   360)";"  3605 (  3047,   4163)";"  2328 (  2070,   2586)";"  436 (   385,   486)";"  691 (  625,    757)";"  1244 (  1125,   1362)";"40%"
"2014-10-03";"-40";"  2595 (  2382,   2809)";"  57 (   51,    63)";"  13785 (  12770,   14799)";"  305 (  262,   349)";"  3521 (  3004,   4038)";"  2274 (  2027,   2521)";"  426 (   375,   477)";"  675 (  612,    738)";"  1215 (  1102,   1329)";"40%"
"2014-10-02";"-41";"  2538 (  2326,   2751)";"  56 (   50,    62)";"  13479 (  12461,   14498)";"  298 (  258,   339)";"  3439 (  2959,   3919)";"  2222 (  1983,   2460)";"  417 (   364,   469)";"  660 (  599,    721)";"  1187 (  1077,   1297)";"40%"
"2014-10-01";"-42";"  2483 (  2272,   2694)";"  54 (   48,    60)";"  13181 (  12159,   14203)";"  291 (  254,   329)";"  3359 (  2914,   3804)";"  2171 (  1938,   2404)";"  407 (   354,   461)";"  645 (  585,    704)";"  1160 (  1052,   1268)";"40%"
"2014-09-30";"-43";"  2428 (  2219,   2638)";"  53 (   47,    59)";"  12890 (  11866,   13914)";"  284 (  249,   320)";"  3281 (  2867,   3695)";"  2121 (  1891,   2351)";"  398 (   344,   453)";"  630 (  571,    689)";"  1134 (  1027,   1240)";"40%"
"2014-09-29";"-44";"  2375 (  2168,   2583)";"  52 (   46,    58)";"  12606 (  11580,   13631)";"  278 (  245,   311)";"  3205 (  2818,   3592)";"  2072 (  1842,   2302)";"  390 (   334,   445)";"  615 (  556,    675)";"  1108 (  1001,   1214)";"40%"
"2014-09-28";"-45";"  2323 (  2118,   2529)";"  51 (   45,    57)";"  12328 (  11302,   13353)";"  271 (  240,   302)";"  3131 (  2768,   3494)";"  2025 (  1793,   2257)";"  381 (   324,   438)";"  602 (  542,    661)";"  1083 (   975,   1190)";"40%"
"2014-09-27";"-46";"  2273 (  2070,   2476)";"  50 (   44,    56)";"  12056 (  11032,   13081)";"  265 (  236,   295)";"  3058 (  2715,   3402)";"  1979 (  1744,   2214)";"  373 (   315,   431)";"  588 (  527,    648)";"  1058 (   949,   1167)";"40%"
"2014-09-26";"-47";"  2223 (  2023,   2424)";"  48 (   42,    55)";"  11791 (  10769,   12813)";"  259 (  231,   287)";"  2988 (  2660,   3315)";"  1934 (  1694,   2174)";"  365 (   306,   424)";"  575 (  513,    636)";"  1034 (   923,   1145)";"40%"
"2014-09-25";"-48";"  2175 (  1977,   2372)";"  47 (   41,    54)";"  11532 (  10515,   12550)";"  253 (  226,   280)";"  2919 (  2603,   3234)";"  1890 (  1644,   2136)";"  357 (   297,   417)";"  562 (  498,    625)";"  1011 (   897,   1125)";"40%"
"2014-09-24";"-49";"  2127 (  1933,   2322)";"  46 (   40,    53)";"  11279 (  10267,   12291)";"  247 (  221,   274)";"  2851 (  2544,   3159)";"  1847 (  1594,   2100)";"  349 (   289,   410)";"  549 (  484,    614)";"   988 (   871,   1105)";"40%"
"2014-09-23";"-50";"  2081 (  1890,   2273)";"  45 (   39,    52)";"  11032 (  10027,   12036)";"  242 (  215,   268)";"  2786 (  2483,   3088)";"  1805 (  1545,   2065)";"  342 (   281,   403)";"  537 (  470,    603)";"   966 (   846,   1086)";"40%"
"2014-09-22";"-51";"  2036 (  1848,   2224)";"  44 (   37,    51)";"  10790 (   9794,   11786)";"  236 (  209,   262)";"  2721 (  2420,   3023)";"  1764 (  1497,   2032)";"  335 (   273,   397)";"  525 (  456,    593)";"   945 (   821,   1068)";"40%"
"2014-09-21";"-52";"  1992 (  1807,   2177)";"  43 (   36,    50)";"  10554 (   9568,   11541)";"  231 (  204,   257)";"  2659 (  2355,   2963)";"  1725 (  1450,   2000)";"  328 (   266,   390)";"  513 (  443,    584)";"   924 (   797,   1051)";"40%"
"2014-09-20";"-53";"  1949 (  1768,   2130)";"  42 (   35,    49)";"  10324 (   9349,   11299)";"  225 (  198,   253)";"  2597 (  2289,   2906)";"  1686 (  1403,   1969)";"  321 (   259,   383)";"  502 (  429,    574)";"   903 (   773,   1033)";"40%"
"2014-09-19";"-54";"  1907 (  1729,   2084)";"  41 (   34,    49)";"  10099 (   9136,   11061)";"  220 (  192,   248)";"  2537 (  2221,   2854)";"  1648 (  1358,   1938)";"  315 (   253,   377)";"  491 (  417,    565)";"   883 (   750,   1017)";"40%"
"2014-09-18";"-55";"  1865 (  1691,   2040)";"  40 (   33,    48)";"   9879 (   8930,   10827)";"  215 (  186,   244)";"  2479 (  2153,   2804)";"  1612 (  1315,   1909)";"  309 (   247,   370)";"  480 (  404,    556)";"   864 (   728,   1001)";"40%"
"2014-09-17";"-56";"  1825 (  1654,   1996)";"  39 (   32,    47)";"   9664 (   8730,   10598)";"  210 (  180,   240)";"  2421 (  2084,   2758)";"  1576 (  1273,   1880)";"  303 (   242,   364)";"  470 (  392,    547)";"   845 (   706,    985)";"40%"
"2014-09-16";"-57";"  1785 (  1618,   1953)";"  39 (   31,    46)";"   9454 (   8536,   10372)";"  205 (  174,   236)";"  2365 (  2015,   2714)";"  1542 (  1233,   1851)";"  297 (   237,   357)";"  460 (  381,    538)";"   827 (   686,    969)";"40%"
"2014-09-15";"-58";"  1747 (  1583,   1911)";"  38 (   30,    46)";"   9249 (   8347,   10150)";"  200 (  168,   233)";"  2309 (  1946,   2673)";"  1508 (  1194,   1822)";"  291 (   233,   350)";"  450 (  370,    530)";"   810 (   666,    954)";"40%"
"2014-09-14";"-59";"  1709 (  1548,   1870)";"  37 (   29,    45)";"   9049 (   8165,    9932)";"  195 (  161,   229)";"  2255 (  1875,   2634)";"  1476 (  1158,   1794)";"  286 (   229,   344)";"  441 (  360,    521)";"   793 (   648,    938)";"40%"
"2014-09-13";"-60";"  1672 (  1514,   1831)";"  36 (   28,    44)";"   8853 (   7988,    9718)";"  191 (  155,   226)";"  2201 (  1805,   2598)";"  1445 (  1124,   1765)";"  281 (   225,   337)";"  431 (  350,    513)";"   777 (   630,    923)";"40%"
"2014-09-12";"-61";"  1636 (  1480,   1792)";"  35 (   27,    44)";"   8662 (   7816,    9509)";"  186 (  149,   223)";"  2148 (  1733,   2564)";"  1415 (  1093,   1736)";"  276 (   222,   330)";"  423 (  341,    504)";"   761 (   614,    908)";"40%"
"2014-09-11";"-62";"  1600 (  1447,   1754)";"  35 (   27,    43)";"   8476 (   7649,    9303)";"  182 (  142,   221)";"  2095 (  1659,   2532)";"  1386 (  1066,   1707)";"  272 (   220,   323)";"  414 (  333,    496)";"   746 (   600,    892)";"40%"
"2014-09-10";"-63";"  1566 (  1414,   1718)";"  34 (   26,    42)";"   8295 (   7488,    9102)";"  177 (  135,   218)";"  2043 (  1584,   2502)";"  1359 (  1041,   1677)";"  267 (   218,   317)";"  407 (  326,    487)";"   732 (   587,    877)";"40%"
"2014-09-09";"-64";"  1532 (  1381,   1682)";"  33 (   26,    41)";"   8118 (   7330,    8905)";"  172 (  128,   216)";"  1990 (  1505,   2476)";"  1334 (  1022,   1646)";"  263 (   216,   310)";"  399 (  320,    478)";"   719 (   576,    861)";"40%"
"2014-09-08";"-65";"  1498 (  1349,   1647)";"  33 (   25,    40)";"   7946 (   7178,    8713)";"  168 (  121,   214)";"  1937 (  1422,   2452)";"  1310 (  1007,   1614)";"  259 (   214,   303)";"  392 (  316,    469)";"   706 (   568,    844)";"40%"
"2014-09-07";"-66";"  1465 (  1317,   1613)";"  32 (   25,    40)";"   7778 (   7029,    8527)";"  164 (  117,   211)";"  1883 (  1334,   2432)";"  1289 (   999,   1579)";"  255 (   213,   297)";"  386 (  313,    459)";"   695 (   563,    827)";"40%"
"2014-09-06";"-67";"  1433 (  1286,   1580)";"  32 (   25,    39)";"   7614 (   6882,    8346)";"  161 (  116,   206)";"  1854 (  1330,   2378)";"  1269 (   993,   1544)";"  251 (   211,   291)";"  380 (  310,    450)";"   684 (   559,    809)";"40%"
"2014-09-05";"-68";"  1401 (  1254,   1548)";"  31 (   25,    38)";"   7453 (   6735,    8170)";"  159 (  116,   202)";"  1825 (  1325,   2325)";"  1249 (   988,   1510)";"  247 (   210,   284)";"  374 (  308,    440)";"   673 (   555,    792)";"40%"
"2014-09-04";"-69";"  1370 (  1223,   1516)";"  31 (   25,    37)";"   7294 (   6588,    8000)";"  156 (  115,   197)";"  1796 (  1319,   2273)";"  1230 (   983,   1477)";"  243 (   208,   278)";"  368 (  306,    431)";"   663 (   550,    775)";"40%"
"2014-09-03";"-70";"  1339 (  1192,   1485)";"  30 (   25,    36)";"   7138 (   6441,    7834)";"  154 (  115,   193)";"  1768 (  1314,   2222)";"  1211 (   977,   1445)";"  239 (   206,   273)";"  363 (  304,    422)";"   653 (   546,    759)";"40%"
"2014-09-02";"-71";"  1308 (  1162,   1455)";"  30 (   25,    35)";"   6984 (   6295,    7673)";"  151 (  114,   188)";"  1740 (  1308,   2173)";"  1192 (   971,   1413)";"  236 (   204,   267)";"  357 (  301,    413)";"   643 (   542,    743)";"40%"
"2014-09-01";"-72";"  1278 (  1132,   1425)";"  29 (   24,    35)";"   6832 (   6149,    7516)";"  149 (  114,   184)";"  1713 (  1302,   2125)";"  1174 (   965,   1383)";"  232 (   203,   262)";"  351 (  299,    404)";"   633 (   538,    728)";"40%"
"2014-08-31";"-73";"  1249 (  1102,   1395)";"  29 (   24,    34)";"   6683 (   6004,    7363)";"  147 (  113,   180)";"  1687 (  1296,   2077)";"  1156 (   959,   1353)";"  229 (   201,   257)";"  346 (  296,    396)";"   623 (   533,    712)";"40%"
"2014-08-30";"-74";"  1220 (  1073,   1366)";"  29 (   24,    33)";"   6536 (   5860,    7213)";"  145 (  113,   176)";"  1660 (  1290,   2031)";"  1138 (   952,   1324)";"  225 (   199,   252)";"  341 (  294,    388)";"   613 (   529,    698)";"40%"
"2014-08-29";"-75";"  1191 (  1045,   1338)";"  28 (   24,    32)";"   6392 (   5717,    7067)";"  142 (  112,   172)";"  1635 (  1283,   1987)";"  1120 (   945,   1296)";"  222 (   196,   247)";"  335 (  291,    380)";"   604 (   524,    684)";"40%"
"2014-08-28";"-76";"  1163 (  1017,   1310)";"  28 (   24,    32)";"   6250 (   5576,    6924)";"  140 (  112,   169)";"  1609 (  1276,   1943)";"  1103 (   938,   1268)";"  218 (   194,   242)";"  330 (  289,    372)";"   595 (   520,    670)";"40%"
"2014-08-27";"-77";"  1135 (   989,   1282)";"  27 (   23,    31)";"   6109 (   5436,    6783)";"  138 (  111,   165)";"  1584 (  1269,   1900)";"  1086 (   931,   1242)";"  215 (   192,   238)";"  325 (  286,    365)";"   586 (   515,    656)";"40%"
"2014-08-26";"-78";"  1108 (   962,   1254)";"  27 (   23,    30)";"   5972 (   5298,    6646)";"  136 (  110,   161)";"  1560 (  1261,   1859)";"  1070 (   923,   1216)";"  212 (   189,   234)";"  320 (  283,    357)";"   577 (   510,    643)";"40%"
"2014-08-25";"-79";"  1081 (   935,   1227)";"  26 (   23,    30)";"   5836 (   5161,    6510)";"  134 (  110,   158)";"  1536 (  1254,   1818)";"  1053 (   915,   1191)";"  208 (   187,   230)";"  315 (  280,    350)";"   568 (   505,    631)";"40%"
"2014-08-24";"-80";"  1055 (   909,   1201)";"  26 (   23,    29)";"   5702 (   5027,    6378)";"  132 (  109,   154)";"  1512 (  1246,   1779)";"  1037 (   907,   1168)";"  205 (   184,   226)";"  311 (  278,    344)";"   559 (   500,    619)";"40%"
"2014-08-23";"-81";"  1029 (   883,   1174)";"  26 (   23,    29)";"   5570 (   4894,    6247)";"  130 (  108,   151)";"  1489 (  1237,   1740)";"  1021 (   898,   1145)";"  202 (   181,   223)";"  306 (  275,    337)";"   551 (   494,    607)";"40%"
"2014-08-22";"-82";"  1003 (   858,   1148)";"  25 (   22,    28)";"   5441 (   4764,    6118)";"  128 (  107,   148)";"  1466 (  1229,   1703)";"  1006 (   889,   1123)";"  199 (   178,   219)";"  301 (  271,    331)";"   542 (   489,    596)";"40%"
"2014-08-21";"-83";"   978 (   833,   1122)";"  25 (   22,    28)";"   5313 (   4636,    5991)";"  126 (  107,   145)";"  1443 (  1220,   1667)";"   991 (   879,   1102)";"  196 (   175,   216)";"  297 (  268,    325)";"   534 (   483,    585)";"40%"
"2014-08-20";"-84";"   953 (   809,   1097)";"  25 (   22,    27)";"   5188 (   4509,    5866)";"  124 (  106,   142)";"  1421 (  1211,   1632)";"   975 (   869,   1082)";"  193 (   172,   213)";"  292 (  265,    319)";"   526 (   477,    575)";"40%"
"2014-08-19";"-85";"   928 (   786,   1071)";"  24 (   22,    27)";"   5064 (   4386,    5742)";"  122 (  105,   139)";"  1400 (  1201,   1598)";"   961 (   858,   1063)";"  190 (   169,   211)";"  288 (  261,    314)";"   518 (   471,    565)";"40%"
"2014-08-18";"-86";"   904 (   762,   1046)";"  24 (   21,    26)";"   4942 (   4264,    5620)";"  120 (  104,   136)";"  1378 (  1191,   1565)";"   946 (   847,   1045)";"  187 (   166,   208)";"  283 (  258,    309)";"   510 (   464,    555)";"40%"
"2014-08-17";"-87";"   880 (   740,   1021)";"  23 (   21,    26)";"   4822 (   4145,    5500)";"  118 (  103,   133)";"  1357 (  1181,   1534)";"   932 (   835,   1028)";"  184 (   162,   205)";"  279 (  254,    304)";"   502 (   458,    547)";"40%"
"2014-08-16";"-88";"   857 (   717,    997)";"  23 (   21,    25)";"   4704 (   4027,    5380)";"  116 (  102,   131)";"  1336 (  1170,   1503)";"   918 (   823,   1012)";"  181 (   159,   203)";"  275 (  250,    299)";"   494 (   451,    538)";"40%"
"2014-08-15";"-89";"   834 (   696,    972)";"  23 (   20,    25)";"   4588 (   3913,    5263)";"  115 (  101,   128)";"  1316 (  1158,   1474)";"   904 (   810,    997)";"  178 (   156,   201)";"  270 (  246,    295)";"   487 (   444,    530)";"40%"
"2014-08-14";"-90";"   811 (   674,    948)";"  22 (   20,    25)";"   4473 (   3800,    5146)";"  113 (  100,   126)";"  1296 (  1146,   1446)";"   890 (   797,    983)";"  175 (   152,   198)";"  266 (  242,    290)";"   479 (   436,    523)";"40%"
"2014-08-13";"-91";"   789 (   654,    924)";"  22 (   20,    24)";"   4360 (   3690,    5031)";"  111 (   99,   123)";"  1276 (  1134,   1419)";"   877 (   784,    970)";"  173 (   149,   196)";"  262 (  238,    286)";"   472 (   429,    515)";"40%"
"2014-08-12";"-92";"   767 (   633,    901)";"  22 (   19,    24)";"   4249 (   3582,    4917)";"  109 (   98,   121)";"  1257 (  1120,   1394)";"   864 (   770,    958)";"  170 (   146,   194)";"  258 (  234,    283)";"   465 (   421,    509)";"40%"
"2014-08-11";"-93";"   745 (   613,    877)";"  21 (   19,    24)";"   4140 (   3476,    4803)";"  108 (   96,   119)";"  1238 (  1106,   1369)";"   851 (   755,    946)";"  167 (   142,   192)";"  254 (  230,    279)";"   458 (   414,    502)";"40%"
"2014-08-10";"-94";"   724 (   594,    854)";"  21 (   19,    24)";"   4032 (   3372,    4692)";"  106 (   95,   117)";"  1219 (  1092,   1347)";"   838 (   741,    935)";"  164 (   139,   189)";"  251 (  225,    276)";"   451 (   406,    496)";"40%"
"2014-08-09";"-95";"   703 (   575,    831)";"  21 (   18,    23)";"   3926 (   3271,    4581)";"  105 (   94,   115)";"  1201 (  1077,   1325)";"   825 (   726,    924)";"  162 (   136,   187)";"  247 (  221,    272)";"   444 (   398,    490)";"40%"
"2014-08-08";"-96";"   682 (   556,    808)";"  20 (   18,    23)";"   3821 (   3172,    4471)";"  103 (   92,   114)";"  1183 (  1061,   1305)";"   813 (   711,    914)";"  159 (   133,   185)";"  243 (  217,    269)";"   437 (   390,    484)";"40%"
"2014-08-07";"-97";"   662 (   538,    785)";"  20 (   17,    23)";"   3718 (   3075,    4362)";"  101 (   91,   112)";"  1165 (  1044,   1286)";"   801 (   697,    905)";"  156 (   129,   183)";"  239 (  212,    266)";"   431 (   382,    479)";"40%"
"2014-08-06";"-98";"   641 (   520,    763)";"  20 (   17,    23)";"   3617 (   2980,    4254)";"  100 (   89,   110)";"  1148 (  1027,   1268)";"   789 (   682,    895)";"  153 (   126,   180)";"  235 (  208,    263)";"   424 (   374,    473)";"40%"
"2014-08-05";"-99";"   622 (   503,    740)";"  20 (   17,    22)";"   3517 (   2887,    4147)";"   98 (   88,   109)";"  1130 (  1009,   1252)";"   777 (   667,    886)";"  151 (   123,   178)";"  232 (  204,    260)";"   417 (   366,    468)";"40%"
"2014-08-04";"-100";"   602 (   486,    718)";"  19 (   16,    22)";"   3419 (   2796,    4041)";"   97 (   86,   108)";"  1114 (   991,   1236)";"   765 (   652,    878)";"  148 (   120,   176)";"  228 (  199,    257)";"   411 (   359,    463)";"40%"
"2014-08-03";"-101";"   583 (   470,    696)";"  19 (   16,    22)";"   3322 (   2707,    3936)";"   96 (   85,   107)";"  1097 (   973,   1221)";"   754 (   638,    869)";"  145 (   117,   173)";"  225 (  195,    254)";"   404 (   351,    458)";"40%"
"2014-08-02";"-102";"   564 (   453,    675)";"  19 (   16,    22)";"   3226 (   2621,    3832)";"   94 (   83,   105)";"  1081 (   954,   1208)";"   742 (   623,    861)";"  143 (   114,   171)";"  221 (  191,    252)";"   398 (   343,    453)";"40%"
"2014-08-01";"-103";"   545 (   438,    653)";"  18 (   15,    21)";"   3132 (   2536,    3728)";"   93 (   81,   104)";"  1065 (   935,   1195)";"   731 (   609,    853)";"  140 (   111,   168)";"  218 (  186,    249)";"   392 (   336,    448)";"40%"
"2014-07-31";"-104";"   527 (   422,    632)";"  18 (   15,    21)";"   3039 (   2453,    3626)";"   91 (   80,   103)";"  1049 (   916,   1183)";"   720 (   595,    844)";"  137 (   108,   166)";"  214 (  182,    246)";"   386 (   328,    443)";"40%"
"2014-07-30";"-105";"   509 (   407,    611)";"  18 (   15,    21)";"   2948 (   2372,    3524)";"   90 (   78,   102)";"  1034 (   897,   1171)";"   709 (   581,    836)";"  134 (   105,   163)";"  211 (  178,    243)";"   379 (   320,    438)";"40%"
"2014-07-29";"-106";"   491 (   392,    590)";"  18 (   14,    21)";"   2858 (   2292,    3423)";"   89 (   76,   101)";"  1019 (   878,   1160)";"   698 (   567,    828)";"  131 (   102,   160)";"  207 (  174,    241)";"   373 (   313,    433)";"40%"
"2014-07-28";"-107";"   474 (   378,    569)";"  17 (   14,    21)";"   2769 (   2215,    3323)";"   88 (   75,   100)";"  1005 (   860,   1150)";"   687 (   554,    820)";"  128 (    99,   157)";"  204 (  170,    238)";"   367 (   306,    428)";"40%"
"2014-07-27";"-108";"   456 (   364,    549)";"  17 (   14,    20)";"   2682 (   2139,    3224)";"   86 (   73,   100)";"   991 (   841,   1140)";"   676 (   541,    812)";"  125 (    97,   154)";"  200 (  166,    235)";"   361 (   298,    423)";"40%"
"2014-07-26";"-109";"   439 (   350,    528)";"  17 (   13,    20)";"   2595 (   2065,    3125)";"   85 (   71,    99)";"   977 (   823,   1132)";"   665 (   527,    803)";"  122 (    94,   151)";"  197 (  162,    232)";"   354 (   291,    418)";"40%"
"2014-07-25";"-110";"   423 (   337,    508)";"  16 (   13,    20)";"   2510 (   1993,    3027)";"   84 (   70,    98)";"   964 (   805,   1123)";"   654 (   514,    794)";"  119 (    91,   147)";"  193 (  158,    229)";"   348 (   284,    412)";"40%"
"2014-07-24";"-111";"   406 (   324,    489)";"  16 (   13,    20)";"   2426 (   1922,    2930)";"   83 (   68,    98)";"   951 (   787,   1116)";"   643 (   501,    785)";"  116 (    88,   144)";"  190 (  154,    226)";"   342 (   277,    407)";"40%"
"2014-07-23";"-112";"   390 (   311,    469)";"  16 (   12,    20)";"   2343 (   1853,    2833)";"   82 (   67,    97)";"   939 (   769,   1109)";"   632 (   489,    776)";"  113 (    85,   140)";"  186 (  150,    223)";"   335 (   269,    401)";"40%"
"2014-07-22";"-113";"   374 (   299,    450)";"  16 (   12,    19)";"   2261 (   1786,    2737)";"   81 (   65,    97)";"   928 (   752,   1103)";"   621 (   476,    766)";"  109 (    83,   136)";"  183 (  146,    219)";"   329 (   262,    395)";"40%"
"2014-07-21";"-114";"   359 (   287,    431)";"  15 (   12,    19)";"   2180 (   1720,    2641)";"   80 (   64,    96)";"   917 (   736,   1099)";"   609 (   464,    755)";"  106 (    80,   132)";"  179 (  142,    216)";"   322 (   255,    388)";"40%"
"2014-07-20";"-115";"   343 (   275,    412)";"  15 (   11,    19)";"   2100 (   1655,    2546)";"   79 (   62,    96)";"   907 (   720,   1095)";"   597 (   451,    743)";"  102 (    77,   127)";"  175 (  138,    212)";"   315 (   248,    381)";"40%"
