"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-12-23";"56";"11849 ( 8389, 15308)";"126";" 87511 (54522, 120500)";"1278";"14666 (  4599,  24733)";"11401 (  4192,  18610)";"1182 ( 501, 1863)";" 3146 ( 1336,  4956)";" 5663 ( 2404,  8921)";"22%"
"2014-12-22";"55";"11723 ( 8341, 15105)";"125";" 86232 (54109, 118356)";"1263";"14483 (  4631,  24336)";"11252 (  4206,  18298)";"1174 ( 505, 1843)";" 3106 ( 1337,  4876)";" 5592 ( 2407,  8776)";"22%"
"2014-12-21";"54";"11598 ( 8292, 14904)";"124";" 84970 (53693, 116246)";"1247";"14303 (  4662,  23945)";"11104 (  4218,  17990)";"1166 ( 508, 1823)";" 3067 ( 1338,  4797)";" 5521 ( 2409,  8634)";"23%"
"2014-12-20";"53";"11474 ( 8243, 14706)";"123";" 83723 (53275, 114171)";"1231";"14125 (  4691,  23560)";"10959 (  4230,  17687)";"1158 ( 512, 1804)";" 3029 ( 1339,  4719)";" 5452 ( 2410,  8494)";"23%"
"2014-12-19";"52";"11351 ( 8193, 14509)";"123";" 82492 (52854, 112129)";"1216";"13950 (  4719,  23181)";"10815 (  4240,  17389)";"1150 ( 515, 1784)";" 2991 ( 1340,  4642)";" 5384 ( 2412,  8356)";"23%"
"2014-12-18";"51";"11228 ( 8143, 14314)";"122";" 81276 (52431, 110121)";"1201";"13777 (  4745,  22808)";"10673 (  4249,  17096)";"1142 ( 518, 1765)";" 2954 ( 1340,  4567)";" 5317 ( 2412,  8221)";"23%"
"2014-12-17";"50";"11107 ( 8092, 14121)";"121";" 80075 (52005, 108145)";"1186";"13605 (  4770,  22441)";"10533 (  4257,  16808)";"1134 ( 521, 1746)";" 2917 ( 1340,  4493)";" 5250 ( 2413,  8087)";"23%"
"2014-12-16";"49";"10986 ( 8041, 13930)";"120";" 78889 (51577, 106200)";"1171";"13437 (  4794,  22080)";"10395 (  4265,  16525)";"1126 ( 525, 1727)";" 2880 ( 1340,  4420)";" 5184 ( 2412,  7956)";"23%"
"2014-12-15";"48";"10865 ( 7989, 13741)";"120";" 77717 (51147, 104288)";"1157";"13270 (  4816,  21724)";"10258 (  4271,  16246)";"1118 ( 528, 1709)";" 2844 ( 1340,  4348)";" 5119 ( 2412,  7827)";"23%"
"2014-12-14";"47";"10746 ( 7937, 13554)";"119";" 76561 (50715, 102406)";"1142";"13105 (  4836,  21374)";"10124 (  4276,  15972)";"1110 ( 530, 1690)";" 2809 ( 1339,  4278)";" 5055 ( 2411,  7700)";"23%"
"2014-12-13";"46";"10627 ( 7885, 13369)";"118";" 75418 (50281, 100556)";"1128";"12943 (  4856,  21029)";" 9991 (  4280,  15702)";"1103 ( 533, 1672)";" 2773 ( 1339,  4208)";" 4992 ( 2410,  7575)";"24%"
"2014-12-12";"45";"10509 ( 7832, 13186)";"117";" 74290 (49845,  98735)";"1114";"12782 (  4874,  20690)";" 9860 (  4284,  15437)";"1095 ( 536, 1654)";" 2739 ( 1338,  4140)";" 4930 ( 2408,  7452)";"24%"
"2014-12-11";"44";"10392 ( 7779, 13005)";"117";" 73176 (49408,  96944)";"1100";"12624 (  4891,  20356)";" 9731 (  4286,  15176)";"1087 ( 539, 1636)";" 2705 ( 1336,  4073)";" 4868 ( 2406,  7331)";"24%"
"2014-12-10";"43";"10275 ( 7725, 12825)";"116";" 72075 (48969,  95182)";"1087";"12467 (  4906,  20028)";" 9603 (  4288,  14919)";"1080 ( 541, 1618)";" 2671 ( 1335,  4006)";" 4807 ( 2403,  7212)";"24%"
"2014-12-09";"42";"10159 ( 7671, 12648)";"115";" 70988 (48528,  93448)";"1073";"12313 (  4921,  19705)";" 9477 (  4288,  14666)";"1072 ( 544, 1600)";" 2637 ( 1333,  3941)";" 4747 ( 2400,  7094)";"24%"
"2014-12-08";"41";"10044 ( 7616, 12472)";"114";" 69915 (48087,  91743)";"1060";"12160 (  4934,  19386)";" 9353 (  4288,  14418)";"1065 ( 546, 1583)";" 2604 ( 1332,  3877)";" 4688 ( 2397,  6979)";"24%"
"2014-12-07";"40";" 9929 ( 7561, 12298)";"114";" 68855 (47644,  90066)";"1047";"12010 (  4946,  19073)";" 9230 (  4287,  14173)";"1057 ( 549, 1566)";" 2572 ( 1330,  3814)";" 4629 ( 2393,  6866)";"24%"
"2014-12-06";"39";" 9816 ( 7506, 12126)";"113";" 67808 (47199,  88416)";"1034";"11861 (  4957,  18765)";" 9109 (  4286,  13933)";"1050 ( 551, 1549)";" 2540 ( 1328,  3752)";" 4572 ( 2390,  6754)";"24%"
"2014-12-05";"38";" 9703 ( 7450, 11955)";"112";" 66774 (46754,  86793)";"1021";"11714 (  4967,  18462)";" 8990 (  4283,  13697)";"1043 ( 553, 1532)";" 2508 ( 1325,  3691)";" 4515 ( 2385,  6644)";"25%"
"2014-12-04";"37";" 9590 ( 7394, 11787)";"112";" 65753 (46308,  85197)";"1009";"11570 (  4976,  18163)";" 8872 (  4280,  13464)";"1035 ( 556, 1515)";" 2477 ( 1323,  3631)";" 4458 ( 2381,  6536)";"25%"
"2014-12-03";"36";" 9479 ( 7337, 11620)";"111";" 64744 (45861,  83627)";"996";"11427 (  4984,  17869)";" 8756 (  4276,  13235)";"1028 ( 558, 1498)";" 2446 ( 1320,  3572)";" 4403 ( 2376,  6430)";"25%"
"2014-12-02";"35";" 9368 ( 7280, 11455)";"110";" 63748 (45413,  82083)";"984";"11285 (  4991,  17580)";" 8641 (  4272,  13010)";"1021 ( 560, 1482)";" 2416 ( 1317,  3514)";" 4348 ( 2371,  6325)";"25%"
"2014-12-01";"34";" 9257 ( 7223, 11292)";"110";" 62764 (44965,  80564)";"972";"11146 (  4997,  17295)";" 8528 (  4267,  12789)";"1014 ( 562, 1466)";" 2385 ( 1314,  3457)";" 4294 ( 2365,  6222)";"25%"
"2014-11-30";"33";" 9148 ( 7165, 11130)";"109";" 61792 (44516,  79069)";"960";"11008 (  5002,  17015)";" 8416 (  4261,  12572)";"1007 ( 564, 1450)";" 2356 ( 1311,  3400)";" 4240 ( 2360,  6121)";"25%"
"2014-11-29";"32";" 9039 ( 7107, 10970)";"108";" 60833 (44066,  77600)";"948";"10872 (  5006,  16739)";" 8306 (  4254,  12358)";"1000 ( 565, 1434)";" 2326 ( 1308,  3345)";" 4187 ( 2354,  6021)";"25%"
"2014-11-28";"31";" 8930 ( 7049, 10812)";"108";" 59885 (43616,  76154)";"936";"10738 (  5009,  16468)";" 8197 (  4247,  12147)";" 993 ( 567, 1418)";" 2297 ( 1304,  3291)";" 4135 ( 2348,  5923)";"25%"
"2014-11-27";"30";" 8823 ( 6990, 10655)";"107";" 58949 (43165,  74733)";"925";"10606 (  5011,  16201)";" 8090 (  4239,  11940)";" 986 ( 569, 1402)";" 2269 ( 1301,  3237)";" 4084 ( 2341,  5827)";"26%"
"2014-11-26";"29";" 8716 ( 6931, 10500)";"106";" 58024 (42714,  73335)";"913";"10475 (  5012,  15938)";" 7984 (  4231,  11736)";" 979 ( 571, 1387)";" 2241 ( 1297,  3184)";" 4033 ( 2334,  5732)";"26%"
"2014-11-25";"28";" 8609 ( 6872, 10347)";"106";" 57111 (42263,  71959)";"902";"10346 (  5013,  15679)";" 7879 (  4222,  11536)";" 972 ( 572, 1371)";" 2213 ( 1293,  3132)";" 3983 ( 2327,  5638)";"26%"
"2014-11-24";"27";" 8504 ( 6812, 10195)";"105";" 56209 (41811,  70607)";"891";"10218 (  5012,  15425)";" 7776 (  4212,  11339)";" 965 ( 574, 1356)";" 2185 ( 1289,  3081)";" 3933 ( 2320,  5546)";"26%"
"2014-11-23";"26";" 8399 ( 6752, 10045)";"104";" 55318 (41360,  69277)";"880";"10092 (  5011,  15174)";" 7674 (  4202,  11146)";" 958 ( 575, 1341)";" 2158 ( 1285,  3031)";" 3884 ( 2313,  5456)";"26%"
"2014-11-22";"25";" 8294 ( 6692,  9897)";"104";" 54438 (40908,  67969)";"869";" 9968 (  5009,  14927)";" 7573 (  4192,  10955)";" 951 ( 577, 1326)";" 2131 ( 1281,  2982)";" 3836 ( 2305,  5367)";"26%"
"2014-11-21";"24";" 8191 ( 6631,  9750)";"103";" 53569 (40457,  66682)";"858";" 9845 (  5006,  14685)";" 7474 (  4181,  10768)";" 945 ( 578, 1311)";" 2105 ( 1276,  2933)";" 3788 ( 2297,  5280)";"26%"
"2014-11-20";"23";" 8088 ( 6570,  9605)";"102";" 52711 (40005,  65417)";"848";" 9724 (  5003,  14446)";" 7376 (  4169,  10584)";" 938 ( 579, 1297)";" 2079 ( 1272,  2885)";" 3741 ( 2289,  5194)";"27%"
"2014-11-19";"22";" 7985 ( 6509,  9461)";"102";" 51863 (39554,  64173)";"837";" 9605 (  4998,  14211)";" 7280 (  4157,  10402)";" 931 ( 580, 1282)";" 2053 ( 1267,  2838)";" 3695 ( 2281,  5109)";"27%"
"2014-11-18";"21";" 7883 ( 6448,  9319)";"101";" 51026 (39102,  62950)";"827";" 9487 (  4993,  13980)";" 7184 (  4144,  10224)";" 925 ( 581, 1268)";" 2027 ( 1262,  2792)";" 3649 ( 2272,  5026)";"27%"
"2014-11-17";"20";" 7782 ( 6386,  9179)";"101";" 50199 (38651,  61747)";"817";" 9370 (  4988,  13752)";" 7090 (  4131,  10049)";" 918 ( 583, 1254)";" 2002 ( 1258,  2747)";" 3604 ( 2264,  4944)";"27%"
"2014-11-16";"19";" 7682 ( 6324,  9040)";"100";" 49382 (38201,  60564)";"807";" 9255 (  4981,  13528)";" 6997 (  4118,   9877)";" 912 ( 584, 1240)";" 1977 ( 1253,  2702)";" 3559 ( 2255,  4863)";"27%"
"2014-11-15";"18";" 7582 ( 6261,  8902)";"99";" 48575 (37750,  59401)";"797";" 9141 (  4974,  13308)";" 6906 (  4104,   9707)";" 905 ( 585, 1226)";" 1953 ( 1248,  2658)";" 3515 ( 2246,  4784)";"27%"
"2014-11-14";"17";" 7483 ( 6199,  8766)";"99";" 47778 (37300,  58257)";"787";" 9029 (  4967,  13091)";" 6815 (  4090,   9541)";" 899 ( 585, 1212)";" 1929 ( 1243,  2614)";" 3471 ( 2237,  4706)";"27%"
"2014-11-13";"16";" 7384 ( 6136,  8632)";"98";" 46991 (36851,  57132)";"777";" 8918 (  4958,  12877)";" 6726 (  4075,   9377)";" 892 ( 586, 1198)";" 1905 ( 1237,  2572)";" 3428 ( 2227,  4629)";"28%"
"2014-11-12";"15";" 7286 ( 6073,  8499)";"97";" 46214 (36401,  56026)";"768";" 8808 (  4950,  12667)";" 6638 (  4060,   9216)";" 886 ( 587, 1185)";" 1881 ( 1232,  2530)";" 3386 ( 2218,  4554)";"28%"
"2014-11-11";"14";" 7188 ( 6009,  8367)";"97";" 45446 (35953,  54939)";"758";" 8700 (  4940,  12461)";" 6551 (  4044,   9058)";" 880 ( 588, 1172)";" 1858 ( 1227,  2489)";" 3344 ( 2208,  4480)";"28%"
"2014-11-10";"13";" 7091 ( 5946,  8237)";"96";" 44687 (35505,  53870)";"749";" 8594 (  4930,  12257)";" 6465 (  4029,   8902)";" 873 ( 588, 1159)";" 1835 ( 1221,  2448)";" 3302 ( 2198,  4406)";"28%"
"2014-11-09";"12";" 6995 ( 5882,  8108)";"96";" 43938 (35058,  52819)";"740";" 8488 (  4919,  12057)";" 6381 (  4012,   8749)";" 867 ( 589, 1145)";" 1812 ( 1216,  2408)";" 3262 ( 2188,  4335)";"28%"
"2014-11-08";"11";" 6899 ( 5818,  7981)";"95";" 43198 (34611,  51786)";"731";" 8384 (  4908,  11860)";" 6297 (  3996,   8599)";" 861 ( 589, 1133)";" 1790 ( 1210,  2369)";" 3221 ( 2178,  4264)";"28%"
"2014-11-07";"10";" 6804 ( 5753,  7855)";"94";" 42467 (34165,  50770)";"722";" 8281 (  4896,  11666)";" 6215 (  3979,   8451)";" 855 ( 590, 1120)";" 1767 ( 1205,  2330)";" 3181 ( 2168,  4194)";"28%"
"2014-11-06";"9";" 6710 ( 5689,  7731)";"94";" 41745 (33720,  49771)";"713";" 8180 (  4884,  11476)";" 6133 (  3962,   8305)";" 849 ( 590, 1107)";" 1746 ( 1199,  2292)";" 3142 ( 2158,  4126)";"29%"
"2014-11-05";"8";" 6616 ( 5624,  7608)";"93";" 41032 (33275,  48789)";"704";" 8080 (  4871,  11288)";" 6053 (  3944,   8162)";" 843 ( 591, 1095)";" 1724 ( 1193,  2255)";" 3103 ( 2147,  4059)";"29%"
"2014-11-04";"7";" 6523 ( 5559,  7486)";"93";" 40328 (32831,  47824)";"696";" 7981 (  4858,  11103)";" 5974 (  3926,   8021)";" 837 ( 591, 1082)";" 1703 ( 1187,  2218)";" 3065 ( 2137,  3993)";"29%"
"2014-11-03";"6";" 6430 ( 5494,  7366)";"92";" 39632 (32389,  46876)";"687";" 7883 (  4844,  10922)";" 5896 (  3908,   7883)";" 831 ( 591, 1070)";" 1682 ( 1181,  2182)";" 3027 ( 2126,  3928)";"29%"
"2014-11-02";"5";" 6338 ( 5428,  7247)";"92";" 38945 (31947,  45943)";"679";" 7787 (  4830,  10743)";" 5818 (  3889,   7747)";" 825 ( 591, 1058)";" 1661 ( 1175,  2147)";" 2989 ( 2115,  3864)";"29%"
"2014-11-01";"4";" 6246 ( 5362,  7130)";"91";" 38266 (31506,  45026)";"671";" 7691 (  4816,  10567)";" 5742 (  3871,   7614)";" 819 ( 592, 1046)";" 1640 ( 1169,  2112)";" 2952 ( 2104,  3801)";"29%"
"2014-10-31";"3";" 6155 ( 5296,  7014)";"90";" 37595 (31066,  44125)";"662";" 7597 (  4800,  10394)";" 5667 (  3851,   7483)";" 813 ( 592, 1034)";" 1620 ( 1163,  2077)";" 2916 ( 2093,  3739)";"29%"
"2014-10-30";"2";" 6065 ( 5230,  6899)";"90";" 36933 (30626,  43240)";"654";" 7505 (  4785,  10224)";" 5593 (  3832,   7354)";" 807 ( 592, 1022)";" 1600 ( 1157,  2043)";" 2880 ( 2082,  3678)";"30%"
"2014-10-29";"1";" 5975 ( 5164,  6785)";"89";" 36279 (30188,  42369)";"646";" 7413 (  4769,  10057)";" 5520 (  3813,   7227)";" 801 ( 592, 1011)";" 1580 ( 1150,  2010)";" 2844 ( 2070,  3618)";"30%"
"2014-10-28";"0";" 5885 ( 5098,  6673)";"89";" 35632 (29751,  41514)";"638";" 7322 (  4752,   9892)";" 5447 (  3793,   7102)";" 795 ( 591,  999)";" 1561 ( 1144,  1978)";" 2809 ( 2059,  3560)";"30%"
"2014-10-27";"-1";" 5797 ( 5031,  6562)";"88";" 34994 (29316,  40673)";"631";" 7233 (  4736,   9730)";" 5376 (  3773,   6980)";" 790 ( 591,  988)";" 1541 ( 1137,  1945)";" 2775 ( 2047,  3502)";"30%"
"2014-10-26";"-2";" 5708 ( 4964,  6452)";"88";" 34364 (28881,  39846)";"623";" 7145 (  4718,   9571)";" 5306 (  3752,   6859)";" 784 ( 591,  977)";" 1522 ( 1131,  1914)";" 2740 ( 2036,  3445)";"30%"
"2014-10-25";"-3";" 5621 ( 4897,  6344)";"87";" 33741 (28447,  39034)";"615";" 7057 (  4701,   9414)";" 5236 (  3732,   6741)";" 778 ( 591,  966)";" 1504 ( 1125,  1883)";" 2707 ( 2024,  3389)";"30%"
"2014-10-24";"-4";" 5533 ( 4830,  6236)";"87";" 33125 (28015,  38236)";"608";" 6971 (  4683,   9260)";" 5168 (  3711,   6625)";" 773 ( 590,  955)";" 1485 ( 1118,  1852)";" 2673 ( 2012,  3334)";"30%"
"2014-10-23";"-5";" 5447 ( 4763,  6130)";"86";" 32518 (27583,  37452)";"600";" 6886 (  4664,   9108)";" 5100 (  3690,   6511)";" 767 ( 590,  944)";" 1467 ( 1111,  1822)";" 2640 ( 2000,  3280)";"31%"
"2014-10-22";"-6";" 5361 ( 4696,  6026)";"86";" 31917 (27153,  36681)";"593";" 6802 (  4646,   8959)";" 5033 (  3668,   6398)";" 761 ( 589,  933)";" 1449 ( 1105,  1793)";" 2608 ( 1989,  3227)";"31%"
"2014-10-21";"-7";" 5275 ( 4628,  5922)";"85";" 31324 (26725,  35924)";"586";" 6719 (  4627,   8812)";" 4967 (  3647,   6288)";" 756 ( 589,  923)";" 1431 ( 1098,  1764)";" 2575 ( 1976,  3174)";"31%"
"2014-10-20";"-8";" 5190 ( 4561,  5819)";"84";" 30738 (26297,  35180)";"579";" 6637 (  4607,   8668)";" 4902 (  3625,   6180)";" 750 ( 588,  912)";" 1413 ( 1091,  1735)";" 2544 ( 1964,  3123)";"31%"
"2014-10-19";"-9";" 5106 ( 4493,  5718)";"84";" 30160 (25871,  34448)";"572";" 6557 (  4587,   8526)";" 4838 (  3603,   6073)";" 745 ( 587,  902)";" 1396 ( 1084,  1707)";" 2512 ( 1952,  3073)";"31%"
"2014-10-18";"-10";" 5022 ( 4426,  5618)";"83";" 29588 (25446,  33730)";"565";" 6477 (  4567,   8386)";" 4775 (  3581,   5969)";" 739 ( 587,  892)";" 1379 ( 1078,  1679)";" 2481 ( 1940,  3023)";"31%"
"2014-10-17";"-11";" 4938 ( 4358,  5519)";"83";" 29023 (25023,  33024)";"558";" 6398 (  4547,   8249)";" 4712 (  3558,   5866)";" 734 ( 586,  882)";" 1362 ( 1071,  1652)";" 2451 ( 1927,  2974)";"31%"
"2014-10-16";"-12";" 4855 ( 4290,  5421)";"82";" 28466 (24601,  32330)";"551";" 6320 (  4526,   8114)";" 4651 (  3536,   5766)";" 729 ( 585,  872)";" 1345 ( 1064,  1626)";" 2421 ( 1915,  2926)";"32%"
"2014-10-15";"-13";" 4773 ( 4222,  5324)";"82";" 27915 (24181,  31649)";"544";" 6243 (  4505,   7981)";" 4590 (  3513,   5667)";" 723 ( 584,  862)";" 1328 ( 1057,  1600)";" 2391 ( 1902,  2879)";"32%"
"2014-10-14";"-14";" 4691 ( 4154,  5228)";"81";" 27370 (23762,  30979)";"538";" 6167 (  4484,   7851)";" 4530 (  3490,   5569)";" 718 ( 583,  853)";" 1312 ( 1050,  1574)";" 2361 ( 1890,  2833)";"32%"
"2014-10-13";"-15";" 4610 ( 4086,  5133)";"81";" 26833 (23345,  30321)";"531";" 6092 (  4462,   7722)";" 4470 (  3467,   5474)";" 712 ( 581,  843)";" 1296 ( 1043,  1549)";" 2332 ( 1877,  2788)";"32%"
"2014-10-12";"-16";" 4529 ( 4019,  5040)";"80";" 26302 (22929,  29674)";"525";" 6018 (  4440,   7596)";" 4412 (  3443,   5380)";" 707 ( 580,  834)";" 1280 ( 1036,  1524)";" 2304 ( 1864,  2743)";"32%"
"2014-10-11";"-17";" 4449 ( 3951,  4947)";"80";" 25777 (22515,  29038)";"518";" 5945 (  4417,   7472)";" 4354 (  3420,   5289)";" 702 ( 579,  825)";" 1264 ( 1028,  1500)";" 2275 ( 1851,  2699)";"32%"
"2014-10-10";"-18";" 4369 ( 3883,  4855)";"79";" 25259 (22103,  28414)";"512";" 5873 (  4395,   7350)";" 4297 (  3396,   5198)";" 697 ( 577,  816)";" 1248 ( 1021,  1476)";" 2247 ( 1838,  2656)";"33%"
"2014-10-09";"-19";" 4290 ( 3815,  4764)";"79";" 24747 (21693,  27800)";"506";" 5801 (  4372,   7231)";" 4241 (  3372,   5110)";" 691 ( 576,  807)";" 1233 ( 1014,  1452)";" 2220 ( 1825,  2614)";"33%"
"2014-10-08";"-20";" 4211 ( 3747,  4674)";"78";" 24241 (21284,  27197)";"500";" 5731 (  4349,   7113)";" 4185 (  3348,   5023)";" 686 ( 574,  798)";" 1218 ( 1007,  1429)";" 2192 ( 1812,  2573)";"33%"
"2014-10-07";"-21";" 4132 ( 3680,  4585)";"78";" 23741 (20878,  26605)";"494";" 5661 (  4325,   6997)";" 4131 (  3323,   4938)";" 681 ( 572,  790)";" 1203 (  999,  1407)";" 2165 ( 1799,  2532)";"33%"
"2014-10-06";"-22";" 4055 ( 3612,  4497)";"77";" 23248 (20473,  26022)";"488";" 5593 (  4301,   6884)";" 4077 (  3298,   4855)";" 676 ( 570,  781)";" 1188 (  992,  1384)";" 2139 ( 1785,  2492)";"33%"
"2014-10-05";"-23";" 3977 ( 3545,  4409)";"77";" 22760 (20071,  25449)";"482";" 5525 (  4277,   6772)";" 4023 (  3273,   4773)";" 671 ( 568,  773)";" 1173 (  984,  1363)";" 2112 ( 1772,  2453)";"33%"
"2014-10-04";"-24";" 3900 ( 3478,  4323)";"76";" 22278 (19670,  24886)";"476";" 5458 (  4253,   6662)";" 3971 (  3248,   4693)";" 665 ( 566,  765)";" 1159 (  977,  1341)";" 2086 ( 1758,  2414)";"33%"
"2014-10-03";"-25";" 3824 ( 3411,  4237)";"76";" 21802 (19272,  24333)";"470";" 5391 (  4228,   6555)";" 3919 (  3223,   4614)";" 660 ( 564,  756)";" 1145 (  969,  1320)";" 2060 ( 1744,  2377)";"34%"
"2014-10-02";"-26";" 3748 ( 3344,  4152)";"75";" 21332 (18876,  23789)";"464";" 5326 (  4203,   6449)";" 3867 (  3197,   4538)";" 655 ( 562,  749)";" 1131 (  961,  1300)";" 2035 ( 1730,  2340)";"34%"
"2014-10-01";"-27";" 3673 ( 3277,  4068)";"75";" 20868 (18483,  23253)";"459";" 5262 (  4178,   6345)";" 3817 (  3171,   4462)";" 650 ( 559,  741)";" 1117 (  954,  1280)";" 2010 ( 1716,  2303)";"34%"
"2014-09-30";"-28";" 3598 ( 3211,  3984)";"74";" 20409 (18092,  22727)";"453";" 5198 (  4152,   6244)";" 3767 (  3145,   4389)";" 645 ( 556,  733)";" 1103 (  946,  1260)";" 1985 ( 1702,  2268)";"34%"
"2014-09-29";"-29";" 3523 ( 3145,  3902)";"74";" 19956 (17703,  22209)";"448";" 5135 (  4126,   6144)";" 3717 (  3118,   4317)";" 639 ( 553,  726)";" 1089 (  938,  1241)";" 1961 ( 1688,  2233)";"34%"
"2014-09-28";"-30";" 3449 ( 3079,  3820)";"74";" 19508 (17317,  21699)";"442";" 5073 (  4100,   6046)";" 3669 (  3091,   4246)";" 634 ( 550,  718)";" 1076 (  930,  1222)";" 1936 ( 1674,  2199)";"34%"
"2014-09-27";"-31";" 3376 ( 3013,  3738)";"73";" 19066 (16934,  21198)";"437";" 5011 (  4073,   5949)";" 3621 (  3064,   4177)";" 629 ( 547,  711)";" 1062 (  922,  1203)";" 1912 ( 1659,  2166)";"35%"
"2014-09-26";"-32";" 3303 ( 2948,  3657)";"73";" 18629 (16554,  20704)";"432";" 4951 (  4046,   5855)";" 3573 (  3036,   4110)";" 624 ( 544,  704)";" 1049 (  914,  1185)";" 1889 ( 1644,  2133)";"35%"
"2014-09-25";"-33";" 3230 ( 2882,  3577)";"72";" 18198 (16176,  20219)";"426";" 4891 (  4019,   5763)";" 3526 (  3008,   4044)";" 619 ( 540,  697)";" 1036 (  905,  1167)";" 1865 ( 1629,  2101)";"35%"
"2014-09-24";"-34";" 3158 ( 2818,  3498)";"72";" 17771 (15802,  19740)";"421";" 4832 (  3991,   5672)";" 3480 (  2980,   3980)";" 613 ( 536,  690)";" 1023 (  897,  1150)";" 1842 ( 1614,  2070)";"35%"
"2014-09-23";"-35";" 3086 ( 2753,  3419)";"71";" 17350 (15431,  19269)";"416";" 4773 (  3963,   5584)";" 3434 (  2951,   3918)";" 608 ( 533,  683)";" 1011 (  888,  1133)";" 1819 ( 1599,  2039)";"35%"
"2014-09-22";"-36";" 3015 ( 2689,  3340)";"71";" 16934 (15063,  18805)";"411";" 4716 (  3935,   5497)";" 3389 (  2922,   3857)";" 603 ( 528,  677)";"  998 (  880,  1116)";" 1796 ( 1583,  2009)";"35%"
"2014-09-21";"-37";" 2944 ( 2626,  3262)";"70";" 16522 (14698,  18347)";"406";" 4659 (  3906,   5412)";" 3345 (  2893,   3797)";" 597 ( 524,  670)";"  985 (  871,  1100)";" 1774 ( 1568,  1980)";"36%"
"2014-09-20";"-38";" 2874 ( 2562,  3185)";"70";" 16116 (14336,  17896)";"401";" 4603 (  3877,   5329)";" 3301 (  2863,   3739)";" 592 ( 520,  663)";"  973 (  862,  1084)";" 1752 ( 1552,  1951)";"36%"
"2014-09-19";"-39";" 2804 ( 2500,  3108)";"69";" 15715 (13978,  17452)";"396";" 4547 (  3847,   5248)";" 3257 (  2832,   3683)";" 586 ( 515,  657)";"  961 (  853,  1069)";" 1730 ( 1535,  1924)";"36%"
"2014-09-18";"-40";" 2734 ( 2437,  3032)";"69";" 15318 (13624,  17013)";"392";" 4493 (  3817,   5169)";" 3215 (  2801,   3628)";" 580 ( 510,  650)";"  949 (  844,  1054)";" 1708 ( 1519,  1896)";"36%"
"2014-09-17";"-41";" 2665 ( 2375,  2956)";"69";" 14927 (13273,  16581)";"387";" 4439 (  3786,   5092)";" 3172 (  2770,   3575)";" 574 ( 505,  644)";"  937 (  835,  1039)";" 1686 ( 1502,  1870)";"36%"
"2014-09-16";"-42";" 2597 ( 2314,  2880)";"68";" 14540 (12925,  16154)";"382";" 4386 (  3755,   5016)";" 3130 (  2738,   3523)";" 568 ( 499,  637)";"  925 (  825,  1024)";" 1664 ( 1485,  1844)";"36%"
"2014-09-15";"-43";" 2529 ( 2252,  2805)";"68";" 14157 (12582,  15733)";"378";" 4333 (  3723,   4943)";" 3089 (  2705,   3473)";" 562 ( 494,  631)";"  913 (  815,  1010)";" 1643 ( 1468,  1818)";"37%"
"2014-09-14";"-44";" 2461 ( 2192,  2730)";"67";" 13779 (12242,  15317)";"373";" 4281 (  3691,   4872)";" 3048 (  2672,   3424)";" 556 ( 488,  624)";"  901 (  806,   996)";" 1622 ( 1450,  1794)";"37%"
"2014-09-13";"-45";" 2394 ( 2132,  2656)";"67";" 13406 (11906,  14907)";"369";" 4231 (  3659,   4802)";" 3007 (  2639,   3376)";" 549 ( 482,  617)";"  889 (  796,   983)";" 1601 ( 1432,  1769)";"37%"
"2014-09-12";"-46";" 2327 ( 2072,  2582)";"66";" 13037 (11573,  14501)";"365";" 4180 (  3626,   4735)";" 2967 (  2605,   3330)";" 543 ( 475,  610)";"  878 (  785,   970)";" 1580 ( 1414,  1745)";"37%"
"2014-09-11";"-47";" 2261 ( 2013,  2509)";"66";" 12673 (11245,  14100)";"360";" 4131 (  3592,   4670)";" 2927 (  2570,   3284)";" 536 ( 469,  603)";"  866 (  775,   957)";" 1559 ( 1395,  1722)";"37%"
"2014-09-10";"-48";" 2195 ( 1954,  2436)";"65";" 12312 (10921,  13704)";"356";" 4083 (  3558,   4607)";" 2888 (  2535,   3240)";" 529 ( 462,  595)";"  854 (  764,   944)";" 1537 ( 1376,  1699)";"37%"
"2014-09-09";"-49";" 2129 ( 1896,  2363)";"65";" 11956 (10600,  13313)";"352";" 4035 (  3524,   4546)";" 2849 (  2500,   3197)";" 521 ( 455,  588)";"  842 (  754,   931)";" 1516 ( 1357,  1676)";"37%"
"2014-09-08";"-50";" 2064 ( 1838,  2290)";"65";" 11604 (10284,  12925)";"348";" 3989 (  3489,   4488)";" 2809 (  2464,   3155)";" 514 ( 448,  579)";"  831 (  743,   919)";" 1495 ( 1337,  1654)";"38%"
"2014-09-07";"-51";" 2000 ( 1781,  2219)";"64";" 11257 ( 9971,  12542)";"344";" 3943 (  3454,   4432)";" 2770 (  2427,   3113)";" 505 ( 440,  571)";"  819 (  732,   906)";" 1474 ( 1317,  1631)";"38%"
"2014-09-06";"-52";" 1936 ( 1725,  2147)";"64";" 10913 ( 9663,  12163)";"340";" 3899 (  3419,   4379)";" 2731 (  2390,   3072)";" 497 ( 432,  562)";"  807 (  720,   894)";" 1453 ( 1296,  1609)";"38%"
