"Date";"Days from today";"ETU caseload";"Nurses and paramedics";"Hygienists and nurses aids";"Doctors";"Support staff";"Total"
"2014-12-01";"10";" 278 (  103,  453)";"139 (  52,  226)";"139 (  52,  226)";" 28 (  11,  45)";" 278 (  103,  453)";" 584 ( 369,  799)"
"2014-11-30";"9";" 276 (  105,  447)";"138 (  52,  224)";"138 (  52,  224)";" 28 (  11,  45)";" 276 (  105,  447)";" 580 ( 370,  790)"
"2014-11-29";"8";" 274 (  106,  442)";"137 (  53,  221)";"137 (  53,  221)";" 27 (  10,  44)";" 274 (  106,  442)";" 575 ( 369,  781)"
"2014-11-28";"7";" 272 (  107,  437)";"136 (  54,  218)";"136 (  54,  218)";" 27 (  11,  43)";" 272 (  107,  437)";" 571 ( 368,  774)"
"2014-11-27";"6";" 269 (  107,  431)";"134 (  53,  215)";"134 (  53,  215)";" 27 (  11,  43)";" 269 (  107,  431)";" 564 ( 365,  763)"
"2014-11-26";"5";" 267 (  108,  426)";"134 (  55,  213)";"134 (  55,  213)";" 27 (  11,  43)";" 267 (  108,  426)";" 562 ( 367,  757)"
"2014-11-25";"4";" 265 (  109,  421)";"132 (  54,  210)";"132 (  54,  210)";" 26 (  10,  42)";" 265 (  109,  421)";" 555 ( 364,  746)"
"2014-11-24";"3";" 263 (  110,  416)";"132 (  56,  208)";"132 (  56,  208)";" 26 (  11,  41)";" 263 (  110,  416)";" 553 ( 366,  740)"
"2014-11-23";"2";" 261 (  111,  411)";"130 (  55,  205)";"130 (  55,  205)";" 26 (  11,  41)";" 261 (  111,  411)";" 547 ( 363,  731)"
"2014-11-22";"1";" 258 (  111,  405)";"129 (  56,  202)";"129 (  56,  202)";" 26 (  11,  41)";" 258 (  111,  405)";" 542 ( 362,  722)"
"2014-11-21";"0";" 256 (  112,  400)";"128 (  56,  200)";"128 (  56,  200)";" 26 (  12,  40)";" 256 (  112,  400)";" 538 ( 361,  715)"
"2014-11-20";"-1";" 254 (  113,  395)";"127 (  57,  197)";"127 (  57,  197)";" 25 (  11,  39)";" 254 (  113,  395)";" 533 ( 360,  706)"
"2014-11-19";"-2";" 252 (  114,  390)";"126 (  57,  195)";"126 (  57,  195)";" 25 (  11,  39)";" 252 (  114,  390)";" 529 ( 359,  699)"
"2014-11-18";"-3";" 250 (  115,  385)";"125 (  57,  193)";"125 (  57,  193)";" 25 (  11,  39)";" 250 (  115,  385)";" 525 ( 359,  691)"
"2014-11-17";"-4";" 248 (  115,  381)";"124 (  58,  190)";"124 (  58,  190)";" 25 (  12,  38)";" 248 (  115,  381)";" 521 ( 358,  684)"
"2014-11-16";"-5";" 246 (  116,  376)";"123 (  58,  188)";"123 (  58,  188)";" 25 (  12,  38)";" 246 (  116,  376)";" 517 ( 357,  677)"
"2014-11-15";"-6";" 244 (  117,  371)";"122 (  58,  186)";"122 (  58,  186)";" 24 (  11,  37)";" 244 (  117,  371)";" 512 ( 355,  669)"
"2014-11-14";"-7";" 242 (  117,  367)";"121 (  59,  183)";"121 (  59,  183)";" 24 (  12,  36)";" 242 (  117,  367)";" 508 ( 355,  661)"
"2014-11-13";"-8";" 240 (  118,  362)";"120 (  59,  181)";"120 (  59,  181)";" 24 (  12,  36)";" 240 (  118,  362)";" 504 ( 354,  654)"
"2014-11-12";"-9";" 238 (  118,  358)";"119 (  59,  179)";"119 (  59,  179)";" 24 (  12,  36)";" 238 (  118,  358)";" 500 ( 353,  647)"
"2014-11-11";"-10";" 236 (  119,  353)";"118 (  59,  177)";"118 (  59,  177)";" 24 (  12,  36)";" 236 (  119,  353)";" 496 ( 352,  640)"
"2014-11-10";"-11";" 234 (  119,  349)";"117 (  60,  174)";"117 (  60,  174)";" 23 (  12,  34)";" 234 (  119,  349)";" 491 ( 350,  632)"
"2014-11-09";"-12";" 232 (  120,  344)";"116 (  60,  172)";"116 (  60,  172)";" 23 (  12,  34)";" 232 (  120,  344)";" 487 ( 349,  625)"
"2014-11-08";"-13";" 231 (  121,  341)";"116 (  61,  171)";"116 (  61,  171)";" 23 (  12,  34)";" 231 (  121,  341)";" 486 ( 351,  621)"
"2014-11-07";"-14";" 229 (  121,  337)";"114 (  60,  168)";"114 (  60,  168)";" 23 (  12,  34)";" 229 (  121,  337)";" 480 ( 348,  612)"
"2014-11-06";"-15";" 227 (  122,  332)";"114 (  61,  167)";"114 (  61,  167)";" 23 (  12,  34)";" 227 (  122,  332)";" 478 ( 349,  607)"
"2014-11-05";"-16";" 225 (  122,  328)";"112 (  60,  164)";"112 (  60,  164)";" 22 (  12,  32)";" 225 (  122,  328)";" 471 ( 344,  598)"
"2014-11-04";"-17";" 223 (  122,  324)";"112 (  62,  162)";"112 (  62,  162)";" 22 (  12,  32)";" 223 (  122,  324)";" 469 ( 345,  593)"
"2014-11-03";"-18";" 222 (  123,  321)";"111 (  62,  160)";"111 (  62,  160)";" 22 (  12,  32)";" 222 (  123,  321)";" 466 ( 345,  587)"
"2014-11-02";"-19";" 220 (  124,  316)";"110 (  62,  158)";"110 (  62,  158)";" 22 (  12,  32)";" 220 (  124,  316)";" 462 ( 344,  580)"
"2014-11-01";"-20";" 218 (  124,  312)";"109 (  62,  156)";"109 (  62,  156)";" 22 (  13,  31)";" 218 (  124,  312)";" 458 ( 342,  574)"
"2014-10-31";"-21";" 216 (  124,  308)";"108 (  62,  154)";"108 (  62,  154)";" 22 (  13,  31)";" 216 (  124,  308)";" 454 ( 341,  567)"
"2014-10-30";"-22";" 215 (  125,  305)";"108 (  63,  153)";"108 (  63,  153)";" 22 (  13,  31)";" 215 (  125,  305)";" 453 ( 342,  564)"
"2014-10-29";"-23";" 213 (  125,  301)";"106 (  62,  150)";"106 (  62,  150)";" 21 (  12,  30)";" 213 (  125,  301)";" 446 ( 338,  554)"
"2014-10-28";"-24";" 211 (  125,  297)";"106 (  63,  149)";"106 (  63,  149)";" 21 (  12,  30)";" 211 (  125,  297)";" 444 ( 338,  550)"
"2014-10-27";"-25";" 210 (  126,  294)";"105 (  63,  147)";"105 (  63,  147)";" 21 (  13,  29)";" 210 (  126,  294)";" 441 ( 338,  544)"
"2014-10-26";"-26";" 208 (  126,  290)";"104 (  63,  145)";"104 (  63,  145)";" 21 (  13,  29)";" 208 (  126,  290)";" 437 ( 336,  538)"
"2014-10-25";"-27";" 206 (  126,  286)";"103 (  63,  143)";"103 (  63,  143)";" 21 (  13,  29)";" 206 (  126,  286)";" 433 ( 335,  531)"
"2014-10-24";"-28";" 205 (  127,  283)";"102 (  63,  141)";"102 (  63,  141)";" 20 (  12,  28)";" 205 (  127,  283)";" 429 ( 333,  525)"
"2014-10-23";"-29";" 203 (  127,  279)";"101 (  63,  139)";"101 (  63,  139)";" 20 (  12,  28)";" 203 (  127,  279)";" 425 ( 331,  519)"
"2014-10-22";"-30";" 202 (  128,  276)";"101 (  64,  138)";"101 (  64,  138)";" 20 (  13,  27)";" 202 (  128,  276)";" 424 ( 333,  515)"
"2014-10-21";"-31";" 200 (  127,  273)";"100 (  64,  136)";"100 (  64,  136)";" 20 (  13,  27)";" 200 (  127,  273)";" 420 ( 331,  509)"
"2014-10-20";"-32";" 199 (  128,  270)";"100 (  65,  135)";"100 (  65,  135)";" 20 (  13,  27)";" 199 (  128,  270)";" 419 ( 332,  506)"
"2014-10-19";"-33";" 197 (  128,  266)";" 98 (  64,  132)";" 98 (  64,  132)";" 20 (  13,  27)";" 197 (  128,  266)";" 413 ( 328,  498)"
"2014-10-18";"-34";" 195 (  128,  262)";" 98 (  64,  132)";" 98 (  64,  132)";" 20 (  13,  27)";" 195 (  128,  262)";" 411 ( 328,  494)"
"2014-10-17";"-35";" 194 (  128,  260)";" 97 (  64,  130)";" 97 (  64,  130)";" 19 (  12,  26)";" 194 (  128,  260)";" 407 ( 326,  488)"
"2014-10-16";"-36";" 192 (  128,  256)";" 96 (  64,  128)";" 96 (  64,  128)";" 19 (  13,  25)";" 192 (  128,  256)";" 403 ( 325,  481)"
"2014-10-15";"-37";" 191 (  129,  253)";" 96 (  65,  127)";" 96 (  65,  127)";" 19 (  13,  25)";" 191 (  129,  253)";" 402 ( 326,  478)"
"2014-10-14";"-38";" 190 (  129,  251)";" 95 (  65,  125)";" 95 (  65,  125)";" 19 (  13,  25)";" 190 (  129,  251)";" 399 ( 325,  473)"
"2014-10-13";"-39";" 188 (  129,  247)";" 94 (  65,  123)";" 94 (  65,  123)";" 19 (  13,  25)";" 188 (  129,  247)";" 395 ( 323,  467)"
"2014-10-12";"-40";" 187 (  130,  244)";" 94 (  65,  123)";" 94 (  65,  123)";" 19 (  13,  25)";" 187 (  130,  244)";" 394 ( 324,  464)"
"2014-10-11";"-41";" 185 (  129,  241)";" 92 (  64,  120)";" 92 (  64,  120)";" 18 (  12,  24)";" 185 (  129,  241)";" 387 ( 318,  456)"
"2014-10-10";"-42";" 184 (  130,  238)";" 92 (  65,  119)";" 92 (  65,  119)";" 18 (  13,  23)";" 184 (  130,  238)";" 386 ( 319,  453)"
"2014-10-09";"-43";" 183 (  130,  236)";" 92 (  66,  118)";" 92 (  66,  118)";" 18 (  13,  23)";" 183 (  130,  236)";" 385 ( 320,  450)"
"2014-10-08";"-44";" 181 (  130,  232)";" 90 (  64,  116)";" 90 (  64,  116)";" 18 (  13,  23)";" 181 (  130,  232)";" 379 ( 316,  442)"
"2014-10-07";"-45";" 180 (  130,  230)";" 90 (  65,  115)";" 90 (  65,  115)";" 18 (  13,  23)";" 180 (  130,  230)";" 378 ( 317,  439)"
"2014-10-06";"-46";" 178 (  130,  226)";" 89 (  65,  113)";" 89 (  65,  113)";" 18 (  13,  23)";" 178 (  130,  226)";" 374 ( 315,  433)"
"2014-10-05";"-47";" 177 (  130,  224)";" 88 (  65,  111)";" 88 (  65,  111)";" 18 (  13,  23)";" 177 (  130,  224)";" 371 ( 313,  429)"
"2014-10-04";"-48";" 176 (  131,  221)";" 88 (  65,  111)";" 88 (  65,  111)";" 18 (  13,  23)";" 176 (  131,  221)";" 370 ( 314,  426)"
"2014-10-03";"-49";" 174 (  130,  218)";" 87 (  65,  109)";" 87 (  65,  109)";" 17 (  13,  21)";" 174 (  130,  218)";" 365 ( 311,  419)"
"2014-10-02";"-50";" 173 (  130,  216)";" 86 (  65,  107)";" 86 (  65,  107)";" 17 (  13,  21)";" 173 (  130,  216)";" 362 ( 309,  415)"
"2014-10-01";"-51";" 172 (  131,  213)";" 86 (  65,  107)";" 86 (  65,  107)";" 17 (  13,  21)";" 172 (  131,  213)";" 361 ( 310,  412)"
"2014-09-30";"-52";" 171 (  131,  211)";" 86 (  66,  106)";" 86 (  66,  106)";" 17 (  13,  21)";" 171 (  131,  211)";" 360 ( 311,  409)"
"2014-09-29";"-53";" 169 (  130,  208)";" 84 (  65,  103)";" 84 (  65,  103)";" 17 (  13,  21)";" 169 (  130,  208)";" 354 ( 306,  402)"
"2014-09-28";"-54";" 168 (  130,  206)";" 84 (  65,  103)";" 84 (  65,  103)";" 17 (  13,  21)";" 168 (  130,  206)";" 353 ( 307,  399)"
"2014-09-27";"-55";" 167 (  131,  203)";" 84 (  66,  102)";" 84 (  66,  102)";" 17 (  13,  21)";" 167 (  131,  203)";" 352 ( 307,  397)"
"2014-09-26";"-56";" 166 (  131,  201)";" 83 (  65,  101)";" 83 (  65,  101)";" 17 (  13,  21)";" 166 (  131,  201)";" 349 ( 306,  392)"
"2014-09-25";"-57";" 164 (  130,  198)";" 82 (  65,   99)";" 82 (  65,   99)";" 16 (  13,  19)";" 164 (  130,  198)";" 344 ( 302,  386)"
"2014-09-24";"-58";" 163 (  130,  196)";" 82 (  66,   98)";" 82 (  66,   98)";" 16 (  13,  19)";" 163 (  130,  196)";" 343 ( 303,  383)"
"2014-09-23";"-59";" 162 (  130,  194)";" 81 (  65,   97)";" 81 (  65,   97)";" 16 (  13,  19)";" 162 (  130,  194)";" 340 ( 301,  379)"
"2014-09-22";"-60";" 161 (  130,  192)";" 80 (  65,   95)";" 80 (  65,   95)";" 16 (  13,  19)";" 161 (  130,  192)";" 337 ( 299,  375)"
"2014-09-21";"-61";" 160 (  131,  189)";" 80 (  65,   95)";" 80 (  65,   95)";" 16 (  13,  19)";" 160 (  131,  189)";" 336 ( 300,  372)"
"2014-09-20";"-62";" 159 (  131,  187)";" 80 (  66,   94)";" 80 (  66,   94)";" 16 (  13,  19)";" 159 (  131,  187)";" 335 ( 300,  370)"
"2014-09-19";"-63";" 157 (  130,  184)";" 78 (  64,   92)";" 78 (  64,   92)";" 16 (  13,  19)";" 157 (  130,  184)";" 329 ( 295,  363)"
"2014-09-18";"-64";" 156 (  130,  182)";" 78 (  65,   91)";" 78 (  65,   91)";" 16 (  13,  19)";" 156 (  130,  182)";" 328 ( 296,  360)"
"2014-09-17";"-65";" 155 (  130,  180)";" 78 (  65,   91)";" 78 (  65,   91)";" 16 (  13,  19)";" 155 (  130,  180)";" 327 ( 296,  358)"
"2014-09-16";"-66";" 154 (  130,  178)";" 77 (  65,   89)";" 77 (  65,   89)";" 15 (  13,  17)";" 154 (  130,  178)";" 323 ( 293,  353)"
"2014-09-15";"-67";" 153 (  129,  177)";" 76 (  64,   88)";" 76 (  64,   88)";" 15 (  13,  17)";" 153 (  129,  177)";" 320 ( 291,  349)"
"2014-09-14";"-68";" 152 (  129,  175)";" 76 (  65,   87)";" 76 (  65,   87)";" 15 (  13,  17)";" 152 (  129,  175)";" 319 ( 291,  347)"
"2014-09-13";"-69";" 151 (  129,  173)";" 76 (  65,   87)";" 76 (  65,   87)";" 15 (  13,  17)";" 151 (  129,  173)";" 318 ( 291,  345)"
"2014-09-12";"-70";" 150 (  129,  171)";" 75 (  64,   86)";" 75 (  64,   86)";" 15 (  13,  17)";" 150 (  129,  171)";" 315 ( 289,  341)"
"2014-09-11";"-71";" 149 (  129,  169)";" 74 (  64,   84)";" 74 (  64,   84)";" 15 (  13,  17)";" 149 (  129,  169)";" 312 ( 287,  337)"
"2014-09-10";"-72";" 148 (  128,  168)";" 74 (  64,   84)";" 74 (  64,   84)";" 15 (  13,  17)";" 148 (  128,  168)";" 311 ( 287,  335)"
"2014-09-09";"-73";" 146 (  127,  165)";" 73 (  64,   82)";" 73 (  64,   82)";" 15 (  13,  17)";" 146 (  127,  165)";" 307 ( 284,  330)"
"2014-09-08";"-74";" 145 (  127,  163)";" 72 (  63,   81)";" 72 (  63,   81)";" 14 (  12,  16)";" 145 (  127,  163)";" 303 ( 281,  325)"
"2014-09-07";"-75";" 144 (  126,  162)";" 72 (  63,   81)";" 72 (  63,   81)";" 14 (  12,  16)";" 144 (  126,  162)";" 302 ( 280,  324)"
"2014-09-06";"-76";" 143 (  126,  160)";" 72 (  63,   81)";" 72 (  63,   81)";" 14 (  12,  16)";" 143 (  126,  160)";" 301 ( 280,  322)"
"2014-09-05";"-77";" 142 (  125,  159)";" 71 (  63,   79)";" 71 (  63,   79)";" 14 (  12,  16)";" 142 (  125,  159)";" 298 ( 278,  318)"
"2014-09-04";"-78";" 141 (  125,  157)";" 70 (  62,   78)";" 70 (  62,   78)";" 14 (  12,  16)";" 141 (  125,  157)";" 295 ( 275,  315)"
"2014-09-03";"-79";" 140 (  124,  156)";" 70 (  62,   78)";" 70 (  62,   78)";" 14 (  12,  16)";" 140 (  124,  156)";" 294 ( 275,  313)"
"2014-09-02";"-80";" 139 (  124,  154)";" 70 (  62,   78)";" 70 (  62,   78)";" 14 (  12,  16)";" 139 (  124,  154)";" 293 ( 274,  312)"
"2014-09-01";"-81";" 138 (  123,  153)";" 69 (  62,   76)";" 69 (  62,   76)";" 14 (  13,  15)";" 138 (  123,  153)";" 290 ( 272,  308)"
"2014-08-31";"-82";" 138 (  123,  153)";" 69 (  62,   76)";" 69 (  62,   76)";" 14 (  13,  15)";" 138 (  123,  153)";" 290 ( 272,  308)"
"2014-08-30";"-83";" 137 (  122,  152)";" 68 (  61,   75)";" 68 (  61,   75)";" 14 (  13,  15)";" 137 (  122,  152)";" 287 ( 269,  305)"
"2014-08-29";"-84";" 136 (  122,  150)";" 68 (  61,   75)";" 68 (  61,   75)";" 14 (  13,  15)";" 136 (  122,  150)";" 286 ( 268,  304)"
"2014-08-28";"-85";" 135 (  121,  149)";" 68 (  61,   75)";" 68 (  61,   75)";" 14 (  13,  15)";" 135 (  121,  149)";" 285 ( 267,  303)"
"2014-08-27";"-86";" 134 (  120,  148)";" 67 (  60,   74)";" 67 (  60,   74)";" 13 (  12,  14)";" 134 (  120,  148)";" 281 ( 263,  299)"
"2014-08-26";"-87";" 133 (  119,  147)";" 66 (  59,   73)";" 66 (  59,   73)";" 13 (  12,  14)";" 133 (  119,  147)";" 278 ( 260,  296)"
"2014-08-25";"-88";" 132 (  117,  147)";" 66 (  59,   73)";" 66 (  59,   73)";" 13 (  12,  14)";" 132 (  117,  147)";" 277 ( 259,  295)"
"2014-08-24";"-89";" 131 (  116,  146)";" 66 (  59,   73)";" 66 (  59,   73)";" 13 (  12,  14)";" 131 (  116,  146)";" 276 ( 258,  294)"
"2014-08-23";"-90";" 130 (  115,  145)";" 65 (  58,   72)";" 65 (  58,   72)";" 13 (  12,  14)";" 130 (  115,  145)";" 273 ( 255,  291)"
"2014-08-22";"-91";" 129 (  114,  144)";" 64 (  56,   72)";" 64 (  56,   72)";" 13 (  11,  15)";" 129 (  114,  144)";" 270 ( 251,  289)"
"2014-08-21";"-92";" 128 (  113,  143)";" 64 (  56,   72)";" 64 (  56,   72)";" 13 (  11,  15)";" 128 (  113,  143)";" 269 ( 250,  288)"
"2014-08-20";"-93";" 127 (  111,  143)";" 64 (  56,   72)";" 64 (  56,   72)";" 13 (  11,  15)";" 127 (  111,  143)";" 268 ( 249,  287)"
"2014-08-19";"-94";" 127 (  111,  143)";" 64 (  56,   72)";" 64 (  56,   72)";" 13 (  11,  15)";" 127 (  111,  143)";" 268 ( 248,  288)"
"2014-08-18";"-95";" 126 (  110,  142)";" 63 (  55,   71)";" 63 (  55,   71)";" 13 (  11,  15)";" 126 (  110,  142)";" 265 ( 245,  285)"
"2014-08-17";"-96";" 125 (  108,  142)";" 62 (  54,   70)";" 62 (  54,   70)";" 12 (  10,  14)";" 125 (  108,  142)";" 261 ( 240,  282)"
"2014-08-16";"-97";" 124 (  107,  141)";" 62 (  53,   71)";" 62 (  53,   71)";" 12 (  10,  14)";" 124 (  107,  141)";" 260 ( 239,  281)"
"2014-08-15";"-98";" 123 (  105,  141)";" 62 (  53,   71)";" 62 (  53,   71)";" 12 (  10,  14)";" 123 (  105,  141)";" 259 ( 237,  281)"
"2014-08-14";"-99";" 122 (  104,  140)";" 61 (  52,   70)";" 61 (  52,   70)";" 12 (  10,  14)";" 122 (  104,  140)";" 256 ( 234,  278)"
"2014-08-13";"-100";" 121 (  103,  139)";" 60 (  51,   69)";" 60 (  51,   69)";" 12 (  10,  14)";" 121 (  103,  139)";" 253 ( 230,  276)"
"2014-08-12";"-101";" 121 (  102,  140)";" 60 (  51,   69)";" 60 (  51,   69)";" 12 (  10,  14)";" 121 (  102,  140)";" 253 ( 230,  276)"
"2014-08-11";"-102";" 120 (  101,  139)";" 60 (  50,   70)";" 60 (  50,   70)";" 12 (  10,  14)";" 120 (  101,  139)";" 252 ( 228,  276)"
"2014-08-10";"-103";" 119 (   99,  139)";" 60 (  50,   70)";" 60 (  50,   70)";" 12 (  10,  14)";" 119 (   99,  139)";" 251 ( 227,  275)"
"2014-08-09";"-104";" 118 (   98,  138)";" 59 (  49,   69)";" 59 (  49,   69)";" 12 (  10,  14)";" 118 (   98,  138)";" 248 ( 223,  273)"
"2014-08-08";"-105";" 117 (   96,  138)";" 58 (  48,   68)";" 58 (  48,   68)";" 12 (  10,  14)";" 117 (   96,  138)";" 245 ( 220,  270)"
"2014-08-07";"-106";" 116 (   95,  137)";" 58 (  47,   69)";" 58 (  47,   69)";" 12 (  10,  14)";" 116 (   95,  137)";" 244 ( 218,  270)"
"2014-08-06";"-107";" 115 (   93,  137)";" 57 (  46,   68)";" 57 (  46,   68)";" 12 (  10,  14)";" 115 (   93,  137)";" 241 ( 215,  267)"
"2014-08-05";"-108";" 115 (   93,  137)";" 57 (  46,   68)";" 57 (  46,   68)";" 12 (  10,  14)";" 115 (   93,  137)";" 241 ( 214,  268)"
"2014-08-04";"-109";" 114 (   92,  136)";" 57 (  46,   68)";" 57 (  46,   68)";" 11 (   9,  13)";" 114 (   92,  136)";" 239 ( 211,  267)"
"2014-08-03";"-110";" 113 (   90,  136)";" 56 (  45,   67)";" 56 (  45,   67)";" 11 (   9,  13)";" 113 (   90,  136)";" 236 ( 208,  264)"
"2014-08-02";"-111";" 112 (   89,  135)";" 56 (  44,   68)";" 56 (  44,   68)";" 11 (   9,  13)";" 112 (   89,  135)";" 235 ( 207,  263)"
"2014-08-01";"-112";" 111 (   87,  135)";" 56 (  44,   68)";" 56 (  44,   68)";" 11 (   9,  13)";" 111 (   87,  135)";" 234 ( 205,  263)"
"2014-07-31";"-113";" 110 (   86,  134)";" 55 (  43,   67)";" 55 (  43,   67)";" 11 (   9,  13)";" 110 (   86,  134)";" 231 ( 202,  260)"
"2014-07-30";"-114";" 109 (   85,  133)";" 55 (  43,   67)";" 55 (  43,   67)";" 11 (   9,  13)";" 109 (   85,  133)";" 230 ( 200,  260)"
"2014-07-29";"-115";" 108 (   84,  132)";" 54 (  42,   66)";" 54 (  42,   66)";" 11 (   9,  13)";" 108 (   84,  132)";" 227 ( 197,  257)"
"2014-07-28";"-116";" 107 (   82,  132)";" 54 (  42,   66)";" 54 (  42,   66)";" 11 (   9,  13)";" 107 (   82,  132)";" 226 ( 196,  256)"
"2014-07-27";"-117";" 106 (   81,  131)";" 53 (  41,   65)";" 53 (  41,   65)";" 11 (   9,  13)";" 106 (   81,  131)";" 223 ( 193,  253)"
"2014-07-26";"-118";" 105 (   80,  130)";" 52 (  40,   64)";" 52 (  40,   64)";" 10 (   8,  12)";" 105 (   80,  130)";" 219 ( 189,  249)"
"2014-07-25";"-119";" 103 (   78,  128)";" 52 (  40,   64)";" 52 (  40,   64)";" 10 (   8,  12)";" 103 (   78,  128)";" 217 ( 187,  247)"
"2014-07-24";"-120";" 102 (   77,  127)";" 51 (  39,   63)";" 51 (  39,   63)";" 10 (   8,  12)";" 102 (   77,  127)";" 214 ( 184,  244)"
"2014-07-23";"-121";" 100 (   76,  124)";" 50 (  38,   62)";" 50 (  38,   62)";" 10 (   8,  12)";" 100 (   76,  124)";" 210 ( 180,  240)"
"2014-07-22";"-122";"  99 (   75,  123)";" 50 (  38,   62)";" 50 (  38,   62)";" 10 (   8,  12)";"  99 (   75,  123)";" 209 ( 180,  238)"
"2014-07-21";"-123";"  97 (   74,  120)";" 48 (  36,   60)";" 48 (  36,   60)";" 10 (   8,  12)";"  97 (   74,  120)";" 203 ( 175,  231)"
"2014-07-20";"-124";"  95 (   73,  117)";" 48 (  37,   59)";" 48 (  37,   59)";" 10 (   8,  12)";"  95 (   73,  117)";" 201 ( 174,  228)"
"2014-07-19";"-125";"  93 (   72,  114)";" 46 (  35,   57)";" 46 (  35,   57)";"  9 (   7,  11)";"  93 (   72,  114)";" 194 ( 168,  220)"
"2014-07-18";"-126";"  91 (   70,  112)";" 46 (  36,   56)";" 46 (  36,   56)";"  9 (   7,  11)";"  91 (   70,  112)";" 192 ( 167,  217)"
"2014-07-17";"-127";"  90 (   70,  110)";" 45 (  35,   55)";" 45 (  35,   55)";"  9 (   7,  11)";"  90 (   70,  110)";" 189 ( 164,  214)"
"2014-07-16";"-128";"  88 (   69,  107)";" 44 (  34,   54)";" 44 (  34,   54)";"  9 (   7,  11)";"  88 (   69,  107)";" 185 ( 161,  209)"
"2014-07-15";"-129";"  86 (   67,  105)";" 43 (  34,   52)";" 43 (  34,   52)";"  9 (   7,  11)";"  86 (   67,  105)";" 181 ( 158,  204)"
"2014-07-14";"-130";"  85 (   67,  103)";" 42 (  33,   51)";" 42 (  33,   51)";"  8 (   6,  10)";"  85 (   67,  103)";" 177 ( 155,  199)"
"2014-07-13";"-131";"  83 (   66,  100)";" 42 (  33,   51)";" 42 (  33,   51)";"  8 (   6,  10)";"  83 (   66,  100)";" 175 ( 154,  196)"
"2014-07-12";"-132";"  81 (   64,   98)";" 40 (  32,   48)";" 40 (  32,   48)";"  8 (   6,  10)";"  81 (   64,   98)";" 169 ( 148,  190)"
"2014-07-11";"-133";"  80 (   64,   96)";" 40 (  32,   48)";" 40 (  32,   48)";"  8 (   6,  10)";"  80 (   64,   96)";" 168 ( 148,  188)"
"2014-07-10";"-134";"  78 (   62,   94)";" 39 (  31,   47)";" 39 (  31,   47)";"  8 (   6,  10)";"  78 (   62,   94)";" 164 ( 145,  183)"
"2014-07-09";"-135";"  77 (   62,   92)";" 38 (  30,   46)";" 38 (  30,   46)";"  8 (   6,  10)";"  77 (   62,   92)";" 161 ( 142,  180)"
"2014-07-08";"-136";"  75 (   60,   90)";" 38 (  31,   45)";" 38 (  31,   45)";"  8 (   7,   9)";"  75 (   60,   90)";" 159 ( 141,  177)"
"2014-07-07";"-137";"  74 (   60,   88)";" 37 (  30,   44)";" 37 (  30,   44)";"  7 (   6,   8)";"  74 (   60,   88)";" 155 ( 137,  173)"
"2014-07-06";"-138";"  72 (   58,   86)";" 36 (  29,   43)";" 36 (  29,   43)";"  7 (   6,   8)";"  72 (   58,   86)";" 151 ( 134,  168)"
"2014-07-05";"-139";"  71 (   57,   85)";" 36 (  29,   43)";" 36 (  29,   43)";"  7 (   6,   8)";"  71 (   57,   85)";" 150 ( 133,  167)"
"2014-07-04";"-140";"  70 (   57,   83)";" 35 (  28,   42)";" 35 (  28,   42)";"  7 (   6,   8)";"  70 (   57,   83)";" 147 ( 131,  163)"
"2014-07-03";"-141";"  68 (   55,   81)";" 34 (  28,   40)";" 34 (  28,   40)";"  7 (   6,   8)";"  68 (   55,   81)";" 143 ( 127,  159)"
"2014-07-02";"-142";"  67 (   54,   80)";" 34 (  28,   40)";" 34 (  28,   40)";"  7 (   6,   8)";"  67 (   54,   80)";" 142 ( 127,  157)"
"2014-07-01";"-143";"  66 (   54,   78)";" 33 (  27,   39)";" 33 (  27,   39)";"  7 (   6,   8)";"  66 (   54,   78)";" 139 ( 124,  154)"
"2014-06-30";"-144";"  65 (   53,   77)";" 32 (  26,   38)";" 32 (  26,   38)";"  6 (   5,   7)";"  65 (   53,   77)";" 135 ( 120,  150)"
"2014-06-29";"-145";"  63 (   51,   75)";" 32 (  26,   38)";" 32 (  26,   38)";"  6 (   5,   7)";"  63 (   51,   75)";" 133 ( 119,  147)"
"2014-06-28";"-146";"  62 (   51,   73)";" 31 (  25,   37)";" 31 (  25,   37)";"  6 (   5,   7)";"  62 (   51,   73)";" 130 ( 116,  144)"
"2014-06-27";"-147";"  61 (   50,   72)";" 30 (  24,   36)";" 30 (  24,   36)";"  6 (   5,   7)";"  61 (   50,   72)";" 127 ( 113,  141)"
"2014-06-26";"-148";"  60 (   49,   71)";" 30 (  25,   35)";" 30 (  25,   35)";"  6 (   5,   7)";"  60 (   49,   71)";" 126 ( 113,  139)"
"2014-06-25";"-149";"  59 (   48,   70)";" 30 (  25,   35)";" 30 (  25,   35)";"  6 (   5,   7)";"  59 (   48,   70)";" 125 ( 112,  138)"
"2014-06-24";"-150";"  57 (   46,   68)";" 28 (  23,   33)";" 28 (  23,   33)";"  6 (   5,   7)";"  57 (   46,   68)";" 119 ( 106,  132)"
"2014-06-23";"-151";"  56 (   46,   66)";" 28 (  23,   33)";" 28 (  23,   33)";"  6 (   5,   7)";"  56 (   46,   66)";" 118 ( 105,  131)"
"2014-06-22";"-152";"  55 (   45,   65)";" 28 (  23,   33)";" 28 (  23,   33)";"  6 (   5,   7)";"  55 (   45,   65)";" 117 ( 105,  129)"
