"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-03-05";"104";" 656.7 ( 502.0,  811.3)";"136.5 (104.3, 168.6)";"1.8 (1.3, 2.2)";"0.2 (0.1, 0.2)";"0.7 (0.5, 0.9)";"0.7 (0.5, 0.9)";"10.1 ( 7.8, 12.5)";" 5.1 (3.9,  6.3)";"1.1 (0.8, 1.4)";"0.5 (0.4, 0.7)";" 670.4 ( 512.5,  828.3)";"142.9 (109.3, 176.6)"
"2015-03-04";"103";" 645.6 ( 494.5,  796.7)";"134.2 (102.8, 165.6)";"1.7 (1.3, 2.1)";"0.2 (0.1, 0.2)";"0.7 (0.5, 0.9)";"0.7 (0.5, 0.9)";"10.0 ( 7.6, 12.3)";" 5.0 (3.8,  6.2)";"1.1 (0.8, 1.3)";"0.5 (0.4, 0.6)";" 659.1 ( 504.8,  813.4)";"140.5 (107.6, 173.4)"
"2015-03-03";"102";" 634.8 ( 487.1,  782.4)";"131.9 (101.2, 162.6)";"1.7 (1.3, 2.1)";"0.2 (0.1, 0.2)";"0.7 (0.5, 0.8)";"0.7 (0.5, 0.8)";" 9.8 ( 7.5, 12.1)";" 4.9 (3.8,  6.0)";"1.1 (0.8, 1.3)";"0.5 (0.4, 0.6)";" 648.0 ( 497.3,  798.7)";"138.2 (106.0, 170.3)"
"2015-03-02";"101";" 624.1 ( 479.8,  768.3)";"129.7 ( 99.7, 159.7)";"1.7 (1.3, 2.1)";"0.2 (0.1, 0.2)";"0.7 (0.5, 0.8)";"0.7 (0.5, 0.8)";" 9.6 ( 7.4, 11.9)";" 4.8 (3.7,  5.9)";"1.0 (0.8, 1.3)";"0.5 (0.4, 0.6)";" 637.1 ( 489.8,  784.3)";"135.8 (104.5, 167.2)"
"2015-03-01";"100";" 613.5 ( 472.6,  754.4)";"127.5 ( 98.2, 156.8)";"1.6 (1.3, 2.0)";"0.2 (0.1, 0.2)";"0.7 (0.5, 0.8)";"0.7 (0.5, 0.8)";" 9.5 ( 7.3, 11.7)";" 4.7 (3.6,  5.8)";"1.0 (0.8, 1.3)";"0.5 (0.4, 0.6)";" 626.3 ( 482.5,  770.1)";"133.6 (102.9, 164.2)"
"2015-02-28";"99";" 603.1 ( 465.5,  740.7)";"125.3 ( 96.7, 153.9)";"1.6 (1.3, 2.0)";"0.2 (0.1, 0.2)";"0.6 (0.5, 0.8)";"0.6 (0.5, 0.8)";" 9.3 ( 7.2, 11.4)";" 4.7 (3.6,  5.7)";"1.0 (0.8, 1.2)";"0.5 (0.4, 0.6)";" 615.7 ( 475.3,  756.2)";"131.3 (101.3, 161.2)"
"2015-02-27";"98";" 592.9 ( 458.6,  727.3)";"123.2 ( 95.3, 151.1)";"1.6 (1.2, 2.0)";"0.2 (0.1, 0.2)";"0.6 (0.5, 0.8)";"0.6 (0.5, 0.8)";" 9.2 ( 7.1, 11.2)";" 4.6 (3.5,  5.6)";"1.0 (0.8, 1.2)";"0.5 (0.4, 0.6)";" 605.3 ( 468.1,  742.5)";"129.1 ( 99.8, 158.3)"
"2015-02-26";"97";" 582.9 ( 451.7,  714.1)";"121.1 ( 93.9, 148.4)";"1.6 (1.2, 1.9)";"0.2 (0.1, 0.2)";"0.6 (0.5, 0.8)";"0.6 (0.5, 0.8)";" 9.0 ( 7.0, 11.0)";" 4.5 (3.5,  5.5)";"1.0 (0.8, 1.2)";"0.5 (0.4, 0.6)";" 595.0 ( 461.1,  729.0)";"126.9 ( 98.3, 155.4)"
"2015-02-25";"96";" 573.0 ( 444.9,  701.1)";"119.1 ( 92.4, 145.7)";"1.5 (1.2, 1.9)";"0.2 (0.1, 0.2)";"0.6 (0.5, 0.8)";"0.6 (0.5, 0.8)";" 8.8 ( 6.9, 10.8)";" 4.4 (3.4,  5.4)";"1.0 (0.7, 1.2)";"0.5 (0.4, 0.6)";" 584.9 ( 454.2,  715.7)";"124.7 ( 96.8, 152.6)"
"2015-02-24";"95";" 563.2 ( 438.2,  688.3)";"117.0 ( 91.1, 143.0)";"1.5 (1.2, 1.8)";"0.2 (0.1, 0.2)";"0.6 (0.5, 0.7)";"0.6 (0.5, 0.7)";" 8.7 ( 6.8, 10.6)";" 4.3 (3.4,  5.3)";"0.9 (0.7, 1.2)";"0.5 (0.4, 0.6)";" 575.0 ( 447.3,  702.7)";"122.6 ( 95.4, 149.8)"
"2015-02-23";"94";" 553.6 ( 431.6,  675.7)";"115.1 ( 89.7, 140.4)";"1.5 (1.2, 1.8)";"0.1 (0.1, 0.2)";"0.6 (0.5, 0.7)";"0.6 (0.5, 0.7)";" 8.6 ( 6.7, 10.4)";" 4.3 (3.3,  5.2)";"0.9 (0.7, 1.1)";"0.4 (0.3, 0.5)";" 565.2 ( 440.6,  689.8)";"120.5 ( 93.9, 147.1)"
"2015-02-22";"93";" 544.2 ( 425.0,  663.4)";"113.1 ( 88.3, 137.9)";"1.5 (1.1, 1.8)";"0.1 (0.1, 0.2)";"0.6 (0.5, 0.7)";"0.6 (0.5, 0.7)";" 8.4 ( 6.6, 10.2)";" 4.2 (3.3,  5.1)";"0.9 (0.7, 1.1)";"0.4 (0.3, 0.5)";" 555.6 ( 433.9,  677.2)";"118.5 ( 92.5, 144.4)"
"2015-02-21";"92";" 534.9 ( 418.6,  651.2)";"111.2 ( 87.0, 135.3)";"1.4 (1.1, 1.7)";"0.1 (0.1, 0.2)";"0.6 (0.4, 0.7)";"0.6 (0.4, 0.7)";" 8.3 ( 6.5, 10.1)";" 4.1 (3.2,  5.0)";"0.9 (0.7, 1.1)";"0.4 (0.3, 0.5)";" 546.1 ( 427.3,  664.8)";"116.4 ( 91.1, 141.8)"
"2015-02-20";"91";" 525.8 ( 412.3,  639.2)";"109.3 ( 85.7, 132.8)";"1.4 (1.1, 1.7)";"0.1 (0.1, 0.2)";"0.6 (0.4, 0.7)";"0.6 (0.4, 0.7)";" 8.1 ( 6.4,  9.9)";" 4.1 (3.2,  4.9)";"0.9 (0.7, 1.1)";"0.4 (0.3, 0.5)";" 536.7 ( 420.9,  652.6)";"114.4 ( 89.7, 139.2)"
"2015-02-19";"90";" 516.7 ( 406.0,  627.5)";"107.4 ( 84.4, 130.4)";"1.4 (1.1, 1.7)";"0.1 (0.1, 0.2)";"0.6 (0.4, 0.7)";"0.6 (0.4, 0.7)";" 8.0 ( 6.3,  9.7)";" 4.0 (3.1,  4.8)";"0.9 (0.7, 1.1)";"0.4 (0.3, 0.5)";" 527.5 ( 414.5,  640.6)";"112.5 ( 88.4, 136.6)"
"2015-02-18";"89";" 507.9 ( 399.8,  615.9)";"105.5 ( 83.1, 128.0)";"1.4 (1.1, 1.7)";"0.1 (0.1, 0.2)";"0.5 (0.4, 0.7)";"0.5 (0.4, 0.7)";" 7.8 ( 6.2,  9.5)";" 3.9 (3.1,  4.8)";"0.9 (0.7, 1.0)";"0.4 (0.3, 0.5)";" 518.5 ( 408.2,  628.8)";"110.6 ( 87.0, 134.1)"
"2015-02-17";"88";" 499.2 ( 393.8,  604.6)";"103.7 ( 81.8, 125.6)";"1.3 (1.1, 1.6)";"0.1 (0.1, 0.2)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 7.7 ( 6.1,  9.3)";" 3.9 (3.0,  4.7)";"0.8 (0.7, 1.0)";"0.4 (0.3, 0.5)";" 509.6 ( 402.0,  617.2)";"108.7 ( 85.7, 131.6)"
"2015-02-16";"87";" 490.6 ( 387.8,  593.4)";"102.0 ( 80.6, 123.3)";"1.3 (1.0, 1.6)";"0.1 (0.1, 0.2)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 7.6 ( 6.0,  9.2)";" 3.8 (3.0,  4.6)";"0.8 (0.7, 1.0)";"0.4 (0.3, 0.5)";" 500.9 ( 395.9,  605.8)";"106.8 ( 84.4, 129.2)"
"2015-02-15";"86";" 482.2 ( 381.9,  582.5)";"100.2 ( 79.4, 121.0)";"1.3 (1.0, 1.6)";"0.1 (0.1, 0.2)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 7.4 ( 5.9,  9.0)";" 3.7 (2.9,  4.5)";"0.8 (0.6, 1.0)";"0.4 (0.3, 0.5)";" 492.2 ( 389.9,  594.6)";"105.0 ( 83.1, 126.8)"
"2015-02-14";"85";" 473.9 ( 376.0,  571.7)";" 98.5 ( 78.1, 118.8)";"1.3 (1.0, 1.5)";"0.1 (0.1, 0.2)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 7.3 ( 5.8,  8.8)";" 3.7 (2.9,  4.4)";"0.8 (0.6, 1.0)";"0.4 (0.3, 0.5)";" 483.8 ( 383.9,  583.6)";"103.2 ( 81.9, 124.4)"
"2015-02-13";"84";" 465.7 ( 370.3,  561.1)";" 96.8 ( 77.0, 116.6)";"1.3 (1.0, 1.5)";"0.1 (0.1, 0.2)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 7.2 ( 5.7,  8.7)";" 3.6 (2.9,  4.3)";"0.8 (0.6, 0.9)";"0.4 (0.3, 0.5)";" 475.4 ( 378.1,  572.8)";"101.4 ( 80.6, 122.1)"
"2015-02-12";"83";" 457.7 ( 364.7,  550.7)";" 95.1 ( 75.8, 114.4)";"1.2 (1.0, 1.5)";"0.1 (0.1, 0.1)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 7.1 ( 5.6,  8.5)";" 3.5 (2.8,  4.3)";"0.8 (0.6, 0.9)";"0.4 (0.3, 0.4)";" 467.2 ( 372.3,  562.2)";" 99.6 ( 79.4, 119.9)"
"2015-02-11";"82";" 449.8 ( 359.1,  540.4)";" 93.5 ( 74.6, 112.3)";"1.2 (1.0, 1.5)";"0.1 (0.1, 0.1)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 6.9 ( 5.5,  8.3)";" 3.5 (2.8,  4.2)";"0.8 (0.6, 0.9)";"0.4 (0.3, 0.4)";" 459.2 ( 366.6,  551.7)";" 97.9 ( 78.2, 117.6)"
"2015-02-10";"81";" 442.0 ( 353.6,  530.4)";" 91.9 ( 73.5, 110.2)";"1.2 (0.9, 1.4)";"0.1 (0.1, 0.1)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 6.8 ( 5.5,  8.2)";" 3.4 (2.7,  4.1)";"0.7 (0.6, 0.9)";"0.4 (0.3, 0.4)";" 451.2 ( 361.0,  541.5)";" 96.2 ( 77.0, 115.5)"
"2015-02-09";"80";" 434.3 ( 348.1,  520.5)";" 90.3 ( 72.4, 108.2)";"1.2 (0.9, 1.4)";"0.1 (0.1, 0.1)";"0.5 (0.4, 0.6)";"0.5 (0.4, 0.6)";" 6.7 ( 5.4,  8.0)";" 3.4 (2.7,  4.0)";"0.7 (0.6, 0.9)";"0.3 (0.3, 0.4)";" 443.4 ( 355.4,  531.4)";" 94.5 ( 75.8, 113.3)"
"2015-02-08";"79";" 426.8 ( 342.8,  510.8)";" 88.7 ( 71.2, 106.2)";"1.1 (0.9, 1.4)";"0.1 (0.1, 0.1)";"0.5 (0.4, 0.5)";"0.5 (0.4, 0.5)";" 6.6 ( 5.3,  7.9)";" 3.3 (2.6,  3.9)";"0.7 (0.6, 0.9)";"0.3 (0.3, 0.4)";" 435.7 ( 350.0,  521.5)";" 92.9 ( 74.6, 111.2)"
"2015-02-07";"78";" 419.4 ( 337.5,  501.3)";" 87.2 ( 70.1, 104.2)";"1.1 (0.9, 1.3)";"0.1 (0.1, 0.1)";"0.5 (0.4, 0.5)";"0.5 (0.4, 0.5)";" 6.5 ( 5.2,  7.7)";" 3.2 (2.6,  3.9)";"0.7 (0.6, 0.8)";"0.3 (0.3, 0.4)";" 428.2 ( 344.6,  511.7)";" 91.3 ( 73.5, 109.1)"
"2015-02-06";"77";" 412.1 ( 332.4,  491.9)";" 85.6 ( 69.1, 102.2)";"1.1 (0.9, 1.3)";"0.1 (0.1, 0.1)";"0.4 (0.4, 0.5)";"0.4 (0.4, 0.5)";" 6.4 ( 5.1,  7.6)";" 3.2 (2.6,  3.8)";"0.7 (0.6, 0.8)";"0.3 (0.3, 0.4)";" 420.7 ( 339.3,  502.2)";" 89.7 ( 72.3, 107.1)"
"2015-02-05";"76";" 405.0 ( 327.2,  482.7)";" 84.2 ( 68.0, 100.3)";"1.1 (0.9, 1.3)";"0.1 (0.1, 0.1)";"0.4 (0.4, 0.5)";"0.4 (0.4, 0.5)";" 6.3 ( 5.1,  7.5)";" 3.1 (2.5,  3.7)";"0.7 (0.5, 0.8)";"0.3 (0.3, 0.4)";" 413.4 ( 334.1,  492.8)";" 88.2 ( 71.2, 105.1)"
"2015-02-04";"75";" 397.9 ( 322.2,  473.7)";" 82.7 ( 67.0,  98.4)";"1.1 (0.9, 1.3)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 6.1 ( 5.0,  7.3)";" 3.1 (2.5,  3.7)";"0.7 (0.5, 0.8)";"0.3 (0.3, 0.4)";" 406.2 ( 328.9,  483.6)";" 86.6 ( 70.1, 103.1)"
"2015-02-03";"74";" 391.0 ( 317.2,  464.8)";" 81.3 ( 65.9,  96.6)";"1.1 (0.9, 1.2)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 6.0 ( 4.9,  7.2)";" 3.0 (2.4,  3.6)";"0.7 (0.5, 0.8)";"0.3 (0.3, 0.4)";" 399.2 ( 323.8,  474.5)";" 85.1 ( 69.1, 101.2)"
"2015-02-02";"73";" 384.2 ( 312.3,  456.0)";" 79.8 ( 64.9,  94.8)";"1.0 (0.8, 1.2)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 5.9 ( 4.8,  7.0)";" 3.0 (2.4,  3.5)";"0.6 (0.5, 0.8)";"0.3 (0.3, 0.4)";" 392.2 ( 318.8,  465.6)";" 83.6 ( 68.0,  99.3)"
"2015-02-01";"72";" 377.5 ( 307.5,  447.5)";" 78.4 ( 63.9,  93.0)";"1.0 (0.8, 1.2)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 5.8 ( 4.7,  6.9)";" 2.9 (2.4,  3.5)";"0.6 (0.5, 0.8)";"0.3 (0.2, 0.4)";" 385.4 ( 313.9,  456.8)";" 82.2 ( 66.9,  97.4)"
"2015-01-31";"71";" 370.9 ( 302.7,  439.1)";" 77.1 ( 62.9,  91.2)";"1.0 (0.8, 1.2)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 5.7 ( 4.7,  6.8)";" 2.9 (2.3,  3.4)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.4)";" 378.6 ( 309.0,  448.2)";" 80.7 ( 65.9,  95.6)"
"2015-01-30";"70";" 364.4 ( 298.0,  430.8)";" 75.7 ( 61.9,  89.5)";"1.0 (0.8, 1.2)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 5.6 ( 4.6,  6.7)";" 2.8 (2.3,  3.3)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.3)";" 372.0 ( 304.3,  439.8)";" 79.3 ( 64.9,  93.8)"
"2015-01-29";"69";" 358.0 ( 293.4,  422.7)";" 74.4 ( 61.0,  87.8)";"1.0 (0.8, 1.1)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.5)";"0.4 (0.3, 0.5)";" 5.5 ( 4.5,  6.5)";" 2.8 (2.3,  3.3)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.3)";" 365.5 ( 299.5,  431.5)";" 77.9 ( 63.9,  92.0)"
"2015-01-28";"68";" 351.8 ( 288.8,  414.7)";" 73.1 ( 60.0,  86.2)";"0.9 (0.8, 1.1)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.4)";"0.4 (0.3, 0.4)";" 5.4 ( 4.5,  6.4)";" 2.7 (2.2,  3.2)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.3)";" 359.1 ( 294.9,  423.4)";" 76.6 ( 62.9,  90.3)"
"2015-01-27";"67";" 345.6 ( 284.3,  406.9)";" 71.8 ( 59.1,  84.6)";"0.9 (0.8, 1.1)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.4)";"0.4 (0.3, 0.4)";" 5.3 ( 4.4,  6.3)";" 2.7 (2.2,  3.1)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.3)";" 352.8 ( 290.3,  415.4)";" 75.2 ( 61.9,  88.6)"
"2015-01-26";"66";" 339.6 ( 279.9,  399.2)";" 70.6 ( 58.2,  83.0)";"0.9 (0.8, 1.1)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.4)";"0.4 (0.3, 0.4)";" 5.2 ( 4.3,  6.2)";" 2.6 (2.2,  3.1)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.3)";" 346.7 ( 285.8,  407.6)";" 73.9 ( 60.9,  86.9)"
"2015-01-25";"65";" 333.6 ( 275.6,  391.7)";" 69.3 ( 57.3,  81.4)";"0.9 (0.7, 1.1)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.4)";"0.4 (0.3, 0.4)";" 5.2 ( 4.3,  6.0)";" 2.6 (2.1,  3.0)";"0.6 (0.5, 0.7)";"0.3 (0.2, 0.3)";" 340.6 ( 281.3,  399.9)";" 72.6 ( 60.0,  85.3)"
"2015-01-24";"64";" 327.8 ( 271.2,  384.3)";" 68.1 ( 56.4,  79.9)";"0.9 (0.7, 1.0)";"0.1 (0.1, 0.1)";"0.4 (0.3, 0.4)";"0.4 (0.3, 0.4)";" 5.1 ( 4.2,  5.9)";" 2.5 (2.1,  3.0)";"0.6 (0.5, 0.6)";"0.3 (0.2, 0.3)";" 334.6 ( 276.9,  392.3)";" 71.3 ( 59.0,  83.7)"
"2015-01-23";"63";" 322.0 ( 267.0,  377.0)";" 66.9 ( 55.5,  78.3)";"0.9 (0.7, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 5.0 ( 4.1,  5.8)";" 2.5 (2.1,  2.9)";"0.5 (0.4, 0.6)";"0.3 (0.2, 0.3)";" 328.7 ( 272.6,  384.9)";" 70.1 ( 58.1,  82.1)"
"2015-01-22";"62";" 316.4 ( 262.8,  369.9)";" 65.7 ( 54.6,  76.9)";"0.8 (0.7, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.9 ( 4.1,  5.7)";" 2.4 (2.0,  2.9)";"0.5 (0.4, 0.6)";"0.3 (0.2, 0.3)";" 323.0 ( 268.3,  377.6)";" 68.9 ( 57.2,  80.5)"
"2015-01-21";"61";" 310.8 ( 258.7,  362.8)";" 64.6 ( 53.8,  75.4)";"0.8 (0.7, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.8 ( 4.0,  5.6)";" 2.4 (2.0,  2.8)";"0.5 (0.4, 0.6)";"0.3 (0.2, 0.3)";" 317.3 ( 264.1,  370.4)";" 67.7 ( 56.3,  79.0)"
"2015-01-20";"60";" 305.3 ( 254.7,  356.0)";" 63.5 ( 52.9,  74.0)";"0.8 (0.7, 1.0)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.7 ( 3.9,  5.5)";" 2.4 (2.0,  2.7)";"0.5 (0.4, 0.6)";"0.2 (0.2, 0.3)";" 311.7 ( 260.0,  363.4)";" 66.5 ( 55.4,  77.5)"
"2015-01-19";"59";" 299.9 ( 250.7,  349.2)";" 62.3 ( 52.1,  72.6)";"0.8 (0.7, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.6 ( 3.9,  5.4)";" 2.3 (1.9,  2.7)";"0.5 (0.4, 0.6)";"0.2 (0.2, 0.3)";" 306.2 ( 255.9,  356.5)";" 65.3 ( 54.6,  76.0)"
"2015-01-18";"58";" 294.7 ( 246.7,  342.6)";" 61.2 ( 51.3,  71.2)";"0.8 (0.7, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.6 ( 3.8,  5.3)";" 2.3 (1.9,  2.6)";"0.5 (0.4, 0.6)";"0.2 (0.2, 0.3)";" 300.8 ( 251.9,  349.7)";" 64.1 ( 53.7,  74.6)"
"2015-01-17";"57";" 289.5 ( 242.9,  336.1)";" 60.2 ( 50.5,  69.8)";"0.8 (0.7, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.5 ( 3.8,  5.2)";" 2.2 (1.9,  2.6)";"0.5 (0.4, 0.6)";"0.2 (0.2, 0.3)";" 295.5 ( 247.9,  343.1)";" 63.0 ( 52.9,  73.2)"
"2015-01-16";"56";" 284.4 ( 239.0,  329.7)";" 59.1 ( 49.7,  68.5)";"0.8 (0.6, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.4)";"0.3 (0.3, 0.4)";" 4.4 ( 3.7,  5.1)";" 2.2 (1.8,  2.5)";"0.5 (0.4, 0.6)";"0.2 (0.2, 0.3)";" 290.3 ( 244.0,  336.6)";" 61.9 ( 52.0,  71.8)"
"2015-01-15";"55";" 279.3 ( 235.3,  323.4)";" 58.1 ( 48.9,  67.2)";"0.8 (0.6, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.3, 0.3)";"0.3 (0.3, 0.3)";" 4.3 ( 3.6,  5.0)";" 2.2 (1.8,  2.5)";"0.5 (0.4, 0.5)";"0.2 (0.2, 0.3)";" 285.2 ( 240.2,  330.2)";" 60.8 ( 51.2,  70.4)"
"2015-01-14";"54";" 274.4 ( 231.5,  317.2)";" 57.0 ( 48.1,  65.9)";"0.7 (0.6, 0.9)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 4.2 ( 3.6,  4.9)";" 2.1 (1.8,  2.4)";"0.5 (0.4, 0.5)";"0.2 (0.2, 0.3)";" 280.1 ( 236.4,  323.9)";" 59.7 ( 50.4,  69.1)"
"2015-01-13";"53";" 269.6 ( 227.9,  311.2)";" 56.0 ( 47.4,  64.7)";"0.7 (0.6, 0.8)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 4.2 ( 3.5,  4.8)";" 2.1 (1.8,  2.4)";"0.5 (0.4, 0.5)";"0.2 (0.2, 0.3)";" 275.2 ( 232.7,  317.7)";" 58.7 ( 49.6,  67.7)"
"2015-01-12";"52";" 264.8 ( 224.3,  305.3)";" 55.0 ( 46.6,  63.4)";"0.7 (0.6, 0.8)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 4.1 ( 3.5,  4.7)";" 2.0 (1.7,  2.4)";"0.4 (0.4, 0.5)";"0.2 (0.2, 0.2)";" 270.3 ( 229.0,  311.6)";" 57.6 ( 48.8,  66.5)"
"2015-01-11";"51";" 260.1 ( 220.8,  299.5)";" 54.1 ( 45.9,  62.2)";"0.7 (0.6, 0.8)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 4.0 ( 3.4,  4.6)";" 2.0 (1.7,  2.3)";"0.4 (0.4, 0.5)";"0.2 (0.2, 0.2)";" 265.5 ( 225.4,  305.7)";" 56.6 ( 48.1,  65.2)"
"2015-01-10";"50";" 255.5 ( 217.3,  293.8)";" 53.1 ( 45.2,  61.0)";"0.7 (0.6, 0.8)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 3.9 ( 3.4,  4.5)";" 2.0 (1.7,  2.3)";"0.4 (0.4, 0.5)";"0.2 (0.2, 0.2)";" 260.8 ( 221.8,  299.9)";" 55.6 ( 47.3,  63.9)"
"2015-01-09";"49";" 251.0 ( 213.8,  288.1)";" 52.2 ( 44.4,  59.9)";"0.7 (0.6, 0.8)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 3.9 ( 3.3,  4.4)";" 1.9 (1.7,  2.2)";"0.4 (0.4, 0.5)";"0.2 (0.2, 0.2)";" 256.2 ( 218.3,  294.2)";" 54.6 ( 46.5,  62.7)"
"2015-01-08";"48";" 246.5 ( 210.4,  282.6)";" 51.2 ( 43.7,  58.7)";"0.7 (0.6, 0.8)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 3.8 ( 3.2,  4.4)";" 1.9 (1.6,  2.2)";"0.4 (0.4, 0.5)";"0.2 (0.2, 0.2)";" 251.7 ( 214.8,  288.5)";" 53.7 ( 45.8,  61.5)"
"2015-01-07";"47";" 242.2 ( 207.1,  277.2)";" 50.3 ( 43.0,  57.6)";"0.7 (0.6, 0.7)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 3.7 ( 3.2,  4.3)";" 1.9 (1.6,  2.1)";"0.4 (0.3, 0.5)";"0.2 (0.2, 0.2)";" 247.2 ( 211.4,  283.0)";" 52.7 ( 45.1,  60.3)"
"2015-01-06";"46";" 237.9 ( 203.8,  271.9)";" 49.4 ( 42.4,  56.5)";"0.6 (0.5, 0.7)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 3.7 ( 3.1,  4.2)";" 1.8 (1.6,  2.1)";"0.4 (0.3, 0.5)";"0.2 (0.2, 0.2)";" 242.8 ( 208.1,  277.6)";" 51.8 ( 44.4,  59.2)"
"2015-01-05";"45";" 233.6 ( 200.6,  266.7)";" 48.6 ( 41.7,  55.4)";"0.6 (0.5, 0.7)";"0.1 (0.1, 0.1)";"0.3 (0.2, 0.3)";"0.3 (0.2, 0.3)";" 3.6 ( 3.1,  4.1)";" 1.8 (1.5,  2.1)";"0.4 (0.3, 0.4)";"0.2 (0.2, 0.2)";" 238.5 ( 204.7,  272.3)";" 50.9 ( 43.7,  58.1)"
"2015-01-04";"44";" 229.5 ( 197.4,  261.6)";" 47.7 ( 41.0,  54.4)";"0.6 (0.5, 0.7)";"0.1 (0.1, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";" 3.5 ( 3.0,  4.0)";" 1.8 (1.5,  2.0)";"0.4 (0.3, 0.4)";"0.2 (0.2, 0.2)";" 234.3 ( 201.5,  267.1)";" 50.0 ( 43.0,  57.0)"
"2015-01-03";"43";" 225.4 ( 194.2,  256.6)";" 46.8 ( 40.4,  53.3)";"0.6 (0.5, 0.7)";"0.1 (0.1, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";" 3.5 ( 3.0,  4.0)";" 1.7 (1.5,  2.0)";"0.4 (0.3, 0.4)";"0.2 (0.2, 0.2)";" 230.1 ( 198.3,  262.0)";" 49.1 ( 42.3,  55.9)"
"2015-01-02";"42";" 221.4 ( 191.1,  251.7)";" 46.0 ( 39.7,  52.3)";"0.6 (0.5, 0.7)";"0.1 (0.1, 0.1)";"0.2 (0.2, 0.3)";"0.2 (0.2, 0.3)";" 3.4 ( 3.0,  3.9)";" 1.7 (1.5,  1.9)";"0.4 (0.3, 0.4)";"0.2 (0.2, 0.2)";" 226.0 ( 195.1,  257.0)";" 48.2 ( 41.6,  54.8)"
