"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-12-29";"61";"  9489 (  -384,  19362)";"259";"  95733 ( -24793,  216259)";"3296";" 38234 ( -25242, 101709)";" 24814 ( -14101,  63730)";" 2037 ( -950,  5024)";" 6713 ( -3045,  16470)";" 12083 ( -5480,  29647)";"22%"
"2014-12-28";"60";"  9230 (  -240,  18700)";"252";"  92437 ( -22650,  207525)";"3182";" 36917 ( -23949,  97783)";" 23937 ( -13304,  61177)";" 1977 ( -896,  4851)";" 6478 ( -2859,  15816)";" 11661 ( -5147,  28469)";"22%"
"2014-12-27";"59";"  8978 (  -103,  18060)";"244";"  89255 ( -20619,  199129)";"3072";" 35643 ( -22707,  93992)";" 23088 ( -12542,  58719)";" 1919 ( -844,  4682)";" 6252 ( -2682,  15186)";" 11253 ( -4828,  27335)";"22%"
"2014-12-26";"58";"  8734 (    27,  17441)";"237";"  86183 ( -18694,  191059)";"2966";" 34410 ( -21514,  90334)";" 22269 ( -11813,  56352)";" 1862 ( -795,  4520)";" 6033 ( -2514,  14579)";" 10859 ( -4524,  26243)";"22%"
"2014-12-25";"57";"  8497 (   150,  16843)";"231";"  83217 ( -16871,  183305)";"2863";" 33217 ( -20369,  86804)";" 21478 ( -11118,  54074)";" 1808 ( -747,  4362)";" 5821 ( -2353,  13995)";" 10479 ( -4235,  25192)";"22%"
"2014-12-24";"56";"  8266 (   266,  16266)";"224";"  80354 ( -15146,  175854)";"2763";" 32064 ( -19271,  83399)";" 20714 ( -10454,  51882)";" 1754 ( -701,  4210)";" 5617 ( -2199,  13433)";" 10111 ( -3958,  24180)";"22%"
"2014-12-23";"55";"  8042 (   376,  15708)";"217";"  77591 ( -13515,  168697)";"2667";" 30949 ( -18218,  80117)";" 19977 (  -9820,  49774)";" 1702 ( -657,  4062)";" 5420 ( -2053,  12892)";"  9756 ( -3695,  23206)";"22%"
"2014-12-22";"54";"  7825 (   481,  15169)";"211";"  74923 ( -11975,  161821)";"2574";" 29871 ( -17210,  76953)";" 19265 (  -9216,  47746)";" 1652 ( -616,  3919)";" 5229 ( -1914,  12372)";"  9413 ( -3444,  22269)";"22%"
"2014-12-21";"53";"  7613 (   579,  14648)";"205";"  72349 ( -10520,  155218)";"2484";" 28829 ( -16245,  73904)";" 18577 (  -8641,  45796)";" 1603 ( -575,  3781)";" 5045 ( -1781,  11871)";"  9081 ( -3206,  21369)";"23%"
"2014-12-20";"52";"  7408 (   672,  14145)";"199";"  69865 (  -9148,  148877)";"2398";" 27822 ( -15322,  70967)";" 17914 (  -8092,  43921)";" 1556 ( -537,  3648)";" 4867 ( -1655,  11390)";"  8761 ( -2979,  20502)";"23%"
"2014-12-19";"51";"  7209 (   759,  13659)";"193";"  67467 (  -7855,  142789)";"2314";" 26849 ( -14439,  68138)";" 17274 (  -7571,  42119)";" 1509 ( -500,  3519)";" 4696 ( -1536,  10927)";"  8453 ( -2764,  19669)";"23%"
"2014-12-18";"50";"  7016 (   841,  13190)";"188";"  65153 (  -6637,  136944)";"2233";" 25909 ( -13596,  65415)";" 16656 (  -7074,  40387)";" 1465 ( -465,  3394)";" 4530 ( -1422,  10483)";"  8154 ( -2560,  18869)";"23%"
"2014-12-17";"49";"  6828 (   919,  12737)";"182";"  62920 (  -5491,  131332)";"2154";" 25001 ( -12790,  62793)";" 16060 (  -6603,  38723)";" 1421 ( -432,  3274)";" 4370 ( -1314,  10055)";"  7867 ( -2366,  18099)";"23%"
"2014-12-16";"48";"  6645 (   991,  12300)";"177";"  60766 (  -4414,  125947)";"2079";" 24124 ( -12022,  60270)";" 15485 (  -6154,  37125)";" 1379 ( -399,  3158)";" 4216 ( -1212,   9644)";"  7589 ( -2182,  17360)";"23%"
"2014-12-15";"47";"  6468 (  1059,  11877)";"172";"  58687 (  -3403,  120777)";"2006";" 23277 ( -11289,  57843)";" 14931 (  -5728,  35590)";" 1338 ( -369,  3045)";" 4067 ( -1115,   9250)";"  7321 ( -2007,  16649)";"23%"
"2014-12-14";"46";"  6296 (  1123,  11470)";"167";"  56682 (  -2454,  115817)";"1935";" 22459 ( -10590,  55508)";" 14396 (  -5324,  34115)";" 1298 ( -340,  2936)";" 3923 ( -1023,   8870)";"  7062 ( -1842,  15967)";"23%"
"2014-12-13";"45";"  6129 (  1182,  11076)";"162";"  54746 (  -1564,  111057)";"1867";" 21669 (  -9924,  53262)";" 13879 (  -4941,  32700)";" 1260 ( -312,  2831)";" 3785 (  -937,   8506)";"  6813 ( -1686,  15311)";"24%"
"2014-12-12";"44";"  5967 (  1238,  10697)";"157";"  52879 (   -731,  106490)";"1801";" 20906 (  -9290,  51103)";" 13382 (  -4577,  31341)";" 1222 ( -285,  2730)";" 3651 (  -855,   8157)";"  6572 ( -1538,  14682)";"24%"
"2014-12-11";"43";"  5810 (  1290,  10330)";"153";"  51078 (     48,  102108)";"1738";" 20170 (  -8687,  49027)";" 12902 (  -4233,  30036)";" 1186 ( -260,  2632)";" 3522 (  -777,   7821)";"  6339 ( -1399,  14077)";"24%"
"2014-12-10";"42";"  5657 (  1338,   9976)";"148";"  49340 (    775,   97904)";"1677";" 19459 (  -8113,  47031)";" 12439 (  -3907,  28784)";" 1151 ( -236,  2538)";" 3397 (  -704,   7498)";"  6115 ( -1267,  13497)";"24%"
"2014-12-09";"41";"  5509 (  1382,   9635)";"144";"  47663 (   1454,   93872)";"1618";" 18773 (  -7567,  45114)";" 11992 (  -3598,  27582)";" 1117 ( -213,  2446)";" 3277 (  -634,   7189)";"  5899 ( -1142,  12940)";"24%"
"2014-12-08";"40";"  5365 (  1424,   9305)";"140";"  46046 (   2086,   90005)";"1561";" 18111 (  -7049,  43271)";" 11562 (  -3306,  26429)";" 1083 ( -192,  2358)";" 3161 (  -569,   6892)";"  5690 ( -1025,  12405)";"24%"
"2014-12-07";"39";"  5225 (  1462,   8988)";"136";"  44485 (   2675,   86295)";"1505";" 17472 (  -6556,  41501)";" 11147 (  -3029,  25323)";" 1051 ( -171,  2273)";" 3049 (  -508,   6607)";"  5489 (  -914,  11892)";"24%"
"2014-12-06";"38";"  5089 (  1497,   8681)";"132";"  42980 (   3221,   82738)";"1452";" 16856 (  -6089,  39800)";" 10746 (  -2768,  24261)";" 1020 ( -151,  2191)";" 2942 (  -450,   6333)";"  5295 (  -810,  11399)";"24%"
"2014-12-05";"37";"  4957 (  1529,   8385)";"128";"  41527 (   3728,   79326)";"1401";" 16261 (  -5646,  38167)";" 10361 (  -2522,  23243)";"  990 ( -133,  2112)";" 2838 (  -395,   6070)";"  5108 (  -712,  10927)";"25%"
"2014-12-04";"36";"  4829 (  1558,   8100)";"124";"  40126 (   4197,   76055)";"1352";" 15686 (  -5225,  36598)";"  9989 (  -2289,  22267)";"  960 ( -115,  2036)";" 2737 (  -344,   5818)";"  4927 (  -619,  10473)";"25%"
"2014-12-03";"35";"  4705 (  1585,   7824)";"121";"  38775 (   4631,   72918)";"1304";" 15133 (  -4827,  35092)";"  9630 (  -2070,  21330)";"  932 (  -98,  1962)";" 2640 (  -296,   5577)";"  4753 (  -533,  10038)";"25%"
"2014-12-02";"34";"  4584 (  1610,   7559)";"117";"  37471 (   5031,   69911)";"1258";" 14598 (  -4449,  33646)";"  9284 (  -1863,  20432)";"  904 (  -83,  1891)";" 2547 (  -251,   5345)";"  4585 (  -451,   9621)";"25%"
"2014-12-01";"33";"  4467 (  1631,   7303)";"114";"  36213 (   5399,   67027)";"1213";" 14083 (  -4092,  32257)";"  8951 (  -1668,  19571)";"  877 (  -68,  1822)";" 2457 (  -208,   5122)";"  4423 (  -375,   9220)";"25%"
"2014-11-30";"32";"  4353 (  1651,   7055)";"110";"  35000 (   5736,   64263)";"1171";" 13585 (  -3754,  30925)";"  8630 (  -1485,  18745)";"  851 (  -53,  1756)";" 2370 (  -169,   4909)";"  4266 (  -303,   8836)";"25%"
"2014-11-29";"31";"  4243 (  1668,   6817)";"107";"  33829 (   6045,   61613)";"1129";" 13105 (  -3435,  29646)";"  8320 (  -1313,  17953)";"  826 (  -40,  1692)";" 2287 (  -131,   4704)";"  4116 (  -236,   8468)";"25%"
"2014-11-28";"30";"  4136 (  1684,   6587)";"104";"  32700 (   6327,   59073)";"1089";" 12643 (  -3133,  28418)";"  8022 (  -1150,  17194)";"  801 (  -27,  1630)";" 2206 (   -97,   4508)";"  3970 (  -174,   8115)";"25%"
"2014-11-27";"29";"  4031 (  1697,   6366)";"101";"  31611 (   6583,   56638)";"1051";" 12196 (  -2847,  27240)";"  7734 (   -998,  16466)";"  778 (  -15,  1571)";" 2128 (   -64,   4320)";"  3830 (  -115,   7776)";"26%"
"2014-11-26";"28";"  3930 (  1709,   6152)";"98";"  30560 (   6816,   54304)";"1014";" 11766 (  -2578,  26110)";"  7457 (   -855,  15769)";"  755 (   -4,  1513)";" 2053 (   -34,   4140)";"  3695 (   -61,   7451)";"26%"
"2014-11-25";"27";"  3832 (  1719,   5946)";"95";"  29546 (   7025,   52067)";"978";" 11351 (  -2324,  25025)";"  7190 (   -721,  15100)";"  732 (    7,  1458)";" 1980 (    -6,   3966)";"  3565 (   -10,   7140)";"26%"
"2014-11-24";"26";"  3737 (  1727,   5747)";"93";"  28568 (   7213,   49923)";"943";" 10950 (  -2085,  23985)";"  6932 (   -596,  14460)";"  711 (   17,  1405)";" 1911 (    21,   3801)";"  3439 (    37,   6841)";"26%"
"2014-11-23";"25";"  3644 (  1734,   5555)";"90";"  27625 (   7381,   47869)";"910";" 10564 (  -1859,  22986)";"  6684 (   -478,  13846)";"  690 (   26,  1353)";" 1843 (    45,   3641)";"  3318 (    81,   6555)";"26%"
"2014-11-22";"24";"  3555 (  1739,   5370)";"87";"  26714 (   7529,   45899)";"878";" 10191 (  -1646,  22029)";"  6445 (   -368,  13257)";"  669 (   35,  1303)";" 1778 (    68,   3489)";"  3201 (   122,   6280)";"26%"
"2014-11-21";"23";"  3467 (  1742,   5192)";"85";"  25836 (   7660,   44012)";"847";"  9832 (  -1447,  21111)";"  6214 (   -265,  12693)";"  649 (   43,  1256)";" 1716 (    89,   3343)";"  3088 (   160,   6017)";"26%"
"2014-11-20";"22";"  3383 (  1745,   5021)";"82";"  24989 (   7774,   42204)";"817";"  9486 (  -1259,  20230)";"  5992 (   -170,  12153)";"  630 (   51,  1209)";" 1655 (   108,   3203)";"  2980 (   195,   5765)";"27%"
"2014-11-19";"21";"  3300 (  1746,   4855)";"80";"  24172 (   7872,   40472)";"789";"  9151 (  -1082,  19385)";"  5777 (    -80,  11635)";"  612 (   58,  1165)";" 1597 (   126,   3068)";"  2875 (   227,   5523)";"27%"
"2014-11-18";"20";"  3221 (  1746,   4695)";"78";"  23383 (   7955,   38811)";"761";"  8829 (   -916,  18575)";"  5571 (      3,  11139)";"  593 (   65,  1122)";" 1541 (   143,   2939)";"  2774 (   257,   5291)";"27%"
"2014-11-17";"19";"  3143 (  1744,   4542)";"75";"  22622 (   8024,   37221)";"734";"  8518 (   -761,  17798)";"  5372 (     80,  10664)";"  576 (   71,  1081)";" 1487 (   158,   2816)";"  2677 (   285,   5069)";"27%"
"2014-11-16";"18";"  3068 (  1742,   4393)";"73";"  21888 (   8080,   35697)";"708";"  8219 (   -615,  17053)";"  5180 (    152,  10208)";"  559 (   77,  1041)";" 1435 (   172,   2698)";"  2583 (   310,   4856)";"27%"
"2014-11-15";"17";"  2995 (  1739,   4250)";"71";"  21180 (   8124,   34236)";"683";"  7930 (   -479,  16339)";"  4996 (    219,   9772)";"  543 (   83,  1002)";" 1385 (   185,   2584)";"  2492 (   333,   4652)";"27%"
"2014-11-14";"16";"  2924 (  1734,   4113)";"69";"  20497 (   8156,   32838)";"659";"  7651 (   -351,  15654)";"  4817 (    281,   9354)";"  527 (   88,   965)";" 1336 (   196,   2475)";"  2405 (   354,   4456)";"27%"
"2014-11-13";"15";"  2855 (  1729,   3980)";"67";"  19838 (   8178,   31497)";"636";"  7382 (   -232,  14997)";"  4646 (    338,   8954)";"  511 (   93,   929)";" 1289 (   207,   2371)";"  2321 (   373,   4268)";"28%"
"2014-11-12";"14";"  2788 (  1723,   3852)";"65";"  19202 (   8189,   30214)";"614";"  7123 (   -121,  14367)";"  4480 (    390,   8570)";"  496 (   97,   895)";" 1244 (   217,   2271)";"  2239 (   390,   4089)";"28%"
"2014-11-11";"13";"  2723 (  1716,   3729)";"63";"  18588 (   8192,   28984)";"592";"  6873 (    -17,  13764)";"  4321 (    439,   8203)";"  481 (  101,   862)";" 1201 (   225,   2176)";"  2161 (   406,   3916)";"28%"
"2014-11-10";"12";"  2659 (  1709,   3610)";"61";"  17995 (   8185,   27806)";"572";"  6633 (     80,  13185)";"  4167 (    483,   7851)";"  467 (  105,   830)";" 1159 (   233,   2084)";"  2086 (   420,   3751)";"28%"
"2014-11-09";"11";"  2598 (  1701,   3495)";"60";"  17424 (   8170,   26677)";"552";"  6400 (    170,  12631)";"  4019 (    524,   7514)";"  454 (  108,   799)";" 1118 (   240,   1996)";"  2013 (   432,   3593)";"28%"
"2014-11-08";"10";"  2538 (  1692,   3385)";"58";"  16872 (   8148,   25597)";"532";"  6176 (    253,  12099)";"  3876 (    561,   7192)";"  440 (  111,   769)";" 1079 (   246,   1912)";"  1942 (   443,   3442)";"28%"
"2014-11-07";"9";"  2481 (  1682,   3279)";"56";"  16340 (   8119,   24561)";"514";"  5960 (    331,  11589)";"  3739 (    595,   6882)";"  427 (  114,   741)";" 1042 (   252,   1831)";"  1875 (   453,   3296)";"28%"
"2014-11-06";"8";"  2424 (  1672,   3177)";"55";"  15826 (   8083,   23570)";"496";"  5752 (    402,  11101)";"  3606 (    626,   6586)";"  415 (  117,   713)";" 1005 (   257,   1754)";"  1809 (   462,   3157)";"29%"
"2014-11-05";"7";"  2370 (  1662,   3078)";"53";"  15331 (   8041,   22621)";"478";"  5551 (    469,  10633)";"  3478 (    654,   6303)";"  403 (  119,   686)";"  970 (   261,   1680)";"  1747 (   469,   3024)";"29%"
"2014-11-04";"6";"  2317 (  1650,   2983)";"52";"  14852 (   7994,   21711)";"462";"  5357 (    530,  10184)";"  3355 (    679,   6031)";"  391 (  121,   661)";"  937 (   264,   1609)";"  1686 (   475,   2896)";"29%"
"2014-11-03";"5";"  2265 (  1639,   2892)";"50";"  14391 (   7941,   20841)";"446";"  5170 (    586,   9754)";"  3236 (    702,   5771)";"  380 (  123,   636)";"  904 (   267,   1541)";"  1627 (   481,   2774)";"29%"
"2014-11-02";"4";"  2215 (  1627,   2804)";"49";"  13945 (   7884,   20007)";"430";"  4990 (    638,   9342)";"  3122 (    722,   5522)";"  368 (  125,   612)";"  873 (   270,   1476)";"  1571 (   485,   2656)";"29%"
"2014-11-01";"3";"  2167 (  1614,   2719)";"47";"  13515 (   7822,   19208)";"415";"  4816 (    686,   8947)";"  3012 (    740,   5284)";"  358 (  126,   589)";"  842 (   271,   1413)";"  1516 (   489,   2544)";"29%"
"2014-10-31";"2";"  2119 (  1602,   2637)";"46";"  13100 (   7756,   18444)";"401";"  4649 (    729,   8568)";"  2905 (    756,   5055)";"  347 (  128,   567)";"  813 (   273,   1353)";"  1464 (   491,   2436)";"29%"
"2014-10-30";"1";"  2074 (  1588,   2559)";"45";"  12699 (   7687,   17712)";"387";"  4487 (    769,   8205)";"  2803 (    769,   4837)";"  337 (  129,   546)";"  785 (   274,   1296)";"  1413 (   493,   2333)";"30%"
"2014-10-29";"0";"  2029 (  1575,   2483)";"43";"  12313 (   7614,   17012)";"373";"  4331 (    804,   7858)";"  2704 (    781,   4627)";"  327 (  130,   525)";"  758 (   275,   1241)";"  1364 (   494,   2234)";"30%"
"2014-10-28";"-1";"  1986 (  1561,   2410)";"42";"  11939 (   7538,   16341)";"360";"  4181 (    837,   7524)";"  2609 (    791,   4427)";"  318 (  130,   505)";"  732 (   275,   1189)";"  1317 (   495,   2139)";"30%"
"2014-10-27";"-2";"  1944 (  1547,   2341)";"41";"  11579 (   7459,   15699)";"348";"  4036 (    866,   7205)";"  2517 (    799,   4235)";"  309 (  131,   486)";"  706 (   275,   1138)";"  1272 (   495,   2049)";"30%"
"2014-10-26";"-3";"  1903 (  1532,   2273)";"40";"  11231 (   7378,   15084)";"336";"  3896 (    893,   6899)";"  2429 (    806,   4051)";"  300 (  132,   468)";"  682 (   274,   1090)";"  1228 (   494,   1962)";"30%"
"2014-10-25";"-4";"  1863 (  1518,   2208)";"39";"  10896 (   7295,   14496)";"324";"  3761 (    916,   6606)";"  2343 (    812,   3875)";"  291 (  132,   450)";"  659 (   274,   1044)";"  1185 (   492,   1879)";"30%"
"2014-10-24";"-5";"  1825 (  1503,   2146)";"37";"  10571 (   7209,   13933)";"313";"  3631 (    937,   6325)";"  2261 (    816,   3707)";"  283 (  132,   433)";"  636 (   273,    999)";"  1145 (   491,   1799)";"30%"
"2014-10-23";"-6";"  1787 (  1488,   2086)";"36";"  10258 (   7122,   13395)";"302";"  3506 (    955,   6056)";"  2182 (    818,   3545)";"  274 (  132,   417)";"  614 (   271,    957)";"  1105 (   488,   1722)";"31%"
"2014-10-22";"-7";"  1751 (  1472,   2029)";"35";"   9956 (   7033,   12879)";"292";"  3385 (    971,   5798)";"  2105 (    820,   3391)";"  267 (  132,   401)";"  593 (   270,    916)";"  1067 (   486,   1649)";"31%"
"2014-10-21";"-8";"  1715 (  1457,   1974)";"34";"   9664 (   6943,   12386)";"282";"  3268 (    985,   5551)";"  2032 (    820,   3243)";"  259 (  132,   386)";"  573 (   268,    877)";"  1031 (   483,   1579)";"31%"
"2014-10-20";"-9";"  1681 (  1441,   1921)";"33";"   9383 (   6851,   11915)";"272";"  3155 (    996,   5314)";"  1961 (    820,   3102)";"  251 (  132,   371)";"  553 (   266,    840)";"   995 (   479,   1512)";"31%"
"2014-10-19";"-10";"  1648 (  1425,   1870)";"32";"   9111 (   6758,   11464)";"263";"  3047 (   1006,   5087)";"  1892 (    818,   2966)";"  244 (  131,   357)";"  534 (   264,    804)";"   961 (   475,   1447)";"31%"
"2014-10-18";"-11";"  1615 (  1409,   1821)";"32";"   8848 (   6664,   11032)";"254";"  2942 (   1014,   4870)";"  1826 (    816,   2837)";"  237 (  131,   343)";"  516 (   262,    770)";"   929 (   471,   1386)";"31%"
"2014-10-17";"-12";"  1584 (  1392,   1775)";"31";"   8595 (   6569,   10620)";"245";"  2841 (   1020,   4662)";"  1763 (    813,   2713)";"  230 (  131,   330)";"  498 (   259,    737)";"   897 (   467,   1327)";"31%"
"2014-10-16";"-13";"  1553 (  1376,   1730)";"30";"   8350 (   6474,   10226)";"236";"  2743 (   1024,   4462)";"  1701 (    809,   2594)";"  224 (  130,   318)";"  481 (   257,    706)";"   866 (   462,   1270)";"32%"
"2014-10-15";"-14";"  1523 (  1359,   1687)";"29";"   8113 (   6377,    9849)";"228";"  2649 (   1027,   4271)";"  1642 (    804,   2480)";"  217 (  129,   305)";"  465 (   254,    676)";"   837 (   457,   1216)";"32%"
"2014-10-14";"-15";"  1494 (  1342,   1646)";"28";"   7885 (   6281,    9489)";"221";"  2559 (   1029,   4088)";"  1585 (    799,   2371)";"  211 (  129,   294)";"  449 (   251,    647)";"   808 (   452,   1164)";"32%"
"2014-10-13";"-16";"  1466 (  1324,   1607)";"27";"   7664 (   6183,    9145)";"213";"  2471 (   1029,   3913)";"  1530 (    793,   2267)";"  205 (  128,   282)";"  434 (   248,    619)";"   781 (   447,   1114)";"32%"
"2014-10-12";"-17";"  1439 (  1307,   1570)";"27";"   7451 (   6085,    8817)";"206";"  2387 (   1028,   3745)";"  1477 (    786,   2168)";"  199 (  127,   272)";"  419 (   245,    593)";"   754 (   442,   1067)";"32%"
"2014-10-11";"-18";"  1412 (  1289,   1535)";"26";"   7245 (   5987,    8504)";"199";"  2305 (   1026,   3584)";"  1426 (    779,   2072)";"  194 (  126,   261)";"  405 (   242,    567)";"   729 (   436,   1021)";"32%"
"2014-10-10";"-19";"  1386 (  1271,   1501)";"25";"   7047 (   5888,    8205)";"192";"  2227 (   1023,   3430)";"  1376 (    772,   1981)";"  188 (  125,   251)";"  391 (   239,    543)";"   704 (   430,    978)";"33%"
"2014-10-09";"-20";"  1361 (  1253,   1469)";"24";"   6855 (   5789,    7920)";"185";"  2151 (   1019,   3282)";"  1329 (    764,   1894)";"  183 (  124,   242)";"  378 (   236,    520)";"   680 (   425,    936)";"33%"
"2014-10-08";"-21";"  1337 (  1234,   1439)";"24";"   6669 (   5690,    7649)";"179";"  2078 (   1014,   3141)";"  1283 (    755,   1810)";"  177 (  123,   232)";"  365 (   233,    498)";"   657 (   419,    896)";"33%"
"2014-10-07";"-22";"  1313 (  1215,   1411)";"23";"   6490 (   5590,    7391)";"173";"  2007 (   1009,   3005)";"  1239 (    747,   1730)";"  172 (  122,   223)";"  353 (   229,    476)";"   635 (   412,    857)";"33%"
"2014-10-06";"-23";"  1290 (  1196,   1383)";"22";"   6317 (   5489,    7145)";"167";"  1939 (   1002,   2876)";"  1196 (    738,   1654)";"  168 (  120,   215)";"  341 (   226,    456)";"   614 (   406,    821)";"33%"
"2014-10-05";"-24";"  1267 (  1177,   1358)";"22";"   6150 (   5388,    6911)";"162";"  1873 (    995,   2752)";"  1155 (    729,   1581)";"  163 (  119,   207)";"  329 (   222,    437)";"   593 (   400,    786)";"33%"
"2014-10-04";"-25";"  1245 (  1157,   1333)";"21";"   5988 (   5287,    6690)";"156";"  1810 (    987,   2633)";"  1115 (    719,   1511)";"  158 (  118,   199)";"  318 (   219,    418)";"   573 (   394,    752)";"33%"
"2014-10-03";"-26";"  1224 (  1138,   1310)";"21";"   5832 (   5185,    6480)";"151";"  1749 (    978,   2519)";"  1077 (    709,   1444)";"  154 (  116,   191)";"  308 (   215,    400)";"   554 (   387,    720)";"34%"
"2014-10-02";"-27";"  1204 (  1119,   1288)";"20";"   5682 (   5082,    6281)";"146";"  1689 (    969,   2410)";"  1040 (    699,   1380)";"  149 (  115,   184)";"  297 (   212,    383)";"   535 (   381,    689)";"34%"
"2014-10-01";"-28";"  1184 (  1100,   1267)";"20";"   5536 (   4978,    6094)";"141";"  1632 (    960,   2305)";"  1004 (    689,   1319)";"  145 (  113,   177)";"  287 (   208,    367)";"   517 (   375,    660)";"34%"
"2014-09-30";"-29";"  1164 (  1081,   1247)";"19";"   5395 (   4874,    5916)";"136";"  1577 (    949,   2205)";"   970 (    678,   1261)";"  141 (  112,   170)";"  278 (   205,    351)";"   500 (   368,    632)";"34%"
"2014-09-29";"-30";"  1145 (  1062,   1228)";"18";"   5259 (   4769,    5749)";"131";"  1524 (    939,   2110)";"   937 (    668,   1206)";"  137 (  110,   164)";"  268 (   201,    336)";"   483 (   362,    605)";"34%"
"2014-09-28";"-31";"  1127 (  1043,   1210)";"18";"   5128 (   4663,    5592)";"127";"  1473 (    928,   2018)";"   905 (    657,   1152)";"  133 (  109,   158)";"  260 (   197,    322)";"   467 (   355,    579)";"34%"
"2014-09-27";"-32";"  1109 (  1025,   1192)";"17";"   5001 (   4557,    5444)";"123";"  1424 (    917,   1931)";"   874 (    646,   1102)";"  130 (  107,   152)";"  251 (   194,    308)";"   452 (   349,    555)";"35%"
"2014-09-26";"-33";"  1091 (  1007,   1175)";"17";"   4878 (   4451,    5304)";"119";"  1376 (    905,   1847)";"   844 (    635,   1053)";"  126 (  105,   147)";"  243 (   190,    295)";"   437 (   342,    531)";"35%"
"2014-09-25";"-34";"  1074 (   990,   1158)";"17";"   4759 (   4345,    5173)";"115";"  1330 (    893,   1767)";"   815 (    623,   1007)";"  123 (  103,   142)";"  234 (   186,    283)";"   422 (   335,    509)";"35%"
"2014-09-24";"-35";"  1058 (   973,   1142)";"16";"   4645 (   4240,    5049)";"111";"  1285 (    881,   1690)";"   788 (    612,    963)";"  119 (  101,   137)";"  227 (   183,    271)";"   408 (   329,    488)";"35%"
"2014-09-23";"-36";"  1042 (   957,   1127)";"16";"   4534 (   4136,    4932)";"107";"  1242 (    868,   1617)";"   761 (    600,    922)";"  116 (   99,   133)";"  219 (   179,    260)";"   395 (   322,    467)";"35%"
"2014-09-22";"-37";"  1026 (   941,   1111)";"15";"   4427 (   4033,    4820)";"104";"  1201 (    855,   1547)";"   735 (    588,    882)";"  113 (   97,   129)";"  212 (   175,    249)";"   382 (   315,    448)";"35%"
"2014-09-21";"-38";"  1011 (   925,   1096)";"15";"   4323 (   3931,    4714)";"100";"  1161 (    842,   1480)";"   710 (    576,    844)";"  110 (   95,   125)";"  205 (   171,    239)";"   369 (   308,    430)";"36%"
"2014-09-20";"-39";"   996 (   910,   1082)";"14";"   4223 (   3832,    4613)";"97";"  1122 (    829,   1416)";"   686 (    564,    809)";"  107 (   92,   121)";"  198 (   167,    229)";"   357 (   301,    412)";"36%"
"2014-09-19";"-40";"   982 (   896,   1067)";"14";"   4126 (   3736,    4516)";"94";"  1085 (    815,   1355)";"   663 (    551,    775)";"  104 (   90,   118)";"  192 (   163,    220)";"   345 (   294,    396)";"36%"
"2014-09-18";"-41";"   968 (   882,   1053)";"14";"   4032 (   3641,    4423)";"90";"  1049 (    801,   1296)";"   641 (    538,    744)";"  101 (   87,   115)";"  185 (   159,    211)";"   334 (   287,    381)";"36%"
"2014-09-17";"-42";"   954 (   869,   1040)";"13";"   3942 (   3550,    4334)";"87";"  1014 (    787,   1241)";"   619 (    524,    714)";"   98 (   84,   112)";"  179 (   155,    203)";"   323 (   280,    366)";"36%"
"2014-09-16";"-43";"   941 (   856,   1026)";"13";"   3854 (   3461,    4248)";"85";"   981 (    773,   1188)";"   598 (    510,    686)";"   96 (   82,   110)";"  173 (   151,    196)";"   312 (   272,    352)";"36%"
"2014-09-15";"-44";"   928 (   843,   1013)";"13";"   3770 (   3376,    4164)";"82";"   948 (    758,   1138)";"   578 (    496,    660)";"   93 (   79,   107)";"  168 (   147,    189)";"   302 (   264,    340)";"37%"
"2014-09-14";"-45";"   915 (   831,   1000)";"12";"   3688 (   3293,    4083)";"79";"   917 (    743,   1091)";"   559 (    481,    637)";"   91 (   76,   105)";"  162 (   143,    182)";"   292 (   257,    328)";"37%"
"2014-09-13";"-46";"   903 (   819,    987)";"12";"   3609 (   3214,    4004)";"76";"   887 (    728,   1045)";"   540 (    466,    615)";"   88 (   74,   103)";"  157 (   138,    176)";"   283 (   249,    317)";"37%"
"2014-09-12";"-47";"   891 (   808,    975)";"12";"   3533 (   3137,    3928)";"74";"   857 (    712,   1003)";"   522 (    450,    594)";"   86 (   71,   101)";"  152 (   134,    170)";"   274 (   240,    307)";"37%"
"2014-09-11";"-48";"   880 (   797,    962)";"11";"   3459 (   3064,    3853)";"72";"   829 (    695,    963)";"   505 (    434,    576)";"   84 (   68,    99)";"  147 (   129,    165)";"   265 (   232,    297)";"37%"
"2014-09-10";"-49";"   869 (   787,    950)";"11";"   3387 (   2993,    3781)";"69";"   802 (    679,    925)";"   488 (    417,    558)";"   82 (   66,    98)";"  142 (   124,    160)";"   256 (   224,    289)";"37%"
"2014-09-09";"-50";"   858 (   777,    938)";"11";"   3318 (   2926,    3710)";"67";"   775 (    661,    890)";"   472 (    401,    542)";"   80 (   64,    96)";"  138 (   120,    156)";"   248 (   215,    281)";"37%"
"2014-09-08";"-51";"   847 (   768,    926)";"10";"   3251 (   2861,    3641)";"65";"   750 (    643,    857)";"   456 (    384,    528)";"   78 (   61,    94)";"  133 (   115,    152)";"   240 (   207,    273)";"38%"
"2014-09-07";"-52";"   837 (   759,    915)";"10";"   3186 (   2799,    3574)";"63";"   725 (    624,    827)";"   441 (    368,    514)";"   76 (   59,    93)";"  129 (   111,    148)";"   233 (   199,    266)";"38%"
