"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-12-28";"60";" 23093 ( 15715,  30471)";"573";" 227637 ( 141366,  313909)";"6952";" 80424 ( 39722, 121127)";" 54343 ( 28293,  80393)";" 4673 ( 2575,  6771)";"14754 ( 8221,  21288)";" 26557 ( 14797,  38318)";"22%"
"2014-12-27";"59";" 22520 ( 15415,  29625)";"559";" 220685 ( 137919,  303450)";"6751";" 78100 ( 38820, 117380)";" 52704 ( 27624,  77784)";" 4558 ( 2529,  6588)";"14316 ( 8025,  20606)";" 25768 ( 14445,  37091)";"22%"
"2014-12-26";"58";" 21961 ( 15121,  28800)";"546";" 213934 ( 134551,  293316)";"6555";" 75834 ( 37937, 113731)";" 51110 ( 26970,  75250)";" 4446 ( 2483,  6409)";"13889 ( 7834,  19944)";" 25000 ( 14101,  35899)";"22%"
"2014-12-25";"57";" 21414 ( 14831,  27997)";"533";" 207379 ( 131260,  283498)";"6364";" 73626 ( 37074, 110179)";" 49560 ( 26330,  72790)";" 4337 ( 2439,  6235)";"13474 ( 7647,  19301)";" 24253 ( 13765,  34742)";"22%"
"2014-12-24";"56";" 20881 ( 14547,  27215)";"521";" 201015 ( 128043,  273987)";"6178";" 71476 ( 36228, 106723)";" 48052 ( 25703,  70401)";" 4229 ( 2395,  6064)";"13070 ( 7464,  18676)";" 23527 ( 13436,  33618)";"22%"
"2014-12-23";"55";" 20360 ( 14267,  26453)";"509";" 194838 ( 124900,  264775)";"5996";" 69381 ( 35401, 103361)";" 46587 ( 25091,  68083)";" 4124 ( 2352,  5897)";"12678 ( 7286,  18070)";" 22820 ( 13114,  32526)";"22%"
"2014-12-22";"54";" 19851 ( 13992,  25711)";"496";" 188842 ( 121829,  255854)";"5820";" 67341 ( 34592, 100091)";" 45162 ( 24492,  65833)";" 4022 ( 2309,  5735)";"12296 ( 7111,  17481)";" 22133 ( 12799,  31467)";"22%"
"2014-12-21";"53";" 19355 ( 13722,  24988)";"485";" 183022 ( 118828,  247216)";"5648";" 65355 ( 33799,  96911)";" 43778 ( 23906,  63651)";" 3922 ( 2267,  5576)";"11925 ( 6940,  16910)";" 21465 ( 12491,  30438)";"23%"
"2014-12-20";"52";" 18870 ( 13456,  24285)";"473";" 177374 ( 115896,  238853)";"5480";" 63422 ( 33024,  93821)";" 42433 ( 23333,  61533)";" 3823 ( 2226,  5421)";"11564 ( 6772,  16356)";" 20815 ( 12190,  29441)";"23%"
"2014-12-19";"51";" 18397 ( 13195,  23600)";"462";" 171894 ( 113031,  230757)";"5318";" 61541 ( 32264,  90817)";" 41126 ( 22772,  59480)";" 3728 ( 2185,  5270)";"11213 ( 6609,  15818)";" 20184 ( 11896,  28473)";"23%"
"2014-12-18";"50";" 17936 ( 12938,  22933)";"451";" 166576 ( 110232,  222920)";"5159";" 59710 ( 31521,  87899)";" 39857 ( 22224,  57490)";" 3634 ( 2145,  5123)";"10873 ( 6449,  15297)";" 19571 ( 11608,  27534)";"23%"
"2014-12-17";"49";" 17485 ( 12686,  22285)";"440";" 161417 ( 107497,  215336)";"5005";" 57929 ( 30794,  85065)";" 38624 ( 21687,  55560)";" 3542 ( 2106,  4979)";"10541 ( 6292,  14791)";" 18975 ( 11326,  26623)";"23%"
"2014-12-16";"48";" 17045 ( 12438,  21653)";"429";" 156412 ( 104826,  207997)";"4855";" 56197 ( 30082,  82312)";" 37426 ( 21163,  53689)";" 3453 ( 2067,  4839)";"10220 ( 6139,  14300)";" 18396 ( 11051,  25740)";"23%"
"2014-12-15";"47";" 16616 ( 12194,  21039)";"419";" 151556 ( 102216,  200896)";"4710";" 54512 ( 29385,  79639)";" 36263 ( 20650,  51877)";" 3365 ( 2028,  4702)";" 9907 ( 5990,  13825)";" 17833 ( 10781,  24885)";"23%"
"2014-12-14";"46";" 16198 ( 11954,  20441)";"408";" 146847 (  99667,  194026)";"4568";" 52873 ( 28703,  77044)";" 35134 ( 20148,  50120)";" 3280 ( 1991,  4569)";" 9604 ( 5843,  13364)";" 17286 ( 10518,  24055)";"23%"
"2014-12-13";"45";" 15789 ( 11719,  19859)";"399";" 142279 (  97177,  187381)";"4430";" 51280 ( 28035,  74526)";" 34038 ( 19658,  48419)";" 3197 ( 1954,  4440)";" 9309 ( 5700,  12917)";" 16756 ( 10260,  23251)";"24%"
"2014-12-12";"44";" 15391 ( 11488,  19293)";"389";" 137849 (  94745,  180952)";"4296";" 49732 ( 27381,  72082)";" 32975 ( 19178,  46771)";" 3115 ( 1917,  4313)";" 9022 ( 5560,  12485)";" 16240 ( 10009,  22472)";"24%"
"2014-12-11";"43";" 15002 ( 11261,  18743)";"379";" 133553 (  92370,  174735)";"4166";" 48227 ( 26742,  69712)";" 31942 ( 18709,  45175)";" 3036 ( 1881,  4190)";" 8744 ( 5424,  12065)";" 15740 (  9763,  21717)";"24%"
"2014-12-10";"42";" 14623 ( 11038,  18207)";"370";" 129387 (  90051,  168723)";"4039";" 46764 ( 26115,  67412)";" 30940 ( 18251,  43629)";" 2958 ( 1846,  4070)";" 8475 ( 5290,  11659)";" 15254 (  9522,  20986)";"24%"
"2014-12-09";"41";" 14253 ( 10819,  17687)";"361";" 125347 (  87785,  162909)";"3917";" 45342 ( 25503,  65182)";" 29968 ( 17802,  42133)";" 2882 ( 1811,  3953)";" 8213 ( 5159,  11266)";" 14783 (  9287,  20278)";"24%"
"2014-12-08";"40";" 13892 ( 10603,  17180)";"352";" 121431 (  85573,  157288)";"3797";" 43961 ( 24903,  63020)";" 29025 ( 17364,  40685)";" 2808 ( 1777,  3840)";" 7958 ( 5032,  10885)";" 14325 (  9057,  19592)";"24%"
"2014-12-07";"39";" 13540 ( 10392,  16688)";"343";" 117634 (  83413,  151854)";"3681";" 42620 ( 24316,  60924)";" 28109 ( 16936,  39283)";" 2736 ( 1743,  3729)";" 7711 ( 4907,  10516)";" 13880 (  8832,  18928)";"24%"
"2014-12-06";"38";" 13197 ( 10184,  16209)";"335";" 113953 (  81304,  146601)";"3568";" 41317 ( 23741,  58892)";" 27222 ( 16517,  37927)";" 2665 ( 1710,  3621)";" 7472 ( 4785,  10159)";" 13449 (  8613,  18286)";"24%"
"2014-12-05";"37";" 12862 (  9980,  15744)";"326";" 110384 (  79245,  141523)";"3459";" 40051 ( 23179,  56922)";" 26361 ( 16107,  36614)";" 2597 ( 1677,  3516)";" 7239 ( 4666,   9813)";" 13031 (  8398,  17663)";"25%"
"2014-12-04";"36";" 12535 (  9780,  15291)";"318";" 106925 (  77235,  136615)";"3353";" 38822 ( 22629,  55014)";" 25526 ( 15707,  35344)";" 2529 ( 1645,  3414)";" 7014 ( 4549,   9478)";" 12625 (  8189,  17061)";"25%"
"2014-12-03";"35";" 12217 (  9583,  14851)";"310";" 103572 (  75272,  131872)";"3250";" 37628 ( 22091,  53165)";" 24716 ( 15316,  34115)";" 2464 ( 1613,  3314)";" 6795 ( 4435,   9154)";" 12231 (  7984,  16478)";"25%"
"2014-12-02";"34";" 11907 (  9390,  14424)";"303";" 100323 (  73356,  127289)";"3149";" 36469 ( 21564,  51374)";" 23930 ( 14934,  32927)";" 2400 ( 1582,  3218)";" 6583 ( 4324,   8841)";" 11849 (  7783,  15914)";"25%"
"2014-12-01";"33";" 11604 (  9200,  14008)";"295";"  97173 (  71486,  122860)";"3052";" 35344 ( 21049,  49639)";" 23169 ( 14560,  31778)";" 2337 ( 1552,  3123)";" 6377 ( 4215,   8538)";" 11478 (  7588,  15368)";"25%"
"2014-11-30";"32";" 11309 (  9014,  13604)";"288";"  94121 (  69660,  118581)";"2958";" 34252 ( 20545,  47959)";" 22431 ( 14195,  30666)";" 2277 ( 1521,  3032)";" 6177 ( 4109,   8244)";" 11118 (  7397,  14840)";"25%"
"2014-11-29";"31";" 11022 (  8831,  13212)";"280";"  91163 (  67879,  114447)";"2866";" 33192 ( 20052,  46332)";" 21715 ( 13839,  29592)";" 2217 ( 1492,  2943)";" 5983 ( 4006,   7961)";" 10770 (  7210,  14329)";"25%"
"2014-11-28";"30";" 10741 (  8652,  12831)";"273";"  88297 (  66140,  110454)";"2777";" 32163 ( 19569,  44757)";" 21021 ( 13490,  28553)";" 2159 ( 1463,  2856)";" 5795 ( 3904,   7686)";" 10431 (  7028,  13835)";"25%"
"2014-11-27";"29";" 10468 (  8475,  12460)";"266";"  85519 (  64443,  106596)";"2691";" 31165 ( 19098,  43233)";" 20349 ( 13150,  27548)";" 2103 ( 1434,  2772)";" 5613 ( 3805,   7421)";" 10103 (  6850,  13357)";"26%"
"2014-11-26";"28";" 10201 (  8302,  12100)";"260";"  82828 (  62786,  102870)";"2607";" 30196 ( 18636,  41757)";" 19697 ( 12817,  26577)";" 2048 ( 1406,  2689)";" 5436 ( 3709,   7164)";"  9785 (  6676,  12895)";"26%"
"2014-11-25";"27";"  9942 (  8133,  11751)";"253";"  80221 (  61170,   99272)";"2526";" 29256 ( 18185,  40328)";" 19066 ( 12492,  25639)";" 1994 ( 1378,  2610)";" 5265 ( 3614,   6915)";"  9477 (  6506,  12448)";"26%"
"2014-11-24";"26";"  9688 (  7966,  11411)";"247";"  77695 (  59593,   95796)";"2447";" 28345 ( 17743,  38946)";" 18454 ( 12175,  24732)";" 1942 ( 1351,  2532)";" 5099 ( 3522,   6675)";"  9178 (  6340,  12016)";"26%"
"2014-11-23";"25";"  9442 (  7802,  11081)";"241";"  75247 (  58055,   92440)";"2371";" 27460 ( 17311,  37608)";" 17860 ( 11865,  23856)";" 1890 ( 1324,  2457)";" 4938 ( 3432,   6443)";"  8888 (  6178,  11598)";"26%"
"2014-11-22";"24";"  9201 (  7642,  10760)";"234";"  72877 (  56553,   89200)";"2297";" 26602 ( 16889,  36314)";" 17286 ( 11562,  23009)";" 1841 ( 1298,  2383)";" 4782 ( 3344,   6219)";"  8607 (  6020,  11194)";"26%"
"2014-11-21";"23";"  8967 (  7484,  10449)";"228";"  70580 (  55089,   86071)";"2225";" 25769 ( 16477,  35062)";" 16729 ( 11267,  22191)";" 1792 ( 1272,  2312)";" 4630 ( 3259,   6002)";"  8334 (  5865,  10804)";"26%"
"2014-11-20";"22";"  8738 (  7330,  10147)";"223";"  68355 (  53660,   83050)";"2155";" 24962 ( 16073,  33851)";" 16189 ( 10978,  21401)";" 1745 ( 1247,  2243)";" 4484 ( 3175,   5792)";"  8070 (  5715,  10426)";"27%"
"2014-11-19";"21";"  8516 (  7178,   9853)";"217";"  66200 (  52266,   80133)";"2088";" 24179 ( 15678,  32680)";" 15667 ( 10696,  20638)";" 1699 ( 1222,  2176)";" 4341 ( 3093,   5590)";"  7814 (  5567,  10062)";"27%"
"2014-11-18";"20";"  8299 (  7029,   9568)";"211";"  64112 (  50906,   77318)";"2022";" 23420 ( 15293,  31547)";" 15161 ( 10421,  19900)";" 1654 ( 1197,  2110)";" 4204 ( 3013,   5394)";"  7566 (  5424,   9709)";"27%"
"2014-11-17";"19";"  8087 (  6883,   9292)";"206";"  62090 (  49580,   74600)";"1958";" 22684 ( 14916,  30452)";" 14670 ( 10152,  19188)";" 1610 ( 1173,  2046)";" 4070 ( 2935,   5205)";"  7326 (  5283,   9369)";"27%"
"2014-11-16";"18";"  7881 (  6740,   9023)";"201";"  60132 (  48287,   71977)";"1897";" 21970 ( 14547,  29393)";" 14195 (  9890,  18500)";" 1567 ( 1149,  1985)";" 3941 ( 2859,   5022)";"  7093 (  5147,   9039)";"27%"
"2014-11-15";"17";"  7681 (  6599,   8762)";"196";"  58235 (  47025,   69445)";"1837";" 21278 ( 14187,  28369)";" 13735 (  9634,  17836)";" 1525 ( 1126,  1925)";" 3815 ( 2785,   4845)";"  6867 (  5013,   8722)";"27%"
"2014-11-14";"16";"  7485 (  6461,   8509)";"191";"  56398 (  45795,   67002)";"1779";" 20607 ( 13835,  27379)";" 13290 (  9384,  17195)";" 1485 ( 1103,  1866)";" 3694 ( 2713,   4675)";"  6648 (  4883,   8414)";"27%"
"2014-11-13";"15";"  7294 (  6326,   8263)";"186";"  54619 (  44595,   64644)";"1723";" 19956 ( 13491,  26422)";" 12858 (  9140,  16576)";" 1445 ( 1081,  1810)";" 3576 ( 2642,   4510)";"  6436 (  4755,   8118)";"28%"
"2014-11-12";"14";"  7109 (  6193,   8024)";"181";"  52897 (  43425,   62368)";"1668";" 19326 ( 13155,  25497)";" 12440 (  8902,  15978)";" 1407 ( 1059,  1755)";" 3462 ( 2573,   4351)";"  6231 (  4631,   7831)";"28%"
"2014-11-11";"13";"  6928 (  6063,   7793)";"176";"  51228 (  42284,   60173)";"1616";" 18715 ( 12826,  24603)";" 12036 (  8670,  15401)";" 1369 ( 1037,  1701)";" 3351 ( 2506,   4197)";"  6032 (  4510,   7554)";"28%"
"2014-11-10";"12";"  6752 (  5936,   7568)";"172";"  49613 (  41172,   58054)";"1564";" 18122 ( 12506,  23739)";" 11644 (  8443,  14845)";" 1332 ( 1016,  1649)";" 3244 ( 2440,   4048)";"  5839 (  4392,   7287)";"28%"
"2014-11-09";"11";"  6580 (  5810,   7350)";"167";"  48049 (  40087,   56010)";"1515";" 17548 ( 12192,  22904)";" 11264 (  8222,  14307)";" 1297 (  995,  1599)";" 3140 ( 2376,   3905)";"  5653 (  4277,   7028)";"28%"
"2014-11-08";"10";"  6413 (  5688,   7138)";"163";"  46534 (  39030,   54038)";"1467";" 16991 ( 11886,  22097)";" 10897 (  8006,  13788)";" 1262 (  974,  1550)";" 3040 ( 2313,   3766)";"  5472 (  4164,   6779)";"28%"
"2014-11-07";"9";"  6250 (  5567,   6932)";"159";"  45067 (  37999,   52135)";"1420";" 16452 ( 11587,  21318)";" 10542 (  7796,  13287)";" 1228 (  954,  1502)";" 2942 ( 2253,   3632)";"  5296 (  4055,   6538)";"28%"
"2014-11-06";"8";"  6091 (  5449,   6733)";"155";"  43647 (  36994,   50300)";"1375";" 15929 ( 11294,  20565)";" 10197 (  7590,  12804)";" 1195 (  934,  1456)";" 2848 ( 2193,   3503)";"  5127 (  3948,   6306)";"29%"
"2014-11-05";"7";"  5937 (  5333,   6540)";"151";"  42272 (  36014,   48530)";"1331";" 15423 ( 11009,  19837)";"  9864 (  7390,  12338)";" 1163 (  915,  1411)";" 2757 ( 2135,   3378)";"  4962 (  3843,   6081)";"29%"
"2014-11-04";"6";"  5786 (  5220,   6352)";"147";"  40941 (  35059,   46823)";"1289";" 14932 ( 10730,  19134)";"  9541 (  7194,  11888)";" 1132 (  896,  1368)";" 2668 ( 2079,   3258)";"  4803 (  3741,   5864)";"29%"
"2014-11-03";"5";"  5639 (  5109,   6170)";"143";"  39652 (  34128,   45176)";"1248";" 14457 ( 10458,  18456)";"  9229 (  7004,  11454)";" 1101 (  877,  1326)";" 2583 ( 2023,   3142)";"  4649 (  3642,   5655)";"29%"
"2014-11-02";"4";"  5496 (  4999,   5994)";"139";"  38404 (  33220,   43587)";"1208";" 13996 ( 10192,  17800)";"  8927 (  6818,  11035)";" 1072 (  859,  1285)";" 2500 ( 1970,   3029)";"  4499 (  3545,   5453)";"29%"
"2014-11-01";"3";"  5357 (  4892,   5822)";"136";"  37196 (  32336,   42056)";"1170";" 13550 (  9933,  17167)";"  8634 (  6637,  10632)";" 1043 (  841,  1245)";" 2419 ( 1917,   2921)";"  4355 (  3451,   5258)";"29%"
"2014-10-31";"2";"  5222 (  4787,   5656)";"132";"  36026 (  31474,   40579)";"1132";" 13117 (  9679,  16555)";"  8351 (  6460,  10242)";" 1014 (  823,  1206)";" 2341 ( 1866,   2817)";"  4214 (  3359,   5070)";"29%"
"2014-10-30";"1";"  5090 (  4685,   5495)";"129";"  34894 (  30634,   39154)";"1096";" 12698 (  9432,  15965)";"  8077 (  6287,   9866)";"  987 (  805,  1169)";" 2266 ( 1816,   2716)";"  4079 (  3269,   4888)";"30%"
"2014-10-29";"0";"  4961 (  4584,   5339)";"125";"  33798 (  29815,   37781)";"1061";" 12293 (  9190,  15395)";"  7811 (  6119,   9504)";"  960 (  788,  1132)";" 2193 ( 1768,   2618)";"  3947 (  3182,   4713)";"30%"
"2014-10-28";"-1";"  4836 (  4485,   5187)";"122";"  32737 (  29018,   36457)";"1027";" 11899 (  8954,  14844)";"  7555 (  5955,   9154)";"  934 (  772,  1097)";" 2122 ( 1720,   2524)";"  3820 (  3097,   4543)";"30%"
"2014-10-27";"-2";"  4714 (  4388,   5041)";"119";"  31710 (  28240,   35180)";"994";" 11519 (  8724,  14313)";"  7306 (  5795,   8817)";"  909 (  755,  1063)";" 2054 ( 1674,   2433)";"  3697 (  3013,   4380)";"30%"
"2014-10-26";"-3";"  4596 (  4293,   4898)";"116";"  30716 (  27483,   33950)";"962";" 11150 (  8500,  13800)";"  7066 (  5640,   8492)";"  884 (  739,  1030)";" 1987 ( 1629,   2346)";"  3577 (  2932,   4222)";"30%"
"2014-10-25";"-4";"  4480 (  4200,   4760)";"113";"  29754 (  26744,   32763)";"931";" 10792 (  8280,  13305)";"  6833 (  5488,   8178)";"  860 (  723,   997)";" 1923 ( 1585,   2261)";"  3462 (  2854,   4070)";"30%"
"2014-10-24";"-5";"  4367 (  4108,   4626)";"110";"  28822 (  26025,   31620)";"902";" 10446 (  8066,  12826)";"  6608 (  5340,   7876)";"  837 (  708,   966)";" 1861 ( 1543,   2180)";"  3350 (  2777,   3924)";"30%"
"2014-10-23";"-6";"  4258 (  4019,   4497)";"107";"  27921 (  25324,   30518)";"873";" 10111 (  7857,  12365)";"  6390 (  5195,   7584)";"  814 (  693,   936)";" 1801 ( 1501,   2101)";"  3242 (  2702,   3782)";"31%"
"2014-10-22";"-7";"  4151 (  3931,   4371)";"104";"  27048 (  24641,   29455)";"845";"  9787 (  7654,  11919)";"  6179 (  5055,   7303)";"  792 (  678,   906)";" 1743 ( 1460,   2025)";"  3137 (  2628,   3645)";"31%"
"2014-10-21";"-8";"  4047 (  3845,   4249)";"101";"  26204 (  23975,   28432)";"817";"  9472 (  7455,  11490)";"  5975 (  4918,   7032)";"  770 (  663,   878)";" 1686 ( 1421,   1952)";"  3035 (  2557,   3514)";"31%"
"2014-10-20";"-9";"  3946 (  3760,   4131)";"99";"  25386 (  23327,   27445)";"791";"  9168 (  7261,  11075)";"  5778 (  4784,   6771)";"  749 (  649,   850)";" 1632 ( 1382,   1881)";"  2937 (  2488,   3387)";"31%"
"2014-10-19";"-10";"  3847 (  3677,   4017)";"96";"  24595 (  22695,   26495)";"766";"  8873 (  7072,  10674)";"  5587 (  4654,   6519)";"  729 (  635,   823)";" 1579 ( 1344,   1813)";"  2842 (  2420,   3264)";"31%"
"2014-10-18";"-11";"  3751 (  3596,   3907)";"93";"  23829 (  22080,   25579)";"741";"  8587 (  6887,  10288)";"  5402 (  4527,   6277)";"  709 (  621,   797)";" 1528 ( 1308,   1748)";"  2750 (  2354,   3146)";"31%"
"2014-10-17";"-12";"  3658 (  3516,   3800)";"91";"  23088 (  21480,   24697)";"717";"  8311 (  6707,   9915)";"  5223 (  4403,   6043)";"  690 (  607,   772)";" 1478 ( 1272,   1684)";"  2661 (  2290,   3031)";"31%"
"2014-10-16";"-13";"  3567 (  3438,   3696)";"89";"  22371 (  20895,   23847)";"694";"  8043 (  6531,   9556)";"  5050 (  4283,   5818)";"  671 (  594,   748)";" 1430 ( 1237,   1623)";"  2574 (  2227,   2921)";"32%"
"2014-10-15";"-14";"  3478 (  3361,   3596)";"86";"  21677 (  20325,   23028)";"672";"  7784 (  6359,   9209)";"  4883 (  4165,   5600)";"  652 (  581,   724)";" 1384 ( 1204,   1564)";"  2491 (  2166,   2815)";"32%"
"2014-10-14";"-15";"  3392 (  3285,   3499)";"84";"  21005 (  19770,   22240)";"650";"  7533 (  6192,   8874)";"  4721 (  4051,   5391)";"  634 (  568,   701)";" 1339 ( 1170,   1507)";"  2410 (  2107,   2713)";"32%"
"2014-10-13";"-16";"  3308 (  3211,   3406)";"82";"  20355 (  19229,   21481)";"629";"  7290 (  6029,   8551)";"  4564 (  3939,   5189)";"  617 (  555,   679)";" 1295 ( 1138,   1452)";"  2332 (  2049,   2614)";"32%"
"2014-10-12";"-17";"  3227 (  3138,   3315)";"80";"  19726 (  18701,   20750)";"609";"  7055 (  5870,   8239)";"  4413 (  3831,   4995)";"  600 (  543,   657)";" 1253 ( 1107,   1400)";"  2256 (  1993,   2519)";"32%"
"2014-10-11";"-18";"  3147 (  3066,   3228)";"77";"  19117 (  18187,   20047)";"589";"  6827 (  5715,   7939)";"  4266 (  3725,   4808)";"  584 (  531,   636)";" 1213 ( 1076,   1349)";"  2183 (  1938,   2427)";"32%"
"2014-10-10";"-19";"  3070 (  2995,   3144)";"75";"  18528 (  17685,   19370)";"570";"  6606 (  5563,   7649)";"  4125 (  3622,   4628)";"  568 (  519,   616)";" 1173 ( 1047,   1299)";"  2112 (  1884,   2339)";"33%"
"2014-10-09";"-20";"  2994 (  2925,   3063)";"73";"  17958 (  17196,   18720)";"552";"  6393 (  5416,   7370)";"  3988 (  3521,   4454)";"  552 (  507,   597)";" 1135 ( 1018,   1252)";"  2043 (  1832,   2254)";"33%"
"2014-10-08";"-21";"  2921 (  2857,   2985)";"71";"  17406 (  16719,   18094)";"534";"  6186 (  5272,   7100)";"  3855 (  3423,   4287)";"  537 (  496,   578)";" 1098 (  990,   1206)";"  1976 (  1781,   2171)";"33%"
"2014-10-07";"-22";"  2849 (  2789,   2910)";"70";"  16872 (  16252,   17492)";"517";"  5986 (  5131,   6840)";"  3727 (  3328,   4126)";"  522 (  485,   559)";" 1062 (  962,   1162)";"  1912 (  1732,   2092)";"33%"
"2014-10-06";"-23";"  2780 (  2722,   2838)";"68";"  16356 (  15797,   16915)";"500";"  5792 (  4994,   6589)";"  3603 (  3235,   3971)";"  508 (  473,   542)";" 1028 (  935,   1120)";"  1850 (  1683,   2016)";"33%"
"2014-10-05";"-24";"  2712 (  2656,   2768)";"66";"  15856 (  15352,   16360)";"484";"  5604 (  4861,   6348)";"  3483 (  3144,   3821)";"  494 (  462,   525)";"  994 (  909,   1079)";"  1789 (  1636,   1942)";"33%"
"2014-10-04";"-25";"  2646 (  2591,   2701)";"64";"  15373 (  14917,   15828)";"468";"  5423 (  4731,   6115)";"  3367 (  3056,   3678)";"  480 (  452,   508)";"  962 (  884,   1040)";"  1731 (  1590,   1872)";"33%"
"2014-10-03";"-26";"  2582 (  2528,   2637)";"62";"  14905 (  14491,   15318)";"453";"  5247 (  4604,   5890)";"  3254 (  2970,   3539)";"  467 (  441,   492)";"  930 (  859,   1002)";"  1675 (  1546,   1803)";"34%"
"2014-10-02";"-27";"  2520 (  2465,   2574)";"61";"  14452 (  14073,   14830)";"438";"  5077 (  4480,   5674)";"  3146 (  2886,   3406)";"  454 (  431,   477)";"  900 (  835,    965)";"  1620 (  1502,   1738)";"34%"
"2014-10-01";"-28";"  2459 (  2404,   2514)";"59";"  14014 (  13664,   14363)";"424";"  4912 (  4359,   5465)";"  3041 (  2804,   3278)";"  441 (  420,   462)";"  871 (  811,    930)";"  1567 (  1460,   1674)";"34%"
"2014-09-30";"-29";"  2400 (  2345,   2456)";"58";"  13590 (  13263,   13917)";"410";"  4753 (  4241,   5264)";"  2939 (  2724,   3155)";"  429 (  410,   448)";"  842 (  788,    896)";"  1516 (  1418,   1613)";"34%"
"2014-09-29";"-30";"  2343 (  2286,   2399)";"56";"  13180 (  12870,   13490)";"397";"  4598 (  4126,   5070)";"  2841 (  2646,   3037)";"  417 (  400,   435)";"  815 (  765,    864)";"  1466 (  1378,   1555)";"34%"
"2014-09-28";"-31";"  2287 (  2229,   2344)";"54";"  12783 (  12484,   13082)";"384";"  4449 (  4014,   4884)";"  2746 (  2569,   2924)";"  406 (  389,   422)";"  788 (  744,    833)";"  1418 (  1338,   1499)";"34%"
"2014-09-27";"-32";"  2232 (  2174,   2290)";"53";"  12399 (  12107,   12691)";"371";"  4304 (  3905,   4704)";"  2655 (  2495,   2815)";"  395 (  379,   410)";"  762 (  722,    802)";"  1372 (  1300,   1444)";"35%"
"2014-09-26";"-33";"  2179 (  2120,   2238)";"52";"  12028 (  11738,   12317)";"359";"  4164 (  3798,   4531)";"  2566 (  2422,   2710)";"  384 (  369,   398)";"  737 (  701,    774)";"  1327 (  1262,   1392)";"35%"
"2014-09-25";"-34";"  2127 (  2068,   2187)";"50";"  11668 (  11379,   11958)";"348";"  4029 (  3694,   4364)";"  2480 (  2350,   2610)";"  373 (  359,   387)";"  713 (  681,    746)";"  1284 (  1225,   1343)";"35%"
"2014-09-24";"-35";"  2077 (  2017,   2138)";"49";"  11321 (  11029,   11613)";"336";"  3898 (  3592,   4203)";"  2397 (  2280,   2514)";"  363 (  349,   377)";"  690 (  660,    719)";"  1242 (  1189,   1295)";"35%"
"2014-09-23";"-36";"  2028 (  1968,   2089)";"48";"  10984 (  10689,   11280)";"325";"  3771 (  3493,   4049)";"  2317 (  2211,   2422)";"  353 (  338,   367)";"  667 (  641,    694)";"  1201 (  1153,   1249)";"35%"
"2014-09-22";"-37";"  1981 (  1920,   2042)";"46";"  10659 (  10359,   10959)";"315";"  3648 (  3396,   3900)";"  2239 (  2143,   2335)";"  343 (  328,   358)";"  646 (  621,    670)";"  1162 (  1118,   1206)";"35%"
"2014-09-21";"-38";"  1935 (  1873,   1996)";"45";"  10344 (  10039,   10649)";"305";"  3529 (  3301,   3758)";"  2164 (  2076,   2252)";"  334 (  319,   349)";"  624 (  602,    647)";"  1124 (  1084,   1164)";"36%"
"2014-09-20";"-39";"  1890 (  1828,   1951)";"44";"  10040 (   9730,   10350)";"295";"  3414 (  3208,   3620)";"  2091 (  2009,   2174)";"  324 (  309,   340)";"  604 (  583,    625)";"  1087 (  1049,   1125)";"36%"
"2014-09-19";"-40";"  1846 (  1784,   1908)";"43";"   9745 (   9431,   10059)";"285";"  3303 (  3117,   3489)";"  2021 (  1943,   2099)";"  316 (  299,   332)";"  584 (  564,    604)";"  1052 (  1016,   1087)";"36%"
"2014-09-18";"-41";"  1803 (  1741,   1865)";"41";"   9460 (   9142,    9778)";"276";"  3195 (  3028,   3363)";"  1954 (  1878,   2029)";"  307 (  290,   324)";"  565 (  546,    584)";"  1017 (   982,   1052)";"36%"
"2014-09-17";"-42";"  1762 (  1700,   1823)";"40";"   9185 (   8863,    9506)";"267";"  3091 (  2940,   3242)";"  1888 (  1813,   1962)";"  298 (  281,   316)";"  547 (  527,    566)";"   984 (   949,   1018)";"36%"
"2014-09-16";"-43";"  1721 (  1660,   1782)";"39";"   8918 (   8594,    9242)";"258";"  2990 (  2853,   3126)";"  1825 (  1750,   1899)";"  290 (  272,   308)";"  529 (  509,    548)";"   952 (   917,    986)";"36%"
"2014-09-15";"-44";"  1682 (  1621,   1743)";"38";"   8660 (   8334,    8986)";"250";"  2892 (  2768,   3016)";"  1763 (  1687,   1839)";"  282 (  264,   301)";"  511 (  492,    531)";"   921 (   885,    956)";"37%"
"2014-09-14";"-45";"  1644 (  1583,   1704)";"37";"   8410 (   8084,    8737)";"241";"  2798 (  2684,   2912)";"  1704 (  1626,   1782)";"  275 (  256,   294)";"  495 (  475,    515)";"   891 (   854,    927)";"37%"
"2014-09-13";"-46";"  1606 (  1547,   1666)";"36";"   8169 (   7842,    8496)";"233";"  2706 (  2600,   2813)";"  1647 (  1566,   1728)";"  267 (  248,   287)";"  479 (  458,    499)";"   861 (   824,    899)";"37%"
"2014-09-12";"-47";"  1570 (  1511,   1629)";"35";"   7936 (   7610,    8261)";"226";"  2618 (  2517,   2719)";"  1591 (  1507,   1676)";"  260 (  240,   281)";"  463 (  441,    485)";"   833 (   794,    872)";"37%"
