"Date";"Days from today";"Cases (reported)";"New daily cases (reported)";"Cases (total)";"New daily cases (total)";"Incubation period";"Infectious and unreported";"Undergoing treatment";"CDC 25% ETU target";"CDC 45% reduced transmission target";"Reporting quotient"
"2014-12-24";"56";"11896 ( 8424, 15369)";"123";" 87826 (54578, 121074)";"1254";"14381 ( 4415,  24346)";"11247 ( 4051, 18443)";"1164 ( 485, 1844)";" 3103 ( 1296,  4910)";" 5585 ( 2332,  8838)";"22%"
"2014-12-23";"55";"11773 ( 8377, 15170)";"122";" 86572 (54181, 118963)";"1239";"14211 ( 4448,  23975)";"11106 ( 4066, 18146)";"1157 ( 488, 1825)";" 3066 ( 1298,  4834)";" 5518 ( 2336,  8700)";"22%"
"2014-12-22";"54";"11651 ( 8330, 14972)";"122";" 85333 (53781, 116884)";"1225";"14044 ( 4479,  23609)";"10966 ( 4080, 17853)";"1149 ( 492, 1807)";" 3029 ( 1300,  4758)";" 5452 ( 2339,  8565)";"22%"
"2014-12-21";"53";"11529 ( 8283, 14776)";"121";" 84108 (53379, 114838)";"1210";"13878 ( 4509,  23247)";"10829 ( 4094, 17564)";"1142 ( 496, 1789)";" 2993 ( 1301,  4684)";" 5387 ( 2342,  8432)";"23%"
"2014-12-20";"52";"11408 ( 8235, 14582)";"120";" 82898 (52974, 112822)";"1196";"13715 ( 4538,  22891)";"10693 ( 4106, 17279)";"1135 ( 499, 1770)";" 2957 ( 1303,  4611)";" 5322 ( 2345,  8300)";"23%"
"2014-12-19";"51";"11288 ( 8186, 14390)";"120";" 81702 (52566, 110838)";"1182";"13553 ( 4566,  22540)";"10558 ( 4117, 16999)";"1127 ( 503, 1752)";" 2921 ( 1304,  4539)";" 5259 ( 2347,  8171)";"23%"
"2014-12-18";"50";"11168 ( 8137, 14200)";"119";" 80520 (52156, 108885)";"1168";"13393 ( 4592,  22194)";"10425 ( 4128, 16723)";"1120 ( 506, 1734)";" 2886 ( 1305,  4468)";" 5196 ( 2348,  8043)";"23%"
"2014-12-17";"49";"11049 ( 8088, 14011)";"118";" 79352 (51743, 106962)";"1154";"13235 ( 4617,  21852)";"10294 ( 4137, 16451)";"1113 ( 509, 1716)";" 2852 ( 1305,  4398)";" 5133 ( 2349,  7917)";"23%"
"2014-12-16";"48";"10931 ( 8038, 13824)";"118";" 78198 (51328, 105069)";"1140";"13078 ( 4641,  21516)";"10165 ( 4146, 16183)";"1106 ( 513, 1699)";" 2818 ( 1306,  4330)";" 5072 ( 2350,  7793)";"23%"
"2014-12-15";"47";"10814 ( 7988, 13640)";"117";" 77058 (50911, 103205)";"1127";"12924 ( 4663,  21184)";"10037 ( 4154, 15919)";"1098 ( 516, 1681)";" 2784 ( 1306,  4262)";" 5011 ( 2351,  7671)";"23%"
"2014-12-14";"46";"10697 ( 7937, 13456)";"116";" 75931 (50492, 101370)";"1114";"12771 ( 4685,  20857)";" 9910 ( 4161, 15659)";"1091 ( 519, 1664)";" 2750 ( 1306,  4195)";" 4951 ( 2351,  7551)";"23%"
"2014-12-13";"45";"10580 ( 7885, 13275)";"116";" 74817 (50071,  99564)";"1100";"12620 ( 4705,  20534)";" 9785 ( 4167, 15403)";"1084 ( 522, 1647)";" 2717 ( 1306,  4129)";" 4891 ( 2350,  7432)";"24%"
"2014-12-12";"44";"10465 ( 7834, 13096)";"115";" 73717 (49648,  97787)";"1087";"12470 ( 4725,  20216)";" 9661 ( 4172, 15151)";"1077 ( 525, 1629)";" 2685 ( 1305,  4064)";" 4832 ( 2350,  7315)";"24%"
"2014-12-11";"43";"10350 ( 7781, 12918)";"114";" 72630 (49223,  96037)";"1075";"12323 ( 4743,  19902)";" 9539 ( 4176, 14903)";"1070 ( 528, 1612)";" 2652 ( 1305,  4000)";" 4774 ( 2349,  7200)";"24%"
"2014-12-10";"42";"10235 ( 7729, 12742)";"114";" 71555 (48796,  94314)";"1062";"12177 ( 4760,  19593)";" 9419 ( 4180, 14658)";"1063 ( 531, 1596)";" 2621 ( 1304,  3937)";" 4717 ( 2347,  7087)";"24%"
"2014-12-09";"41";"10122 ( 7676, 12567)";"113";" 70493 (48368,  92619)";"1049";"12032 ( 4776,  19289)";" 9300 ( 4183, 14417)";"1056 ( 533, 1579)";" 2589 ( 1303,  3875)";" 4660 ( 2345,  6975)";"24%"
"2014-12-08";"40";"10008 ( 7622, 12395)";"112";" 69444 (47939,  90950)";"1037";"11890 ( 4791,  18988)";" 9182 ( 4185, 14180)";"1049 ( 536, 1562)";" 2558 ( 1302,  3814)";" 4604 ( 2343,  6865)";"24%"
"2014-12-07";"39";" 9896 ( 7568, 12224)";"112";" 68407 (47507,  89307)";"1024";"11749 ( 4805,  18692)";" 9066 ( 4186, 13946)";"1042 ( 539, 1546)";" 2527 ( 1301,  3754)";" 4549 ( 2341,  6756)";"24%"
"2014-12-06";"38";" 9784 ( 7514, 12055)";"111";" 67383 (47075,  87691)";"1012";"11609 ( 4818,  18401)";" 8951 ( 4187, 13716)";"1035 ( 541, 1530)";" 2497 ( 1299,  3694)";" 4494 ( 2338,  6650)";"24%"
"2014-12-05";"37";" 9673 ( 7459, 11887)";"111";" 66371 (46641,  86100)";"1000";"11472 ( 4830,  18113)";" 8838 ( 4186, 13489)";"1029 ( 544, 1513)";" 2467 ( 1297,  3636)";" 4440 ( 2335,  6544)";"25%"
"2014-12-04";"36";" 9563 ( 7404, 11721)";"110";" 65370 (46206,  84534)";"988";"11335 ( 4841,  17830)";" 8726 ( 4185, 13266)";"1022 ( 546, 1497)";" 2437 ( 1296,  3578)";" 4386 ( 2332,  6441)";"25%"
"2014-12-03";"35";" 9453 ( 7348, 11557)";"109";" 64382 (45770,  82993)";"977";"11201 ( 4851,  17551)";" 8615 ( 4184, 13046)";"1015 ( 549, 1481)";" 2408 ( 1294,  3521)";" 4334 ( 2329,  6339)";"25%"
"2014-12-02";"34";" 9344 ( 7292, 11395)";"109";" 63405 (45333,  81477)";"965";"11068 ( 4860,  17275)";" 8506 ( 4182, 12830)";"1008 ( 551, 1466)";" 2379 ( 1291,  3466)";" 4281 ( 2325,  6238)";"25%"
"2014-12-01";"33";" 9235 ( 7236, 11234)";"108";" 62440 (44895,  79985)";"954";"10936 ( 4868,  17004)";" 8398 ( 4179, 12617)";"1002 ( 553, 1450)";" 2350 ( 1289,  3411)";" 4230 ( 2320,  6139)";"25%"
"2014-11-30";"32";" 9127 ( 7179, 11075)";"107";" 61487 (44457,  78516)";"942";"10806 ( 4876,  16737)";" 8291 ( 4175, 12407)";" 995 ( 555, 1435)";" 2322 ( 1287,  3356)";" 4179 ( 2316,  6042)";"25%"
"2014-11-29";"31";" 9020 ( 7122, 10917)";"107";" 60544 (44017,  77072)";"931";"10678 ( 4882,  16474)";" 8186 ( 4171, 12201)";" 988 ( 557, 1419)";" 2294 ( 1284,  3303)";" 4128 ( 2311,  5946)";"25%"
"2014-11-28";"30";" 8913 ( 7064, 10761)";"106";" 59613 (43577,  75650)";"920";"10551 ( 4888,  16214)";" 8082 ( 4166, 11998)";" 982 ( 559, 1404)";" 2266 ( 1281,  3251)";" 4079 ( 2306,  5851)";"25%"
"2014-11-27";"29";" 8807 ( 7006, 10607)";"106";" 58693 (43135,  74251)";"909";"10425 ( 4893,  15958)";" 7979 ( 4161, 11797)";" 975 ( 561, 1389)";" 2239 ( 1278,  3199)";" 4029 ( 2301,  5758)";"26%"
"2014-11-26";"28";" 8701 ( 6948, 10454)";"105";" 57784 (42694,  72874)";"898";"10301 ( 4897,  15706)";" 7878 ( 4155, 11600)";" 969 ( 563, 1374)";" 2212 ( 1275,  3148)";" 3981 ( 2296,  5666)";"26%"
"2014-11-25";"27";" 8596 ( 6889, 10303)";"104";" 56886 (42252,  71520)";"888";"10179 ( 4900,  15458)";" 7778 ( 4148, 11407)";" 962 ( 565, 1359)";" 2185 ( 1272,  3098)";" 3933 ( 2290,  5576)";"26%"
"2014-11-24";"26";" 8492 ( 6830, 10153)";"104";" 55998 (41809,  70188)";"877";"10058 ( 4902,  15214)";" 7678 ( 4141, 11216)";" 956 ( 567, 1344)";" 2159 ( 1269,  3048)";" 3885 ( 2284,  5487)";"26%"
"2014-11-23";"25";" 8388 ( 6771, 10005)";"103";" 55121 (41366,  68877)";"867";" 9938 ( 4904,  14973)";" 7581 ( 4134, 11028)";" 949 ( 569, 1330)";" 2132 ( 1265,  2999)";" 3838 ( 2278,  5399)";"26%"
"2014-11-22";"24";" 8285 ( 6711,  9859)";"103";" 54255 (40922,  67587)";"856";" 9820 ( 4904,  14735)";" 7484 ( 4126, 10843)";" 943 ( 570, 1315)";" 2107 ( 1262,  2952)";" 3792 ( 2271,  5313)";"26%"
"2014-11-21";"23";" 8183 ( 6651,  9714)";"102";" 53398 (40479,  66318)";"846";" 9703 ( 4904,  14501)";" 7389 ( 4117, 10661)";" 936 ( 572, 1301)";" 2081 ( 1258,  2904)";" 3746 ( 2265,  5228)";"26%"
"2014-11-20";"22";" 8081 ( 6591,  9571)";"101";" 52552 (40035,  65070)";"836";" 9587 ( 4904,  14271)";" 7295 ( 4108, 10482)";" 930 ( 573, 1287)";" 2056 ( 1254,  2858)";" 3701 ( 2258,  5144)";"27%"
"2014-11-19";"21";" 7979 ( 6530,  9429)";"101";" 51716 (39590,  63842)";"826";" 9473 ( 4902,  14044)";" 7201 ( 4098, 10305)";" 924 ( 575, 1273)";" 2031 ( 1251,  2812)";" 3656 ( 2251,  5062)";"27%"
"2014-11-18";"20";" 7879 ( 6469,  9288)";"100";" 50890 (39146,  62635)";"816";" 9360 ( 4900,  13820)";" 7110 ( 4088, 10132)";" 918 ( 576, 1259)";" 2007 ( 1246,  2767)";" 3612 ( 2244,  4981)";"27%"
"2014-11-17";"19";" 7779 ( 6408,  9149)";"100";" 50074 (38702,  61447)";"806";" 9249 ( 4897,  13600)";" 7019 ( 4077,  9961)";" 911 ( 578, 1245)";" 1983 ( 1242,  2723)";" 3569 ( 2236,  4901)";"27%"
"2014-11-16";"18";" 7679 ( 6346,  9012)";"99";" 49268 (38257,  60278)";"797";" 9139 ( 4894,  13383)";" 6929 ( 4066,  9793)";" 905 ( 579, 1231)";" 1959 ( 1238,  2679)";" 3525 ( 2229,  4822)";"27%"
"2014-11-15";"17";" 7580 ( 6284,  8876)";"98";" 48471 (37813,  59129)";"787";" 9030 ( 4890,  13169)";" 6841 ( 4054,  9627)";" 899 ( 580, 1218)";" 1935 ( 1234,  2636)";" 3483 ( 2221,  4745)";"27%"
"2014-11-14";"16";" 7482 ( 6222,  8742)";"98";" 47684 (37369,  57998)";"778";" 8922 ( 4885,  12959)";" 6753 ( 4042,  9464)";" 893 ( 581, 1204)";" 1912 ( 1229,  2594)";" 3441 ( 2213,  4669)";"27%"
"2014-11-13";"15";" 7384 ( 6159,  8609)";"97";" 46906 (36925,  56887)";"769";" 8816 ( 4880,  12752)";" 6667 ( 4030,  9304)";" 887 ( 582, 1191)";" 1888 ( 1225,  2552)";" 3399 ( 2204,  4594)";"28%"
"2014-11-12";"14";" 7287 ( 6096,  8477)";"97";" 46137 (36481,  55793)";"760";" 8710 ( 4874,  12547)";" 6582 ( 4017,  9147)";" 881 ( 583, 1178)";" 1866 ( 1220,  2511)";" 3358 ( 2196,  4520)";"28%"
"2014-11-11";"13";" 7190 ( 6033,  8347)";"96";" 45378 (36037,  54718)";"750";" 8607 ( 4867,  12346)";" 6498 ( 4003,  8992)";" 875 ( 584, 1165)";" 1843 ( 1215,  2471)";" 3317 ( 2188,  4447)";"28%"
"2014-11-10";"12";" 7094 ( 5969,  8219)";"96";" 44627 (35594,  53661)";"742";" 8504 ( 4860,  12148)";" 6414 ( 3990,  8839)";" 869 ( 585, 1152)";" 1821 ( 1210,  2431)";" 3277 ( 2179,  4376)";"28%"
"2014-11-09";"11";" 6998 ( 5905,  8091)";"95";" 43886 (35150,  52621)";"733";" 8403 ( 4852,  11953)";" 6332 ( 3976,  8689)";" 863 ( 586, 1139)";" 1799 ( 1206,  2392)";" 3238 ( 2170,  4306)";"28%"
"2014-11-08";"10";" 6903 ( 5841,  7966)";"94";" 43153 (34708,  51598)";"724";" 8302 ( 4843,  11761)";" 6251 ( 3961,  8541)";" 857 ( 587, 1127)";" 1777 ( 1200,  2353)";" 3199 ( 2161,  4236)";"28%"
"2014-11-07";"9";" 6809 ( 5777,  7841)";"94";" 42429 (34265,  50593)";"715";" 8203 ( 4834,  11572)";" 6171 ( 3946,  8396)";" 851 ( 588, 1114)";" 1755 ( 1195,  2316)";" 3160 ( 2152,  4168)";"28%"
"2014-11-06";"8";" 6715 ( 5712,  7718)";"93";" 41714 (33823,  49604)";"707";" 8105 ( 4825,  11386)";" 6092 ( 3931,  8253)";" 845 ( 588, 1102)";" 1734 ( 1190,  2278)";" 3122 ( 2142,  4101)";"29%"
"2014-11-05";"7";" 6622 ( 5647,  7597)";"93";" 41007 (33382,  48632)";"698";" 8009 ( 4815,  11202)";" 6014 ( 3915,  8113)";" 839 ( 589, 1089)";" 1713 ( 1185,  2242)";" 3084 ( 2133,  4035)";"29%"
"2014-11-04";"6";" 6529 ( 5582,  7476)";"92";" 40309 (32941,  47677)";"690";" 7913 ( 4804,  11022)";" 5937 ( 3899,  7974)";" 833 ( 589, 1077)";" 1693 ( 1180,  2206)";" 3047 ( 2123,  3970)";"29%"
"2014-11-03";"5";" 6437 ( 5516,  7358)";"92";" 39619 (32500,  46737)";"682";" 7819 ( 4793,  10844)";" 5861 ( 3883,  7838)";" 827 ( 590, 1065)";" 1672 ( 1174,  2170)";" 3010 ( 2113,  3906)";"29%"
"2014-11-02";"4";" 6345 ( 5450,  7240)";"91";" 38937 (32060,  45814)";"674";" 7725 ( 4782,  10669)";" 5786 ( 3867,  7705)";" 822 ( 590, 1053)";" 1652 ( 1169,  2135)";" 2973 ( 2104,  3843)";"29%"
"2014-11-01";"3";" 6254 ( 5385,  7124)";"91";" 38263 (31621,  44906)";"666";" 7633 ( 4769,  10497)";" 5711 ( 3850,  7573)";" 816 ( 591, 1041)";" 1632 ( 1163,  2101)";" 2937 ( 2093,  3781)";"29%"
"2014-10-31";"2";" 6164 ( 5318,  7009)";"90";" 37598 (31182,  44013)";"658";" 7542 ( 4757,  10327)";" 5638 ( 3832,  7444)";" 810 ( 591, 1030)";" 1612 ( 1157,  2067)";" 2902 ( 2083,  3720)";"29%"
"2014-10-30";"1";" 6074 ( 5252,  6895)";"89";" 36940 (30744,  43136)";"650";" 7452 ( 4744,  10160)";" 5566 ( 3815,  7316)";" 805 ( 591, 1018)";" 1593 ( 1152,  2034)";" 2867 ( 2073,  3660)";"30%"
"2014-10-29";"0";" 5984 ( 5185,  6783)";"89";" 36290 (30307,  42274)";"642";" 7363 ( 4730,   9996)";" 5494 ( 3797,  7191)";" 799 ( 591, 1007)";" 1573 ( 1146,  2001)";" 2832 ( 2063,  3601)";"30%"
"2014-10-28";"-1";" 5895 ( 5118,  6672)";"88";" 35648 (29870,  41426)";"634";" 7275 ( 4716,   9834)";" 5424 ( 3779,  7068)";" 793 ( 591,  996)";" 1554 ( 1140,  1969)";" 2798 ( 2052,  3543)";"30%"
"2014-10-27";"-2";" 5807 ( 5051,  6562)";"88";" 35014 (29435,  40593)";"627";" 7188 ( 4702,   9675)";" 5354 ( 3760,  6947)";" 788 ( 591,  984)";" 1535 ( 1134,  1937)";" 2764 ( 2041,  3486)";"30%"
"2014-10-26";"-3";" 5719 ( 4984,  6454)";"87";" 34387 (29000,  39775)";"619";" 7102 ( 4687,   9518)";" 5285 ( 3742,  6829)";" 782 ( 591,  973)";" 1517 ( 1128,  1906)";" 2730 ( 2030,  3430)";"30%"
"2014-10-25";"-4";" 5631 ( 4916,  6346)";"87";" 33768 (28566,  38970)";"612";" 7018 ( 4672,   9363)";" 5217 ( 3723,  6712)";" 777 ( 591,  962)";" 1498 ( 1122,  1875)";" 2697 ( 2020,  3375)";"30%"
"2014-10-24";"-5";" 5545 ( 4849,  6240)";"86";" 33156 (28133,  38179)";"605";" 6934 ( 4656,   9212)";" 5150 ( 3703,  6597)";" 771 ( 591,  952)";" 1480 ( 1116,  1845)";" 2665 ( 2009,  3321)";"30%"
"2014-10-23";"-6";" 5458 ( 4781,  6136)";"86";" 32551 (27700,  37403)";"597";" 6851 ( 4640,   9062)";" 5084 ( 3684,  6484)";" 766 ( 591,  941)";" 1462 ( 1110,  1815)";" 2632 ( 1997,  3267)";"31%"
"2014-10-22";"-7";" 5372 ( 4713,  6032)";"85";" 31954 (27269,  36639)";"590";" 6769 ( 4623,   8915)";" 5018 ( 3664,  6373)";" 760 ( 590,  930)";" 1445 ( 1103,  1786)";" 2600 ( 1986,  3215)";"31%"
"2014-10-21";"-8";" 5287 ( 4645,  5929)";"85";" 31364 (26839,  35889)";"583";" 6688 ( 4607,   8770)";" 4954 ( 3644,  6264)";" 755 ( 590,  920)";" 1427 ( 1097,  1757)";" 2569 ( 1975,  3163)";"31%"
"2014-10-20";"-9";" 5202 ( 4577,  5828)";"84";" 30781 (26410,  35152)";"576";" 6609 ( 4589,   8628)";" 4890 ( 3623,  6157)";" 750 ( 590,  910)";" 1410 ( 1091,  1729)";" 2538 ( 1963,  3112)";"31%"
"2014-10-19";"-10";" 5118 ( 4508,  5728)";"84";" 30204 (25981,  34427)";"569";" 6530 ( 4572,   8488)";" 4827 ( 3603,  6051)";" 744 ( 589,  900)";" 1393 ( 1084,  1701)";" 2507 ( 1952,  3062)";"31%"
"2014-10-18";"-11";" 5034 ( 4440,  5629)";"83";" 29635 (25554,  33716)";"563";" 6452 ( 4553,   8350)";" 4765 ( 3582,  5948)";" 739 ( 588,  890)";" 1376 ( 1078,  1674)";" 2477 ( 1940,  3013)";"31%"
"2014-10-17";"-12";" 4951 ( 4371,  5531)";"83";" 29072 (25128,  33017)";"556";" 6375 ( 4535,   8214)";" 4704 ( 3561,  5846)";" 734 ( 588,  880)";" 1359 ( 1071,  1647)";" 2447 ( 1928,  2965)";"31%"
"2014-10-16";"-13";" 4868 ( 4303,  5434)";"82";" 28517 (24704,  32330)";"549";" 6298 ( 4516,   8081)";" 4643 ( 3539,  5747)";" 728 ( 587,  870)";" 1343 ( 1065,  1621)";" 2417 ( 1916,  2918)";"32%"
"2014-10-15";"-14";" 4786 ( 4234,  5338)";"82";" 27967 (24280,  31654)";"543";" 6223 ( 4497,   7950)";" 4583 ( 3518,  5648)";" 723 ( 586,  860)";" 1327 ( 1058,  1595)";" 2388 ( 1904,  2871)";"32%"
"2014-10-14";"-15";" 4704 ( 4166,  5243)";"81";" 27425 (23858,  30991)";"536";" 6149 ( 4477,   7821)";" 4524 ( 3496,  5552)";" 718 ( 585,  851)";" 1310 ( 1051,  1570)";" 2359 ( 1892,  2825)";"32%"
"2014-10-13";"-16";" 4623 ( 4097,  5149)";"81";" 26889 (23438,  30340)";"530";" 6076 ( 4457,   7694)";" 4466 ( 3474,  5458)";" 713 ( 584,  842)";" 1295 ( 1044,  1545)";" 2330 ( 1880,  2780)";"32%"
"2014-10-12";"-17";" 4542 ( 4028,  5057)";"80";" 26359 (23019,  29699)";"523";" 6003 ( 4437,   7569)";" 4408 ( 3451,  5365)";" 708 ( 583,  833)";" 1279 ( 1038,  1520)";" 2302 ( 1868,  2736)";"32%"
"2014-10-11";"-18";" 4462 ( 3959,  4965)";"80";" 25835 (22601,  29070)";"517";" 5931 ( 4416,   7446)";" 4351 ( 3428,  5274)";" 702 ( 581,  823)";" 1263 ( 1031,  1496)";" 2274 ( 1855,  2693)";"32%"
"2014-10-10";"-19";" 4382 ( 3891,  4874)";"79";" 25318 (22185,  28452)";"511";" 5860 ( 4395,   7325)";" 4295 ( 3405,  5185)";" 697 ( 580,  815)";" 1248 ( 1024,  1472)";" 2247 ( 1843,  2650)";"33%"
"2014-10-09";"-20";" 4303 ( 3822,  4784)";"79";" 24807 (21770,  27844)";"505";" 5791 ( 4374,   7207)";" 4240 ( 3382,  5097)";" 692 ( 578,  806)";" 1233 ( 1017,  1449)";" 2219 ( 1830,  2609)";"33%"
"2014-10-08";"-21";" 4224 ( 3754,  4695)";"78";" 24302 (21358,  27247)";"499";" 5721 ( 4352,   7090)";" 4185 ( 3359,  5011)";" 687 ( 577,  797)";" 1218 ( 1010,  1426)";" 2192 ( 1817,  2567)";"33%"
"2014-10-07";"-22";" 4146 ( 3685,  4606)";"78";" 23804 (20947,  26660)";"493";" 5653 ( 4330,   6976)";" 4131 ( 3335,  4927)";" 682 ( 575,  789)";" 1203 ( 1002,  1404)";" 2166 ( 1804,  2527)";"33%"
"2014-10-06";"-23";" 4068 ( 3617,  4519)";"77";" 23311 (20538,  26084)";"487";" 5586 ( 4308,   6863)";" 4077 ( 3311,  4844)";" 677 ( 573,  780)";" 1189 (  995,  1382)";" 2139 ( 1791,  2488)";"33%"
"2014-10-05";"-24";" 3991 ( 3549,  4432)";"77";" 22824 (20131,  25516)";"481";" 5519 ( 4285,   6753)";" 4025 ( 3286,  4763)";" 672 ( 571,  772)";" 1174 (  988,  1360)";" 2113 ( 1778,  2449)";"33%"
"2014-10-04";"-25";" 3914 ( 3481,  4346)";"76";" 22342 (19726,  24959)";"475";" 5453 ( 4262,   6644)";" 3973 ( 3261,  4684)";" 667 ( 569,  764)";" 1160 (  980,  1339)";" 2088 ( 1765,  2411)";"33%"
"2014-10-03";"-26";" 3837 ( 3413,  4261)";"76";" 21867 (19323,  24411)";"470";" 5388 ( 4238,   6537)";" 3921 ( 3236,  4606)";" 662 ( 567,  756)";" 1146 (  973,  1319)";" 2062 ( 1751,  2374)";"34%"
"2014-10-02";"-27";" 3761 ( 3346,  4177)";"76";" 21397 (18923,  23871)";"464";" 5324 ( 4215,   6433)";" 3871 ( 3211,  4530)";" 656 ( 564,  749)";" 1132 (  965,  1298)";" 2037 ( 1737,  2337)";"34%"
"2014-10-01";"-28";" 3686 ( 3278,  4093)";"75";" 20933 (18525,  23341)";"459";" 5260 ( 4190,   6330)";" 3821 ( 3185,  4456)";" 651 ( 561,  741)";" 1118 (  958,  1278)";" 2012 ( 1724,  2301)";"34%"
"2014-09-30";"-29";" 3611 ( 3211,  4010)";"75";" 20474 (18129,  22819)";"453";" 5197 ( 4166,   6229)";" 3771 ( 3159,  4383)";" 646 ( 559,  734)";" 1104 (  950,  1259)";" 1988 ( 1710,  2266)";"34%"
"2014-09-29";"-30";" 3536 ( 3144,  3928)";"74";" 20021 (17736,  22306)";"448";" 5135 ( 4141,   6130)";" 3722 ( 3133,  4312)";" 641 ( 556,  727)";" 1091 (  942,  1240)";" 1964 ( 1695,  2232)";"34%"
"2014-09-28";"-31";" 3462 ( 3078,  3846)";"74";" 19573 (17346,  21801)";"442";" 5074 ( 4115,   6033)";" 3674 ( 3106,  4243)";" 636 ( 553,  719)";" 1078 (  934,  1221)";" 1940 ( 1681,  2198)";"34%"
"2014-09-27";"-32";" 3388 ( 3012,  3765)";"73";" 19131 (16959,  21303)";"437";" 5014 ( 4089,   5938)";" 3627 ( 3079,  4175)";" 631 ( 549,  712)";" 1064 (  926,  1203)";" 1916 ( 1667,  2165)";"35%"
"2014-09-26";"-33";" 3315 ( 2946,  3685)";"73";" 18694 (16574,  20813)";"432";" 4954 ( 4063,   5845)";" 3580 ( 3051,  4109)";" 626 ( 546,  706)";" 1051 (  918,  1185)";" 1892 ( 1652,  2133)";"35%"
"2014-09-25";"-34";" 3242 ( 2880,  3605)";"72";" 18262 (16193,  20331)";"427";" 4895 ( 4036,   5753)";" 3533 ( 3023,  4044)";" 620 ( 542,  699)";" 1038 (  909,  1168)";" 1869 ( 1637,  2102)";"35%"
"2014-09-24";"-35";" 3170 ( 2815,  3525)";"72";" 17835 (15814,  19855)";"422";" 4836 ( 4009,   5664)";" 3488 ( 2994,  3981)";" 615 ( 538,  692)";" 1026 (  901,  1151)";" 1846 ( 1622,  2071)";"35%"
"2014-09-23";"-36";" 3098 ( 2750,  3446)";"71";" 17413 (15439,  19387)";"417";" 4779 ( 3981,   5576)";" 3442 ( 2965,  3920)";" 610 ( 534,  686)";" 1013 (  892,  1134)";" 1824 ( 1606,  2041)";"35%"
"2014-09-22";"-37";" 3027 ( 2686,  3368)";"71";" 16997 (15068,  18925)";"412";" 4722 ( 3953,   5491)";" 3398 ( 2935,  3860)";" 605 ( 530,  679)";" 1001 (  883,  1118)";" 1801 ( 1590,  2012)";"35%"
"2014-09-21";"-38";" 2956 ( 2622,  3290)";"71";" 16585 (14699,  18470)";"407";" 4666 ( 3925,   5407)";" 3353 ( 2905,  3802)";" 599 ( 525,  673)";"  988 (  875,  1102)";" 1779 ( 1574,  1983)";"36%"
"2014-09-20";"-39";" 2885 ( 2558,  3213)";"70";" 16178 (14335,  18021)";"402";" 4610 ( 3895,   5325)";" 3310 ( 2875,  3745)";" 594 ( 520,  667)";"  976 (  866,  1086)";" 1757 ( 1558,  1955)";"36%"
"2014-09-19";"-40";" 2815 ( 2495,  3135)";"70";" 15776 (13973,  17579)";"397";" 4555 ( 3866,   5245)";" 3267 ( 2843,  3690)";" 588 ( 515,  661)";"  964 (  856,  1071)";" 1735 ( 1541,  1928)";"36%"
"2014-09-18";"-41";" 2746 ( 2432,  3059)";"69";" 15379 (13616,  17142)";"393";" 4501 ( 3835,   5167)";" 3224 ( 2812,  3637)";" 582 ( 510,  654)";"  952 (  847,  1056)";" 1713 ( 1524,  1901)";"36%"
"2014-09-17";"-42";" 2676 ( 2370,  2983)";"69";" 14986 (13262,  16710)";"388";" 4448 ( 3805,   5091)";" 3182 ( 2779,  3585)";" 577 ( 505,  648)";"  940 (  837,  1042)";" 1691 ( 1507,  1876)";"36%"
"2014-09-16";"-43";" 2608 ( 2308,  2907)";"68";" 14598 (12912,  16284)";"383";" 4395 ( 3773,   5017)";" 3141 ( 2746,  3535)";" 571 ( 499,  642)";"  928 (  828,  1028)";" 1670 ( 1490,  1850)";"36%"
"2014-09-15";"-44";" 2539 ( 2247,  2832)";"68";" 14215 (12566,  15864)";"379";" 4343 ( 3741,   4946)";" 3099 ( 2713,  3486)";" 565 ( 494,  636)";"  916 (  818,  1014)";" 1649 ( 1472,  1826)";"37%"
"2014-09-14";"-45";" 2471 ( 2186,  2757)";"67";" 13836 (12224,  15448)";"374";" 4292 ( 3708,   4876)";" 3059 ( 2679,  3439)";" 558 ( 488,  629)";"  904 (  808,  1001)";" 1628 ( 1454,  1802)";"37%"
"2014-09-13";"-46";" 2404 ( 2126,  2682)";"67";" 13462 (11886,  15038)";"370";" 4242 ( 3675,   4808)";" 3018 ( 2644,  3392)";" 552 ( 481,  622)";"  893 (  797,   988)";" 1607 ( 1435,  1778)";"37%"
"2014-09-12";"-47";" 2337 ( 2066,  2608)";"67";" 13092 (11553,  14632)";"366";" 4192 ( 3641,   4743)";" 2978 ( 2609,  3348)";" 545 ( 475,  616)";"  881 (  787,   975)";" 1586 ( 1416,  1755)";"37%"
"2014-09-11";"-48";" 2270 ( 2007,  2534)";"66";" 12727 (11223,  14231)";"361";" 4143 ( 3607,   4679)";" 2939 ( 2574,  3304)";" 538 ( 468,  609)";"  869 (  776,   962)";" 1565 ( 1397,  1732)";"37%"
"2014-09-10";"-49";" 2204 ( 1948,  2460)";"66";" 12365 (10897,  13834)";"357";" 4095 ( 3572,   4618)";" 2899 ( 2537,  3262)";" 531 ( 461,  601)";"  858 (  765,   950)";" 1544 ( 1378,  1710)";"37%"
"2014-09-09";"-50";" 2139 ( 1890,  2387)";"65";" 12008 (10575,  13441)";"353";" 4048 ( 3536,   4560)";" 2860 ( 2501,  3220)";" 524 ( 454,  594)";"  846 (  754,   938)";" 1523 ( 1358,  1688)";"37%"
